property_id,coordinates,StationID,min_route_dist_m,min_route_dur_s
17141399,POINT (-38.0124375 145.1583844),,,
17141388,POINT (-38.1169915 144.6539368),,,
17141290,POINT (-38.3314764 143.0767319),,,
17141221,POINT (-36.1578661 146.8961559),,,
17141220,POINT (145.069183 -37.8849805),12346,206.16,35.15
17141036,POINT (-37.6657222 144.5622645),,,
17140871,POINT (-38.1028633 145.2737423),,,
17140646,POINT (-38.0382328 145.3204478),,,
17140421,POINT (-37.5877301 144.7074263),,,
17140109,POINT (-37.5849683 144.7320811),,,
17140066,POINT (-37.6242017 144.6966866),,,
17140039,POINT (-38.1173267 143.3553149),,,
17139751,POINT (-36.3696096 145.4155824),,,
17139680,POINT (-38.1533721 145.9217691),,,
17139641,POINT (145.0437707 -37.6988723),10341,641.03,141.63
17139640,POINT (144.8653795 -37.836643),5489,193.83,20.89
17139601,POINT (143.8392867 -37.5622764),35123,318.28,34.78
17139274,POINT (144.6812693 -37.7545066),1980,3507.75,282.46
17138817,POINT (-36.7061356 142.1937203),,,
17138604,POINT (-38.116213 145.847064),,,
17138136,POINT (144.8997737 -37.5311451),27603,259.89,29.17
17138057,POINT (-38.586258 145.5989347),,,
17137736,POINT (-36.7722393 144.275325),,,
17137699,POINT (-38.2136786 145.3853679),,,
17137668,POINT (144.9667765 -37.8073387),19249,140.36,18.25
17137185,POINT (-37.689834 144.5453285),,,
17137171,POINT (-37.7826177 144.923209),,,
17137080,POINT (-38.0132174 145.3143402),,,
17136849,POINT (-36.122369 146.8817468),,,
17136695,POINT (-37.718541 144.9031062),,,
17136450,POINT (-37.712408 145.004061),,,
17136439,POINT (-37.9333862 145.160111),,,
17136122,POINT (144.908494 -37.8654162),7232,180.1,33.45
17135994,POINT (-37.3060245 142.7657431),,,
17135689,POINT (145.0124878 -37.544492),28875,1113.27,197.81
17135389,POINT (-38.3685216 147.1887528),,,
17135137,POINT (-38.270953 144.6176709),,,
17135067,POINT (-37.6714553 144.9104294),,,
17135050,POINT (-37.6069499 145.0191521),,,
17134790,POINT (-38.3121142 145.1920966),,,
17134600,POINT (-37.4891718 144.5931032),,,
17134323,POINT (-37.7839389 144.935646),,,
17133899,POINT (-37.6886897 144.5440869),,,
17133538,POINT (-37.5943633 144.7093563),,,
17133276,POINT (-38.3632622 144.9129297),,,
17133160,POINT (-36.3503835 146.6920175),,,
17132914,POINT (-38.0843122 145.2700651),,,
17132858,POINT (-38.4630606 145.2176744),,,
17132411,POINT (-36.7302102 144.2928744),,,
17131895,POINT (-38.0840218 145.1988082),,,
17131889,POINT (-37.9844797 145.1703667),,,
17131428,POINT (-36.7673618 144.3016808),,,
17131270,POINT (145.1176698 -37.8169818),4965,171.18,20.41
17131055,POINT (-37.9959648 145.0814941),,,
17130954,POINT (144.9623021 -37.809615),17873,260.07,65.18
17130457,POINT (-37.7329001 144.8184832),,,
17130332,POINT (144.9059284 -38.3676812),40069,1610.18,263.04
17130277,POINT (-38.1537468 144.5747614),,,
17130241,POINT (-37.7815802 144.9247411),,,
17130068,POINT (144.9587305 -37.5243754),27619,1227.18,136.03
17129826,POINT (-37.6906182 144.7651454),,,
17129780,POINT (-37.4911271 144.5891706),,,
17129709,POINT (-37.7428327 145.04159),,,
17129670,POINT (-38.161766 145.934879),,,
17129503,POINT (-37.677297 144.5819512),,,
17129132,POINT (-37.8880533 145.0310609),,,
17128028,POINT (-38.0017335 145.2981134),,,
17127983,POINT (-37.8886792 145.0433778),,,
17127871,POINT (-37.8849362 145.0626298),,,
17127719,POINT (-38.0124375 145.1583844),,,
17127389,POINT (144.9621622 -37.8244365),654,280.64,42.6
17127383,POINT (145.1268647 -37.9161661),7093,577.84,100.21
17127250,POINT (-38.158555 145.9287759),,,
17127170,POINT (-37.9001596 145.0280324),,,
17127124,POINT (-36.1404016 146.9513184),,,
17126742,POINT (-37.8034369 147.6527346),,,
17126740,POINT (-37.8595466 145.0197826),,,
17126588,POINT (-37.896692 145.0599175),,,
17126549,POINT (-38.1673532 144.7050678),,,
17126521,POINT (144.7891673 -37.7428022),10012,109.41,7.88
17126520,POINT (-36.1354241 146.8834195),,,
17125802,POINT (145.1542256 -37.0325241),42589,157.56,37.81
17125716,POINT (-37.7560796 145.0993025),,,
17125522,POINT (-36.3152172 146.4080298),,,
17125493,POINT (145.0788114 -37.9192994),9651,435.74,50.29
17125451,POINT (144.3504211 -38.0814731),30079,345.73,78.11
17125273,POINT (-36.3935857 146.7438836),,,
17125232,POINT (-37.7825718 144.9310602),,,
17125043,POINT (144.6481671 -38.1148891),31203,86.37,6.91
17124518,POINT (-36.1420384 146.8616343),,,
17124475,POINT (-37.6775368 145.0095051),,,
17124238,POINT (-38.110421 145.2545323),,,
17124124,POINT (-38.1887965 144.3443589),,,
17123617,POINT (-37.8943638 145.0639889),,,
17123420,POINT (-28.8692882 153.0518501),,,
17123340,POINT (144.9284822 -37.7431955),26288,115.44,8.99
17123059,POINT (-37.9995956 145.1660687),,,
17123000,POINT (-37.615212 144.7746465),,,
17122633,POINT (-38.1530276 145.8560861),,,
17122624,POINT (144.6826975 -37.8472908),50036,576.28,80.49
17122437,POINT (144.3128117 -38.2132643),47768,291.39,53.37
17122325,POINT (-37.7353804 145.0480372),,,
17122010,POINT (-38.1317503 145.3118033),,,
17121795,POINT (-37.793483 144.8307621),,,
17121744,POINT (-37.8661102 144.9909698),,,
17121653,POINT (-37.5587077 143.8103164),,,
17121604,POINT (-38.3160043 145.1928227),,,
17121400,POINT (-37.7824782 144.926245),,,
17121304,POINT (-37.8968942 145.0617468),,,
17121246,POINT (-37.5580158 143.8180311),,,
17121089,POINT (-37.8234222 145.0027627),,,
17120984,POINT (144.7916859 -38.3752161),40023,617.1,52.49
17120949,POINT (145.1488197 -37.8778133),15922,232.2,36.73
17120926,POINT (144.8684497 -37.8269035),9006,205.02,19.16
17120906,POINT (145.2813469 -38.0794231),17525,363.52,50.32
17120438,POINT (-37.8367057 144.9919516),,,
17120366,POINT (144.7485841 -37.8568105),50246,249.62,26.81
17120303,POINT (145.0201904 -37.66327709999999),150,181.93,26.2
17120127,POINT (-37.8526177 145.0042495),,,
17120119,POINT (-37.8659948 144.9801032),,,
17119917,POINT (-37.8212594 145.0223932),,,
17119873,POINT (-38.008556 145.093474),,,
17119860,POINT (144.9424283 -37.8205973),46873,288.97,40.16
17119687,POINT (-37.9853235 145.2201432),,,
17119529,POINT (-37.8420614 145.0104259),,,
17119472,POINT (-37.8433247 144.996218),,,
17119362,POINT (-37.5943633 144.7093563),,,
17119361,POINT (-38.1766538 144.5785995),,,
17119357,POINT (-37.5827025 144.7137654),,,
17119338,POINT (-37.7443846 144.9998286),,,
17119325,POINT (144.9997768 -37.7445401),49739,117.57,25.22
17119299,POINT (-38.0109242 145.1614887),,,
17119223,POINT (-37.7443846 144.9998286),,,
17119149,POINT (-37.7443846 144.9998286),,,
17119100,POINT (-37.7443846 144.9998286),,,
17119052,POINT (-37.6762348 144.9864796),,,
17118882,POINT (145.0497203 -37.7347509),400,79.29,14.14
17118698,POINT (-37.8561131 144.9891321),,,
17118560,POINT (-37.6765067 145.0245338),,,
17118451,POINT (-37.7813629 145.0178966),,,
17117953,POINT (-36.1446374 146.8685173),,,
17117745,POINT (-37.8592124 145.0299577),,,
17117677,POINT (-36.4245155 145.4039925),,,
17117491,POINT (-37.880196 145.0453176),,,
17117247,POINT (-37.9142365 147.7222881),,,
17117193,POINT (-37.8290694 147.6555741),,,
17117140,POINT (-38.5992857 145.6116807),,,
17116981,POINT (-37.664334 144.553902),,,
17116906,POINT (-37.6773651 144.4429578),,,
17116885,POINT (-37.7883694 144.5428113),,,
17116877,POINT (-37.6798978 145.0331249),,,
17116835,POINT (-37.8172846 145.0083029),,,
17116684,POINT (145.0076135 -37.8110844),19736,3.42,0.25
17116547,POINT (-37.7512097 144.9897685),,,
17116526,POINT (-37.6773699 144.4166312),,,
17116495,POINT (143.5916719 -38.34773390000001),36594,17.2,1.24
17116378,POINT (-38.1032079 145.2804004),,,
