property_id,coordinates,StationID,min_route_dist_m,min_route_dur_s
17754262,POINT (144.9408017 -37.81473820000001),18037,192.54,33.77
17754251,POINT (144.6925182 -37.7684828),,,
17754246,POINT (144.9704312 -37.7634457),10525,260.79,35.36
17754214,POINT (144.9127129 -37.5810889),45909,377.97,53.13
17754212,POINT (144.8556673 -37.7492211),9184,212.79,32.78
17754209,POINT (144.8923487 -37.7805331),17925,249.8,59.92
17754207,POINT (145.0006882 -37.7533574),4204,153.97,25.76
17754204,POINT (146.019836 -36.0217795),37630,3038.49,410.79
17754192,POINT (145.1231003 -37.8452313),8675,199.53,23.55
17754188,POINT (144.2796252 -36.7716663),35765,79.1,7.12
17754177,POINT (145.0916178 -37.6022672),28057,641.87,63.17
17754172,POINT (145.059054 -37.754295),39,350.22,60.37
17754156,POINT (144.859281 -37.7472944),8432,391.84,60.47
17754140,POINT (144.9122816 -37.7481335),40940,89.87,6.47
17754097,POINT (144.9973081 -37.868918),20599,201.47,31.66
17754083,POINT (145.2583379 -38.1038535),12994,420.14,72.67
17754078,POINT (144.9540216 -37.81450030000001),19549,99.16,16.57
17754072,POINT (144.2356697 -37.0708899),46307,166.75,10.0
17754071,POINT (144.9755303 -37.8390679),19560,386.55,47.98
17754063,POINT (145.1304619 -37.926758),16542,416.67,91.58
17754058,POINT (144.7744275 -37.7042219),15357,1036.96,114.26
17754052,POINT (145.4037252 -38.0610611),3710,696.37,143.82
17754023,POINT (144.9597668 -37.80858620000001),17856,418.35,50.68
17754021,POINT (144.988117 -37.8314408),20712,74.01,10.4
17754018,POINT (144.9570008 -37.8097723),20468,287.39,39.16
17754002,POINT (145.4036981 -36.3965803),43696,464.44,66.77
17753990,POINT (144.9625669 -37.8089213),12198,365.95,61.3
17753987,POINT (144.6198965 -37.8635891),50236,1767.53,176.05
17753986,POINT (145.0695307 -37.853458),15491,395.04,64.12
17753976,POINT (144.3747104 -38.1622441),30661,340.73,66.35
17753974,POINT (144.9996887 -37.731181),10197,171.93,18.33
17753922,POINT (145.1270091 -37.78757460000001),4358,103.14,12.88
17753918,POINT (145.4106538 -36.3722316),36843,240.33,57.68
17753914,POINT (144.9418643 -37.8209148),47493,121.31,20.01
17753913,POINT (145.0805069 -37.8916771),8136,316.78,59.75
17753912,POINT (144.9619011 -37.8061605),17871,272.55,40.85
17753911,POINT (144.9622295 -37.8256427),654,311.89,62.32
17753900,POINT (144.8815335 -37.8199249),8119,42.77,7.07
17753885,POINT (145.8630322 -38.13616),51456,111.98,17.89
17753875,POINT (144.9713202 -37.8340507),18221,359.92,61.71
17753874,POINT (145.4874749 -38.0728362),38061,387.7,39.11
17753873,POINT (146.8789838 -36.1209484),37358,287.02,64.45
17753863,POINT (144.7081818 -37.8510517),21795,331.67,48.71
17753856,POINT (144.9003578 -37.7398884),19666,97.04,11.44
17753853,POINT (145.2604346 -38.0454633),51278,473.75,104.44
17753848,POINT (145.9844435 -36.5413629),46003,124.19,29.8
17753835,POINT (145.0841478 -37.7656593),41463,406.9,62.56
17753820,POINT (145.0050159 -37.6173734),47984,196.08,26.29
17753816,POINT (144.9920633 -38.2974401),49037,1723.88,168.43
17753809,POINT (145.0537453 -37.9548137),3512,375.84,82.35
17753807,POINT (145.0005808 -37.9264778),3485,284.19,27.99
17753806,POINT (144.5480147 -38.16321689999999),27580,939.09,92.29
17753800,POINT (144.7732197 -37.7038809),15357,1141.59,131.79
17753789,POINT (144.987253 -37.8338866),1121,11.72,1.27
17753781,POINT (145.3209616 -37.7574693),7567,232.17,29.99
17753779,POINT (144.7859399 -37.8751351),14107,83.93,6.04
17753775,POINT (144.2484924 -36.7684208),40591,922.87,160.2
17753773,POINT (144.9926956 -37.796045),1133,1172.29,156.28
17753759,POINT (142.1694427 -34.1873042),37041,923.92,62.39
17753750,POINT (144.9606531 -37.80719819999999),17856,133.72,24.06
17753737,POINT (144.7226472 -37.90214570000001),46661,672.64,95.75
17753729,POINT (144.677507 -37.8708704),50187,79.9,6.39
17753706,POINT (144.995215 -37.83924469999999),19326,20.98,2.52
17753694,POINT (143.8759967 -37.56012140000001),35370,481.68,69.82
17753667,POINT (144.8404497 -37.8280669),5480,312.82,43.9
17753665,POINT (145.2844066 -38.0923339),16225,2649.86,266.1
17753648,POINT (144.9494803 -37.7631839),46748,87.49,12.74
17753606,POINT (145.2561212 -37.8831992),15607,761.9,134.72
17753588,POINT (145.0539671 -37.8634316),22004,333.07,74.32
17753587,POINT (145.4379409 -38.0741356),47004,281.13,45.45
17753583,POINT (144.9615874 -37.82498510000001),654,201.62,34.47
17753569,POINT (145.0550758 -37.8855407),12349,299.05,62.76
17753557,POINT (144.9623021 -37.809615),17873,260.07,65.18
17753553,POINT (145.1300181 -38.1404642),11117,244.91,50.5
17753552,POINT (144.9184977 -37.6538118),8112,346.27,68.63
17753541,POINT (144.8775991 -37.821766),8303,89.2,12.92
17753539,POINT (145.4100456 -38.0601124),3453,548.09,46.72
17753533,POINT (144.3807674 -38.0128532),30066,1192.12,195.43
17753508,POINT (144.3515405 -38.147107),30554,126.27,17.61
17753491,POINT (144.9091117 -37.8005275),3813,446.97,59.13
17753488,POINT (144.8680171 -37.7822044),3892,20.09,2.43
17753477,POINT (145.321357 -38.1176368),51364,576.1,78.63
17753453,POINT (145.0059705 -37.8558989),16739,259.59,38.58
17753448,POINT (144.7812531 -37.87551),14107,593.04,82.65
17753424,POINT (146.5550468 -38.1824894),47726,876.56,90.49
17753397,POINT (145.0927109 -37.8312062),18908,334.4,73.17
17753383,POINT (145.1789713 -38.0960289),2962,580.79,122.82
