property_id,coordinates,StationID,min_route_dist_m,min_route_dur_s
17619487,POINT (145.072162 -37.8941719),vic:rail:HUG,442.95,106.31
17619433,POINT (-37.8031602 144.9842243),,,
17619377,POINT (-37.8491521 144.5964622),,,
17619262,POINT (-37.7726769 145.3752433),,,
17619242,POINT (144.9601487 -37.8170971),20460,151.61,28.47
17619175,POINT (144.275899 -36.7577755),35950,341.0,63.79
17619160,POINT (-37.829799 144.516648),,,
17619149,POINT (-37.0598503 144.2238703),,,
17619148,POINT (-38.3890624 145.1028927),,,
17619060,POINT (-37.8586956 144.9845688),,,
17619011,POINT (-37.8330406 144.6385731),,,
17618897,POINT (144.7300151 -37.84970300000001),44346,680.0,81.63
17618896,POINT (144.9763921 -37.4207279),51665,506.42,73.15
17618697,POINT (-38.058321 145.131296),,,
17618684,POINT (-37.8152564 145.3333776),,,
17618680,POINT (-37.5874796 143.8456482),,,
17618614,POINT (-38.2035045 146.5491799),,,
17618596,POINT (144.9386181 -37.7585213),10736,4148.75,451.89
17618530,POINT (145.2804455 -38.1098003),16520,442.39,78.24
17618460,POINT (-37.8637763 144.9915161),,,
17618453,POINT (-38.2167437 146.1569692),,,
17618448,POINT (145.0490233 -37.7091871),2736,376.03,40.58
17618419,POINT (-37.169448 144.063486),,,
17618215,POINT (-38.0563337 145.1202523),,,
17618204,POINT (-37.815188 145.0839216),,,
17618161,POINT (145.0049189 -37.8408553),28703,4.0,0.32
17618123,POINT (-37.8466758 144.8890001),,,
17618052,POINT (-36.7280252 146.967073),,,
17618017,POINT (-37.8988841 144.6147471),,,
17617987,POINT (-37.8987221 144.6259091),,,
17617960,POINT (143.7379352 -37.0463947),41901,161.1,15.6
17617937,POINT (-37.8074152 144.9857337),,,
17617922,POINT (-37.5529609 143.806405),,,
17617909,POINT (-36.4445286 146.3813936),,,
17617854,POINT (-37.5843702 143.8315906),,,
17617844,POINT (-37.782145 144.8048093),,,
17617796,POINT (-37.7936807 144.8173421),,,
17617780,POINT (-37.7682103 144.6907198),,,
17617754,POINT (-37.9416379 145.2025498),,,
17617686,POINT (-38.1571 146.359185),,,
17617671,POINT (-37.8985805 144.6671222),,,
17617625,POINT (-37.6942554 144.7140258),,,
17617606,POINT (-38.2118397 146.0577706),,,
17617596,POINT (-37.8680432 144.98459),,,
17617585,POINT (144.8992818 -37.8002607),17932,256.54,47.1
17617556,POINT (-38.1525005 144.3544735),,,
17617430,POINT (144.9804348 -37.8344185),28694,76.52,12.22
17617363,POINT (-37.8660082 144.8306069),,,
17617298,POINT (-38.1955841 146.5592887),,,
17617241,POINT (-37.7661485 144.9083872),,,
17617198,POINT (144.9782251 -38.3386421),12626,1704.91,172.84
17617156,POINT (-37.5860153 143.7867004),,,
17617135,POINT (-38.1535345 144.5811339),,,
17616992,POINT (-36.7015564 144.3233171),,,
17616978,POINT (-37.805279 144.8691162),,,
17616966,POINT (-37.7425806 144.737282),,,
17616916,POINT (-38.1978933 145.1513073),,,
17616891,POINT (-37.8615499 145.0072386),,,
17616875,POINT (145.0328375 -37.75164609999999),10965,687.89,90.78
17616866,POINT (-38.2665137 145.5723063),,,
17616456,POINT (144.3615268 -36.657872),50416,1758.35,208.87
17616446,POINT (-37.8248927 144.9475661),,,
17616429,POINT (-38.160815 144.3591633),,,
17616343,POINT (-37.7994069 145.1562883),,,
17616308,POINT (145.0466153 -37.7715915),695,39.13,5.88
17616243,POINT (145.004616 -37.71215),11630,273.92,66.07
17616231,POINT (-37.5769211 143.838373),,,
17616196,POINT (-38.1524441 144.3488687),,,
17616185,POINT (-37.8586107 145.0055293),,,
17616157,POINT (145.3955486 -38.0713327),48385,1940.93,291.03
17616151,POINT (-37.7850554 145.1632962),,,
17616111,POINT (-38.1839884 146.5120776),,,
17616076,POINT (-37.0667966 144.2192529),,,
17615979,POINT (-37.5843702 143.8315906),,,
17615973,POINT (-38.1205214 145.2944981),,,
17615889,POINT (144.9596778 -37.826641),343,63.76,12.96
17615880,POINT (-38.2756916 144.6180304),,,
17615847,POINT (144.5741417 -37.6825594),10404,408.23,69.8
17615623,POINT (144.9781369 -37.8648288),4611,323.71,37.85
17615612,POINT (-37.8627517 144.9769778),,,
17615443,POINT (-38.1671012 144.5751636),,,
17615404,POINT (144.951439 -37.8109097),19507,179.97,21.83
17615330,POINT (144.9676303 -37.3990887),51671,377.63,90.23
17615212,POINT (-37.283861 143.5220953),,,
17615152,POINT (144.9273843 -37.7093199),8427,631.43,91.34
17614962,POINT (-38.0102812 145.1634054),,,
17614910,POINT (144.6472711 -37.8470912),28037,462.36,62.43
17614898,POINT (-37.8631799 144.9837348),,,
17614874,POINT (-38.2027396 146.5149296),,,
17614810,POINT (-38.156863 144.350643),,,
17614633,POINT (-37.5629585 143.7834849),,,
17614581,POINT (143.8625942 -37.5392136),35062,124.87,11.37
17614436,POINT (145.0510879 -37.8524526),5804,3.8,0.55
17614219,POINT (144.9671152 -37.8331278),18222,307.33,34.4
17614124,POINT (-37.771829 144.760152),,,
17614105,POINT (-38.630221 145.7315397),,,
17614063,POINT (144.9825249 -37.8610748),1110,101.91,10.48
17613979,POINT (-37.0535089 143.733325),,,
17613953,POINT (144.5722554 -37.70155099999999),6646,426.82,46.67
17613759,POINT (144.9508426 -37.8374219),7646,423.81,73.85
17613757,POINT (-37.891282 145.0121865),,,
17613646,POINT (-36.3553931 147.0213033),,,
17613606,POINT (-37.8844562 145.0150784),,,
17613584,POINT (144.9249272 -37.5979964),40234,637.66,72.15
17613555,POINT (-37.7887975 144.8344372),,,
17613523,POINT (-38.1265516 145.1578875),,,
17613515,POINT (-37.9232161 145.1667531),,,
17613506,POINT (-37.8468023 144.9603446),,,
17613476,POINT (-37.8504458 144.586241),,,
17613462,POINT (-37.696667 144.8777721),,,
17613443,POINT (-28.82682 153.17249),,,
17613246,POINT (-38.0361808 145.3143476),,,
17613197,POINT (-38.0381877 145.1088042),,,
17613073,POINT (144.548144 -38.16536300000001),27580,687.27,71.56
17613062,POINT (-38.0985281 145.2884254),,,
17612983,POINT (-37.7706837 144.8308733),,,
17612852,POINT (-38.1829958 146.5109636),,,
17612737,POINT (144.7730457 -37.7695976),1426,146.25,20.68
17612704,POINT (144.994691 -37.8377696),18605,252.36,48.07
17612565,POINT (-37.8484343 145.0007017),,,
17612433,POINT (-37.8382691 145.1178946),,,
17612430,POINT (144.3517994 -38.1319934),30179,46.05,9.85
17612029,POINT (-37.7938779 145.1424551),,,
17612017,POINT (144.9248074 -37.767131),18780,83.61,30.36
17611819,POINT (-38.1211959 145.1461916),,,
17611151,POINT (144.9931363 -37.8366262),vic:rail:SYR,210.99,37.98
17611133,POINT (144.9931363 -37.8366262),vic:rail:SYR,210.99,37.98
