property_id,coordinates,StationID,min_route_dist_m,min_route_dur_s
15890562,POINT (-37.903861 147.728668),,,
15890561,POINT (-37.620509 144.996772),,,
15890520,POINT (-37.710984 144.736158),,,
15890378,POINT (-37.952951 145.176212),,,
15890189,POINT (-37.700548 145.057767),,,
15890152,POINT (-37.703748 145.095181),,,
15890072,POINT (-37.99969 145.07952),,,
15890065,POINT (-37.843406 145.000434),,,
15889994,POINT (-37.706893 145.097665),,,
15889933,POINT (-36.017154 146.008334),,,
15889781,POINT (-37.823993 147.593087),,,
15889540,POINT (-37.893127 145.154851),,,
15889522,POINT (-38.305097 144.340867),,,
15889337,POINT (145.2522769 -37.8091729),8449,1120.7,114.35
15889336,POINT (-37.764848 144.771176),,,
15889118,POINT (-37.793094 144.865937),,,
15889000,POINT (-36.727488 144.255458),,,
15888929,POINT (-38.029531 145.340468),,,
15888911,POINT (-37.636664 145.095632),,,
15888882,POINT (-36.020317 145.990802),,,
15888867,POINT (-37.650065 145.052623),,,
15888591,POINT (-37.907504 145.18898),,,
15888493,POINT (-37.866012 144.724283),,,
15888384,POINT (-37.847598 144.88661),,,
15888377,POINT (-37.849626 144.731413),,,
15888315,POINT (-37.696172 145.055635),,,
15888166,POINT (-38.088264 144.356442),,,
15887987,POINT (-37.665452 145.051826),,,
15887823,POINT (-38.060091 145.44223),,,
15887805,POINT (-37.980041 145.16028),,,
15887713,POINT (-37.9243934 145.186494),,,
15887656,POINT (-37.846627 144.880142),,,
15887359,POINT (-38.33145 144.307057),,,
15887320,POINT (-37.790936 144.969365),,,
15887303,POINT (-37.710429 144.737354),,,
15887228,POINT (-37.638538 145.090401),,,
15887216,POINT (-38.106398 145.278456),,,
15887146,POINT (-37.793225 144.86814),,,
15887132,POINT (-37.543412 143.832752),,,
15886685,POINT (-37.817802 145.233863),,,
15886580,POINT (-37.723809 144.738603),,,
15886366,POINT (-37.623393 144.996748),,,
15886268,POINT (-37.770333 144.972108),,,
15886239,POINT (-37.656206 144.595489),,,
15886236,POINT (-37.283804 142.939194),,,
15886066,POINT (-38.002398 145.144691),,,
15886012,POINT (-37.749454 144.731315),,,
15886002,POINT (-38.066011 145.354265),,,
15885930,POINT (-37.843693 144.740368),,,
15885776,POINT (-37.797507 144.869528),,,
15885733,POINT (-37.285003 142.930809),,,
15885537,POINT (-36.740236 144.318562),,,
15885392,POINT (-38.063309 145.496223),,,
15885357,POINT (-37.96905 145.069881),,,
15885331,POINT (-37.795481 145.082652),,,
15885195,POINT (-37.8857784 145.1882685),,,
15885181,POINT (-37.804927 145.048025),,,
15884901,POINT (-37.867681 144.992591),,,
15884782,POINT (-38.358844 141.615663),,,
15884644,POINT (-37.709573 145.049591),,,
15884493,POINT (-38.118173 144.64359),,,
15884462,POINT (-37.823081 145.047648),,,
15884442,POINT (-37.892554 145.232727),,,
15884400,POINT (-37.81468 145.218758),,,
15884373,POINT (-38.121161 144.649113),,,
15884264,POINT (-37.867823 144.672674),,,
15884197,POINT (-38.430659 145.437849),,,
15884172,POINT (-37.284545 142.934419),,,
15884134,POINT (-37.825555 144.726797),,,
15884128,POINT (-37.624537 144.697606),,,
15884020,POINT (-37.762985 145.172586),,,
15884002,POINT (-37.8576393 144.9973292),,,
15883875,POINT (-36.750087 144.272106),,,
15883791,POINT (-37.734634 144.74427),,,
15883711,POINT (-37.694913 144.928459),,,
15883623,POINT (-37.289577 142.930469),,,
15883260,POINT (-37.956739 145.066825),,,
15883245,POINT (-37.865157 148.021432),,,
15883190,POINT (-38.312096 145.192119),,,
15883103,POINT (-37.874967 145.232605),,,
15883081,POINT (-37.989449 145.172674),,,
15883077,POINT (-38.089894 144.346306),,,
15882952,POINT (-37.913102 145.273625),,,
15882741,POINT (-37.777546 144.960709),,,
15882732,POINT (-38.369001 141.61415),,,
15882520,POINT (-37.789015 145.152602),,,
15882353,POINT (-36.734194 144.261332),,,
15882331,POINT (-38.643053 146.371793),,,
15882276,POINT (-37.811078 145.222372),,,
15882240,POINT (-38.01166 144.381761),,,
15882187,POINT (-37.873247 144.99849),,,
15882173,POINT (-37.737872 145.038635),,,
15882095,POINT (-38.0869762 145.2567999),,,
15882037,POINT (-37.75925 144.995384),,,
15881911,POINT (-37.867984 145.21516),,,
15881853,POINT (-37.762719 144.979469),,,
15881681,POINT (-37.891324 145.01134),,,
15881630,POINT (-37.864211 144.720603),,,
15881503,POINT (-37.698778 144.879257),,,
15881375,POINT (-37.581771 143.883509),,,
15881271,POINT (-37.734363 144.650032),,,
15881255,POINT (-37.810288 144.956652),,,
