property_id,coordinates,StationID,min_route_dist_m,min_route_dur_s
17749846,POINT (145.0030971 -38.3059137),13197,1560.17,284.68
17749830,POINT (144.9780096 -37.77264890000001),9302,171.53,24.12
17749819,POINT (143.8410405 -37.5636819),35194,210.87,24.78
17749808,POINT (144.9997628 -37.5918766),28092,1751.56,257.2
17749794,POINT (145.0002739 -37.6229468),47979,711.17,100.77
17749793,POINT (145.3585878 -37.7934125),14696,698.63,98.12
17749789,POINT (145.0862919 -37.8942103),1970,175.1,29.5
17749777,POINT (144.3384792 -38.101935),30467,844.98,138.02
17749754,POINT (144.8780464 -37.78562300000001),5878,278.18,42.28
17749752,POINT (144.2857234 -36.7465121),40432,90.1,24.11
17749745,POINT (142.3599553 -38.29236179999999),17737,632.97,87.76
17749743,POINT (145.1345723 -38.0677736),2487,2521.87,361.06
17749733,POINT (147.6545291 -37.8022593),37884,1862.89,178.89
17749725,POINT (145.0861889 -38.2012599),11274,436.05,82.95
17749720,POINT (145.1282611 -37.9225705),51598,1110.64,210.01
17749713,POINT (144.9929491 -37.8205428),1124,390.65,69.09
17749706,POINT (145.1215937 -37.8861615),11806,258.23,58.52
17749705,POINT (145.1465298 -37.8102157),4097,120.9,15.79
17749698,POINT (145.9800649 -36.5618706),45001,95.48,22.91
17749689,POINT (144.9744055 -37.83906229999999),19560,521.4,68.83
17749686,POINT (144.9751703 -37.8406391),28688,559.27,58.32
17749669,POINT (144.9699899 -37.8349184),18219,486.5,101.62
17749664,POINT (145.0355359 -37.6781767),10602,52.38,4.19
17749651,POINT (147.8294711 -37.8794287),,,
17749648,POINT (144.9631344 -37.8040223),19694,158.79,16.33
17749647,POINT (143.9170004 -37.54841),50848,730.16,155.38
17749628,POINT (144.961497 -37.8087435),46866,350.31,63.77
17749617,POINT (147.6547817 -37.8024052),37884,1868.4,179.11
17749606,POINT (144.8823599 -37.7698462),18491,108.52,26.2
17749588,POINT (144.6741997 -37.8324713),28017,74.44,10.75
17749582,POINT (144.8890718 -38.3671472),48630,232.65,21.98
17749567,POINT (146.5712583 -38.1297596),17792,655.9,121.57
17749551,POINT (144.9120515 -37.6993176),7768,201.61,48.38
17749531,POINT (144.6006842 -37.9010412),50144,1864.19,202.5
17749527,POINT (144.9595257 -37.8097375),20471,175.44,23.3
17749486,POINT (144.3081766 -38.1915232),48042,616.59,145.34
17749484,POINT (145.0610109 -37.925639),14758,460.78,92.33
17749469,POINT (144.2400558 -36.7857869),35705,248.44,54.42
17749464,POINT (144.6683865 -37.8868026),50191,87.8,8.98
17749461,POINT (144.6711483 -37.7600558),1980,3863.64,410.67
17749450,POINT (143.0678545 -38.3266966),47098,618.07,58.98
17749449,POINT (144.94488 -37.7570785),49278,38.7,4.92
17749448,POINT (144.9989531 -37.8853977),28713,30.74,4.43
17749418,POINT (145.0134628 -37.8850601),18986,203.06,27.51
17749413,POINT (146.6920172 -36.364388),37521,759.83,83.93
17749402,POINT (144.3341097 -38.1713412),30684,276.16,66.27
17749391,POINT (144.9907398 -37.7542099),4472,539.18,65.04
17749384,POINT (144.3264562 -38.1196539),30279,312.81,49.94
17749379,POINT (144.32116 -38.30950060000001),50686,305.54,49.57
17749373,POINT (144.9771928 -37.782474),6067,103.79,17.1
17749361,POINT (145.4865963 -38.0604824),45597,273.32,53.6
17749357,POINT (146.010314 -36.0157586),37630,955.22,122.11
17749356,POINT (144.9565636 -37.7611268),10530,136.89,18.53
17749355,POINT (144.5739911 -37.6745085),13361,227.23,52.91
17749354,POINT (144.957898 -37.8302132),4323,251.19,38.94
17749341,POINT (144.6212806 -37.8894269),44330,170.94,18.46
17749340,POINT (145.0236214 -37.6133374),47963,505.67,68.19
17749334,POINT (144.8655697 -37.7458224),6159,357.45,50.66
17749333,POINT (144.5450261 -37.6913297),805,662.0,83.9
