property_id,coordinates,StationID,min_route_dist_m,min_route_dur_s
17680096,POINT (144.3302783 -38.3087187),50670,163.26,27.61
17680084,POINT (144.9625669 -37.8089213),12198,365.95,61.3
17680010,POINT (144.9376233 -37.5889635),44827,293.1,42.36
17679994,POINT (145.0483893 -37.823456),26110,396.6,49.22
17679850,POINT (145.0219519 -37.8880991),18423,110.67,7.97
17679848,POINT (145.1077021 -37.8160228),6355,75.47,5.21
17679834,POINT (145.3132686 -38.0305252),4218,498.48,81.38
17679822,POINT (144.9709519 -37.8310667),19679,270.71,36.34
17679793,POINT (145.0698935 -37.9813413),9629,309.72,69.61
17679772,POINT (144.5578419 -37.7189121),6636,1138.34,118.28
17679765,POINT (145.0181009 -37.7175314),1188,232.05,19.49
17679734,POINT (144.6664254 -37.8447179),50242,461.6,79.83
17679720,POINT (143.8166338 -37.5616049),48334,466.2,73.37
17679706,POINT (144.9261189 -37.7219528),46526,217.46,52.19
17679644,POINT (144.6595099 -37.8643422),21631,262.48,50.57
17679562,POINT (145.0483752 -37.8592595),16760,0.44,0.04
17679520,POINT (144.7140258 -37.8226654),27987,1875.58,201.98
17679482,POINT (144.9530225 -37.81417),19549,278.81,51.11
17679433,POINT (144.9747364 -37.8358416),19676,26.56,3.19
17679354,POINT (145.3373304 -38.0490398),14839,342.5,44.77
17679331,POINT (144.9506166 -37.7716224),18071,162.36,18.19
17679269,POINT (144.9622832 -37.744173),9326,134.86,16.19
17679215,POINT (144.8930607 -37.7757174),18497,722.96,77.01
17679156,POINT (145.1222418 -37.8135707),18845,167.79,21.49
17679128,POINT (145.032845 -37.766647),691,94.32,8.49
17679109,POINT (144.9892583 -37.8429746),919,435.4,66.81
17679095,POINT (-36.3584018 145.4017011),,,
17678929,POINT (144.9621267 -37.8074717),19691,48.48,6.98
17678849,POINT (144.9566201 -37.8095502),20468,251.0,33.92
17678765,POINT (144.6833877 -37.8269847),28017,2223.03,257.84
17678678,POINT (144.9560005 -37.73646),2458,3.5,0.28
17678606,POINT (145.1534968 -37.754225),5525,410.78,90.11
17678539,POINT (144.9534426 -37.8144537),19549,147.98,24.33
17678533,POINT (144.8679182 -37.7683938),10785,367.64,51.07
17678463,POINT (144.9597639 -37.8110521),20472,208.4,32.47
17678445,POINT (-37.8807614 144.984895),,,
17678430,POINT (145.4775177 -38.0535098),21503,1306.45,181.79
17678359,POINT (144.2815026 -36.7601775),35822,359.68,60.57
17678211,POINT (142.1386759 -34.2136575),37202,62.73,4.52
17678193,POINT (145.3339747 -38.1123713),28306,172.95,26.38
17678101,POINT (144.9869358 -37.8440511),1117,163.07,26.83
17678035,POINT (144.9971225 -37.8437309),19103,416.42,70.16
17678020,POINT (-37.8712326 144.98698),,,
17677894,POINT (144.961652 -37.5201822),27619,1926.43,202.22
17677886,POINT (144.6899558 -37.7681683),,,
17677837,POINT (144.929886 -37.606273),21884,308.98,58.42
17677763,POINT (145.0254146 -37.8589159),16746,333.46,76.57
17677639,POINT (145.1518759 -38.1249331),2987,377.59,74.79
17677412,POINT (145.2452351 -37.8269368),12795,502.87,59.56
17677408,POINT (143.8789963 -37.5693873),35409,20.58,2.96
17677202,POINT (144.9678564 -37.5253976),27619,2175.36,250.78
17677179,POINT (145.3487599 -38.12836240000001),51596,1217.22,186.52
17677153,POINT (142.9197305 -37.2799553),40651,260.39,54.43
17677065,POINT (144.6563108 -37.8499652),50124,689.17,93.07
17676954,POINT (142.1464606 -34.180728),37195,7.12,0.47
17676940,POINT (144.7319918 -37.725549),51564,207.17,32.85
17676937,POINT (143.8113263 -37.6007108),48598,1786.41,190.01
17676839,POINT (144.6082124 -37.8947422),50146,300.0,48.21
17676805,POINT (144.8487774 -37.79523289999999),3790,809.37,126.79
17676716,POINT (-37.8751599 144.9847236),,,
17676703,POINT (144.9871063 -37.8691604),12366,284.01,56.1
17676665,POINT (144.9526442 -37.8146345),18192,24.2,2.9
17676662,POINT (144.9623671 -37.826772),18217,481.22,53.81
17676649,POINT (145.1887667 -37.9785771),1665,331.87,79.08
17676644,POINT (144.8693949 -37.80767880000001),40901,142.72,20.03
17676587,POINT (144.9546305 -37.8154407),18189,284.35,55.01
17676585,POINT (144.968467 -37.7934088),19341,84.27,8.67
17676448,POINT (144.957957 -37.817664),17908,216.67,34.66
17676363,POINT (144.9426087 -37.8281833),6513,540.59,74.7
17676361,POINT (144.9556899 -37.8140225),43718,53.81,7.13
17676310,POINT (144.6473344 -37.859388),28046,1243.68,169.91
17676267,POINT (144.9623021 -37.809615),17873,260.07,65.18
17676145,POINT (-38.001064 145.27058),,,
17676141,POINT (145.1312966 -38.124663),12535,283.4,40.62
17676104,POINT (144.9256889 -37.69698340000001),7618,50.01,9.81
17676073,POINT (145.2308205 -37.85847),16689,455.95,70.1
17676071,POINT (-37.7329737 144.9972103),,,
17676001,POINT (-36.3919151 145.403789),,,
17675894,POINT (145.3972476 -36.4004008),36794,195.92,47.02
17675891,POINT (145.1217997 -37.8168853),46878,172.18,42.91
17675884,POINT (145.0059009 -37.8427368),18707,275.32,59.96
17675832,POINT (145.0389991 -37.875941),18650,77.04,10.38
17675829,POINT (144.6364772 -38.1206007),31207,171.04,13.92
17675758,POINT (144.81098 -37.3149448),,,
17675725,POINT (144.3961507 -38.1657566),50700,16.13,1.29
17675634,POINT (145.0557949 -37.7550082),38,286.73,27.89
17675598,POINT (-37.8828603 144.9896971),,,
17675556,POINT (145.0389991 -37.875941),18650,77.04,10.38
17675519,POINT (-37.8039577 144.9693087),,,
17675479,POINT (-38.0058174 145.1706636),,,
17675424,POINT (144.7176797 -37.8157014),27987,2945.85,324.68
17675422,POINT (144.6427386 -37.7355044),27576,1896.66,293.75
17675420,POINT (-37.8362243 144.96722),,,
17675272,POINT (144.7472211 -37.7447115),6754,307.92,38.88
17675219,POINT (-37.7076091 144.877555),,,
17675206,POINT (144.8842166 -37.7530673),6095,19.77,1.29
17675204,POINT (145.0512109 -37.6756119),1604,345.24,76.27
17675188,POINT (144.5482912 -37.7851796),28823,102.33,21.85
17675085,POINT (-37.7090422 145.0269659),,,
17675084,POINT (144.9793122 -37.8522676),19566,493.34,59.07
17675013,POINT (144.9470035 -37.7210797),2245,171.9,26.11
17675010,POINT (144.9601163 -37.8095723),20471,230.38,31.22
17674932,POINT (144.7537351 -37.5924398),20791,1163.1,184.46
17674865,POINT (144.701136 -37.875528),5244,86.34,14.89
17674862,POINT (144.9197652 -37.5896906),46937,1165.76,254.99
17674770,POINT (144.9662792 -37.8280917),18231,14.49,1.3
17674765,POINT (145.44359 -37.826027),14558,1692.11,110.78
17674698,POINT (145.1563604 -38.1399124),11107,288.67,56.57
17674521,POINT (145.4736865 -38.0541455),44588,1566.09,217.47
17674483,POINT (145.0542244 -37.8033681),13639,74.08,12.08
17674468,POINT (144.3087246 -36.7539764),48259,125.01,31.08
17674443,POINT (144.9928311 -37.8119053),vic:rail:NRM_DP4,178.29,32.09
17674118,POINT (145.9549972 -38.1544905),51500,755.54,91.69
17673973,POINT (-38.0124375 145.1583844),,,
17673828,POINT (144.6389444 -37.8954433),39596,248.42,29.78
17673824,POINT (-37.8579885 144.9966372),,,
