property_id,coordinates,StationID,min_route_dist_m,min_route_dur_s
17725129,POINT (144.2363676 -36.8178403),40764,152.54,32.64
17725123,POINT (145.1127677 -37.7938549),4361,786.46,182.34
17725115,POINT (145.8641922 -38.1449353),51432,931.19,118.59
17725083,POINT (145.2689049 -38.1015728),22123,198.15,43.34
17725072,POINT (145.1350824 -37.6065577),17298,434.9,90.01
17725071,POINT (144.9643396 -37.8233724),20488,374.46,81.28
17725068,POINT (145.1350587 -37.6066915),17298,419.88,88.21
17725066,POINT (145.2640812 -37.79712850000001),8453,739.64,114.27
17725064,POINT (145.0171599 -37.5848347),28080,2768.23,281.82
17725061,POINT (144.7099577 -37.8155782),27987,2481.56,266.92
17725035,POINT (145.038385 -37.77597919999999),16644,132.9,10.63
17725016,POINT (144.6609509 -37.8572451),28052,548.03,84.33
17724977,POINT (144.6709227 -37.8412634),,,
17724962,POINT (144.9880581 -37.860516),,,
17724961,POINT (144.9906979 -37.8815358),,,
17724949,POINT (145.0381903 -37.7468865),,,
17724933,POINT (144.753625 -37.8575133),,,
17724928,POINT (145.0976982 -37.7325721),,,
17724927,POINT (145.0698354 -37.8398504),,,
17724924,POINT (147.5787831 -37.8366246),,,
17724914,POINT (144.6914705 -37.766351),,,
17724881,POINT (145.1390738 -37.8301457),,,
17724864,POINT (145.337537 -36.37126200000001),,,
17724851,POINT (145.2090752 -37.986289),,,
17724835,POINT (144.9556563 -37.8139672),,,
17724812,POINT (145.3089295 -38.0068612),,,
17724777,POINT (144.6116267 -37.9034708),,,
17724771,POINT (144.9692624 -37.8294309),,,
17724757,POINT (145.1291826 -38.1154499),,,
17724744,POINT (145.1266175 -37.7875232),,,
17724741,POINT (144.9595488 -37.8088259),,,
17724733,POINT (146.0022479 -36.0152796),,,
17724682,POINT (145.3460745 -38.0916358),,,
17724675,POINT (144.7651926 -37.9148046),,,
17724668,POINT (145.3601316 -38.0559141),,,
17724649,POINT (145.4174398 -36.3942544),,,
17724644,POINT (145.2623627 -38.022699),,,
17724637,POINT (145.0055638 -37.8663099),,,
17724604,POINT (144.7603833 -37.9100034),,,
17724553,POINT (145.1070123 -37.860729),,,
17724548,POINT (145.4828061 -38.089924),,,
17724545,POINT (144.5102071 -38.2558257),,,
17724544,POINT (145.0395865 -37.9502838),,,
17724538,POINT (146.3233337 -36.3685437),,,
17724528,POINT (145.0509343 -37.8246387),,,
17724518,POINT (144.9534241 -37.81525920000001),,,
17724501,POINT (144.9015079 -37.5240034),,,
17724493,POINT (144.9646982 -37.8213341),,,
17724491,POINT (144.9732519 -37.7738138),,,
17724478,POINT (145.1907776 -38.4600429),,,
17724428,POINT (144.9928465 -37.8786128),,,
17724415,POINT (145.5434597 -38.5665543),,,
17724388,POINT (145.4120779 -38.0748226),,,
17724381,POINT (145.3608016 -38.0840971),,,
17724368,POINT (144.96129 -37.770587),,,
17724349,POINT (143.8408985 -37.5350012),,,
17724345,POINT (145.038974 -37.7142725),,,
17724317,POINT (144.871561 -37.726031),,,
17724315,POINT (147.7164304 -37.9173187),,,
17724303,POINT (145.2902448 -38.04234659999999),,,
17724301,POINT (144.907467 -37.755803),,,
17724285,POINT (144.9957191 -37.4280304),,,
17724256,POINT (146.5164373 -38.1781527),,,
17724255,POINT (145.0387865 -37.6337882),,,
17724241,POINT (146.2496852 -38.1902636),,,
17724238,POINT (144.6574467 -37.8434229),,,
17724174,POINT (144.9946676 -37.428159),,,
17724152,POINT (144.8860773 -37.780539),,,
17724135,POINT (145.0849256 -37.8896473),,,
17724134,POINT (145.0008759 -37.7805689),,,
17724120,POINT (145.0665979 -38.2412609),,,
17724057,POINT (145.181668 -38.1541031),,,
17724022,POINT (144.9768696 -37.8412731),,,
17724021,POINT (145.1717815 -37.785534),,,
17724015,POINT (145.330267 -37.7529009),,,
17724003,POINT (144.8717288 -37.8200984),,,
17724002,POINT (144.7131963 -37.8164234),,,
17723994,POINT (144.9015574 -38.3647829),,,
17723990,POINT (144.8939735 -37.8033612),,,
17723986,POINT (145.3169321 -38.1297982),,,
17723944,POINT (145.0646481 -37.6071073),,,
17723844,POINT (144.8978191 -37.7682814),,,
17723842,POINT (145.5104305 -38.0630283),,,
17723813,POINT (144.9782373 -37.8359582),,,
17723812,POINT (144.8861192 -37.7947718),,,
17723805,POINT (144.8949966 -37.7381581),,,
17723802,POINT (145.0403895 -37.8528249),,,
17723790,POINT (144.7264767 -37.8442095),,,
17723785,POINT (144.3072792 -38.1921452),,,
17723761,POINT (145.1492624 -38.1415174),,,
17723742,POINT (145.1189183 -37.9215335),,,
17723708,POINT (145.009201 -37.829667),,,
17723703,POINT (145.4623903 -37.7723532),,,
17723696,POINT (144.9611406 -37.808965),,,
17723691,POINT (145.0613593 -37.7288701),,,
17723690,POINT (145.0516709 -37.7412262),,,
17723683,POINT (144.8971704 -38.3661931),,,
17723616,POINT (143.8879191 -37.5671561),,,
17723606,POINT (144.818109 -37.8579531),,,
17723589,POINT (145.0611588 -37.842727),,,
17723588,POINT (144.9091117 -37.8005275),,,
17723569,POINT (145.2455503 -37.9691441),,,
17723565,POINT (144.7224928 -37.91091),,,
17723555,POINT (144.9785505 -37.7846099),,,
17723539,POINT (145.0519497 -37.8543496),,,
17723514,POINT (144.9392885 -37.7902269),,,
17723504,POINT (145.0557949 -37.7550082),,,
17723500,POINT (144.9366964 -37.6214476),,,
17723476,POINT (144.3233322 -38.2019099),,,
17723473,POINT (145.0586336 -37.8796042),,,
17723471,POINT (144.8950499 -37.8101701),,,
17723454,POINT (145.0804857 -37.8252237),,,
17723418,POINT (144.9653081 -37.8223353),,,
17723414,POINT (144.9086516 -38.36257320000001),,,
17723348,POINT (144.965471 -37.8062131),,,
17723341,POINT (144.965809 -37.8297009),,,
17723334,POINT (144.7339969 -37.8581361),,,
17723287,POINT (145.0237815 -37.6479662),,,
17723242,POINT (145.3773972 -37.4987003),,,
