property_id,coordinates,StationID,min_route_dist_m,min_route_dur_s
17745162,POINT (146.52569 -38.2023878),32478,151.03,12.08
17745161,POINT (144.7471074 -37.7291441),46049,512.5,101.97
17745155,POINT (146.0623429 -38.2074534),16096,600.08,92.7
17745131,POINT (144.6038492 -37.9120513),50144,2374.38,229.49
17745128,POINT (145.111921 -37.642225),17294,2757.12,314.93
17745121,POINT (145.0519971 -37.74778),80,213.1,41.92
17745110,POINT (144.9332766 -37.6566262),9762,201.06,41.12
17745099,POINT (145.0610393 -37.9635794),3413,379.51,75.98
17745093,POINT (145.1637939 -38.1176006),2982,905.18,108.55
17745085,POINT (144.9465471 -37.83031390000001),4910,15.29,1.1
17745082,POINT (144.974164 -37.814523),18092,499.07,73.19
17745081,POINT (144.5991811 -37.90338759999999),50144,2061.27,235.87
17745071,POINT (144.9410112 -37.4740765),27911,139.85,11.19
17745046,POINT (144.8591537 -37.8295266),41845,448.64,103.67
17745041,POINT (144.8863906 -37.7238332),9095,510.76,62.36
17745014,POINT (144.9646982 -37.8213341),20488,591.23,120.74
17745012,POINT (145.1215369 -37.5814086),51018,582.1,79.61
17744977,POINT (145.0770058 -37.9724871),9633,669.14,142.36
17744966,POINT (145.0092606 -37.659716),10634,747.71,103.87
17744963,POINT (144.893399 -37.5925236),28098,269.51,53.37
17744960,POINT (144.9246973 -37.7775817),1382,611.94,129.98
17744943,POINT (145.2120306 -37.8389388),15296,690.33,123.94
17744932,POINT (144.8988464 -37.740753),19473,94.33,7.46
17744931,POINT (144.982 -37.864),1109,58.89,12.98
17744930,POINT (144.8116499 -37.7903708),6995,256.47,33.14
17744903,POINT (144.6152094 -37.8654327),50236,1231.81,110.94
17744902,POINT (145.1173653 -37.817361),19783,262.71,36.62
17744892,POINT (144.9558999 -37.82032760000001),21234,252.95,38.82
17744876,POINT (144.7151625 -37.814077),27987,2781.47,295.79
17744871,POINT (144.951557 -37.8328053),339,12.2,2.19
17744861,POINT (146.8314148 -36.3171722),37518,1040.92,140.94
17744858,POINT (145.0336042 -37.9466683),3604,143.27,30.42
17744857,POINT (145.0513832 -37.8460093),18957,486.68,63.34
