property_id,coordinates,StationID,min_route_dist_m,min_route_dur_s
15956430,POINT (-37.650802 144.925711),,,
15956406,POINT (-37.841162 144.666343),,,
15956300,POINT (-37.673658 145.033091),,,
15956244,POINT (-37.92653 145.158009),,,
15956236,POINT (-37.824497 144.962227),,,
15956224,POINT (-37.672259 144.431034),,,
15956199,POINT (-37.832817 144.969162),,,
15956143,POINT (-37.874151 144.982822),,,
15956063,POINT (-38.021288 145.289384),,,
15956047,POINT (-36.127297 146.886107),,,
15955788,POINT (-37.930003 145.112445),,,
15955787,POINT (-37.825159 144.962702),,,
15955760,POINT (145.2856906 -37.8693371),15630,122.24,15.92
15955740,POINT (-38.105398 145.273186),,,
15955608,POINT (-37.794525 144.985236),,,
15955361,POINT (-38.183082 146.523979),,,
15955302,POINT (-37.839092 145.260957),,,
15955224,POINT (-37.732641 144.936893),,,
15955207,POINT (-38.129645 144.35195),,,
15955162,POINT (-37.80034 144.909552),,,
15955093,POINT (-38.208422 146.149402),,,
15955036,POINT (-37.660402 144.99727),,,
15954983,POINT (-38.364289 144.886678),,,
15954947,POINT (-38.1877899 146.2416894),,,
15954677,POINT (144.6681029 -37.8755333),5670,140.72,13.9
15954535,POINT (-38.186208 146.520978),,,
15954494,POINT (-37.720118 144.932069),,,
15954386,POINT (-38.176786 146.244545),,,
15954381,POINT (-37.831116 144.967873),,,
15954234,POINT (-37.886107 145.275544),,,
15954063,POINT (-37.812955 145.020669),,,
15953697,POINT (-37.670201 145.54612),,,
15953692,POINT (-37.879712 145.278207),,,
15953640,POINT (-38.355089 144.915793),,,
15953487,POINT (-38.364791 144.889474),,,
15953369,POINT (-38.161308 144.551945),,,
15953256,POINT (-37.992322 145.070352),,,
15953249,POINT (-37.826261 144.8476),,,
15953110,POINT (-37.668252 144.951432),,,
15953023,POINT (-37.765955 145.002199),,,
15953013,POINT (-37.767163 145.105054),,,
15953012,POINT (-37.81163 144.985593),,,
15952986,POINT (-37.820144 145.045284),,,
15952877,POINT (-38.036188 145.30751),,,
15952799,POINT (-38.117612 145.301937),,,
15952785,POINT (-38.093582 145.259555),,,
15952771,POINT (-37.2914862 144.9291581),,,
15952698,POINT (-37.57104 145.383559),,,
15952669,POINT (-37.4566113 144.6730133),,,
15952515,POINT (-37.848601 144.950892),,,
15952440,POINT (-37.772379 144.998557),,,
15952373,POINT (-37.7967861 144.8730809),,,
15952341,POINT (-37.534382 143.818818),,,
15952255,POINT (-37.753525 144.924039),,,
15952244,POINT (-37.855876 145.256726),,,
15952115,POINT (-37.742577 144.909249),,,
15952057,POINT (-38.183378 146.501969),,,
15952041,POINT (-37.834064 144.971314),,,
15952000,POINT (-37.759127 144.920783),,,
15951994,POINT (-37.795451 144.76977),,,
15951910,POINT (-38.091473 144.356814),,,
15951802,POINT (-37.853555 145.298953),,,
15951794,POINT (-37.859648 144.971612),,,
15951789,POINT (-38.191876 146.245918),,,
15951733,POINT (-37.854308 145.049779),,,
15951646,POINT (-37.872426 144.81743),,,
15951528,POINT (-38.27743 144.490223),,,
15951118,POINT (145.1245006 -37.9169619),6473,483.35,73.68
15951098,POINT (-37.92268 145.192179),,,
15951045,POINT (-37.990474 145.203924),,,
15950886,POINT (145.0482683 -37.8786181),22022,944.94,126.17
15950702,POINT (-38.180828 146.253581),,,
15950626,POINT (144.5646762 -37.7087369),6579,246.67,24.59
15950587,POINT (-38.026991 144.411614),,,
15950554,POINT (-37.529719 145.430984),,,
15950553,POINT (-37.86988 148.012668),,,
15950525,POINT (-37.934142 145.129869),,,
15950524,POINT (-37.757524 144.790482),,,
15950381,POINT (-37.811772 145.014143),,,
15950363,POINT (-38.025199 145.100422),,,
15950283,POINT (-37.664731 145.027904),,,
15950118,POINT (-37.818797 144.68861),,,
15950097,POINT (-37.876196 144.991703),,,
15950035,POINT (-37.816443 144.977471),,,
15950021,POINT (-37.849861 145.13533),,,
15949931,POINT (-37.738233 145.013061),,,
15949894,POINT (-38.2352535 143.1375373),,,
15949860,POINT (-37.811772 145.014143),,,
15949793,POINT (-37.42557 143.887012),,,
15949692,POINT (-37.68358 144.561332),,,
15949662,POINT (-37.812351 145.075864),,,
15949622,POINT (-37.93071 145.188599),,,
15949600,POINT (-38.379424 144.921148),,,
15949591,POINT (-37.801328 145.139296),,,
15949579,POINT (-37.968662 145.269172),,,
15949209,POINT (-37.760526 144.905827),,,
15949196,POINT (-37.79793 144.998184),,,
15949150,POINT (-38.175928 144.575352),,,
15949136,POINT (-37.71752 145.060733),,,
15948669,POINT (-37.96516 145.208334),,,
15948637,POINT (-37.849499 145.046638),,,
15948487,POINT (-37.807932 144.997321),,,
15948337,POINT (-37.579307 144.707962),,,
15948203,POINT (-38.149821 145.354085),,,
15948109,POINT (-36.372298 145.408432),,,
15947901,POINT (-37.856655 144.968921),,,
15947881,POINT (-38.149821 145.354085),,,
15947863,POINT (-37.845961 145.264089),,,
15947827,POINT (-37.788503 144.893265),,,
15947822,POINT (-38.090811 145.258091),,,
15947789,POINT (-37.603313 143.813312),,,
15947750,POINT (-38.196622 146.521398),,,
15947707,POINT (-38.094094 145.290336),,,
15947669,POINT (-37.832808 144.971196),,,
15947666,POINT (-37.864218 145.224879),,,
15947616,POINT (-37.659866 144.432888),,,
15947588,POINT (144.9311398 -37.72914069999999),47759,213.49,18.46
15947540,POINT (-38.265779 144.493316),,,
15947510,POINT (-37.761951 144.927955),,,
15947501,POINT (-37.706689 145.103096),,,
15947442,POINT (-37.705279 145.10352),,,
15947071,POINT (-37.935136 145.129654),,,
15946936,POINT (-37.948225 145.039792),,,
15946777,POINT (-37.81906 145.151099),,,
15946768,POINT (-37.746194 144.926127),,,
15946690,POINT (-37.842363 144.685081),,,
15946634,POINT (-38.243079 145.033979),,,
15946548,POINT (-38.092324 145.259662),,,
15946405,POINT (-37.769944 144.918622),,,
15946403,POINT (-36.399984 145.409833),,,
15946096,POINT (-37.869192 145.267083),,,
15946027,POINT (-37.877514 144.988711),,,
15945975,POINT (-38.218219 145.040097),,,
15945966,POINT (-36.140516 146.891234),,,
15945965,POINT (-37.825159 144.962702),,,
15945864,POINT (-37.683397 144.999431),,,
15945736,POINT (-38.149821 145.354085),,,
15945684,POINT (-38.189829 146.510017),,,
15945653,POINT (-38.11405 145.257957),,,
15945584,POINT (-38.265779 144.493316),,,
15945514,POINT (-37.829602 145.034263),,,
15945432,POINT (-37.76445 145.104896),,,
15945377,POINT (-37.854567 144.983725),,,
15945308,POINT (-37.850291 145.152392),,,
15945121,POINT (-37.684294 144.907149),,,
15945102,POINT (-37.994929 145.236649),,,
15945099,POINT (-37.801935 144.984509),,,
15944969,POINT (-37.822004 144.963692),,,
15944477,POINT (-37.53333 144.98333),,,
15944256,POINT (-38.149821 145.354085),,,
15944229,POINT (-37.891106 145.290985),,,
15944043,POINT (-37.67411 145.027952),,,
15943769,POINT (-38.481421 145.940966),,,
15943757,POINT (-37.934047 145.028934),,,
15943704,POINT (-37.791117 144.888859),,,
15943642,POINT (-37.697228 145.125087),,,
15943633,POINT (-37.693794 145.000749),,,
15943580,POINT (-37.868276 145.292412),,,
15943573,POINT (-38.365929 144.896744),,,
15943561,POINT (-38.035817 144.415926),,,
15943493,POINT (-38.020442 145.221637),,,
15943492,POINT (-37.883855 145.300619),,,
15943462,POINT (-38.007777 145.268502),,,
15943305,POINT (-37.819964 145.138423),,,
15943215,POINT (-37.4953085 144.5945355),,,
15943197,POINT (-37.7246 144.939874),,,
15942963,POINT (-38.409078 146.101787),,,
15942838,POINT (-38.222445 145.051166),,,
15942726,POINT (-38.237502 145.031909),,,
15942477,POINT (-38.096368 145.253778),,,
15942210,POINT (-37.8009621 144.9642645),,,
15942192,POINT (-37.810154 145.008213),,,
15942119,POINT (-37.750319 145.008511),,,
15942099,POINT (-37.841162 145.01104),,,
15941905,POINT (-37.857351 144.968527),,,
15941837,POINT (-38.108757 145.267694),,,
15941494,POINT (-37.677138 145.013354),,,
15941449,POINT (-37.847267 145.251619),,,
15941373,POINT (-37.769755 144.992123),,,
15940703,POINT (-38.268868 145.011456),,,
15940647,POINT (-37.67723 145.0185),,,
15940353,POINT (-38.149821 145.354085),,,
15940337,POINT (-37.66887 145.034769),,,
15940283,POINT (-37.212832 145.43064),,,
15940217,POINT (144.9193408 -37.7478466),6698,157.88,21.17
15940213,POINT (-37.755012 144.91346),,,
15940049,POINT (-36.138402 146.88523),,,
15940046,POINT (145.2990886 -38.124843),38710,1312.48,127.07
15939762,POINT (-38.183821 146.261673),,,
15939749,POINT (-38.013432 144.384709),,,
15939670,POINT (-38.269668 145.022185),,,
15939475,POINT (-37.706659 144.749999),,,
15939464,POINT (-37.705802 145.092042),,,
15938838,POINT (-38.11473 144.341755),,,
15938803,POINT (-37.988659 145.233488),,,
15938797,POINT (-37.49939 145.110052),,,
15938666,POINT (-37.557587 144.003583),,,
15938534,POINT (-37.717933 145.084464),,,
15938388,POINT (-38.027296 145.30205),,,
15938326,POINT (-37.822814 145.031704),,,
15938177,POINT (-37.683888 144.433484),,,
15938159,POINT (-37.878299 145.276568),,,
15937902,POINT (-37.502574 145.113577),,,
15937771,POINT (-37.812802 145.087109),,,
15937619,POINT (-37.823119 144.963784),,,
15937606,POINT (-37.856354 144.970828),,,
15937562,POINT (-37.727236 144.758414),,,
15937431,POINT (-37.674636 144.569366),,,
15937428,POINT (-37.81906 145.151099),,,
15937422,POINT (-37.533102 144.900432),,,
15937328,POINT (-37.890405 145.310519),,,
15937259,POINT (-38.220287 145.041714),,,
15936792,POINT (-37.670138 145.01404),,,
15936592,POINT (-37.833822 144.660106),,,
15936513,POINT (-37.050656 146.072294),,,
15936161,POINT (-37.813684 145.153462),,,
15935648,POINT (-37.811123 145.007942),,,
15935372,POINT (-37.80984 144.980274),,,
15935319,POINT (-38.283782 144.488344),,,
15935313,POINT (-37.84054 144.850814),,,
15935225,POINT (145.4212396 -36.4072137),43635,734.79,107.95
15935140,POINT (-37.684526 144.418192),,,
15934715,POINT (-37.848601 144.950892),,,
15934650,POINT (-37.79793 144.998184),,,
15934592,POINT (-37.668128 144.440833),,,
15934570,POINT (-37.3042359 144.9545766),,,
15934477,POINT (145.2586935 -37.8458809),14162,674.5,96.98
15934363,POINT (-38.149821 145.354085),,,
15934208,POINT (-38.1450902 144.3358083),,,
15934189,POINT (-37.595406 144.721875),,,
15934067,POINT (-37.85435 144.983764),,,
15933945,POINT (-37.798808 144.979674),,,
15933926,POINT (144.9561373 -37.7935219),16734,293.26,40.68
15933494,POINT (-37.759106 145.096014),,,
15933483,POINT (-37.580032 144.754091),,,
15933449,POINT (-37.813088 145.122788),,,
15933305,POINT (-37.789127 144.770883),,,
15933304,POINT (-37.770861 145.099814),,,
15933100,POINT (-37.864891 145.288237),,,
15933080,POINT (-37.71849 145.098055),,,
15933019,POINT (-38.043423 145.317518),,,
15932920,POINT (-37.799639 145.002003),,,
15932865,POINT (-37.810332 144.875023),,,
15932624,POINT (-37.8559028 145.0059737),,,
15932550,POINT (-38.025575 144.386456),,,
15932454,POINT (-38.177341 144.477256),,,
15932188,POINT (-38.1623434 145.9145248),,,
15931733,POINT (-37.859737 145.157509),,,
15931636,POINT (-37.906454 145.171375),,,
15930731,POINT (-37.72394 144.799164),,,
15930649,POINT (-37.918947 145.180252),,,
15929965,POINT (-37.801769 144.887912),,,
15929646,POINT (-37.765741 144.911561),,,
15929639,POINT (-36.14124 146.87535),,,
15929009,POINT (-37.84197 145.258221),,,
15928742,POINT (-37.857171 144.968179),,,
15928107,POINT (-37.82909 144.838973),,,
15927916,POINT (145.9040009 -38.3503764),,,
15927062,POINT (-37.531895 143.832865),,,
15926967,POINT (-37.717224 144.932686),,,
15926664,POINT (-37.88773 145.29124),,,
15926444,POINT (-38.092683 145.258075),,,
15926357,POINT (144.9566199 -37.80955),20468,250.98,33.92
15926320,POINT (-37.817938 145.15629),,,
15926299,POINT (-38.01416 145.296914),,,
15925735,POINT (-37.824159 144.962558),,,
15925724,POINT (-38.149821 145.354085),,,
15925269,POINT (-37.882084 145.279122),,,
15925173,POINT (-37.809458 145.124742),,,
15925006,POINT (-38.194175 146.541989),,,
15924431,POINT (-36.783905 144.2951),,,
15924343,POINT (-37.815255 144.986789),,,
15924329,POINT (-37.67725 145.023615),,,
15924163,POINT (-37.812035 145.127946),,,
15923704,POINT (-37.705114 144.798936),,,
15923481,POINT (-37.671709 144.561431),,,
15922931,POINT (-37.813576 145.086075),,,
15922916,POINT (-37.907504 145.18898),,,
15921848,POINT (-37.997704 145.240603),,,
15921467,POINT (-37.808436 145.075798),,,
15921298,POINT (-37.695664 144.767369),,,
15921122,POINT (-37.853967 145.156172),,,
15920980,POINT (-37.926054 145.148603),,,
15920827,POINT (144.6531607 -37.8280456),28026,598.68,79.42
15920800,POINT (-37.595093 144.93354),,,
15920685,POINT (-37.733402 144.940722),,,
15920359,POINT (-37.810322 144.869616),,,
15920147,POINT (-38.6499813 146.1997401),,,
15920065,POINT (-37.994861 145.202034),,,
15919931,POINT (-37.941226 145.113297),,,
15919785,POINT (-37.829668 144.846955),,,
15919043,POINT (-37.999672 145.204252),,,
15918826,POINT (-38.399466 146.158927),,,
15918750,POINT (-37.888768 145.058537),,,
15918728,POINT (-38.005112 145.089702),,,
15918659,POINT (-37.818469 144.955471),,,
15918450,POINT (-37.772634 145.002433),,,
15918350,POINT (-38.274283 144.488564),,,
15918235,POINT (-37.814746 144.962236),,,
15918062,POINT (-37.779068 144.77066),,,
15918010,POINT (-37.827084 144.957564),,,
15917590,POINT (-37.846865 145.136505),,,
15917460,POINT (-37.9731627 145.2016762),,,
15916376,POINT (-37.8074152 144.9857337),,,
15916016,POINT (-37.704714 144.746264),,,
15915804,POINT (-37.834663 144.971933),,,
15915749,POINT (-37.5636456 144.6961161),,,
15915396,POINT (-37.853796 144.979797),,,
15915330,POINT (-37.713471 144.968022),,,
15915180,POINT (145.1465091 -37.9002589),15020,503.3,114.73
15914654,POINT (-37.983122 145.063592),,,
15914501,POINT (-37.835728 144.974057),,,
15914480,POINT (-36.781278 144.291486),,,
15914239,POINT (-37.810609 144.96458),,,
15914146,POINT (-38.370137 144.904081),,,
15913619,POINT (-37.962753 145.207874),,,
15913515,POINT (-38.242012 145.067768),,,
15913497,POINT (-37.856655 144.968921),,,
15913472,POINT (-38.001254 145.2348352),,,
15912987,POINT (-37.865307 144.655511),,,
15912591,POINT (143.8425543 -37.5883063),35528,296.03,56.72
15911824,POINT (-37.5288235 143.839904),,,
15911458,POINT (-38.6160722 145.5960817),,,
15911264,POINT (-37.713613 144.794167),,,
15911164,POINT (-37.719307 144.769172),,,
15911125,POINT (-37.942866 145.031109),,,
