age_0_to_19,age_20_to_39,age_40_to_59,age_60_plus,agency_name,agent_name,appointment_only,avg_days_on_market,description,family_percentage,features_list,first_listed_date,full_address,image_urls,inspection_text,last_sold_date,latitude,listing_status,listing_tag,listing_url,long_term_resident,longitude,median_rent_price,median_sold_price,number_of_photos,number_sold,owner_percentage,postcode,property_features,property_id,property_type,rental_price,renter_percentage,schools,single_percentage,state_abbreviation,street,street_number,structured_features,suburb,unit_number,updated_date,url
0.08416759,0.6407119,0.200222462,0.0748980343, Jellis Craig & Company Pty Ltd,Heather Kirk,True,85,"***Studio - $550.00 per week***  ***1 bedroom - $650.00 per week***   With a location that's hard to beat, this unique opportunity to lease an apartment in the Corporate Living Accommodation Building, longer term is sure to suit those busy professionals looking to live the hotel dream.  features include:   - Fully furnished - All bills are included in the rent - 24/7 on-site staff and concierge service - Gym facilities  - Galley-style kitchenette equipped with gas hotplates - Bar fridge and microwave for your convenience - Open plan lounge area featuring a TV for entertainment - Ensuite bathroom - Private parking is available on site - Access to the communal & free laundry facilities   Flexible lease term starting from THREE MONTHS.    *photos and floorplan shown are of like apartment, not exact apartment that is available*   Studio, one and two bedrooms available.  *To register to inspect please click ""Virtual Tour"" or ""Book Inspection"" so we can keep you informed of inspection times and changes.   *Photo ID may be required at open for inspections.",0.496447623,"Secure Parking,Gym",2025-09-05T12:00:48.227,"611 Victoria Street, Abbotsford VIC 3067","https://rimh2.domainstatic.com.au/DQhZaj9TY0PSLD7lXKy-1r1Gjs8=/fit-in/144x106/filters:format(jpeg):quality(80):no_upscale()/17046837_2_1_240604_044626-w2000-h1500,https://rimh2.domainstatic.com.au/t_KHLHl01b1Lyk0sTQ40_kTTJGQ=/fit-in/1920x1080/filters:format(jpeg):quality(80):no_upscale()/17046837_2_1_240604_044626-w2000-h1500,https://rimh2.domainstatic.com.au/uefxkaSlRu2YvkgpZR2DOvxl0do=/fit-in/1920x1080/filters:format(jpeg):quality(80):no_upscale()/17046837_5_1_240604_044626-w2000-h1500,https://rimh2.domainstatic.com.au/3D8w2p8WVj4kfqklbzLuSMWaO3w=/fit-in/144x106/filters:format(jpeg):quality(80):no_upscale()/17046837_8_3_241220_120527-w2000-h2000,https://rimh2.domainstatic.com.au/2KcKz8yxUVrxpoKJV05U3dURy3s=/fit-in/144x106/filters:format(jpeg):quality(80):no_upscale()/17046837_5_1_240604_044626-w2000-h1500,https://rimh2.domainstatic.com.au/c0TU5vWm3A7pjSCmbatJf_Ayo3g=/fit-in/144x106/filters:format(jpeg):quality(80):no_upscale()/17046837_7_1_240604_044626-w2000-h1500,https://rimh2.domainstatic.com.au/Awv8ukop6VkTets0szXwfX_2f3Y=/fit-in/144x106/filters:format(jpeg):quality(80):no_upscale()/17046837_8_1_240604_044626-w2000-h1500,https://rimh2.domainstatic.com.au/K2Q-4xq1huOOrKgx024SNlUb3bA=/fit-in/144x106/filters:format(jpeg):quality(80):no_upscale()/17046837_10_1_240604_044626-w2000-h1500,https://rimh2.domainstatic.com.au/h-z8Gaze4aK3R_ZPrgaAys-jDq0=/fit-in/144x106/filters:format(jpeg):quality(80):no_upscale()/17046837_11_1_240604_044626-w2000-h1500,https://rimh2.domainstatic.com.au/Sn9pmR3XK9jhl5hZrYr9_vaooKM=/fit-in/144x106/filters:format(jpeg):quality(80):no_upscale()/17046837_1_1_240604_044626-w2000-h1500,https://rimh2.domainstatic.com.au/d8TPGfPDs5Ena7L41_ZUiNvavM4=/filters:format(png):quality(80):no_upscale()/https://images.domain.com.au/img/6525/contact_1983041.jpeg?date=638926788328570000,https://s.domainstatic.com.au/fe-server-search-listings/master-6634/_next/static/media/domain-icon.ada4085e.png,https://rimh2.domainstatic.com.au/5bokUO8NyDtPetIw7kT1cN7M84Y=/filters:format(png):quality(80):no_upscale()/https://images.domain.com.au/img/Agencys/6525/logo_6525.jpeg?date=638926771383314573",,,-37.8111312,new,,https://www.domain.com.au/611-victoria-street-abbotsford-vic-3067-17748919,0.44155845,145.0078149,510,393000,13,141,0.2623574,3067,"1, ,1, ,1,",17748919,Apartment / Unit / Flat,$550 per week,0.7376426,"[('Yarra Primary School', 'Government', 'primary', 390.44298333679404), ('Trinity Catholic School', 'Catholic', 'primary', 526.2933355856302), ('Xavier College - Burke Hall', 'Catholic', 'combined', 805.8138129118782), ('Richmond High School-Gleadell Street Campus', 'Government', 'secondary', 841.2996202865977), ('Richmond High School', 'Government', 'secondary', 842.1204133878642), ('Melbourne Indigenous Transition School - MITS Year 8 Campus', 'Private', 'secondary', 1008.67450044478), ('Sophia Mundi Steiner School', 'Private', 'combined', 1115.5273197092297), ('Melbourne Girls College', 'Government', 'secondary', 1386.9869619405156), (""St Kevin's College - Waterford"", 'Catholic', 'combined', 1448.3420687540386), ('Ignatius Learning Centre', 'Catholic', 'secondary', 1490.8647396185356), ('Melbourne Indigenous Transition School', 'Private', 'secondary', 1502.8613399792478), ('Collingwood College', 'Government', 'combined', 1770.6637950342222), (""Strathcona Baptist Girls' Grammar - Hawthorn Campus"", 'Private', 'combined', 1855.4571451766412), ('Collingwood English Language School', 'Government', 'combined', 2054.7320905695356), ('Xavier College', 'Catholic', 'combined', 2068.298768717967), ('Rossbourne School', 'Private', 'secondary', 2112.3134457355823)]",0.5035524,vic,Victoria Street,611,"[{'name': 'Secure Parking', 'category': 'Outdoor', 'source': 'advertiser'}, {'name': 'Gym', 'category': 'Indoor', 'source': 'advertiser'}]",Abbotsford,,2025-09-05T14:20:32.683,https://www.domain.com.au/611-victoria-street-abbotsford-vic-3067-17748919
0.160766959,0.4262537,0.290560484,0.12241888,RentBetter,,False,69,"PROPERTY ID: 324925 (quote when calling)  APPLY HERE: https://rentbetter.com.au/apply/c2eb6c49 (copy and paste link in your browser)  Positioned in a desirable location just off the beautiful tree-lined Nicholson Street, you can go for a stroll and do some shopping before grabbing a coffee and taking a tram into the city. The CBD is so close, you could even take your bike and cycle past the Fitzroy Gardens, Melbourne Cricket Ground, and Yarra River on the way.  Please register for an Inspection. Please walk straight to the top floor for inspection!   2-bedroom, 1-bathroom units with 1 carpark   Spacious lounge room   Built-in robes in the bedrooms   Open plan kitchen and dining areas   Balcony off the living rooms   Courtyard & Bike shed on ground level   Site has double street frontages so you or your guests can park additional cars in the back   Direct communication with your rental provider   350 metres from Victoria Street's cafes and restaurants   650 metres from North Richmond train station   2.5km from Melbourne Cricket Ground   3.3km from the University of Melbourne",0.51158303,"Balcony / Deck,Built-in wardrobes,Garden / Courtyard,Pets allowed,Shed",2025-07-25T11:24:56.51,"5/282 Langridge Street, Abbotsford VIC 3067","https://rimh2.domainstatic.com.au/LfV2yubCGb_lJx-dEggFzwI9IQE=/fit-in/144x106/filters:format(jpeg):quality(80):no_upscale()/17685610_1_1_250725_012456-w1920-h1389,https://rimh2.domainstatic.com.au/Z0oymsiD9XS0_Ta9S2KWsSUteaE=/fit-in/1920x1080/filters:format(jpeg):quality(80):no_upscale()/17685610_1_1_250725_012456-w1920-h1389,https://rimh2.domainstatic.com.au/Ef9E3jwbvk9rIG4n45bBq_gahLw=/fit-in/1920x1080/filters:format(jpeg):quality(80):no_upscale()/17685610_2_1_250725_012456-w1920-h1081,https://rimh2.domainstatic.com.au/o2tb5Fl9MqjtfDl12reXSxPNdFM=/fit-in/144x106/filters:format(jpeg):quality(80):no_upscale()/17685610_16_3_250725_012456-w1920-h1130,https://rimh2.domainstatic.com.au/tL3Fr8tbT2TgDsLEv-05iBSZrmE=/fit-in/144x106/filters:format(jpeg):quality(80):no_upscale()/17685610_2_1_250725_012456-w1920-h1081,https://rimh2.domainstatic.com.au/6fcz6DS14bTvV2Gl7RBTldXlVtU=/fit-in/144x106/filters:format(jpeg):quality(80):no_upscale()/17685610_3_1_250725_012456-w1920-h1130,https://rimh2.domainstatic.com.au/8Uqiz9bkEjUftM3RBM27EKu646I=/fit-in/144x106/filters:format(jpeg):quality(80):no_upscale()/17685610_6_1_250725_012456-w1920-h1130,https://rimh2.domainstatic.com.au/_nn_kvzbRhc86z3yvKcddeLf-f0=/fit-in/144x106/filters:format(jpeg):quality(80):no_upscale()/17685610_5_1_250828_075828-w1920-h1207,https://rimh2.domainstatic.com.au/vE8eC-BP4BypVUher1OCfWJ9pTo=/fit-in/144x106/filters:format(jpeg):quality(80):no_upscale()/17685610_6_1_250828_075828-w1920-h1207,https://rimh2.domainstatic.com.au/uHCQE4zmxq_McXxXrEJMpqUXTyE=/fit-in/144x106/filters:format(jpeg):quality(80):no_upscale()/17685610_8_1_250725_012456-w1920-h1130,https://rimh2.domainstatic.com.au/cWv4zAULxThY1Zh00J6mH5snNNk=/fit-in/144x106/filters:format(jpeg):quality(80):no_upscale()/17685610_8_1_250828_075828-w1920-h1207,https://rimh2.domainstatic.com.au/fIl74Ymq_trtFY8_SCepdUGHTqo=/fit-in/144x106/filters:format(jpeg):quality(80):no_upscale()/17685610_9_1_250725_012456-w1920-h1130,https://rimh2.domainstatic.com.au/W8fonAFQQ8x2kNpdGBGpni56r44=/fit-in/144x106/filters:format(jpeg):quality(80):no_upscale()/17685610_10_1_250725_012456-w1920-h1130,https://rimh2.domainstatic.com.au/BWzrhZ99YARQGB7cn-N_nKUW92k=/fit-in/144x106/filters:format(jpeg):quality(80):no_upscale()/17685610_11_1_250725_012456-w1920-h1130,data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",,,-37.8074058,live,,https://www.domain.com.au/5-282-langridge-street-abbotsford-vic-3067-17685610,0.407594949,144.9960146,660,580000,15,187,0.511194,3067,"2, ,1, ,1,",17685610,Apartment / Unit / Flat,$545 per week,0.488805979,"[('Abbotsford Primary School', 'Government', 'primary', 306.4222692123827), ('Collingwood College', 'Government', 'combined', 690.5549326613726), ('Sophia Mundi Steiner School', 'Private', 'combined', 839.1408906310614), (""St Joseph's School"", 'Catholic', 'primary', 1145.421632685122), ('Lynall Hall Community School', 'Government', 'secondary', 1148.1019891531137), ('Richmond High School-Gleadell Street Campus', 'Government', 'secondary', 1178.9264009930334), ('Melbourne Indigenous Transition School - MITS Year 8 Campus', 'Private', 'secondary', 1325.9814417098862), ('Trinity Catholic School', 'Catholic', 'primary', 1426.9014895029636), (""St Kevin's College - Waterford"", 'Catholic', 'combined', 1556.0817308963726), ('Melbourne Indigenous Transition School', 'Private', 'secondary', 1563.1317390773168), ('Xavier College - Burke Hall', 'Catholic', 'combined', 1578.9266693808813), ('Sacred Heart School', 'Catholic', 'primary', 1648.0564188875092), ('Ignatius Learning Centre', 'Catholic', 'secondary', 1651.0145433219823), ('Academy of Mary Immaculate', 'Catholic', 'secondary', 1942.107689436233)]",0.488417,vic,Langridge Street,282,"[{'name': 'Balcony / Deck', 'category': 'Outdoor', 'source': 'advertiser'}, {'name': 'Built in wardrobes', 'category': 'Indoor', 'source': 'advertiser'}, {'name': 'Garden / Courtyard', 'category': 'Outdoor', 'source': 'advertiser'}, {'name': 'Pets Allowed', 'category': 'Indoor', 'source': 'advertiser'}, {'name': 'Shed', 'category': 'Outdoor', 'source': 'advertiser'}]",Abbotsford,5,2025-07-25T11:24:56.513,https://www.domain.com.au/5-282-langridge-street-abbotsford-vic-3067-17685610
0.06559406,0.6311881,0.225247532,0.0779702961,PROPNEX MELBOURNE AUSTRALIA,Andrew  Huang,True,69,"Discover Serene Living in Abbotsford  Welcome to your beautifully furnished 2-bedroom, 1-bathroom haven, where elegance meets tranquility. Nestled alongside the scenic Yarra River, this stylish home offers breathtaking views of lush nature to the north and captivating cityscapes to the northwest.  Step outside and immerse yourself in heritage trails, perfect for peaceful walks along the river, surrounded by serene landscapes and iconic Abbotsford scenery.  Inside, you'll find a thoughtfully designed space with modern furnishings, blending comfort and sophistication. Whether you're admiring the stunning river views or enjoying the vibrant energy of the city, this home offers the best of both worlds.  Experience a life of balance, where nature, city, and elegance converge. Your perfect retreat awaits.  Bring your bag and move in without hassle. The Abbotsford train station is a short walk away.",0.5532234,"Intercom,Balcony,Floorboards,Split system air conditioning,Broadband,Built in robes,Reverse cycle air conditioning,Fully furnished with washer,dryer (heat pump),fridge,start=up kitchen and cutlery too",2024-09-24T10:29:01.987,"803/10 Trenerry Crescent, Abbotsford VIC 3067","https://rimh2.domainstatic.com.au/63VJ9lKN1rhXVzqh4CfJJW-jJxQ=/fit-in/144x106/filters:format(jpeg):quality(80):no_upscale()/17222041_1_1_240924_122902-w1600-h720,https://rimh2.domainstatic.com.au/p2lgqwKagsSYuQvOYh-XcVWF_H8=/fit-in/1920x1080/filters:format(jpeg):quality(80):no_upscale()/17222041_1_1_240924_122902-w1600-h720,https://rimh2.domainstatic.com.au/2MsiKB6MWD2FAJB71O0QRu27o_w=/fit-in/1920x1080/filters:format(jpeg):quality(80):no_upscale()/17222041_2_1_240924_122902-w720-h1600,https://rimh2.domainstatic.com.au/mkuJqox5CnGjocL-OU_fAeNvE9k=/fit-in/144x106/filters:format(jpeg):quality(80):no_upscale()/17222041_10_3_240924_122902-w393-h600,https://rimh2.domainstatic.com.au/yyF48CG6C5romfHXzsE2c4r0MbA=/fit-in/144x106/filters:format(jpeg):quality(80):no_upscale()/17222041_2_1_240924_122902-w720-h1600,https://rimh2.domainstatic.com.au/BqanavcLm0dmrvrjuaNfweDlMa0=/fit-in/144x106/filters:format(jpeg):quality(80):no_upscale()/17222041_3_1_240924_122902-w1600-h1200,https://rimh2.domainstatic.com.au/92jUAS143B5uLRGHAhuuPPGR6hs=/fit-in/144x106/filters:format(jpeg):quality(80):no_upscale()/17222041_4_1_240924_122902-w1600-h1200,https://rimh2.domainstatic.com.au/IBPjH9aZMYZWRiu4djc6UzhHogQ=/fit-in/144x106/filters:format(jpeg):quality(80):no_upscale()/17222041_8_1_240924_122902-w2000-h1500,https://rimh2.domainstatic.com.au/6MmRPMuWHl9psN_cL5Iy0kGvfTs=/fit-in/144x106/filters:format(jpeg):quality(80):no_upscale()/17222041_9_1_241003_011908-w1346-h677,https://rimh2.domainstatic.com.au/slle1HNrmEf66Z4KpAKiSgvCXwg=/fit-in/144x106/filters:format(jpeg):quality(80):no_upscale()/17222041_8_1_241003_011908-w1007-h712,https://rimh2.domainstatic.com.au/Y11oBHUSnVpYkjShYCk3eCL37Vo=/fit-in/144x106/filters:format(jpeg):quality(80):no_upscale()/17222041_9_1_240924_122902-w1500-h2000,https://s.domainstatic.com.au/fe-server-search-listings/master-6634/_next/static/media/domain-icon.ada4085e.png",,,-37.79959590000001,live,,https://www.domain.com.au/803-10-trenerry-crescent-abbotsford-vic-3067-17222041,0.200892851,145.0012379,660,580000,12,187,0.274939179,3067,"2, ,1, ,1,",17222041,Apartment / Unit / Flat,Fully furnished @$850 per week,0.7250608,"[('Sophia Mundi Steiner School', 'Private', 'combined', 291.3165689699388), ('Collingwood College', 'Government', 'combined', 1017.9892416651195), ('Abbotsford Primary School', 'Government', 'primary', 1074.9819645459556), ('Xavier College - Burke Hall', 'Catholic', 'combined', 1298.26742092171), (""St Joseph's School"", 'Catholic', 'primary', 1308.2567451781058), ('Clifton Hill Primary School', 'Government', 'primary', 1329.3400595593528), ('Fitzroy High School - Wurun Senior Campus', 'Government', 'secondary', 1749.1378130800238), ('Lynall Hall Community School', 'Government', 'secondary', 1879.2291550861057), ('Trinity Catholic School', 'Catholic', 'primary', 1909.5032507648252), ('Sacred Heart School', 'Catholic', 'primary', 2014.2071842343305), ('Melbourne Indigenous Transition School - MITS Year 8 Campus', 'Private', 'secondary', 2111.445888473568), ('Fitzroy Community School', 'Private', 'primary', 2210.9414909509974), ('Saints College - Fitzroy North Campus', 'Private', 'special', 2275.0697150857436), (""Simonds Catholic College - St Brigid's VCE Campus"", 'Catholic', 'secondary', 2338.2640162113476)]",0.4467766,vic,Trenerry Crescent,10,"[{'name': 'Intercom', 'category': 'Indoor', 'source': 'advertiser'}, {'name': 'Balcony', 'category': 'Outdoor', 'source': 'advertiser'}, {'name': 'Floorboards', 'category': 'Indoor', 'source': 'advertiser'}, {'name': 'Split system air conditioning', 'category': 'Other', 'source': 'advertiser'}, {'name': 'Broadband', 'category': 'Other', 'source': 'advertiser'}, {'name': 'Built in wardrobes', 'category': 'Indoor', 'source': 'advertiser'}, {'name': 'Reverse cycle air conditioning', 'category': 'Other', 'source': 'advertiser'}, {'name': 'Fully furnished with washer', 'category': 'Other', 'source': 'advertiser'}, {'name': 'dryer (heat pump)', 'category': 'Other', 'source': 'advertiser'}, {'name': 'fridge', 'category': 'Other', 'source': 'advertiser'}, {'name': 'start=up kitchen and cutlery too', 'category': 'Other', 'source': 'advertiser'}]",Abbotsford,803,2024-09-24T23:19:03.1,https://www.domain.com.au/803-10-trenerry-crescent-abbotsford-vic-3067-17222041
0.08416759,0.6407119,0.200222462,0.0748980343,Maxion Real Estate,Cactus Li,True,69,"The property is subject to the presence of physical objects. Photos are for reference purposes only and may not reflect the current state of the property.  Experience the perfect blend of cosmopolitan living and serene tranquility in this state-of-the-art, 2-bedroom apartment in the prestigious 'Green Square' development. Positioned adjacent to the picturesque banks of the Yarra River, this residence offers supreme urban convenience in a remarkable location.  Immerse yourself in sleek sophistication and impressive style as you discover the harmonious balance between the vibrant Victoria Street restaurant scene and the calming ambiance of the Yarra River. Moreover, with Victoria Gardens shopping just across the road, this lifestyle combination is truly unparalleled.  Step inside this sleek and sophisticated apartment, where style takes center stage. The spacious kitchen exudes elegance, boasting tasteful European appliances and smooth stone benchtops.  The open plan living and dining area effortlessly flows outdoors to a large, enclosed balcony, offering stunning views of the surrounding urban landscape. This private sanctuary is perfect for relaxation or entertaining.  The master bedroom exudes elegance and functionality, featuring built-in robes and a stylish ensuite. The second bedroom, also boasting built-in robes, is serviced by the central bathroom.  Embrace a resort-like lifestyle with access to the building's array of amenities, including a swimming pool, gym, library, meeting room, and BBQ area-perfect for entertaining guests. Additional highlights of this exceptional apartment include secure basement parking, a storage cage, intercom entry, a European laundry, and split-system heating and air conditioning, ensuring your comfort and convenience.  Venture down Victoria Street and discover a plethora of exquisite Vietnamese cuisine that rivals the finest offerings in Vietnam itself. Just across the road, Victoria Gardens awaits, offering a wide selection of shops and cinemas for your enjoyment.  City-bound trams are conveniently located at your doorstep, providing easy access to the bustling heart of Melbourne. For natur enthusiasts, the meandering Yarra River with its scenic trails, parklands, and abundant birdlife is just a few meters away, inviting you to explore its natural beauty.",0.496447623,"Air Conditioning,Area Views,Alarm System",2024-07-08T12:31:09.66,"c/609 Victoria Street, Abbotsford VIC 3067","https://rimh2.domainstatic.com.au/HxOPpqONCdzL7O3EhBDqWLm-b-c=/fit-in/144x106/filters:format(jpeg):quality(80):no_upscale()/16935564_1_1_240321_065341-w800-h600,https://rimh2.domainstatic.com.au/-igxUwsloJUpXwzuBabfpibKD_Q=/fit-in/1920x1080/filters:format(jpeg):quality(80):no_upscale()/16935564_1_1_240321_065341-w800-h600,https://rimh2.domainstatic.com.au/emyMeB6AFkcH9MHkQTmmrT2zkgU=/fit-in/1920x1080/filters:format(jpeg):quality(80):no_upscale()/16935564_2_1_240321_065341-w800-h600,https://rimh2.domainstatic.com.au/5jCX5V1L_eJ-K3iFJAUO51LEhqE=/fit-in/144x106/filters:format(jpeg):quality(80):no_upscale()/17100928_10_3_250103_091942-w1179-h836,https://rimh2.domainstatic.com.au/nRskbm-qMfMyu8ENdK8nXsJxw44=/fit-in/144x106/filters:format(jpeg):quality(80):no_upscale()/16935564_2_1_240321_065341-w800-h600,https://rimh2.domainstatic.com.au/2TcGGl8uiWHP2lueK-_TTgHFunQ=/fit-in/144x106/filters:format(jpeg):quality(80):no_upscale()/16935564_6_1_240321_065341-w800-h600,https://rimh2.domainstatic.com.au/_vvY2i_lcLz2MZnVG9N6p7LkaNM=/fit-in/144x106/filters:format(jpeg):quality(80):no_upscale()/16935564_9_1_240321_065341-w800-h600,https://rimh2.domainstatic.com.au/ifMGijsxYgPvXfVHnQR7Miarob4=/fit-in/144x106/filters:format(jpeg):quality(80):no_upscale()/17100928_6_1_240708_023109-w1696-h912,https://s.domainstatic.com.au/fe-server-search-listings/master-6634/_next/static/media/domain-icon.ada4085e.png",,,-37.81109379999999,live,,https://www.domain.com.au/c-609-victoria-street-abbotsford-vic-3067-17100928,0.44155845,145.0074765,660,580000,9,187,0.2623574,3067,"2, ,2, ,1, ,78m²,",17100928,Apartment / Unit / Flat,$800 per week,0.7376426,"[('Yarra Primary School', 'Government', 'primary', 393.49246348226757), ('Trinity Catholic School', 'Catholic', 'primary', 533.373390511307), ('Xavier College - Burke Hall', 'Catholic', 'combined', 822.6369785079347), ('Richmond High School-Gleadell Street Campus', 'Government', 'secondary', 826.0018437101206), ('Richmond High School', 'Government', 'secondary', 829.8789205128569), ('Melbourne Indigenous Transition School - MITS Year 8 Campus', 'Private', 'secondary', 995.508387423476), ('Sophia Mundi Steiner School', 'Private', 'combined', 1099.9079448299112), ('Melbourne Girls College', 'Government', 'secondary', 1403.3273049867873), (""St Kevin's College - Waterford"", 'Catholic', 'combined', 1433.3903374956092), ('Ignatius Learning Centre', 'Catholic', 'secondary', 1477.6142665892346), ('Melbourne Indigenous Transition School', 'Private', 'secondary', 1487.057600820041), ('Collingwood College', 'Government', 'combined', 1743.0307094591778), (""Strathcona Baptist Girls' Grammar - Hawthorn Campus"", 'Private', 'combined', 1875.3468173486503), ('Collingwood English Language School', 'Government', 'combined', 2024.7390354432991), ('Xavier College', 'Catholic', 'combined', 2098.315038118342), ('Rossbourne School', 'Private', 'secondary', 2138.1354237816313)]",0.5035524,vic,Victoria Street,609,"[{'name': 'Air conditioning', 'category': 'Indoor', 'source': 'advertiser'}, {'name': 'Area Views', 'category': 'Other', 'source': 'advertiser'}, {'name': 'Alarm System', 'category': 'Indoor', 'source': 'advertiser'}]",Abbotsford,c,2025-06-09T19:33:31.61,https://www.domain.com.au/c-609-victoria-street-abbotsford-vic-3067-17100928
