property_id,url,rental_price,bedrooms,bathrooms,car_spaces,property_type,land_area,property_features,suburb,postcode,scraped_date,wayback_url,wayback_time
15295193,/609-51-gordon-street-footscray-vic-3011-15295193,$240 per week,1,1,1,Apartment / Unit / Flat,0,"1, ,1, ,1,",FOOTSCRAY,3011,2022-04-18 04:52:10,https://web.archive.org/web/20220418045210/https://www.domain.com.au/609-51-gordon-street-footscray-vic-3011-15295193,20220418045210
15624467,/31-cirque-drive-footscray-vic-3011-15624467,$385,2,1,1,Townhouse,0,"2, ,1, ,1,",FOOTSCRAY,3011,2022-04-18 04:52:10,https://web.archive.org/web/20220418045210/https://www.domain.com.au/31-cirque-drive-footscray-vic-3011-15624467,20220418045210
15726089,/5-10-stanlake-street-footscray-vic-3011-15726089,$470,2,1,1,House,0,"2, ,1, ,1,",FOOTSCRAY,3011,2022-04-18 04:52:10,https://web.archive.org/web/20220418045210/https://www.domain.com.au/5-10-stanlake-street-footscray-vic-3011-15726089,20220418045210
15754757,/5-42-whitehall-street-footscray-vic-3011-15754757,$410,2,1,1,Apartment / Unit / Flat,0,"2, ,1, ,1,",FOOTSCRAY,3011,2022-04-18 04:52:10,https://web.archive.org/web/20220418045210/https://www.domain.com.au/5-42-whitehall-street-footscray-vic-3011-15754757,20220418045210
15802091,/21-2-saltriver-place-footscray-vic-3011-15802091,$650 weekly,3,2,2,House,0,"3, ,2, ,2,",FOOTSCRAY,3011,2022-04-18 04:52:10,https://web.archive.org/web/20220418045210/https://www.domain.com.au/21-2-saltriver-place-footscray-vic-3011-15802091,20220418045210
15812256,/412a-48-cowper-street-footscray-vic-3011-15812256,$450 pw,2,1,,Apartment / Unit / Flat,0,"2, ,1, ,,",FOOTSCRAY,3011,2022-04-18 04:52:10,https://web.archive.org/web/20220418045210/https://www.domain.com.au/412a-48-cowper-street-footscray-vic-3011-15812256,20220418045210
15816862,/206-90-buckley-street-footscray-vic-3011-15816862,$395,2,2,1,Apartment / Unit / Flat,0,"2, ,2, ,1,",FOOTSCRAY,3011,2022-04-18 04:52:10,https://web.archive.org/web/20220418045210/https://www.domain.com.au/206-90-buckley-street-footscray-vic-3011-15816862,20220418045210
15818702,/21-99-109-creswick-street-footscray-vic-3011-15818702,$250,1,1,1,House,0,"1, ,1, ,1,",FOOTSCRAY,3011,2022-04-18 04:52:10,https://web.archive.org/web/20220418045210/https://www.domain.com.au/21-99-109-creswick-street-footscray-vic-3011-15818702,20220418045210
15819588,/3-01-9-hewitt-avenue-footscray-vic-3011-15819588,$370,1,1,1,Apartment / Unit / Flat,0,"1, ,1, ,1,",FOOTSCRAY,3011,2022-04-18 04:52:10,https://web.archive.org/web/20220418045210/https://www.domain.com.au/3-01-9-hewitt-avenue-footscray-vic-3011-15819588,20220418045210
15821031,/20-southampton-street-footscray-vic-3011-15821031,$450,3,1,1,House,0,"3, ,1, ,1,",FOOTSCRAY,3011,2022-04-18 04:52:10,https://web.archive.org/web/20220418045210/https://www.domain.com.au/20-southampton-street-footscray-vic-3011-15821031,20220418045210
