property_id,url,rental_price,bedrooms,bathrooms,car_spaces,property_type,land_area,property_features,suburb,postcode,scraped_date,wayback_url,wayback_time
16436901,/40-64-fitzroy-street-st-kilda-vic-3182-16436901,$650 per week,1,1,1,Apartment / Unit / Flat,0,"1, ,1, ,1,",ST KILDA,3182,2025-07-29 21:52:05,https://web.archive.org/web/20250729215205/https://www.domain.com.au/40-64-fitzroy-street-st-kilda-vic-3182-16436901,20250729215205
16571453,/308-9-commercial-road-melbourne-vic-3004-16571453,$550 per week,1,1,1,Apartment / Unit / Flat,0,"1, ,1, ,1,",MELBOURNE,3004,2025-07-29 21:52:05,https://web.archive.org/web/20250729215205/https://www.domain.com.au/308-9-commercial-road-melbourne-vic-3004-16571453,20250729215205
16981180,/3-7-9-faussett-street-albert-park-vic-3206-16981180,$545 per week,1,1,,Apartment / Unit / Flat,0,"1, ,1, ,,",ALBERT PARK,3206,2025-07-29 21:52:05,https://web.archive.org/web/20250729215205/https://www.domain.com.au/3-7-9-faussett-street-albert-park-vic-3206-16981180,20250729215205
17601446,/47-ashworth-street-albert-park-vic-3206-17601446,$1800 per week,3,3,1,House,0,"3, ,3, ,1,",ALBERT PARK,3206,2025-07-29 21:52:05,https://web.archive.org/web/20250729215205/https://www.domain.com.au/47-ashworth-street-albert-park-vic-3206-17601446,20250729215205
17656206,/20-neville-street-albert-park-vic-3206-17656206,$870 per week,3,1,,House,0,"3, ,1, ,,",ALBERT PARK,3206,2025-07-29 21:52:05,https://web.archive.org/web/20250729215205/https://www.domain.com.au/20-neville-street-albert-park-vic-3206-17656206,20250729215205
17658338,/33-withers-street-albert-park-vic-3206-17658338,$725 per week,2,1,,House,0,"2, ,1, ,,",ALBERT PARK,3206,2025-07-29 21:52:05,https://web.archive.org/web/20250729215205/https://www.domain.com.au/33-withers-street-albert-park-vic-3206-17658338,20250729215205
17668711,/29-kerferd-road-albert-park-vic-3206-17668711,$2500 per week,4,2,1,House,0,"4, ,2, ,1,",ALBERT PARK,3206,2025-07-29 21:52:05,https://web.archive.org/web/20250729215205/https://www.domain.com.au/29-kerferd-road-albert-park-vic-3206-17668711,20250729215205
17671491,/31-carter-street-albert-park-vic-3206-17671491,$650 per week,2,1,,House,0,"2, ,1, ,,",ALBERT PARK,3206,2025-07-29 21:52:05,https://web.archive.org/web/20250729215205/https://www.domain.com.au/31-carter-street-albert-park-vic-3206-17671491,20250729215205
17676031,/12-merton-street-albert-park-vic-3206-17676031,$1200 per week,3,2,1,House,0,"3, ,2, ,1,",ALBERT PARK,3206,2025-07-29 21:52:05,https://web.archive.org/web/20250729215205/https://www.domain.com.au/12-merton-street-albert-park-vic-3206-17676031,20250729215205
17679433,/26-418-st-kilda-road-melbourne-vic-3004-17679433,$750 per week,2,1,1,Apartment / Unit / Flat,0,"2, ,1, ,1,",MELBOURNE,3004,2025-07-29 21:52:05,https://web.archive.org/web/20250729215205/https://www.domain.com.au/26-418-st-kilda-road-melbourne-vic-3004-17679433,20250729215205
17681721,/32-graham-street-albert-park-vic-3206-17681721,$1700 per week,4,3,2,Townhouse,0,"4, ,3, ,2,",ALBERT PARK,3206,2025-07-29 21:52:05,https://web.archive.org/web/20250729215205/https://www.domain.com.au/32-graham-street-albert-park-vic-3206-17681721,20250729215205
17682283,/7-227-bridport-street-west-albert-park-vic-3206-17682283,$620 per week,2,1,1,Apartment / Unit / Flat,0,"2, ,1, ,1,",ALBERT PARK,3206,2025-07-29 21:52:05,https://web.archive.org/web/20250729215205/https://www.domain.com.au/7-227-bridport-street-west-albert-park-vic-3206-17682283,20250729215205
17683733,/326-ferrars-street-albert-park-vic-3206-17683733,$1150 per week,3,2,1,House,0,"3, ,2, ,1,",ALBERT PARK,3206,2025-07-29 21:52:05,https://web.archive.org/web/20250729215205/https://www.domain.com.au/326-ferrars-street-albert-park-vic-3206-17683733,20250729215205
17688771,/1404-470-st-kilda-road-melbourne-vic-3004-17688771,$625 per week,2,1,1,Apartment / Unit / Flat,0,"2, ,1, ,1,",MELBOURNE,3004,2025-07-29 21:52:05,https://web.archive.org/web/20250729215205/https://www.domain.com.au/1404-470-st-kilda-road-melbourne-vic-3004-17688771,20250729215205
17689863,/403-244-dorcas-street-south-melbourne-vic-3205-17689863,$675 per week,2,2,1,Apartment / Unit / Flat,0,"2, ,2, ,1,",SOUTH MELBOURNE,3205,2025-07-29 21:52:05,https://web.archive.org/web/20250729215205/https://www.domain.com.au/403-244-dorcas-street-south-melbourne-vic-3205-17689863,20250729215205
17690576,/302-109-inkerman-st-st-kilda-vic-3182-17690576,$500 per week,1,1,1,Apartment / Unit / Flat,0,"1, ,1, ,1,",ST KILDA,3182,2025-07-29 21:52:05,https://web.archive.org/web/20250729215205/https://www.domain.com.au/302-109-inkerman-st-st-kilda-vic-3182-17690576,20250729215205
17690641,/507-399-bourke-street-melbourne-vic-3000-17690641,$550 per week,1,1,,Apartment / Unit / Flat,0,"1, ,1, ,,",MELBOURNE,3000,2025-07-29 21:52:05,https://web.archive.org/web/20250729215205/https://www.domain.com.au/507-399-bourke-street-melbourne-vic-3000-17690641,20250729215205
17690718,/63-dow-street-south-melbourne-vic-3205-17690718,$1100 per week,2,2,1,House,0,"2, ,2, ,1,",SOUTH MELBOURNE,3205,2025-07-29 21:52:05,https://web.archive.org/web/20250729215205/https://www.domain.com.au/63-dow-street-south-melbourne-vic-3205-17690718,20250729215205
17690725,/37-park-road-middle-park-vic-3206-17690725,$850 per week,2,1,1,House,0,"2, ,1, ,1,",MIDDLE PARK,3206,2025-07-29 21:52:05,https://web.archive.org/web/20250729215205/https://www.domain.com.au/37-park-road-middle-park-vic-3206-17690725,20250729215205
17691064,/7-1-acland-street-st-kilda-vic-3182-17691064,$360 per week,1,1,1,Apartment / Unit / Flat,0,"1, ,1, ,1,",ST KILDA,3182,2025-07-29 21:52:05,https://web.archive.org/web/20250729215205/https://www.domain.com.au/7-1-acland-street-st-kilda-vic-3182-17691064,20250729215205
15391090,/37-canopy-avenue-alfredton-vic-3350-15391090,$470 per week,4,2,2,House,756,"4, ,2, ,2, 756,",ALFREDTON,3350,2025-06-25 04:25:52,https://web.archive.org/web/20250625042552/https://www.domain.com.au/37-canopy-avenue-alfredton-vic-3350-15391090,20250625042552
17606597,/20-ningana-street-alfredton-vic-3350-17606597,$420 per week,3,1,3,House,0,"3, ,1, ,3,",ALFREDTON,3350,2025-06-25 04:25:52,https://web.archive.org/web/20250625042552/https://www.domain.com.au/20-ningana-street-alfredton-vic-3350-17606597,20250625042552
17607918,/16-armagh-street-alfredton-vic-3350-17607918,$550 per week,4,2,2,House,0,"4, ,2, ,2,",ALFREDTON,3350,2025-06-25 04:25:52,https://web.archive.org/web/20250625042552/https://www.domain.com.au/16-armagh-street-alfredton-vic-3350-17607918,20250625042552
17611666,/32-monagham-terrace-alfredton-vic-3350-17611666,$480 per week,3,2,2,House,370,"3, ,2, ,2, 370,",ALFREDTON,3350,2025-06-25 04:25:52,https://web.archive.org/web/20250625042552/https://www.domain.com.au/32-monagham-terrace-alfredton-vic-3350-17611666,20250625042552
17614633,/181-dyson-drive-alfredton-vic-3350-17614633,$520 per week,4,2,2,House,0,"4, ,2, ,2,",ALFREDTON,3350,2025-06-25 04:25:52,https://web.archive.org/web/20250625042552/https://www.domain.com.au/181-dyson-drive-alfredton-vic-3350-17614633,20250625042552
17617922,/4-5-balyarta-street-alfredton-vic-3350-17617922,$380 per week,2,1,1,Apartment / Unit / Flat,205,"2, ,1, ,1, 205,",ALFREDTON,3350,2025-06-25 04:25:52,https://web.archive.org/web/20250625042552/https://www.domain.com.au/4-5-balyarta-street-alfredton-vic-3350-17617922,20250625042552
17619470,/2-35-vale-st-alfredton-vic-3350-17619470,$420 per week,3,1,2,Apartment / Unit / Flat,0,"3, ,1, ,2,",ALFREDTON,3350,2025-06-25 04:25:52,https://web.archive.org/web/20250625042552/https://www.domain.com.au/2-35-vale-st-alfredton-vic-3350-17619470,20250625042552
17619568,/20-offaly-street-alfredton-vic-3350-17619568,$550 per week,4,2,3,House,575,"4, ,2, ,3, 575,",ALFREDTON,3350,2025-06-25 04:25:52,https://web.archive.org/web/20250625042552/https://www.domain.com.au/20-offaly-street-alfredton-vic-3350-17619568,20250625042552
17621444,/6-offaly-street-alfredton-vic-3350-17621444,$430 per week,4,2,2,House,0,"4, ,2, ,2,",ALFREDTON,3350,2025-06-25 04:25:52,https://web.archive.org/web/20250625042552/https://www.domain.com.au/6-offaly-street-alfredton-vic-3350-17621444,20250625042552
17626571,/4-regal-drive-alfredton-vic-3350-17626571,$465 per week,3,2,2,House,312,"3, ,2, ,2, 312,",ALFREDTON,3350,2025-06-25 04:25:52,https://web.archive.org/web/20250625042552/https://www.domain.com.au/4-regal-drive-alfredton-vic-3350-17626571,20250625042552
17628608,/10-amana-drive-alfredton-vic-3350-17628608,$420 per week,3,2,2,Townhouse,0,"3, ,2, ,2,",ALFREDTON,3350,2025-06-25 04:25:52,https://web.archive.org/web/20250625042552/https://www.domain.com.au/10-amana-drive-alfredton-vic-3350-17628608,20250625042552
17628832,/46-mary-drive-alfredton-vic-3350-17628832,$550 per week,4,2,3,House,0,"4, ,2, ,3,",ALFREDTON,3350,2025-06-25 04:25:52,https://web.archive.org/web/20250625042552/https://www.domain.com.au/46-mary-drive-alfredton-vic-3350-17628832,20250625042552
17629840,/94-lugano-avenue-alfredton-vic-3350-17629840,$520 per week,4,2,2,House,0,"4, ,2, ,2,",ALFREDTON,3350,2025-06-25 04:25:52,https://web.archive.org/web/20250625042552/https://www.domain.com.au/94-lugano-avenue-alfredton-vic-3350-17629840,20250625042552
17629869,/29-mary-drive-alfredton-vic-3350-17629869,$480 per week,4,2,2,House,0,"4, ,2, ,2,",ALFREDTON,3350,2025-06-25 04:25:52,https://web.archive.org/web/20250625042552/https://www.domain.com.au/29-mary-drive-alfredton-vic-3350-17629869,20250625042552
17631019,/7-7-9-ningana-street-alfredton-vic-3350-17631019,$270 per week,1,1,1,Apartment / Unit / Flat,0,"1, ,1, ,1,",ALFREDTON,3350,2025-06-25 04:25:52,https://web.archive.org/web/20250625042552/https://www.domain.com.au/7-7-9-ningana-street-alfredton-vic-3350-17631019,20250625042552
17631723,/20-cuthberts-rd-alfredton-vic-3350-17631723,$420 per week,3,1,4,House,0,"3, ,1, ,4,",ALFREDTON,3350,2025-06-25 04:25:52,https://web.archive.org/web/20250625042552/https://www.domain.com.au/20-cuthberts-rd-alfredton-vic-3350-17631723,20250625042552
17631780,/46-roscommon-avenue-alfredton-vic-3350-17631780,$460 per week,3,2,2,House,0,"3, ,2, ,2,",ALFREDTON,3350,2025-06-25 04:25:52,https://web.archive.org/web/20250625042552/https://www.domain.com.au/46-roscommon-avenue-alfredton-vic-3350-17631780,20250625042552
17631996,/20-merino-drive-alfredton-vic-3350-17631996,$480 per week,4,2,2,House,0,"4, ,2, ,2,",ALFREDTON,3350,2025-06-25 04:25:52,https://web.archive.org/web/20250625042552/https://www.domain.com.au/20-merino-drive-alfredton-vic-3350-17631996,20250625042552
17633818,/29-gillies-street-south-alfredton-vic-3350-17633818,$425 per week,3,1,2,House,0,"3, ,1, ,2,",ALFREDTON,3350,2025-06-25 04:25:52,https://web.archive.org/web/20250625042552/https://www.domain.com.au/29-gillies-street-south-alfredton-vic-3350-17633818,20250625042552
17634301,/3-120-cuthberts-rd-alfredton-vic-3350-17634301,$380 per week,2,1,1,House,0,"2, ,1, ,1,",ALFREDTON,3350,2025-06-25 04:25:52,https://web.archive.org/web/20250625042552/https://www.domain.com.au/3-120-cuthberts-rd-alfredton-vic-3350-17634301,20250625042552
15031143,/13-ryan-lane-altona-vic-3018-15031143,$510 per week,2,1,1,Apartment / Unit / Flat,0,"2, ,1, ,1,",ALTONA,3018,2025-06-13 13:08:29,https://web.archive.org/web/20250613130829/https://www.domain.com.au/13-ryan-lane-altona-vic-3018-15031143,20250613130829
16293707,/1-33-dove-avenue-altona-vic-3018-16293707,$720 per week,3,2,1,House,0,"3, ,2, ,1,",ALTONA,3018,2025-06-13 13:08:29,https://web.archive.org/web/20250613130829/https://www.domain.com.au/1-33-dove-avenue-altona-vic-3018-16293707,20250613130829
16371051,/1-212-civic-pde-altona-vic-3018-16371051,$720 per week,4,2,2,Townhouse,0,"4, ,2, ,2,",ALTONA,3018,2025-06-13 13:08:29,https://web.archive.org/web/20250613130829/https://www.domain.com.au/1-212-civic-pde-altona-vic-3018-16371051,20250613130829
16619229,/4-261-esplanade-altona-vic-3018-16619229,$460 per week,2,1,1,Apartment / Unit / Flat,0,"2, ,1, ,1,",ALTONA,3018,2025-06-13 13:08:29,https://web.archive.org/web/20250613130829/https://www.domain.com.au/4-261-esplanade-altona-vic-3018-16619229,20250613130829
16928627,/4-68-queen-street-altona-vic-3018-16928627,$310 per week,2,1,1,Apartment / Unit / Flat,0,"2, ,1, ,1,",ALTONA,3018,2025-06-13 13:08:29,https://web.archive.org/web/20250613130829/https://www.domain.com.au/4-68-queen-street-altona-vic-3018-16928627,20250613130829
16942537,/57-bracken-grove-altona-vic-3018-16942537,$575 per week,3,1,3,House,0,"3, ,1, ,3,",ALTONA,3018,2025-06-13 13:08:29,https://web.archive.org/web/20250613130829/https://www.domain.com.au/57-bracken-grove-altona-vic-3018-16942537,20250613130829
17002818,/2-33-linnet-street-altona-vic-3018-17002818,$520 per week,2,1,1,House,0,"2, ,1, ,1,",ALTONA,3018,2025-06-13 13:08:29,https://web.archive.org/web/20250613130829/https://www.domain.com.au/2-33-linnet-street-altona-vic-3018-17002818,20250613130829
17034005,/2-229-queen-street-altona-vic-3018-17034005,$480 per week,2,1,3,Apartment / Unit / Flat,0,"2, ,1, ,3,",ALTONA,3018,2025-06-13 13:08:29,https://web.archive.org/web/20250613130829/https://www.domain.com.au/2-229-queen-street-altona-vic-3018-17034005,20250613130829
17574367,/2-40-chifley-avenue-altona-vic-3018-17574367,$375 per week,1,1,1,Apartment / Unit / Flat,0,"1, ,1, ,1,",ALTONA,3018,2025-06-13 13:08:29,https://web.archive.org/web/20250613130829/https://www.domain.com.au/2-40-chifley-avenue-altona-vic-3018-17574367,20250613130829
17574372,/4-31-millers-road-altona-vic-3018-17574372,$480 per week,2,1,1,House,0,"2, ,1, ,1,",ALTONA,3018,2025-06-13 13:08:29,https://web.archive.org/web/20250613130829/https://www.domain.com.au/4-31-millers-road-altona-vic-3018-17574372,20250613130829
17574378,/23-mount-street-altona-vic-3018-17574378,$695 per week,3,2,2,House,0,"3, ,2, ,2,",ALTONA,3018,2025-06-13 13:08:29,https://web.archive.org/web/20250613130829/https://www.domain.com.au/23-mount-street-altona-vic-3018-17574378,20250613130829
17601482,/1-6-blyth-street-altona-vic-3018-17601482,$380 per week,1,1,1,Apartment / Unit / Flat,0,"1, ,1, ,1,",ALTONA,3018,2025-06-13 13:08:29,https://web.archive.org/web/20250613130829/https://www.domain.com.au/1-6-blyth-street-altona-vic-3018-17601482,20250613130829
