property_id,coordinates,driving_5min,driving_10min,driving_15min,walking_5min,walking_10min,walking_15min
17734133,POINT (-37.8863667 145.0074179),,,,,,
16648991,POINT (-37.8848879 145.0067786),,,,,,
17710035,POINT (-37.87892799999999 145.009899),,,,,,
17749448,POINT (-37.8853977 144.9989531),,,,,,
17751909,POINT (-37.879747 145.0099851),,,,,,
17506816,POINT (-37.8834525 145.0026232),,,,,,
17749418,POINT (-37.8850601 145.0134628),,,,,,
16771716,POINT (-37.8881221 145.0092725),,,,,,
17756081,POINT (-37.6966648 145.1422129),,,,,,
17757102,POINT (-37.7036019 145.1755728),,,,,,
17741044,POINT (-37.7080854 145.1750218),,,,,,
17747922,POINT (-37.71497069999999 145.1558016),,,,,,
17732919,POINT (-37.7017723 145.1700179),,,,,,
17736687,POINT (-37.6428849 145.0487992),,,,,,
11442209,POINT (-37.622094 145.0135321),,,,,,
17737696,POINT (-37.632797 145.0027971),,,,,,
16031640,POINT (-37.6237993 145.0104907),,,,,,
17741843,POINT (-37.6275625 145.0130188),,,,,,
15037659,POINT (-37.63219170000001 145.0020423),,,,,,
17750890,POINT (-37.6414455 145.040039),,,,,,
17705170,POINT (-37.6482843 145.0578911),,,,,,
17751637,POINT (-37.63026 145.0354928),,,,,,
16728841,POINT (-37.6229787 145.0124077),,,,,,
17755641,POINT (-37.6571211 145.0276432),,,,,,
17749794,POINT (-37.6229468 145.0002739),,,,,,
17737875,POINT (-37.6298499 145.0386662),,,,,,
17738974,POINT (-37.6452416 145.0374323),,,,,,
17723064,POINT (-37.624098 145.0046642),,,,,,
17721231,POINT (-37.626795 145.0288189),,,,,,
17716650,POINT (-37.6306567 145.0282714),,,,,,
17707529,POINT (-37.6381266 145.0285341),,,,,,
17723287,POINT (-37.6479662 145.0237815),,,,,,
17692511,POINT (-37.6308161 145.0132767),,,,,,
17689454,POINT (-37.6295971 145.0023266),,,,,,
17398369,POINT (-37.6502622 145.0378181),,,,,,
17756341,POINT (-37.6394211 145.043696),,,,,,
17712201,POINT (-37.6261029 145.0030653),,,,,,
17724255,POINT (-37.6337882 145.0387865),,,,,,
17716678,POINT (-37.6307703 145.0403587),,,,,,
17701267,POINT (-37.64875869999999 145.0349146),,,,,,
17728878,POINT (-36.707204 144.3051141),,,,,,
17728669,POINT (-36.8112247 144.4300404),,,,,,
17744828,POINT (-37.7420778 144.9132807),,,,,,
17711862,POINT (-37.7460818 144.9138646),,,,,,
17739657,POINT (-37.7438827 144.8945209),,,,,,
17710795,POINT (-37.7472757 144.9105855),,,,,,
17751800,POINT (-37.7400524 144.898763),,,,,,
17754140,POINT (-37.7481335 144.9122816),,,,,,
17744055,POINT (-37.7455232 144.9267096),,,,,,
17724301,POINT (-37.755803 144.907467),,,,,,
17737395,POINT (-37.7544808 144.8964039),,,,,,
17708810,POINT (-37.7436096 144.9074593),,,,,,
17740582,POINT (-37.7438294 144.9079399),,,,,,
17685647,POINT (-37.7436096 144.9074593),,,,,,
17742695,POINT (-37.7600048 144.9074858),,,,,,
17731650,POINT (-37.7510292 144.9244452),,,,,,
17721637,POINT (-37.7548502 144.9227721),,,,,,
15940217,POINT (-37.7478466 144.9193408),,,,,,
17720792,POINT (-37.7527063 144.9005314),,,,,,
17701209,POINT (-37.7575674 144.9101091),,,,,,
17693686,POINT (-37.7486965 144.9174511),,,,,,
17725613,POINT (-37.7404505 144.8947226),,,,,,
17752634,POINT (-37.7490618 144.8936456),,,,,,
17744932,POINT (-37.740753 144.8988464),,,,,,
17741530,POINT (-37.7506305 144.897796),,,,,,
17716817,POINT (-37.7577797 144.9290462),,,,,,
11701627,POINT (-37.7541397 144.8943171),,,,,,
11267210,POINT (-37.7553888 144.9282959),,,,,,
17629300,POINT (-37.744879 144.9119446),,,,,,
17733417,POINT (-37.7461966 144.9261697),,,,,,
17723805,POINT (-37.7381581 144.8949966),,,,,,
17245600,POINT (-37.74285709999999 144.906482),,,,,,
17752260,POINT (-37.7391677 144.9061326),,,,,,
16085993,POINT (-37.73580320000001 144.9000261),,,,,,
17709522,POINT (-37.7411518 144.9043852),,,,,,
16940420,POINT (-37.7403889 144.9005141),,,,,,
17753856,POINT (-37.7398884 144.9003578),,,,,,
17711616,POINT (-37.7417895 144.9038841),,,,,,
17757736,POINT (-37.73961380000001 144.9031009),,,,,,
17742747,POINT (-37.9991447 145.2510439),,,,,,
17730700,POINT (-38.0022765 145.2482567),,,,,,
17735806,POINT (-37.9972297 145.2500733),,,,,,
17719088,POINT (-38.0006333 145.2421617),,,,,,
17742746,POINT (-37.998844 145.2511106),,,,,,
16506335,POINT (-36.7635105 145.5785577),,,,,,
17675206,POINT (-37.7530673 144.8842166),,,,,,
17740174,POINT (-37.7930227 144.5487849),,,,,,
17663315,POINT (-37.7811543 144.5460765),,,,,,
