property_id,coordinates,driving_5min,driving_10min,driving_15min,walking_5min,walking_10min,walking_15min
17520416,POINT (145.1890203 -37.9319088),,,,,,
16894188,POINT (145.1600002 -37.9266676),,,,,,
17543742,POINT (145.1913529 -37.9306983),,,,,,
17540972,POINT (145.1902898 -37.9328997),,,,,,
17430249,POINT (142.5997476 -38.3862671),,,,,,
17430729,POINT (145.2849148 -38.0447444),,,,,,
17438385,POINT (145.302272 -38.056855),,,,,,
16470569,POINT (145.2938537 -38.056949),,,,,,
17443796,POINT (145.3238919 -38.0680383),,,,,,
17404702,POINT (145.3326749 -38.0729868),,,,,,
17425262,POINT (145.3173604 -38.0606896),,,,,,
16686016,POINT (145.2829793 -38.0577308),,,,,,
17480348,POINT (146.2919585 -38.184181),,,,,,
17440929,POINT (146.295323 -38.1912118),,,,,,
15991032,POINT (146.2772722 -38.1681154),,,,,,
17433853,POINT (146.2976968 -38.1830467),,,,,,
17398282,POINT (146.2930463 -38.1867235),,,,,,
16504082,POINT (146.2957148 -38.1824639),,,,,,
15851176,POINT (146.2509098 -38.1834803),,,,,,
17217766,POINT (146.264436 -38.1711138),,,,,,
16860623,POINT (146.2598933 -38.1727366),,,,,,
17453721,POINT (146.2495034 -38.1900149),,,,,,
17440904,POINT (146.2684459 -38.1802027),,,,,,
15769483,POINT (146.2543574 -38.1793353),,,,,,
17421221,POINT (146.2670873 -38.1752505),,,,,,
17460414,POINT (147.6736563 -37.9523058),,,,,,
17485158,POINT (147.6191862 -37.8057401),,,,,,
17488867,POINT (147.4787159 -37.7774387),,,,,,
17490729,POINT (147.6517567 -37.801837),,,,,,
17476196,POINT (147.6421307 -37.8168721),,,,,,
17461517,POINT (147.7361925 -37.8108868),,,,,,
17519604,POINT (144.3443101 -38.1280879),,,,,,
17537467,POINT (144.3487223 -38.1169765),,,,,,
17517854,POINT (144.3475232 -38.1290087),,,,,,
17542354,POINT (144.3504099 -38.1202628),,,,,,
17348342,POINT (144.9462479 -37.8003441),,,,,,
17381889,POINT (144.9512638 -37.8018081),,,,,,
17423751,POINT (144.948351 -37.802923),,,,,,
16096636,POINT (144.957475 -37.8052617),,,,,,
17429692,POINT (144.9508224 -37.8043547),,,,,,
14525635,POINT (144.9528563 -37.7985648),,,,,,
17426066,POINT (144.9487409 -37.8008518),,,,,,
17431131,POINT (144.947478 -37.7987729),,,,,,
15103502,POINT (145.1440105 -37.9015588),,,,,,
15813850,POINT (145.1426032 -37.9047438),,,,,,
17434529,POINT (145.1423035 -37.9062985),,,,,,
17439994,POINT (145.1899471 -37.896339),,,,,,
17410916,POINT (145.1044708 -37.9008747),,,,,,
13909371,POINT (145.1020309 -37.9030701),,,,,,
17468576,POINT (145.0916431 -37.9008601),,,,,,
17470211,POINT (145.0916499 -37.8932297),,,,,,
15411089,POINT (145.0940086 -37.8984337),,,,,,
15688298,POINT (145.09073 -37.8864113),,,,,,
17437912,POINT (145.1160579 -37.9015543),,,,,,
17376550,POINT (145.1177417 -37.901393),,,,,,
16158712,POINT (145.1071774 -37.8990586),,,,,,
17344469,POINT (145.1132633 -37.9051813),,,,,,
17215930,POINT (145.1218206 -37.9039766),,,,,,
15523496,POINT (145.1170206 -37.9031358),,,,,,
17471770,POINT (145.0865149 -37.896683),,,,,,
15847290,POINT (145.4122681 -37.9114749),,,,,,
16121797,POINT (145.3973826 -37.8613351),,,,,,
17193218,POINT (145.4728433 -37.7974099),,,,,,
17505168,POINT (145.3546311 -37.8424839),,,,,,
17495995,POINT (145.3526763 -37.8639909),,,,,,
17515542,POINT (145.5354575 -37.7792846),,,,,,
17523902,POINT (145.3667075 -37.8178402),,,,,,
15767901,POINT (145.4811693 -38.0756031),,,,,,
17421616,POINT (145.4834844 -38.0721486),,,,,,
17428155,POINT (145.4875444 -38.0781957),,,,,,
17412046,POINT (145.5160077 -38.0570831),,,,,,
17424182,POINT (145.4829566 -38.0610911),,,,,,
17432091,POINT (145.437984 -38.0747206),,,,,,
17417245,POINT (145.4757432 -38.0895726),,,,,,
17429428,POINT (145.4798949 -38.0684781),,,,,,
17431540,POINT (145.4989075 -38.0625858),,,,,,
17486438,POINT (144.938243 -37.7775338),,,,,,
17486372,POINT (144.9391865 -37.778733),,,,,,
14836004,POINT (144.9396683 -37.7800174),,,,,,
17484947,POINT (144.9415747 -37.7863856),,,,,,
16632442,POINT (144.9424695 -37.7873607),,,,,,
15109522,POINT (144.939753 -37.7803033),,,,,,
15723126,POINT (144.7424218 -37.9048682),,,,,,
16119003,POINT (144.7491187 -37.905205),,,,,,
17503923,POINT (144.7723894 -37.9112085),,,,,,
17471846,POINT (144.7789771 -37.9100025),,,,,,
17454267,POINT (144.7514389 -37.9008404),,,,,,
17510734,POINT (144.7776054 -37.9076543),,,,,,
17513654,POINT (144.7716835 -37.9114397),,,,,,
17512696,POINT (144.7315485 -37.9025168),,,,,,
17510101,POINT (144.7400722 -37.8994212),,,,,,
17407746,POINT (144.6034938 -38.2863652),,,,,,
17529689,POINT (144.6073783 -38.2639021),,,,,,
17441813,POINT (144.545463 -38.1626064),,,,,,
17538753,POINT (144.5512638 -38.1718963),,,,,,
17436193,POINT (144.5661432 -38.181143),,,,,,
17543724,POINT (144.5697862 -38.1703122),,,,,,
17439997,POINT (144.5298292 -38.2576415),,,,,,
17440939,POINT (144.6284627 -38.2702207),,,,,,
16803626,POINT (146.9114996 -36.6947111),,,,,,
17352705,POINT (147.0179871 -36.2546873),,,,,,
