property_id,coordinates,driving_5min,driving_10min,driving_15min,walking_5min,walking_10min,walking_15min
17481992,POINT (145.1195003 -38.3727382),,,,,,
17619148,POINT (145.1028927 -38.3890624),,,,,,
17552501,POINT (145.0921565 -38.3535865),,,,,,
16919275,POINT (144.6623522 -37.737862),,,,,,
17557804,POINT (144.6608376 -37.7419511),,,,,,
17587570,POINT (144.6518288 -37.7380795),,,,,,
17581685,POINT (144.6379162 -37.7224087),,,,,,
17578727,POINT (144.6470571 -37.7330868),,,,,,
17608240,POINT (144.6472988 -37.7414079),,,,,,
17621992,POINT (144.6481203 -37.7388342),,,,,,
17609908,POINT (144.6668407 -37.7412812),,,,,,
17600936,POINT (144.6471486 -37.7353267),,,,,,
16385666,POINT (145.0755174 -37.7367281),,,,,,
17572051,POINT (145.0684178 -37.7446814),,,,,,
17565380,POINT (145.0697336 -37.7451662),,,,,,
17498014,POINT (145.0622457 -37.7442608),,,,,,
17545092,POINT (145.0837752 -37.7433526),,,,,,
17527463,POINT (145.0623474 -37.7434485),,,,,,
17557962,POINT (145.0714442 -37.7465365),,,,,,
17501047,POINT (145.0694142 -37.7434775),,,,,,
17572898,POINT (145.0761695 -37.739174),,,,,,
17571417,POINT (145.0741733 -37.7383704),,,,,,
17567328,POINT (143.8826413 -37.6513371),,,,,,
17615212,POINT (143.5220953 -37.283861),,,,,,
17599002,POINT (143.7095363 -37.5212175),,,,,,
16865592,POINT (143.0761237 -38.3274778),,,,,,
17656461,POINT (142.9830113 -38.4868442),,,,,,
17631063,POINT (143.5009515 -38.2702996),,,,,,
17653292,POINT (143.5129827 -38.1946822),,,,,,
17616916,POINT (145.1513073 -38.1978933),,,,,,
17644486,POINT (144.3312665 -38.1802104),,,,,,
17654037,POINT (144.3318371 -38.1811898),,,,,,
17616429,POINT (144.3591633 -38.160815),,,,,,
17637627,POINT (144.3066802 -38.1960481),,,,,,
17637998,POINT (144.3697438 -38.1586035),,,,,,
17650945,POINT (144.3888051 -38.1781845),,,,,,
17651529,POINT (144.3467995 -38.2027981),,,,,,
17652545,POINT (144.3115938 -38.2081401),,,,,,
17653893,POINT (144.303684 -38.1767891),,,,,,
17594936,POINT (144.0655024 -37.106922),,,,,,
17618419,POINT (144.063486 -37.169448),,,,,,
17143462,POINT (144.9007247 -37.7404728),,,,,,
17646706,POINT (144.9043915 -37.7420026),,,,,,
17625914,POINT (144.9066441 -37.7374298),,,,,,
17657085,POINT (144.877211 -37.7274803),,,,,,
17657948,POINT (144.8855472 -37.7481887),,,,,,
17657958,POINT (144.8949137 -37.7133169),,,,,,
17649037,POINT (144.8744328 -37.6901105),,,,,,
17667856,POINT (144.8774551 -37.6987716),,,,,,
17658483,POINT (144.8761902 -37.698009),,,,,,
17675219,POINT (144.877555 -37.7076091),,,,,,
17613462,POINT (144.8777721 -37.696667),,,,,,
17633762,POINT (144.8850733 -37.706952),,,,,,
17588962,POINT (144.8772834 -37.7071271),,,,,,
17019201,POINT (145.1184549 -37.8176227),,,,,,
14905197,POINT (143.5464675 -35.3473173),,,,,,
16906810,POINT (143.5523192 -35.3441886),,,,,,
17660821,POINT (143.5489274 -35.3388053),,,,,,
15775207,POINT (143.4540147 -35.2946066),,,,,,
17656171,POINT (144.7713727 -37.6869978),,,,,,
17644893,POINT (144.7715881 -37.685704),,,,,,
12611022,POINT (144.7946974 -37.7077988),,,,,,
17643570,POINT (144.8011347 -37.703558),,,,,,
17530978,POINT (144.7955764 -37.7019277),,,,,,
13471344,POINT (144.7781158 -37.6947165),,,,,,
17530073,POINT (144.7673081 -37.7035686),,,,,,
