property_id,coordinates,driving_5min,driving_10min,driving_15min,walking_5min,walking_10min,walking_15min
15576799,POINT (144.9499339 -37.7625855),,,,,,
17631897,POINT (144.9409512 -37.7595208),,,,,,
17023359,POINT (144.9547045 -37.7245446),,,,,,
11245591,POINT (144.9814484 -37.7287291),,,,,,
17652507,POINT (144.9552965 -37.7189304),,,,,,
17052593,POINT (144.9614512 -37.7640298),,,,,,
17091100,POINT (144.9603197 -37.766319),,,,,,
17660701,POINT (144.961005 -37.766605),,,,,,
17654676,POINT (144.9586279 -37.7876785),,,,,,
17631674,POINT (144.9683273 -37.7922203),,,,,,
14346868,POINT (146.9054406 -36.6900724),,,,,,
17566534,POINT (146.9582013 -36.7269176),,,,,,
17006044,POINT (146.9972618 -36.7324057),,,,,,
17618052,POINT (146.967073 -36.7280252),,,,,,
17620219,POINT (146.9721274 -36.7283668),,,,,,
17461558,POINT (146.9736746 -36.7423718),,,,,,
17494358,POINT (146.6833089 -36.5861727),,,,,,
17570890,POINT (146.7254097 -36.5605638),,,,,,
15905053,POINT (146.7318852 -36.5491333),,,,,,
17563017,POINT (147.0691045 -36.8927325),,,,,,
15920147,POINT (146.1997401 -38.6499813),,,,,,
17575959,POINT (146.2055077 -38.653702),,,,,,
16091465,POINT (145.8140387 -38.69998),,,,,,
17471736,POINT (145.9992776 -38.8262162),,,,,,
17538948,POINT (145.9994998 -38.6473394),,,,,,
17582595,POINT (146.0091187 -38.5818743),,,,,,
17629810,POINT (146.8268412 -36.1650444),,,,,,
17586561,POINT (145.008286 -37.8295347),,,,,,
17554975,POINT (144.9901209 -37.8408997),,,,,,
17667382,POINT (144.9851926 -37.8366529),,,,,,
17585354,POINT (144.9968046 -37.8440541),,,,,,
17672617,POINT (144.9807697 -37.8350877),,,,,,
16194790,POINT (144.9938103 -37.8386162),,,,,,
17555567,POINT (144.9800961 -37.8351744),,,,,,
17661902,POINT (144.9972376 -37.8400569),,,,,,
17585671,POINT (144.9983921 -37.8392124),,,,,,
17670786,POINT (144.996416 -37.8440064),,,,,,
17587829,POINT (144.9979095 -37.8408585),,,,,,
17586286,POINT (144.9935719 -37.8383107),,,,,,
17659677,POINT (144.9906599 -37.8443617),,,,,,
17651174,POINT (145.0430343 -37.8202839),,,,,,
17636791,POINT (145.0227629 -37.8154152),,,,,,
17585924,POINT (145.0338338 -37.8215537),,,,,,
17626191,POINT (145.0456319 -37.8227483),,,,,,
17655169,POINT (145.0216259 -37.8141546),,,,,,
17641892,POINT (145.0253688 -37.8260611),,,,,,
17586150,POINT (145.0404744 -37.8172181),,,,,,
17643908,POINT (145.0363692 -37.828985),,,,,,
16119945,POINT (145.0338338 -37.8215537),,,,,,
17587542,POINT (145.0350497 -37.8286611),,,,,,
17641891,POINT (145.0338998 -37.8220117),,,,,,
17585963,POINT (144.9891084 -37.8232946),,,,,,
17639282,POINT (144.9922319 -37.8140565),,,,,,
17629459,POINT (145.0090639 -37.822687),,,,,,
17586184,POINT (144.9978333 -37.8181854),,,,,,
17642598,POINT (145.0131577 -37.8189406),,,,,,
17552878,POINT (144.9892624 -37.8222483),,,,,,
17645580,POINT (144.9914902 -37.8184475),,,,,,
17638617,POINT (145.0075357 -37.8162279),,,,,,
17586256,POINT (144.9944658 -37.8201913),,,,,,
17588538,POINT (145.0074965 -37.8159469),,,,,,
17642885,POINT (145.0058052 -37.8254937),,,,,,
17582721,POINT (145.0146118 -37.8381779),,,,,,
17581279,POINT (145.0047575 -37.8473084),,,,,,
17588261,POINT (145.0112705 -37.837192),,,,,,
17580626,POINT (145.0041285 -37.8437103),,,,,,
17575013,POINT (145.013367 -37.8417724),,,,,,
17547714,POINT (145.0056641 -37.8431049),,,,,,
17567426,POINT (145.0095735 -36.5852178),,,,,,
17636869,POINT (144.613834 -36.4939326),,,,,,
8434038,POINT (145.11338 -37.8500563),,,,,,
16558003,POINT (145.1215261 -37.8519064),,,,,,
17531224,POINT (145.1198083 -37.8513465),,,,,,
8663123,POINT (145.11338 -37.8500563),,,,,,
17496314,POINT (145.0948816 -37.8580968),,,,,,
17562819,POINT (145.1241781 -37.850817),,,,,,
8750649,POINT (145.0971144 -37.8506072),,,,,,
17552307,POINT (145.1243721 -37.8463561),,,,,,
17562747,POINT (145.1281859 -37.8477711),,,,,,
15309873,POINT (144.8273684 -37.7835381),,,,,,
16682253,POINT (144.8324471 -37.7856832),,,,,,
17651420,POINT (144.8285403 -37.7940365),,,,,,
17650889,POINT (144.8324471 -37.7856832),,,,,,
17607559,POINT (144.8471535 -37.7790672),,,,,,
17622154,POINT (144.8324472 -37.7797666),,,,,,
17597571,POINT (144.8324472 -37.7797666),,,,,,
17638207,POINT (144.8230584 -37.7953303),,,,,,
17613555,POINT (144.8344372 -37.7887975),,,,,,
17659013,POINT (144.8424242 -37.7858736),,,,,,
17651410,POINT (144.8355105 -37.7824852),,,,,,
17558119,POINT (144.7910889 -37.7574063),,,,,,
17619930,POINT (144.7880506 -37.7646373),,,,,,
17616966,POINT (144.737282 -37.7425806),,,,,,
17612983,POINT (144.8308733 -37.7706837),,,,,,
17617796,POINT (144.8173421 -37.7936807),,,,,,
17617844,POINT (144.8048093 -37.782145),,,,,,
15534718,POINT (145.0552882 -37.8339083),,,,,,
17659093,POINT (145.0893546 -37.8496143),,,,,,
17665131,POINT (145.0645858 -37.8412223),,,,,,
17587002,POINT (145.1071895 -37.8188397),,,,,,
17528519,POINT (145.0684081 -37.8605286),,,,,,
17561856,POINT (145.0483955 -37.8591826),,,,,,
17657534,POINT (145.0546987 -37.8488739),,,,,,
17566769,POINT (145.0809636 -37.849485),,,,,,
17553825,POINT (145.0446662 -37.8515465),,,,,,
17541229,POINT (145.046268 -37.8492564),,,,,,
17558896,POINT (145.0813367 -37.8514326),,,,,,
17658908,POINT (145.0628892 -37.8524517),,,,,,
17568669,POINT (145.0606634 -37.8491111),,,,,,
17665511,POINT (145.0427504 -37.8546721),,,,,,
17659875,POINT (145.0765637 -37.8490352),,,,,,
17558766,POINT (145.0493442 -37.8539116),,,,,,
17587043,POINT (145.0881477 -37.81381),,,,,,
17573108,POINT (145.0965624 -37.8357862),,,,,,
17659059,POINT (145.1021467 -37.8330181),,,,,,
17569765,POINT (145.0959947 -37.8291149),,,,,,
17546051,POINT (145.1111932 -37.8371803),,,,,,
17536525,POINT (145.1061593 -37.8342418),,,,,,
17659938,POINT (145.0538123 -37.8276396),,,,,,
17584233,POINT (145.0783066 -37.8225101),,,,,,
15051522,POINT (144.9623566 -37.8056782),,,,,,
17643186,POINT (144.9690677 -37.7898844),,,,,,
17675519,POINT (144.9693087 -37.8039577),,,,,,
16872981,POINT (144.9619112 -37.8063165),,,,,,
17649592,POINT (144.9660039 -37.7969942),,,,,,
17684787,POINT (144.9633148 -37.8055511),,,,,,
17629804,POINT (144.9632808 -37.8045247),,,,,,
17681265,POINT (144.9660039 -37.7969942),,,,,,
17682419,POINT (144.9634053 -37.8042541),,,,,,
17398656,POINT (145.0520378 -37.8856849),,,,,,
17575554,POINT (145.049978 -37.8986061),,,,,,
17573132,POINT (145.0631205 -37.8861402),,,,,,
17541292,POINT (145.0598943 -37.8891545),,,,,,
17561126,POINT (145.0598884 -37.8956913),,,,,,
17557753,POINT (145.0590652 -37.8997437),,,,,,
17563521,POINT (145.0516676 -37.8923648),,,,,,
17553412,POINT (145.0488724 -37.8828002),,,,,,
17576496,POINT (145.048775 -37.8893935),,,,,,
17573457,POINT (145.0635279 -37.8961302),,,,,,
17003817,POINT (142.2004719 -34.210994),,,,,,
17555556,POINT (142.1964171 -34.3087739),,,,,,
16539355,POINT (144.2225489 -37.0635437),,,,,,
17638337,POINT (144.2005178 -37.0700362),,,,,,
17523668,POINT (144.2192529 -37.0667966),,,,,,
17643497,POINT (144.1984555 -37.0718123),,,,,,
17616076,POINT (144.2192529 -37.0667966),,,,,,
17619149,POINT (144.2238703 -37.0598503),,,,,,
17579211,POINT (144.2065105 -37.0731381),,,,,,
17541286,POINT (144.1589665 -37.1499704),,,,,,
17575621,POINT (144.25 -37.01667),,,,,,
17593487,POINT (144.251662 -37.0792843),,,,,,
17610779,POINT (144.2135575 -37.0889087),,,,,,
17622792,POINT (144.204666 -37.0873855),,,,,,
17608816,POINT (144.2409479 -37.0687876),,,,,,
14423537,POINT (145.0223487 -37.8837052),,,,,,
15760098,POINT (145.0253802 -37.886594),,,,,,
17595793,POINT (145.033739 -37.879731),,,,,,
17569715,POINT (145.0214868 -37.8866649),,,,,,
17065868,POINT (145.0310609 -37.8880533),,,,,,
17636523,POINT (145.0337727 -37.8882481),,,,,,
17646275,POINT (145.0368531 -37.8759292),,,,,,
17646062,POINT (145.0239953 -37.885236),,,,,,
17630705,POINT (145.0292692 -37.8766538),,,,,,
17650119,POINT (144.9999224 -37.8842499),,,,,,
16588446,POINT (145.0154456 -37.8835644),,,,,,
17598666,POINT (145.0106899 -37.8903863),,,,,,
17581277,POINT (145.0039953 -37.8846968),,,,,,
17371158,POINT (145.0076182 -37.8841857),,,,,,
17613757,POINT (145.0121865 -37.891282),,,,,,
17620393,POINT (145.009934 -37.8925875),,,,,,
17619506,POINT (145.0073978 -37.8863719),,,,,,
17613606,POINT (145.0150784 -37.8844562),,,,,,
15127063,POINT (145.107683 -37.8851456),,,,,,
17567861,POINT (145.0929275 -37.887819),,,,,,
17562899,POINT (145.1012406 -37.8785865),,,,,,
15633426,POINT (145.0961849 -37.8866941),,,,,,
17468877,POINT (145.0935832 -37.8758277),,,,,,
17421169,POINT (145.0935488 -37.8799041),,,,,,
17554922,POINT (145.1055345 -37.8890293),,,,,,
16671673,POINT (145.0937116 -37.8851011),,,,,,
17571220,POINT (145.0953951 -37.8879857),,,,,,
17565690,POINT (145.103855 -37.887557),,,,,,
15587432,POINT (145.2162613 -37.9404885),,,,,,
17617754,POINT (145.2025498 -37.9416379),,,,,,
17602719,POINT (145.2090206 -37.9618235),,,,,,
17661705,POINT (145.2176902 -37.9416664),,,,,,
17619529,POINT (145.201797 -37.9455725),,,,,,
17579160,POINT (145.2051354 -37.9683292),,,,,,
17633095,POINT (145.2127439 -37.9614915),,,,,,
17610835,POINT (145.2144269 -37.9562607),,,,,,
15675350,POINT (145.2132883 -37.9600356),,,,,,
17538189,POINT (145.2217586 -37.9497144),,,,,,
17625197,POINT (145.2193507 -37.966962),,,,,,
16747714,POINT (145.0983881 -38.0009925),,,,,,
17643117,POINT (145.089946 -38.0025874),,,,,,
17322996,POINT (145.0939866 -38.0024213),,,,,,
17680616,POINT (145.0935762 -38.0039388),,,,,,
17665110,POINT (145.0865319 -38.0046048),,,,,,
17672212,POINT (145.0904753 -38.008146),,,,,,
17649594,POINT (145.0855698 -38.0020175),,,,,,
17671111,POINT (145.0917179 -37.9992337),,,,,,
17589864,POINT (145.1235089 -38.0635786),,,,,,
17634454,POINT (145.1226175 -38.0641182),,,,,,
17618697,POINT (145.131296 -38.058321),,,,,,
17606920,POINT (145.1002441 -38.0260887),,,,,,
17544835,POINT (145.1392835 -38.014019),,,,,,
17636272,POINT (145.1208658 -38.0421989),,,,,,
17592840,POINT (145.1074877 -38.0350989),,,,,,
17632622,POINT (145.120383 -38.0412815),,,,,,
17613197,POINT (145.1088042 -38.0381877),,,,,,
17633431,POINT (145.1310439 -38.0406733),,,,,,
17661413,POINT (145.2081193 -37.9843153),,,,,,
16130336,POINT (145.2083187 -37.9822474),,,,,,
17618215,POINT (145.1202523 -38.0563337),,,,,,
17651976,POINT (145.1256695 -38.0211452),,,,,,
15915749,POINT (144.6961161 -37.5636456),,,,,,
17588222,POINT (144.6923815 -37.583031),,,,,,
15199308,POINT (144.7562301 -37.5761766),,,,,,
17621628,POINT (144.717203 -37.5853254),,,,,,
16084074,POINT (144.9114 -37.6049117),,,,,,
17600829,POINT (144.9049232 -37.5757425),,,,,,
17514820,POINT (144.7963258 -37.4753624),,,,,,
17588688,POINT (144.9577222 -37.5325247),,,,,,
17607216,POINT (144.9328935 -37.6325826),,,,,,
17625425,POINT (144.6774924 -37.4607958),,,,,,
17540637,POINT (145.1290735 -37.9169934),,,,,,
17626167,POINT (145.1080332 -37.925511),,,,,,
17528053,POINT (145.1295821 -37.9253026),,,,,,
15218389,POINT (145.1268534 -37.9229844),,,,,,
8970295,POINT (145.1239908 -37.9136546),,,,,,
17556312,POINT (145.1141682 -37.9232204),,,,,,
17559248,POINT (145.1184875 -37.9247054),,,,,,
15525806,POINT (145.1272901 -37.9059772),,,,,,
17545798,POINT (145.11515 -37.9180166),,,,,,
17556338,POINT (145.124565 -37.925933),,,,,,
17557368,POINT (145.1282896 -37.9086619),,,,,,
15047736,POINT (145.1253584 -37.9291604),,,,,,
16665904,POINT (145.1432029 -37.9178386),,,,,,
16860459,POINT (145.1223245 -37.9249686),,,,,,
17584290,POINT (145.3595845 -38.1061792),,,,,,
17651009,POINT (145.3666109 -38.1099008),,,,,,
17650250,POINT (145.3641711 -38.1103739),,,,,,
17586034,POINT (145.3935698 -38.1035461),,,,,,
17646277,POINT (145.3647648 -38.1148468),,,,,,
17634911,POINT (145.3607841 -38.0799745),,,,,,
17647653,POINT (145.3463767 -38.0892696),,,,,,
17624820,POINT (145.3444589 -38.1170056),,,,,,
17651104,POINT (145.354085 -38.149821),,,,,,
17650286,POINT (145.3641711 -38.1103739),,,,,,
9229822,POINT (145.6499645 -35.9148079),,,,,,
9904639,POINT (145.6573669 -35.915827),,,,,,
13974920,POINT (145.6580332 -35.9214526),,,,,,
17554102,POINT (145.6571653 -35.9127964),,,,,,
17553414,POINT (145.6667298 -35.923116),,,,,,
17470599,POINT (145.649887 -35.9094704),,,,,,
16514998,POINT (145.6558378 -35.9143071),,,,,,
16919308,POINT (145.6625134 -35.9233323),,,,,,
17488094,POINT (145.6952675 -35.9057997),,,,,,
17650967,POINT (145.5745211 -35.8154368),,,,,,
17659960,POINT (145.6005054 -35.8218211),,,,,,
17119100,POINT (144.9998286 -37.7443846),,,,,,
17676071,POINT (144.9972103 -37.7329737),,,,,,
17644267,POINT (144.9321955 -37.7059131),,,,,,
16863786,POINT (144.9289026 -37.7037993),,,,,,
17658434,POINT (144.9313229 -37.702249),,,,,,
17375178,POINT (145.0202115 -37.711604),,,,,,
17569286,POINT (144.9931428 -37.7094536),,,,,,
17645737,POINT (145.0302433 -37.7288685),,,,,,
17580301,POINT (145.002439 -37.71036),,,,,,
17566569,POINT (145.0130046 -37.7101533),,,,,,
17523560,POINT (145.0158126 -37.7160619),,,,,,
17567849,POINT (145.0119961 -37.7072533),,,,,,
17672864,POINT (145.0157981 -37.7087444),,,,,,
17580246,POINT (145.0202115 -37.711604),,,,,,
17661567,POINT (145.017798 -37.7062073),,,,,,
17675085,POINT (145.0269659 -37.7090422),,,,,,
17567330,POINT (145.0206651 -37.7195367),,,,,,
17569070,POINT (144.9904687 -37.7219198),,,,,,
17672595,POINT (144.9755353 -37.7114179),,,,,,
17673182,POINT (144.9327524 -37.7303611),,,,,,
16472264,POINT (144.9181817 -37.7167741),,,,,,
17655926,POINT (144.9220272 -37.7206722),,,,,,
15916376,POINT (144.9857337 -37.8074152),,,,,,
17050375,POINT (144.9857337 -37.8074152),,,,,,
17588265,POINT (144.9853585 -37.7960699),,,,,,
17430824,POINT (144.9847031 -37.7978955),,,,,,
17194492,POINT (144.9852656 -37.8021889),,,,,,
17619433,POINT (144.9842243 -37.8031602),,,,,,
17626708,POINT (144.9849218 -37.8049906),,,,,,
17625577,POINT (144.9895028 -37.7982816),,,,,,
17617937,POINT (144.9857337 -37.8074152),,,,,,
17337761,POINT (145.4239072 -38.4105263),,,,,,
17013065,POINT (145.4449173 -38.4389663),,,,,,
17481705,POINT (145.5640069 -38.3727351),,,,,,
17616866,POINT (145.5723063 -38.2665137),,,,,,
17650833,POINT (143.8532727 -37.0260839),,,,,,
17091186,POINT (145.2409821 -38.1266374),,,,,,
17603296,POINT (145.2443249 -38.1243538),,,,,,
17658906,POINT (145.2354332 -38.1235292),,,,,,
17573834,POINT (145.175989 -38.1407374),,,,,,
17660280,POINT (145.1953937 -38.1568375),,,,,,
17628872,POINT (145.1980835 -38.1521279),,,,,,
17633743,POINT (145.1929021 -38.1621516),,,,,,
16994976,POINT (145.1841031 -38.166964),,,,,,
17668516,POINT (145.181594 -38.2264926),,,,,,
17587849,POINT (145.1677131 -38.2282505),,,,,,
17667045,POINT (145.2328893 -38.199758),,,,,,
17609355,POINT (145.2388457 -38.2058065),,,,,,
17528518,POINT (144.990443 -37.8301317),,,,,,
17549736,POINT (144.990887 -37.826559),,,,,,
17560458,POINT (142.9373434 -37.2747436),,,,,,
17584037,POINT (142.9343413 -37.282713),,,,,,
17561123,POINT (142.939628 -37.2791547),,,,,,
17657866,POINT (142.928825 -37.2938578),,,,,,
15520117,POINT (142.9443795 -37.2745357),,,,,,
16324852,POINT (142.9350168 -37.2864944),,,,,,
17624987,POINT (142.9390589 -37.3003402),,,,,,
17642921,POINT (142.921877 -37.2839832),,,,,,
16914788,POINT (142.9165063 -37.2789539),,,,,,
17663986,POINT (142.9353398 -37.2809901),,,,,,
15659425,POINT (142.9221861 -37.2722927),,,,,,
17519017,POINT (142.9362218 -37.2802113),,,,,,
17522715,POINT (142.9278831 -37.2869471),,,,,,
14289176,POINT (145.2743331 -37.7870631),,,,,,
17587190,POINT (145.2794754 -37.7993057),,,,,,
17583555,POINT (145.2888317 -37.8086894),,,,,,
16413807,POINT (145.296254 -37.7975509),,,,,,
17562683,POINT (145.2629253 -37.7975736),,,,,,
17498654,POINT (145.3018238 -37.7936748),,,,,,
17573815,POINT (145.2671028 -37.790952),,,,,,
17388787,POINT (145.2903557 -37.7947699),,,,,,
17587500,POINT (145.2978035 -37.7973854),,,,,,
17586205,POINT (145.2774231 -37.8014881),,,,,,
17601966,POINT (145.1759578 -37.9878821),,,,,,
17639950,POINT (145.1671866 -37.9999974),,,,,,
17199302,POINT (145.1706067 -37.9869198),,,,,,
17655987,POINT (145.1658365 -38.0081365),,,,,,
17673973,POINT (145.1583844 -38.0124375),,,,,,
17675479,POINT (145.1706636 -38.0058174),,,,,,
17653647,POINT (145.1583844 -38.0124375),,,,,,
17296177,POINT (145.1846271 -37.9819614),,,,,,
17594565,POINT (145.150033 -37.9985951),,,,,,
17637051,POINT (145.1752459 -38.0035413),,,,,,
17639678,POINT (145.1815732 -37.9899274),,,,,,
11896728,POINT (145.1642338 -38.0086244),,,,,,
17645718,POINT (145.1598376 -38.0048787),,,,,,
17614962,POINT (145.1634054 -38.0102812),,,,,,
17658648,POINT (145.2684734 -38.0260727),,,,,,
17676145,POINT (145.27058 -38.001064),,,,,,
17538642,POINT (148.8228998 -36.3714133),,,,,,
17623148,POINT (148.8265326 -36.3710749),,,,,,
17440506,POINT (148.8265326 -36.3710749),,,,,,
17640947,POINT (148.8262359 -36.360695),,,,,,
17558836,POINT (148.6505368 -36.3971636),,,,,,
17613443,POINT (153.17249 -28.82682),,,,,,
17639044,POINT (148.6149199 -36.4216505),,,,,,
17662325,POINT (148.6121115 -36.4243104),,,,,,
17052184,POINT (144.7667475 -37.7630262),,,,,,
17520567,POINT (144.75893 -37.7800451),,,,,,
17614124,POINT (144.760152 -37.771829),,,,,,
17652039,POINT (144.7768818 -37.7683647),,,,,,
17651807,POINT (144.7702935 -37.7557904),,,,,,
17645331,POINT (144.7680154 -37.7748255),,,,,,
17632295,POINT (144.7695412 -37.7547236),,,,,,
17636495,POINT (144.7682476 -37.7608051),,,,,,
17569898,POINT (143.8170286 -37.5942241),,,,,,
17546793,POINT (143.8227317 -37.592988),,,,,,
15003823,POINT (143.8134803 -37.5928435),,,,,,
17544162,POINT (143.8220361 -37.5836544),,,,,,
17514260,POINT (143.822039 -37.5949435),,,,,,
15415451,POINT (143.822039 -37.5949435),,,,,,
17547146,POINT (143.7940485 -37.579012),,,,,,
17562508,POINT (143.7940485 -37.579012),,,,,,
17617156,POINT (143.7867004 -37.5860153),,,,,,
17618680,POINT (143.8456482 -37.5874796),,,,,,
17617854,POINT (143.8315906 -37.5843702),,,,,,
17577841,POINT (143.8255752 -37.5961142),,,,,,
17615979,POINT (143.8315906 -37.5843702),,,,,,
17595385,POINT (143.8282465 -37.5828778),,,,,,
16961394,POINT (143.8420939 -37.5952484),,,,,,
16188596,POINT (145.090943 -37.7022526),,,,,,
17166275,POINT (145.0943846 -37.7168398),,,,,,
17588715,POINT (145.0944216 -37.6911845),,,,,,
