property_id,coordinates
17037489,POINT (145.5715349 -38.2678125)
17037429,POINT (145.5774224 -38.598601)
17037417,POINT (144.9238377 -37.6994293)
17037205,POINT (145.0705841 -37.9924992)
17037124,POINT (-36.7937757 144.2871317)
17037022,POINT (144.9462878 -37.7967593)
17036966,POINT (-38.1891054 146.5283452)
17036872,POINT (143.8413122 -37.5904255)
17036787,POINT (143.8220221 -37.5929054)
17036380,POINT (145.1915216 -38.1642682)
17036194,POINT (143.79923 -37.5973016)
17035934,POINT (-37.8403922 144.7202407)
17035763,POINT (145.0538491 -37.754434)
17035607,POINT (145.2878653 -37.3440792)
17035351,POINT (144.7563825 -37.703822)
17035307,POINT (145.5271902 -38.1636029)
17034656,POINT (145.4589945 -38.5456374)
17034347,POINT (144.678391 -37.825233)
17034254,POINT (-37.7191886 144.5799814)
17034089,POINT (145.2644595 -38.1082611)
17033967,POINT (145.268354 -38.0313271)
17033954,POINT (143.2142324 -38.409902)
17033503,POINT (147.6205874 -37.8267165)
17033474,POINT (145.097838 -38.015513)
17033137,POINT (147.655845 -37.816709)
17032824,POINT (144.7210739 -37.6981188)
17032620,POINT (143.480452 -37.014348)
17032431,POINT (145.1044309 -37.9073263)
17032345,POINT (144.8978105 -37.7134523)
17032328,POINT (145.265224 -38.0232593)
17032325,POINT (142.749216 -38.471064)
17032307,POINT (145.1425093 -37.9052725)
17032243,POINT (-38.3065102 144.9983584)
17031577,POINT (147.8303621 -37.7048913)
17031550,POINT (-38.0284604 145.2762722)
17031468,POINT (147.7071127 -37.9256852)
17031284,POINT (144.7030052 -37.8762148)
17031268,POINT (144.6615892 -37.8979239)
17031233,POINT (144.6512019 -37.9169608)
17031208,POINT (144.643096 -37.9232382)
17031147,POINT (145.994526 -36.54653)
17031126,POINT (-37.9596917 145.0786029)
17030919,POINT (-37.807859 144.960611)
17030238,POINT (145.1572645 -38.1216856)
17030231,POINT (144.6742744 -37.812807)
17030183,POINT (145.0839581 -37.9019224)
17029822,POINT (-37.8005275 144.9091117)
17029571,POINT (-37.7977447 144.8733881)
17029513,POINT (-38.8206607 146.1714171)
17029447,POINT (-37.4279551 145.0010042)
17029316,POINT (144.8812436 -37.7220558)
17028938,POINT (143.8363553 -37.5986394)
17028875,POINT (-37.8169818 145.1176698)
17028808,POINT (145.1526779 -38.1195324)
17028661,POINT (145.4105945 -36.3604014)
17028581,POINT (144.7734801 -37.7619381)
17028350,POINT (145.2768147 -38.0284614)
17028275,POINT (145.18732 -38.1032532)
17028204,POINT (145.5892206 -38.6064495)
17028039,POINT (-37.7130629 144.5580596)
17027888,POINT (145.3144718 -38.0572158)
17027803,POINT (145.4326459 -36.3776273)
17027656,POINT (144.8781919 -37.6995538)
17027643,POINT (-37.786721 144.999896)
17027615,POINT (145.0877967 -37.9100802)
17027085,POINT (143.151594 -38.230749)
17027084,POINT (145.2695744 -38.0359889)
17026753,POINT (143.828047 -37.5255721)
17026488,POINT (-37.5332218 144.903031)
17026307,POINT (-36.7494974 144.2780636)
17026087,POINT (145.3594743 -38.1238311)
17026038,POINT (-37.8949643 145.2603238)
17026025,POINT (145.130179 -37.9300904)
17025677,POINT (145.9470957 -38.1400641)
17025668,POINT (145.6384781 -38.1380965)
17025482,POINT (-37.8172007 144.7208958)
17025417,POINT (145.0360041 -37.6815446)
17025068,POINT (145.338882 -38.1195146)
17023864,POINT (145.1678369 -38.2989693)
17023798,POINT (147.619719 -37.803591)
17023541,POINT (145.2626383 -38.0439237)
17023359,POINT (144.9547045 -37.7245446)
17023214,POINT (-37.9167554 144.651981)
17023102,POINT (144.541344 -38.2701974)
17022830,POINT (-37.8003267 144.9095584)
17022714,POINT (142.9790739 -38.4892027)
17022560,POINT (145.1166645 -37.6856999)
17022512,POINT (145.0538491 -37.754434)
17022417,POINT (144.705107 -37.8367987)
17022374,POINT (144.5683141 -38.1766004)
17022334,POINT (145.1167412 -37.9128313)
17022282,POINT (145.4518659 -38.0786154)
17022098,POINT (145.3917462 -36.3974122)
17022070,POINT (144.9831842 -38.3237164)
17022048,POINT (145.3144008 -38.0492037)
17022027,POINT (-37.893771 144.7136398)
17022003,POINT (145.2478974 -38.1020291)
17021892,POINT (143.8026806 -37.4763421)
17021819,POINT (145.5753826 -36.7603914)
17021661,POINT (145.5346654 -38.0611994)
17021647,POINT (143.895445 -37.5714193)
17021523,POINT (144.7337392 -36.1369363)
17021517,POINT (144.9839857 -37.8609327)
17021490,POINT (145.4509364 -38.0323214)
17021316,POINT (144.7468065 -37.7048094)
17021296,POINT (145.4105945 -36.3604014)
17021284,POINT (145.3672841 -37.7587029)
17021004,POINT (144.784759 -37.7519761)
17020991,POINT (145.4392284 -38.0757591)
17020878,POINT (144.9958482 -37.8731146)
17020769,POINT (-37.9258541 145.1120282)
17020737,POINT (144.3536802 -38.1544832)
17020571,POINT (143.7886437 -37.5626125)
17020256,POINT (144.3424718 -38.0794121)
17020161,POINT (145.1152355 -37.7082882)
17020020,POINT (145.1121206 -38.0376945)
17019971,POINT (145.2825462 -38.0498512)
17019783,POINT (147.4438995 -37.8306667)
17019655,POINT (143.840682 -37.5290103)
17019544,POINT (145.5647874 -35.8121658)
17019513,POINT (145.1188814 -37.818515)
17019343,POINT (144.8137324 -36.1982333)
17019340,POINT (145.1196426 -37.6898646)
17019305,POINT (145.4950672 -37.9265564)
17019201,POINT (145.1184549 -37.8176227)
17019156,POINT (145.2607995 -37.8947341)
17018723,POINT (144.984762 -37.860526)
17018560,POINT (144.4819714 -37.2494003)
17018496,POINT (144.7301627 -36.1361349)
17018469,POINT (144.5171491 -38.26886)
17018462,POINT (144.3400784 -38.0949042)
17018202,POINT (143.8796538 -37.5566039)
17017982,POINT (145.3961645 -36.3638487)
17017926,POINT (144.9847988 -37.7224175)
17017837,POINT (144.7207285 -37.9042455)
17017835,POINT (144.3539288 -38.1202863)
17017800,POINT (144.3603766 -38.096678)
17017721,POINT (145.1972712 -38.1223693)
17017425,POINT (145.3091942 -37.8917478)
17017161,POINT (143.8466283 -37.5733078)
17017006,POINT (145.6002661 -38.5966775)
17016985,POINT (145.1592977 -37.6696716)
17016891,POINT (144.9831076 -37.8587677)
17016871,POINT (145.2685694 -37.8824894)
17016744,POINT (144.3350638 -38.131724)
17016541,POINT (145.2923134 -37.8789426)
17015919,POINT (145.4465932 -38.4357389)
17015894,POINT (144.5745757 -38.1478054)
17015795,POINT (144.2164946 -37.1590756)
17015751,POINT (145.4493648 -38.0621026)
17015664,POINT (145.8527671 -38.1164343)
17015636,POINT (-36.5472572 145.9908706)
17015583,POINT (144.5897057 -37.6539777)
17015309,POINT (145.1498353 -37.6936152)
17015270,POINT (145.1075151 -37.8331537)
17015053,POINT (-37.7991405 144.9415681)
17014946,POINT (145.1883219 -38.306669)
17014891,POINT (145.3029319 -38.0664046)
17014818,POINT (144.2449642 -37.0810357)
17014698,POINT (145.1574747 -37.9628653)
17014656,POINT (144.6066162 -38.2630839)
17014654,POINT (144.5447791 -38.1773463)
17014452,POINT (145.148957 -37.9503751)
17013874,POINT (-37.9159561 145.0376646)
17013841,POINT (144.9844112 -37.864377)
17013544,POINT (145.1035727 -37.8262839)
17013517,POINT (-37.7998547 144.8152601)
17013065,POINT (145.4449173 -38.4389663)
17012792,POINT (144.2210343 -37.0520966)
17012669,POINT (144.7317781 -36.1358691)
17012378,POINT (144.7450651 -37.687693)
17012109,POINT (143.6798653 -37.6819679)
17012052,POINT (-37.8180616 145.1517445)
17012025,POINT (145.1664724 -37.9356384)
17011934,POINT (145.1554502 -37.7031739)
17011815,POINT (143.9125983 -37.550342)
17011708,POINT (145.018402 -37.7841908)
17010943,POINT (145.4246594 -38.410823)
17010731,POINT (145.1131703 -37.9184611)
17010486,POINT (144.9811063 -37.8689138)
17010365,POINT (146.6967667 -36.3687543)
17009810,POINT (146.1616525 -38.2081198)
17009563,POINT (144.8630792 -37.7455131)
17009167,POINT (145.1045001 -37.6885455)
17009165,POINT (144.7486919 -36.1423547)
17009060,POINT (144.7601201 -37.7927265)
17008763,POINT (145.653251 -35.9274853)
17008751,POINT (145.4478407 -38.079701)
17008158,POINT (145.0233193 -37.8624414)
17008131,POINT (144.7344605 -37.6787377)
17007577,POINT (145.5333435 -38.0631456)
17006662,POINT (-37.7626063 144.6744753)
17006111,POINT (145.1413545 -38.0695559)
17006054,POINT (145.2569755 -37.8854904)
17006044,POINT (146.9972618 -36.7324057)
17005962,POINT (145.1502309 -38.1193113)
17005907,POINT (145.2912543 -37.8729214)
17005307,POINT (145.9253496 -38.1842123)
17004967,POINT (145.2977064 -38.0607789)
17004850,POINT (145.0875067 -38.0046042)
17004740,POINT (-37.7618472 145.0682029)
17004563,POINT (-37.8699018 144.7618935)
17004440,POINT (145.158347 -37.9481473)
17004205,POINT (142.0485549 -36.7702789)
17004192,POINT (-37.8200826 145.0038155)
17003817,POINT (142.2004719 -34.210994)
17003551,POINT (144.7213765 -36.142277)
17003155,POINT (145.152615 -37.6673728)
17002753,POINT (-37.8015923 145.2425157)
17002064,POINT (145.8620326 -38.1372816)
17000917,POINT (143.844639 -37.5679691)
17000651,POINT (145.1977148 -38.0825099)
17000289,POINT (-37.8372977 144.6533915)
17000277,POINT (-37.8806373 145.3439763)
17000092,POINT (-37.7418616 144.7700981)
16999737,POINT (142.9161887 -38.2391513)
16999381,POINT (144.9996346 -38.3116326)
16999132,POINT (-37.9007274 145.0968472)
16999130,POINT (144.3444742 -38.1288151)
16999127,POINT (145.1913586 -38.3119803)
16999115,POINT (144.2158052 -37.0693032)
16999019,POINT (144.9684478 -37.832192)
16998755,POINT (-37.8440539 144.9968021)
16997784,POINT (144.9748213 -38.3348662)
16997400,POINT (-37.5835422 143.837398)
16997331,POINT (145.1355094 -38.1083921)
16996348,POINT (143.480452 -37.014348)
16996288,POINT (-37.8417387 144.6426937)
16995911,POINT (-38.1079135 145.3441587)
16995524,POINT (145.2919122 -37.8871568)
16995040,POINT (145.274745 -38.0272755)
16994976,POINT (145.1841031 -38.166964)
16994967,POINT (-37.8686098 145.166943)
16994794,POINT (145.4370499 -38.075673)
16994597,POINT (145.0324725 -37.7278608)
16994186,POINT (144.2197743 -37.0710841)
16994073,POINT (145.1091406 -37.8252384)
16993727,POINT (145.5341201 -38.0596037)
16993711,POINT (145.5708671 -38.2666797)
16993154,POINT (143.8347164 -37.571897)
16993119,POINT (141.96667 -36.83333)
16992953,POINT (144.6888679 -37.7697602)
16992600,POINT (145.2900366 -38.0215988)
16992323,POINT (145.1531169 -38.1181123)
16991123,POINT (144.8721821 -37.6795863)
16990989,POINT (-37.6968747 144.9459166)
16990954,POINT (145.0893808 -38.0080076)
16990923,POINT (144.3407703 -38.1196605)
16990527,POINT (144.9521171 -37.8011635)
16990433,POINT (-38.20410469999999 146.0596911)
16990412,POINT (146.9504722 -36.1837467)
16989570,POINT (146.3243544 -38.6639677)
16988788,POINT (144.2383396 -37.0721006)
16988136,POINT (145.6937705 -35.9006328)
16987451,POINT (145.1518772 -37.9406469)
16986742,POINT (145.3949611 -36.4319104)
16986036,POINT (-38.0425007 145.2595039)
16985924,POINT (144.9781485 -37.7973647)
16985893,POINT (145.654501 -35.914098)
16985485,POINT (-37.8368304 144.8621949)
16985276,POINT (145.5346654 -38.0611994)
16985078,POINT (144.8139205 -37.3321134)
16984806,POINT (144.2376531 -37.0711251)
16984706,POINT (145.4465932 -38.4357389)
16983703,POINT (144.7903234 -37.7573114)
16983637,POINT (145.1191622 -38.3677173)
16983590,POINT (145.0579577 -37.825905)
16983024,POINT (144.9119236 -37.7657794)
16982839,POINT (144.9113385 -37.7441384)
16982184,POINT (141.6426953 -36.3351104)
