property_id,coordinates
17725129,POINT (-36.8178403 144.2363676)
17725123,POINT (-37.7938549 145.1127677)
17725115,POINT (-38.1449353 145.8641922)
17725083,POINT (-38.1015728 145.2689049)
17725072,POINT (-37.6065577 145.1350824)
17725071,POINT (-37.8233724 144.9643396)
17725068,POINT (-37.6066915 145.1350587)
17725066,POINT (-37.79712850000001 145.2640812)
17725064,POINT (-37.5848347 145.0171599)
17725061,POINT (-37.8155782 144.7099577)
17725035,POINT (-37.77597919999999 145.038385)
17725016,POINT (-37.8572451 144.6609509)
17724977,POINT (-37.8412634 144.6709227)
17724962,POINT (-37.860516 144.9880581)
17724961,POINT (-37.8815358 144.9906979)
17724949,POINT (-37.7468865 145.0381903)
17724933,POINT (-37.8575133 144.753625)
17724928,POINT (-37.7325721 145.0976982)
17724927,POINT (-37.8398504 145.0698354)
17724924,POINT (-37.8366246 147.5787831)
17724914,POINT (-37.766351 144.6914705)
17724881,POINT (-37.8301457 145.1390738)
17724864,POINT (-36.37126200000001 145.337537)
17724851,POINT (-37.986289 145.2090752)
17724835,POINT (-37.8139672 144.9556563)
17724812,POINT (-38.0068612 145.3089295)
17724777,POINT (-37.9034708 144.6116267)
17724771,POINT (-37.8294309 144.9692624)
17724757,POINT (-38.1154499 145.1291826)
17724744,POINT (-37.7875232 145.1266175)
17724741,POINT (-37.8088259 144.9595488)
17724733,POINT (-36.0152796 146.0022479)
17724682,POINT (-38.0916358 145.3460745)
17724675,POINT (-37.9148046 144.7651926)
17724668,POINT (-38.0559141 145.3601316)
17724649,POINT (-36.3942544 145.4174398)
17724644,POINT (-38.022699 145.2623627)
17724637,POINT (-37.8663099 145.0055638)
17724604,POINT (-37.9100034 144.7603833)
17724553,POINT (-37.860729 145.1070123)
17724548,POINT (-38.089924 145.4828061)
17724545,POINT (-38.2558257 144.5102071)
17724544,POINT (-37.9502838 145.0395865)
17724538,POINT (-36.3685437 146.3233337)
17724528,POINT (-37.8246387 145.0509343)
17724518,POINT (-37.81525920000001 144.9534241)
17724501,POINT (-37.5240034 144.9015079)
17724493,POINT (-37.8213341 144.9646982)
17724491,POINT (-37.7738138 144.9732519)
17724478,POINT (-38.4600429 145.1907776)
17724428,POINT (-37.8786128 144.9928465)
17724415,POINT (-38.5665543 145.5434597)
17724388,POINT (-38.0748226 145.4120779)
17724381,POINT (-38.0840971 145.3608016)
17724368,POINT (-37.770587 144.96129)
17724349,POINT (-37.5350012 143.8408985)
17724345,POINT (-37.7142725 145.038974)
17724317,POINT (-37.726031 144.871561)
17724315,POINT (-37.9173187 147.7164304)
17724303,POINT (-38.04234659999999 145.2902448)
17724301,POINT (-37.755803 144.907467)
17724285,POINT (-37.4280304 144.9957191)
17724256,POINT (-38.1781527 146.5164373)
17724255,POINT (-37.6337882 145.0387865)
