property_id,address,longitude,latitude,coordinates,geocode_success
17325026,"23 Paddington Road, Hughesdale, VIC 3166",145.084603,-37.894939,POINT (145.084603 -37.894939),True
17331906,"Moorookyle Avenue, Hughesdale, VIC 3166",145.082473,-37.90713,POINT (145.082473 -37.90713),True
17332816,"1330 Dandenong Road, Hughesdale, VIC 3166",145.080699,-37.888603,POINT (145.080699 -37.888603),True
17337159,"50 Tranmere Avenue, Carnegie, VIC 3163",145.060602,-37.89168,POINT (145.060602 -37.89168),True
17337690,"191 Grange Road Glen, Huntly, VIC 3163",145.045581,-37.895099,POINT (145.045581 -37.895099),True
17223393,"26 William Street Gol, Gol, NSW 2738",142.221973,-34.178766,POINT (142.221973 -34.178766),True
16282559,"Heritage Gardens, Sydenham, VIC 3037",144.773441,-37.710161,POINT (144.773441 -37.710161),True
17364929,"Farmhouse Court, Sydenham, VIC 3037",144.766778,-37.704419,POINT (144.766778 -37.704419),True
17388938,"Callista Circuit Taylors, Hill, VIC 3037",144.752692,-37.71679,POINT (144.752692 -37.71679),True
17389207,"Catherine Drive, Hillside, VIC 3037",144.748635,-37.696821,POINT (144.748635 -37.696821),True
17390341,"Ashby Lane Caroline, Springs, VIC 3023",144.742767,-37.756547,POINT (144.742767 -37.756547),True
17390532,"Darling Court Taylors, Hill, VIC 3037",144.76246,-37.718103,POINT (144.76246 -37.718103),True
17390664,"60 Fox Street St, Albans, VIC 3021",144.80476,-37.732371,POINT (144.80476 -37.732371),True
17390856,"913 Ballarat Road Deer, Park, VIC 3023",144.763224,-37.766684,POINT (144.763224 -37.766684),True
17391668,"Bunker Circuit Deer, Park, VIC 3023",144.765486,-37.777468,POINT (144.765486 -37.777468),True
17391753,"254 Sunshine Ave St, Albans, VIC 3021",144.826132,-37.742694,POINT (144.826132 -37.742694),True
17392846,"Perry Street St, Albans, VIC 3021",144.805151,-37.746493,POINT (144.805151 -37.746493),True
17318417,"38 Caroline Chisholm Drive, Kyneton, VIC 3444",144.467789,-37.253391,POINT (144.467789 -37.253391),True
