property_id,address,longitude,latitude,coordinates,geocode_success
17539313,"2a Duffy Street Essendon, North, VIC 3041",144.900319,-37.739875,POINT (144.900319 -37.739875),True
17541019,"Carnarvon Rd, Strathmore, VIC 3041",144.910336,-37.74137,POINT (144.910336 -37.74137),True
17542021,"1 Kilburn St, Strathmore, VIC 3041",144.922884,-37.731588,POINT (144.922884 -37.731588),True
13592247,"14 Outlook Way, Sunbury, VIC 3429",144.724697,-37.594576,POINT (144.724697 -37.594576),True
14627785,"Sandpiper Grove, Sunbury, VIC 3429",144.719801,-37.595734,POINT (144.719801 -37.595734),True
14726001,"Sassafras Drive, Sunbury, VIC 3429",144.721229,-37.590998,POINT (144.721229 -37.590998),True
15240807,"Vineyard Road, Sunbury, VIC 3429",144.713565,-37.598105,POINT (144.713565 -37.598105),True
16633339,"Eyre Street, Sunbury, VIC 3429",144.711996,-37.581442,POINT (144.711996 -37.581442),True
16968547,"103 Pasley Street, Sunbury, VIC 3429",144.720396,-37.585233,POINT (144.720396 -37.585233),True
17215924,"Elizabeth Street, Sunbury, VIC 3429",144.72144,-37.578841,POINT (144.72144 -37.578841),True
17313460,"Perceval Street, Sunbury, VIC 3429",144.71851,-37.574188,POINT (144.71851 -37.574188),True
17378076,"6 Anderson Rd, Sunbury, VIC 3429",144.719212,-37.576126,POINT (144.719212 -37.576126),True
17392015,"Ruthven Street, Sunbury, VIC 3429",144.725877,-37.571432,POINT (144.725877 -37.571432),True
17410121,"Reservoir Rd, Sunbury, VIC 3429",144.715385,-37.572924,POINT (144.715385 -37.572924),True
17410176,"Malbec Ct, Sunbury, VIC 3429",144.747542,-37.569865,POINT (144.747542 -37.569865),True
17414248,"Learmonth Street, Sunbury, VIC 3429",144.693368,-37.580756,POINT (144.693368 -37.580756),True
17414726,"Cornish Street, Sunbury, VIC 3429",144.725202,-37.577847,POINT (144.725202 -37.577847),True
17415675,"Bannon Avenue, Sunbury, VIC 3429",144.701297,-37.560338,POINT (144.701297 -37.560338),True
17415876,"Jumbuck Way, Sunbury, VIC 3429",144.72144,-37.578841,POINT (144.72144 -37.578841),True
17416001,"Raine Ct, Sunbury, VIC 3429",144.697016,-37.569764,POINT (144.697016 -37.569764),True
17418876,"Cornish Street, Sunbury, VIC 3429",144.725202,-37.577847,POINT (144.725202 -37.577847),True
17419563,"Counihan Street, Sunbury, VIC 3429",144.70554,-37.576058,POINT (144.70554 -37.576058),True
17419583,"Keswick Rise, Sunbury, VIC 3429",144.707984,-37.555478,POINT (144.707984 -37.555478),True
16831595,"Fraser Street, Sunshine, VIC 3020",144.8217,-37.7853,POINT (144.8217 -37.7853),True
17302442,"81 Derby Road, Sunshine, VIC 3020",144.829751,-37.79023,POINT (144.829751 -37.79023),True
17409896,"1 Foundry Road, Sunshine, VIC 3020",144.83278,-37.779749,POINT (144.83278 -37.779749),True
17411505,"5a Taunton Street, Sunshine, VIC 3020",144.840429,-37.783437,POINT (144.840429 -37.783437),True
17413210,"98 Hampshire Road, Sunshine, VIC 3020",144.831725,-37.790631,POINT (144.831725 -37.790631),True
17415936,"35 Sun Crescent, Sunshine, VIC 3020",144.829303,-37.786476,POINT (144.829303 -37.786476),True
17416567,"Queen Circuit, Sunshine, VIC 3020",144.828974,-37.796464,POINT (144.828974 -37.796464),True
17419963,"46 Hertford Road, Sunshine, VIC 3020",144.837128,-37.781903,POINT (144.837128 -37.781903),True
17420930,"5b Baker St, Sunshine, VIC 3020",144.84326,-37.787183,POINT (144.84326 -37.787183),True
17422945,"Parsons Street, Sunshine, VIC 3020",144.840258,-37.791444,POINT (144.840258 -37.791444),True
17425040,"4 Clarke Street, Sunshine, VIC 3020",144.83296,-37.786532,POINT (144.83296 -37.786532),True
17425969,"16 Yewers Street, Sunshine, VIC 3020",144.842941,-37.786294,POINT (144.842941 -37.786294),True
17427437,"Stanford Street, Sunshine, VIC 3020",144.833599,-37.796151,POINT (144.833599 -37.796151),True
17431686,"8 Kevin Street, Sunshine, VIC 3020",144.839457,-37.790277,POINT (144.839457 -37.790277),True
17434365,"Cannon Street, Sunshine, VIC 3020",144.827392,-37.797245,POINT (144.827392 -37.797245),True
17434442,"Chapman Street, Sunshine, VIC 3020",144.830606,-37.794289,POINT (144.830606 -37.794289),True
17435201,"8 Service Street, Sunshine, VIC 3020",144.836836,-37.783376,POINT (144.836836 -37.783376),True
17435415,"Derby Road, Sunshine, VIC 3020",144.829751,-37.79023,POINT (144.829751 -37.79023),True
17436582,"Derby Road, Sunshine, VIC 3020",144.829751,-37.79023,POINT (144.829751 -37.79023),True
17436676,"Andrew St, Sunshine, VIC 3020",144.841061,-37.781288,POINT (144.841061 -37.781288),True
16842932,"Metherall Street Sunshine, North, VIC 3020",144.821839,-37.764718,POINT (144.821839 -37.764718),True
17207074,"Mansfield Ave Sunshine, North, VIC 3020",144.828857,-37.765648,POINT (144.828857 -37.765648),True
17235935,"6 Lurg Avenue Sunshine, North, VIC 3020",144.82394,-37.764145,POINT (144.82394 -37.764145),True
17354422,"Mcleod St Sunshine, North, VIC 3020",144.833333,-37.769266,POINT (144.833333 -37.769266),True
17376285,"Sandford Avenue Sunshine, North, VIC 3020",144.824977,-37.766015,POINT (144.824977 -37.766015),True
17377629,"Ruth St Sunshine, North, VIC 3020",144.834487,-37.772984,POINT (144.834487 -37.772984),True
17379514,"St Andrews Drive Sunshine, North, VIC 3020",144.845566,-37.77147,POINT (144.845566 -37.77147),True
17383223,"Blackmore St Sunshine, North, VIC 3020",144.837333,-37.773311,POINT (144.837333 -37.773311),True
17405449,"69 Warwick Road Sunshine, North, VIC 3020",144.837366,-37.768917,POINT (144.837366 -37.768917),True
17413953,"9 Cranbourne Avenue Sunshine, North, VIC 3020",144.828779,-37.769127,POINT (144.828779 -37.769127),True
17416946,"Woodswallow Entrance Sunshine, North, VIC 3020",144.83582,-37.764378,POINT (144.83582 -37.764378),True
17430147,"Damte Place St, Albans, VIC 3021",144.790449,-37.72935,POINT (144.790449 -37.72935),True
17434386,"Duke Street Sunshine, North, VIC 3020",144.849305,-37.767778,POINT (144.849305 -37.767778),True
17434390,"Winged Foot Drive Sunshine, North, VIC 3020",144.844916,-37.771244,POINT (144.844916 -37.771244),True
17441502,"Duke Street Sunshine, North, VIC 3020",144.849305,-37.767778,POINT (144.849305 -37.767778),True
17442902,"11 Lodden Street Sunshine, North, VIC 3020",144.833163,-37.773026,POINT (144.833163 -37.773026),True
17445341,"Duke St Sunshine, North, VIC 3020",144.849305,-37.767778,POINT (144.849305 -37.767778),True
11218481,"Broughton Road Surrey, Hills, VIC 3127",145.104129,-37.830062,POINT (145.104129 -37.830062),True
17454019,"227 Union Road Surrey, Hills, VIC 3127",145.099274,-37.818271,POINT (145.099274 -37.818271),True
17464487,"Elgar Rd Surrey, Hills, VIC 3127",145.09513,-37.828253,POINT (145.09513 -37.828253),True
17493886,"34 Boisdale Street Surrey, Hills, VIC 3127",145.102199,-37.83552,POINT (145.102199 -37.83552),True
17499761,"75 Warrigal Road Surrey, Hills, VIC 3127",145.099403,-37.832127,POINT (145.099403 -37.832127),True
17503047,"10 Clyde St Surrey, Hills, VIC 3127",145.089706,-37.814933,POINT (145.089706 -37.814933),True
17506747,"8 Norfolk Avenue Surrey, Hills, VIC 3127",145.09513,-37.828253,POINT (145.09513 -37.828253),True
17511526,"160 Union Road Surrey, Hills, VIC 3127",145.097567,-37.823205,POINT (145.097567 -37.823205),True
17523010,"529 Whitehorse Rd Surrey, Hills, VIC 3127",145.09513,-37.828253,POINT (145.09513 -37.828253),True
17523064,"Park Road Surrey, Hills, VIC 3127",145.107647,-37.836209,POINT (145.107647 -37.836209),True
17523352,"12 Essex Road Surrey, Hills, VIC 3127",145.092245,-37.82696,POINT (145.092245 -37.82696),True
17528748,"9b Crescent Road, Camberwell, VIC 3124",145.063693,-37.835635,POINT (145.063693 -37.835635),True
17529041,"11 Warrigal Road Surrey, Hills, VIC 3127",145.100168,-37.827673,POINT (145.100168 -37.827673),True
17529253,"29 Belgrove Avenue, Balwyn, VIC 3103",145.084075,-37.804228,POINT (145.084075 -37.804228),True
17529833,"178 Union Road Surrey, Hills, VIC 3127",145.097766,-37.822209,POINT (145.097766 -37.822209),True
17531642,"24 Allenby Road, Canterbury, VIC 3126",145.06135,-37.819804,POINT (145.06135 -37.819804),True
17532576,"10 Winmalee Road, Balwyn, VIC 3103",145.084048,-37.806954,POINT (145.084048 -37.806954),True
16387990,"3b Kiama Way Clifton, Springs, VIC 3222",144.552362,-38.160348,POINT (144.552362 -38.160348),True
16769956,"Tarkarri Ave Clifton, Springs, VIC 3222",144.574969,-38.156635,POINT (144.574969 -38.156635),True
16918807,"King George Street St, Leonards, VIC 3223",144.713247,-38.171711,POINT (144.713247 -38.171711),True
16973822,"Sherwood Crescent, Portarlington, VIC 3223",144.642155,-38.11784,POINT (144.642155 -38.11784),True
17522856,"464 The Esplanade St, Leonards, VIC 3223",144.715835,-38.164703,POINT (144.715835 -38.164703),True
17529689,"Casablanca Street Point, Lonsdale, VIC 3225",144.609229,-38.281397,POINT (144.609229 -38.281397),True
17531076,"Mercer Street, Portarlington, VIC 3223",144.669405,-38.11842,POINT (144.669405 -38.11842),True
17531598,"485a The Esplanade St, Leonards, VIC 3223",144.717478,-38.168332,POINT (144.717478 -38.168332),True
17531752,"Kelpie Boulevard, Curlewis, VIC 3222",144.547004,-38.175015,POINT (144.547004 -38.175015),True
17531902,"Beacon Point Road Clifton, Springs, VIC 3222",144.576374,-38.14428,POINT (144.576374 -38.14428),True
17532244,"Chappell Avenue Clifton, Springs, VIC 3222",144.575625,-38.151605,POINT (144.575625 -38.151605),True
17535087,"Oceania Drive, Curlewis, VIC 3222",144.54592,-38.167706,POINT (144.54592 -38.167706),True
17538753,"3 Wisely Avenue, Curlewis, VIC 3222",144.551258,-38.171911,POINT (144.551258 -38.171911),True
17540965,"Waters Way St, Leonards, VIC 3223",144.703288,-38.193329,POINT (144.703288 -38.193329),True
17540987,"Birdwood Drive St, Leonards, VIC 3223",144.713247,-38.171711,POINT (144.713247 -38.171711),True
17541498,"The Panorama, Portarlington, VIC 3223",144.646849,-38.123635,POINT (144.646849 -38.123635),True
17542023,"Fairview Court, Drysdale, VIC 3222",144.561499,-38.177783,POINT (144.561499 -38.177783),True
17543119,"Felix Street St, Leonards, VIC 3223",144.713247,-38.171711,POINT (144.713247 -38.171711),True
17543724,"Carolanne Drive, Drysdale, VIC 3222",144.569759,-38.170377,POINT (144.569759 -38.170377),True
17520101,"Klim Street, Killara, VIC 3691",145.5,-37.75,POINT (145.5 -37.75),True
10861855,"184 Station Street, Thomastown, VIC 3074",145.015162,-37.679783,POINT (145.015162 -37.679783),True
14238343,"2 Clarke Street, Thomastown, VIC 3074",145.010961,-37.684312,POINT (145.010961 -37.684312),True
14546787,"131 High Street, Thomastown, VIC 3074",145.012925,-37.683229,POINT (145.012925 -37.683229),True
15519171,"2 Clarke Street, Thomastown, VIC 3074",145.010961,-37.684312,POINT (145.010961 -37.684312),True
16857816,"Regal Avenue, Thomastown, VIC 3074",145.038552,-37.677877,POINT (145.038552 -37.677877),True
16895311,"Main St, Thomastown, VIC 3074",144.991513,-37.678042,POINT (144.991513 -37.678042),True
17498423,"6 Edna Street, Thomastown, VIC 3074",145.021805,-37.682209,POINT (145.021805 -37.682209),True
17499601,"8 Wodonga Crescent, Thomastown, VIC 3074",144.989585,-37.676537,POINT (144.989585 -37.676537),True
17509957,"Regal Avenue, Thomastown, VIC 3074",145.038552,-37.677877,POINT (145.038552 -37.677877),True
17510003,"152 Victoria Drive, Thomastown, VIC 3074",144.992986,-37.683532,POINT (144.992986 -37.683532),True
17512224,"Tilbury Street, Thomastown, VIC 3074",144.995652,-37.680655,POINT (144.995652 -37.680655),True
17513072,"16b Hampstead Court, Thomastown, VIC 3074",145.004917,-37.672526,POINT (145.004917 -37.672526),True
17516596,"Spring Street, Thomastown, VIC 3074",145.008484,-37.682204,POINT (145.008484 -37.682204),True
17519899,"54a Cedar Street, Thomastown, VIC 3074",145.020731,-37.679959,POINT (145.020731 -37.679959),True
17527675,"9 Ostia Court, Thomastown, VIC 3074",144.986439,-37.680075,POINT (144.986439 -37.680075),True
17530254,"Spring Street, Thomastown, VIC 3074",145.008484,-37.682204,POINT (145.008484 -37.682204),True
17537342,"Melaluca Drive, Thomastown, VIC 3074",145.00751,-37.683292,POINT (145.00751 -37.683292),True
17538340,"158 Main Street, Thomastown, VIC 3074",144.995562,-37.678027,POINT (144.995562 -37.678027),True
17539403,"Catalina Drive, Thomastown, VIC 3074",144.992973,-37.67895,POINT (144.992973 -37.67895),True
17540858,"Bickley Avenue, Thomastown, VIC 3074",145.040688,-37.679617,POINT (145.040688 -37.679617),True
16740858,"Evelina Rd, Toorak, VIC 3142",145.004942,-37.846462,POINT (145.004942 -37.846462),True
17501706,"Grange Road, Toorak, VIC 3142",145.011012,-37.839892,POINT (145.011012 -37.839892),True
17503784,"Fairbairn Road, Toorak, VIC 3142",145.008661,-37.845639,POINT (145.008661 -37.845639),True
17507999,"Kooyong Rd, Toorak, VIC 3142",145.023546,-37.839582,POINT (145.023546 -37.839582),True
17509076,"3 Verdant Avenue, Toorak, VIC 3142",145.00682,-37.833295,POINT (145.00682 -37.833295),True
17513719,"Turnbull Ave, Toorak, VIC 3142",145.025892,-37.838602,POINT (145.025892 -37.838602),True
17517604,"1a Mathoura Road, Toorak, VIC 3142",145.006694,-37.848099,POINT (145.006694 -37.848099),True
17518946,"549 Toorak Road, Toorak, VIC 3142",145.01207,-37.841287,POINT (145.01207 -37.841287),True
17520074,"Mell Street, Toorak, VIC 3142",145.006253,-37.84707,POINT (145.006253 -37.84707),True
17522790,"Burnie Street, Toorak, VIC 3142",145.008866,-37.835863,POINT (145.008866 -37.835863),True
17523519,"74 Mathoura Road, Toorak, VIC 3142",145.008081,-37.84296,POINT (145.008081 -37.84296),True
17528450,"6 Lambert Road, Toorak, VIC 3142",145.010149,-37.847248,POINT (145.010149 -37.847248),True
10801345,"16 Bubb Street, Moe, VIC 3825",146.257828,-38.169793,POINT (146.257828 -38.169793),True
15769483,"Wirraway Street, Moe, VIC 3825",146.254418,-38.187198,POINT (146.254418 -38.187198),True
15851176,"27 Truscott Road, Moe, VIC 3825",146.250552,-38.183414,POINT (146.250552 -38.183414),True
16149769,"Queen Street, Moe, VIC 3825",146.250917,-38.188818,POINT (146.250917 -38.188818),True
17217766,"Bruce Street, Moe, VIC 3825",146.264437,-38.171114,POINT (146.264437 -38.171114),True
17432893,"Brown Street, Trafalgar, VIC 3824",146.160339,-38.208019,POINT (146.160339 -38.208019),True
17444582,"Summerlea Street, Trafalgar, VIC 3824",146.160191,-38.208935,POINT (146.160191 -38.208935),True
17453721,"Prince Street, Moe, VIC 3825",146.249517,-38.190074,POINT (146.249517 -38.190074),True
17480348,"59 Monash Road, Newborough, VIC 3825",146.291952,-38.184205,POINT (146.291952 -38.184205),True
17485681,"49 Langford St, Moe, VIC 3825",146.259817,-38.178782,POINT (146.259817 -38.178782),True
17488230,"Ford Avenue, Newborough, VIC 3825",146.290524,-38.190747,POINT (146.290524 -38.190747),True
10165170,"66 Mount Alexander Road, Travancore, VIC 3032",144.938297,-37.78466,POINT (144.938297 -37.78466),True
14291573,"1 Langs Road Ascot, Vale, VIC 3032",144.907428,-37.783204,POINT (144.907428 -37.783204),True
14525635,"93 Flemington Road North, Melbourne, VIC 3051",144.952956,-37.798487,POINT (144.952956 -37.798487),True
16096636,"16 Cobden Street North, Melbourne, VIC 3051",144.957788,-37.805274,POINT (144.957788 -37.805274),True
16358768,"18 Mt Alexander Road, Travancore, VIC 3032",144.938297,-37.78466,POINT (144.938297 -37.78466),True
17390461,"Mt Alexander Road, Travancore, VIC 3032",144.938692,-37.78537,POINT (144.938692 -37.78537),True
17391397,"Mt Alexander Road, Travancore, VIC 3032",144.938692,-37.78537,POINT (144.938692 -37.78537),True
17462532,"18 Mount Alexander Road, Travancore, VIC 3032",144.938297,-37.78466,POINT (144.938297 -37.78466),True
17479258,"140 Mt Alexander Road, Travancore, VIC 3032",144.935159,-37.782985,POINT (144.935159 -37.782985),True
17480293,"38 Mt Alexander Road, Travancore, VIC 3032",144.938297,-37.78466,POINT (144.938297 -37.78466),True
17480701,"59 Chapman Street North, Melbourne, VIC 3051",144.948511,-37.796609,POINT (144.948511 -37.796609),True
17506737,"7 Buckland St, Travancore, VIC 3032",144.93382,-37.782229,POINT (144.93382 -37.782229),True
17515804,"38 Mt Alexander Road, Travancore, VIC 3032",144.938297,-37.78466,POINT (144.938297 -37.78466),True
17515805,"38 Mt Alexander Road, Travancore, VIC 3032",144.938297,-37.78466,POINT (144.938297 -37.78466),True
17517956,"66 Mt Alexander Road, Travancore, VIC 3032",144.938297,-37.78466,POINT (144.938297 -37.78466),True
17519503,"44 Sandown Road Ascot, Vale, VIC 3032",144.917361,-37.782586,POINT (144.917361 -37.782586),True
17529157,"238 The Avenue, Parkville, VIC 3052",144.957584,-37.781832,POINT (144.957584 -37.781832),True
17531159,"Collett Street, Kensington, VIC 3031",144.933342,-37.790823,POINT (144.933342 -37.790823),True
17531641,"Baroda Street, Travancore, VIC 3032",144.932596,-37.777736,POINT (144.932596 -37.777736),True
17534098,"86 Altona Street, Kensington, VIC 3031",144.925408,-37.796622,POINT (144.925408 -37.796622),True
16187900,"Conteve Way, Truganina, VIC 3029",144.732629,-37.847173,POINT (144.732629 -37.847173),True
16972296,"Semaphore Road, Truganina, VIC 3029",144.708876,-37.815638,POINT (144.708876 -37.815638),True
17022417,"Valentine Way, Truganina, VIC 3029",144.705107,-37.836798,POINT (144.705107 -37.836798),True
17320476,"Rocky Gate Drive, Truganina, VIC 3029",144.717416,-37.841522,POINT (144.717416 -37.841522),True
17359065,"Camini Grove, Truganina, VIC 3029",144.75,-37.81667,POINT (144.75 -37.81667),True
17407794,"Mingay Cl, Truganina, VIC 3029",144.724155,-37.84437,POINT (144.724155 -37.84437),True
17420154,"Cotter Way, Truganina, VIC 3029",144.75,-37.81667,POINT (144.75 -37.81667),True
17420739,"Etna Road, Truganina, VIC 3029",144.75,-37.81667,POINT (144.75 -37.81667),True
17439702,"Banahaw Road, Truganina, VIC 3029",144.75,-37.81667,POINT (144.75 -37.81667),True
17439843,"Westmeadows Lane, Truganina, VIC 3029",144.727645,-37.843979,POINT (144.727645 -37.843979),True
17439896,"Lamongan Rise, Truganina, VIC 3029",144.75,-37.81667,POINT (144.75 -37.81667),True
17440042,"Morris Road, Truganina, VIC 3029",144.709559,-37.829675,POINT (144.709559 -37.829675),True
17440651,"9 Lawford Street, Truganina, VIC 3029",144.718061,-37.829692,POINT (144.718061 -37.829692),True
17440985,"Boswell Place, Truganina, VIC 3029",144.726122,-37.859032,POINT (144.726122 -37.859032),True
17442250,"Goldsborough Road, Truganina, VIC 3029",144.734376,-37.85133,POINT (144.734376 -37.85133),True
17444233,"Pyrenees Street, Truganina, VIC 3029",144.75,-37.81667,POINT (144.75 -37.81667),True
17444717,"Stilo Crescent, Truganina, VIC 3029",144.75,-37.81667,POINT (144.75 -37.81667),True
17445200,"Guilford Court, Truganina, VIC 3029",144.722029,-37.859086,POINT (144.722029 -37.859086),True
17446059,"Skeleton Avenue, Truganina, VIC 3029",144.75,-37.81667,POINT (144.75 -37.81667),True
17446164,"Amazon Street, Truganina, VIC 3029",144.75,-37.81667,POINT (144.75 -37.81667),True
16600525,"Tangemere Avenue, Tullamarine, VIC 3043",144.882746,-37.699146,POINT (144.882746 -37.699146),True
17404163,"8 Birch Ave, Tullamarine, VIC 3043",144.882144,-37.707483,POINT (144.882144 -37.707483),True
17412143,"47 Derby Street, Tullamarine, VIC 3043",144.874402,-37.690513,POINT (144.874402 -37.690513),True
17419867,"Phelan Court, Tullamarine, VIC 3043",144.876888,-37.697264,POINT (144.876888 -37.697264),True
17420883,"46 Melrose Drive, Tullamarine, VIC 3043",144.879257,-37.698778,POINT (144.879257 -37.698778),True
17421120,"46 Melrose Drive, Tullamarine, VIC 3043",144.879257,-37.698778,POINT (144.879257 -37.698778),True
17423444,"63 Gordon Street, Tullamarine, VIC 3043",144.87647,-37.702906,POINT (144.87647 -37.702906),True
17424056,"Churchill Avenue, Tullamarine, VIC 3043",144.872048,-37.700849,POINT (144.872048 -37.700849),True
17439625,"Henderson Road, Tullamarine, VIC 3043",144.872964,-37.690042,POINT (144.872964 -37.690042),True
17439633,"65a Derby Street, Tullamarine, VIC 3043",144.87381,-37.68926,POINT (144.87381 -37.68926),True
17439635,"65b Derby Street, Tullamarine, VIC 3043",144.87381,-37.68926,POINT (144.87381 -37.68926),True
17443253,"47 Eumarella Street, Tullamarine, VIC 3043",144.87793,-37.703492,POINT (144.87793 -37.703492),True
17443255,"11 Birch Avenue, Tullamarine, VIC 3043",144.881126,-37.707344,POINT (144.881126 -37.707344),True
17443513,"Churchill Avenue, Tullamarine, VIC 3043",144.872048,-37.700849,POINT (144.872048 -37.700849),True
17443655,"19 Waratah Avenue, Tullamarine, VIC 3043",144.88329,-37.706245,POINT (144.88329 -37.706245),True
17444469,"220 Melrose Drive, Tullamarine, VIC 3043",144.878781,-37.697486,POINT (144.878781 -37.697486),True
17446091,"54 Tadstan Drive, Tullamarine, VIC 3043",144.878816,-37.695693,POINT (144.878816 -37.695693),True
17443736,"Camp Street, Clunes, VIC 3370",143.781429,-37.292436,POINT (143.781429 -37.292436),True
15525664,"Renwick Road Ferntree, Gully, VIC 3156",145.265397,-37.883072,POINT (145.265397 -37.883072),True
16634613,"13 Wilson Street Ferntree, Gully, VIC 3156",145.283288,-37.877818,POINT (145.283288 -37.877818),True
16676086,"Ferntree Gully Road Ferntree, Gully, VIC 3156",145.265168,-37.887298,POINT (145.265168 -37.887298),True
16768726,"Burraneer Close Ferntree, Gully, VIC 3156",145.267929,-37.896844,POINT (145.267929 -37.896844),True
17006054,"448 Scoresby Road Ferntree, Gully, VIC 3156",145.257765,-37.888774,POINT (145.257765 -37.888774),True
17455228,"11 Stockton Avenue Ferntree, Gully, VIC 3156",145.299718,-37.884507,POINT (145.299718 -37.884507),True
17467363,"68 Kevin Avenue Ferntree, Gully, VIC 3156",145.277716,-37.887704,POINT (145.277716 -37.887704),True
17468074,"Cambden Park Parade Ferntree, Gully, VIC 3156",145.261321,-37.884137,POINT (145.261321 -37.884137),True
17469515,"13 Folkstone Crescent Ferntree, Gully, VIC 3156",145.258475,-37.888133,POINT (145.258475 -37.888133),True
17472820,"1135 Burwood Highway Ferntree, Gully, VIC 3156",145.297816,-37.888807,POINT (145.297816 -37.888807),True
17476165,"24 Carlisle Road Ferntree, Gully, VIC 3156",145.258129,-37.87923,POINT (145.258129 -37.87923),True
17476413,"Watling Grove Ferntree, Gully, VIC 3156",145.259032,-37.88961,POINT (145.259032 -37.88961),True
17480079,"Windermere Drive Ferntree, Gully, VIC 3156",145.260603,-37.89816,POINT (145.260603 -37.89816),True
17486856,"Renwick Road Ferntree, Gully, VIC 3156",145.265397,-37.883072,POINT (145.265397 -37.883072),True
14419346,"Canterbury Road, Vermont, VIC 3133",145.206505,-37.833601,POINT (145.206505 -37.833601),True
16117567,"The Mews, Vermont, VIC 3133",145.209857,-37.83947,POINT (145.209857 -37.83947),True
16234152,"Boronia Road, Vermont, VIC 3133",145.196577,-37.837198,POINT (145.196577 -37.837198),True
