property_id,coordinates,stationid,min_route_dist_m,min_route_dur_s
17740841,POINT (144.6624245 -37.8198053),28026,1825.61,243.89
17740830,POINT (143.8678158 -37.5852992),35429,77.85,5.61
17740803,POINT (144.9815346 -37.8582271),22109,222.08,55.12
17740762,POINT (145.1733228 -38.3907169),13168,665.42,139.43
17740732,POINT (146.987445 -37.8626779),,,
17740725,POINT (145.676882 -38.089018),vic:rail:GAR-V,855.71,121.06
17740717,POINT (146.4110058 -38.2385296),32250,639.49,104.39
17740705,POINT (144.9614097 -37.8092997),17873,285.61,49.74
17740680,POINT (144.8189256 -37.7909069),6868,289.42,33.3
17740657,POINT (145.2399562 -37.8843637),18992,424.1,61.38
17740633,POINT (144.9574444 -37.8144251),19546,98.63,11.84
17740624,POINT (144.3769612 -38.1675684),30659,144.03,33.83
17740600,POINT (144.9583909 -37.8021024),17869,105.79,17.1
17740592,POINT (146.8685912 -36.1256176),37353,486.15,53.43
17740587,POINT (144.6679548 -37.8777882),7211,440.51,58.28
17740582,POINT (144.9079399 -37.7438294),20045,46.18,7.94
17740564,POINT (145.0120442 -37.8146662),19736,770.74,112.48
17740561,POINT (144.6678236 -37.8263695),28017,1486.2,198.33
17740537,POINT (145.059304 -37.9707572),22732,589.01,94.16
17740454,POINT (145.0063526 -37.8656073),3951,475.99,94.11
17740353,POINT (145.3091133 -38.0324725),13521,54.91,12.74
17740279,POINT (144.6693175 -37.82639899999999),28017,1351.98,179.0
17740276,POINT (144.3214897 -38.1853882),30767,454.46,38.15
17740274,POINT (145.2066696 -37.7938421),3175,1879.02,252.5
17740174,POINT (144.5487849 -37.7930227),28827,428.42,48.1
17740148,POINT (144.9974584 -37.8368392),18605,177.99,25.41
17740086,POINT (145.0933704 -37.5959403),51707,447.88,70.17
17740065,POINT (144.8826326 -37.7861038),11374,94.9,9.27
17740061,POINT (145.3924564 -38.1032018),28970,301.83,42.48
17740021,POINT (144.9020285 -37.805707),5911,182.81,26.55
17740019,POINT (144.8785009 -37.8081938),11573,313.79,45.19
17740016,POINT (144.6662101 -37.854437),50126,343.05,46.35
17739992,POINT (144.9713303 -37.79424059999999),659,284.88,46.01
17739989,POINT (144.9401078 -37.8206741),47493,168.16,33.43
17739985,POINT (144.3316518 -38.2058463),30853,202.86,43.34
17739946,POINT (144.9116112 -37.5823391),44839,510.44,78.3
17739938,POINT (144.9670277 -37.8088957),19249,234.79,29.35
17739929,POINT (145.1138018 -37.905506),1501,489.55,63.73
17739928,POINT (144.9754639 -37.7872256),6140,392.8,53.58
17739893,POINT (145.1213435 -38.0540571),2794,310.97,74.63
17739886,POINT (144.3309722 -38.2057881),30873,147.8,12.77
17739883,POINT (145.0409488 -37.7694331),113,283.37,35.77
17739874,POINT (144.9653081 -37.8223353),20488,321.32,61.49
17739860,POINT (145.136024 -37.9174977),10893,493.92,93.0
17739854,POINT (144.9624528 -37.8054998),19693,48.2,6.94
17739844,POINT (144.6718407 -37.8938008),50220,609.25,85.4
17733127,POINT (144.9541059 -37.8047429),17864,285.31,53.35
17733101,POINT (145.003373 -37.7600024),9717,166.97,40.07
17733045,POINT (145.4087439 -38.0575125),3710,590.4,85.25
17733038,POINT (145.0232963 -37.7780169),46341,332.87,50.96
17733023,POINT (145.039253 -37.9164727),14240,251.46,58.91
17732986,POINT (144.7371099 -37.9010403),46677,595.69,84.02
17732950,POINT (144.3749129 -38.1599148),30517,364.13,52.52
17732949,POINT (144.8999144 -37.5407448),28262,122.32,27.31
17732924,POINT (144.6426973 -37.7357625),27576,1867.73,288.54
17732921,POINT (141.989968 -36.143538),22996,195.85,14.1
17732919,POINT (145.1700179 -37.7017723),8025,115.08,8.28
17732896,POINT (146.510333 -38.195783),32352,553.39,59.6
17732885,POINT (144.9842349 -37.7347488),2469,212.29,46.04
17732878,POINT (146.0199921 -36.0215359),37630,3061.3,416.26
17732875,POINT (145.1508495 -37.9399635),1631,482.38,113.0
17732871,POINT (142.8065001 -38.0748897),42310,364.81,29.18
17732831,POINT (144.6436503 -37.8568167),28046,738.58,77.51
17732825,POINT (145.1397623 -37.8822886),12706,687.73,119.95
17732802,POINT (144.9257311 -37.7701143),4528,59.88,4.79
17732794,POINT (145.4022774 -36.3679031),43525,536.51,69.92
17732760,POINT (146.763829 -36.58907430000001),,,
17732732,POINT (144.3549057 -38.1974304),44835,456.94,90.05
17732725,POINT (144.9631501 -37.823648),18450,422.26,71.97
17732715,POINT (145.3432469 -37.7518808),22135,65.78,13.51
17732690,POINT (143.8659876 -37.5954091),35432,242.05,57.61
17732681,POINT (144.9900631 -37.8710347),18622,17.36,4.16
17732678,POINT (144.6563586 -37.8811879),7206,153.59,23.94
17732677,POINT (144.4160353 -38.024602),51781,307.19,35.1
17732652,POINT (143.5760404 -37.6186523),47816,1502.04,152.08
17732571,POINT (142.9132015 -38.2391626),1946,509.05,54.05
17732516,POINT (142.1553391 -34.1789394),37150,124.0,11.94
17732459,POINT (144.991887 -37.760396),4160,269.23,24.38
17732424,POINT (144.6646479 -37.9021388),22570,182.97,32.26
17732371,POINT (145.3573196 -36.3932216),36727,76.1,18.26
17732366,POINT (145.4024572 -36.3993551),36783,178.9,40.56
17732365,POINT (142.7991479 -38.0803128),1613,711.16,68.66
17732360,POINT (145.1345677 -37.7860828),3986,212.92,33.26
17732326,POINT (145.1446254 -38.1465075),11111,93.55,15.73
17732314,POINT (145.3326942 -37.897107),14513,376.8,90.43
17732233,POINT (144.7395512 -38.3390706),13120,448.73,61.08
17732232,POINT (144.6431077 -37.91629080000001),51893,259.87,37.42
17732215,POINT (144.9901318 -37.8182907),1124,322.84,41.83
17732186,POINT (145.368438 -38.138074),28325,2200.54,319.07
17732183,POINT (144.9924096 -37.8413501),18607,259.27,46.21
17732156,POINT (145.2741317 -37.9682186),831,89.24,12.82
17732049,POINT (144.984139 -37.8619127),1110,215.1,35.26
17732027,POINT (145.2834018 -38.0584843),21908,223.5,34.43
17731930,POINT (142.7739342 -37.0666525),27727,97.23,16.99
17731923,POINT (144.6503466 -37.7392497),27576,1311.59,159.56
17731913,POINT (145.4250099 -38.0665035),45059,413.13,76.2
17731911,POINT (145.1299053 -37.5988946),51090,135.09,17.77
17731862,POINT (144.9615874 -37.82498510000001),654,201.62,34.47
17731861,POINT (144.6031694 -37.8887594),50152,1252.2,177.32
17731851,POINT (143.8118528 -37.5595333),48321,238.46,38.92
17731839,POINT (144.1387258 -37.3180787),22939,30.39,5.79
17731828,POINT (144.9637566 -37.8032933),19492,273.68,41.82
17731818,POINT (144.8425583 -38.37709),48641,20.75,2.99
17731811,POINT (145.2394075 -37.9876769),1316,105.55,14.65
17731802,POINT (144.5682514 -38.1595015),50624,274.62,52.51
17731784,POINT (144.30997 -38.1937121),48042,479.74,109.57
17731727,POINT (145.1226195 -37.9739802),3628,319.29,61.01
17731694,POINT (145.3824808 -37.7801378),22041,398.24,75.83
17731687,POINT (144.1697384 -38.0453132),4806,384.83,70.05
17731660,POINT (142.479958 -38.3799741),36381,627.08,120.14
17731650,POINT (144.9244452 -37.7510292),10546,57.54,8.28
17731613,POINT (144.9248406 -37.5911221),21930,319.53,76.55
17731605,POINT (144.920375 -37.760486),7254,154.78,23.69
17731585,POINT (145.091809 -37.812107),19412,391.79,77.38
17731570,POINT (144.3291549 -38.1050957),30412,378.42,78.28
17731566,POINT (145.1219426 -37.7544864),5530,545.87,112.71
17731565,POINT (145.1378349 -38.140567),12124,137.15,9.87
