property_id,coordinates,stationid,min_route_dist_m,min_route_dur_s
17319998,POINT (145.07779 -38.196708),11275,749.41,112.42
17338363,POINT (145.089234 -38.187383),11342,105.67,26.01
17339240,POINT (145.091261 -38.194527),44569,867.03,115.74
17347124,POINT (145.090587 -38.186151),12582,256.82,55.91
16905878,POINT (143.767256 -37.598512),266,256.38,10.25
17331085,POINT (143.813312 -37.603313),48598,1697.12,152.81
17364310,POINT (143.813312 -37.603313),48598,1697.12,152.81
17399995,POINT (143.799394 -37.591599),48598,688.0,160.61
17355131,POINT (141.657753 -36.336981),17834,1240.13,166.35
17335423,POINT (142.968111 -38.482254),46461,226.45,47.12
17194710,POINT (144.919504 -37.833898),6522,467.29,50.39
17348751,POINT (144.946281 -37.834716),338,278.14,28.76
17352880,POINT (144.940108 -37.841367),646,462.79,83.76
17371022,POINT (144.94026 -37.843056),47135,166.67,36.31
17371445,POINT (144.943062 -37.836668),10244,205.04,29.65
17377491,POINT (144.946281 -37.834716),338,278.14,28.76
17387098,POINT (144.937912 -37.840962),47136,396.43,83.21
17390007,POINT (144.94529 -37.842586),47133,101.5,20.07
17394753,POINT (144.938905 -37.838227),334,173.23,26.46
17401700,POINT (144.939526 -37.841297),646,252.62,40.95
17403148,POINT (144.940644 -37.842091),47135,273.19,61.88
17346543,POINT (144.609229 -38.281397),40170,597.54,55.87
17347860,POINT (144.611443 -38.272486),30380,171.96,24.09
17403712,POINT (145.00554 -37.874505),3954,334.07,59.11
17403814,POINT (144.993888 -37.881108),18368,296.51,50.97
17403924,POINT (145.012282 -37.885872),18985,5.0,0.36
17404355,POINT (144.988683 -37.925717),vic:rail:BBH,380.76,79.69
17404641,POINT (144.998426 -37.869551),18634,72.76,9.7
17404642,POINT (144.983477 -37.886008),4622,340.68,72.77
17405350,POINT (144.999201 -37.883892),28712,11.75,1.89
17405721,POINT (145.010186 -37.861081),5926,46.91,6.3
17406266,POINT (144.991998 -37.86897),14288,123.32,22.2
17406837,POINT (144.99506 -37.865583),18618,418.75,66.59
16226519,POINT (145.225536 -37.92056),15148,997.96,236.9
17289473,POINT (145.254285 -37.918318),16501,165.15,23.78
17297665,POINT (145.22336 -37.936735),14173,1062.24,116.46
17299322,POINT (145.223998 -37.980881),14169,261.02,29.33
17299398,POINT (145.198905 -37.923409),11556,156.5,13.89
17302035,POINT (145.222816 -37.935725),14173,1225.28,148.07
17304168,POINT (145.232328 -37.924876),15148,390.44,66.7
17304864,POINT (145.164964 -37.878693),21015,281.28,58.15
17313045,POINT (145.249021 -37.914348),15185,467.79,93.97
17329008,POINT (145.184967 -37.866299),16584,456.47,97.49
17329519,POINT (145.233361 -37.921499),15148,251.81,57.83
16800480,POINT (145.029189 -37.954941),16026,14.87,1.07
17324530,POINT (145.021458 -37.95001),11310,60.99,3.99
17372399,POINT (145.006888 -37.952286),8027,41.4,3.31
17374955,POINT (145.001099 -37.946278),22637,12.58,1.01
17378777,POINT (145.00725 -37.946434),3394,523.56,91.56
17386846,POINT (145.00926 -37.957988),7221,332.97,44.34
17400306,POINT (145.016655 -37.962217),8035,363.91,57.85
16688860,POINT (145.395168 -36.401819),43751,218.93,27.91
17274190,POINT (145.397921 -36.358403),36829,14.07,1.69
17278594,POINT (145.404103 -36.398127),36784,345.15,33.74
17280529,POINT (145.387729 -36.356511),43515,206.0,16.48
17281382,POINT (145.406836 -36.36548),43522,85.49,12.31
17286999,POINT (145.417884 -36.369682),43576,355.12,66.32
17290909,POINT (145.406139 -36.388275),36806,161.53,28.75
17290966,POINT (145.413128 -36.375053),43614,435.61,57.82
17298958,POINT (145.389457 -36.359934),45815,145.34,20.93
17165404,POINT (145.013112 -38.461598),13574,1071.67,109.24
17256932,POINT (145.061588 -38.420101),13572,1428.78,269.15
17324532,POINT (145.051272 -38.418246),13572,351.2,59.38
17334716,POINT (145.052456 -38.421774),13572,886.22,110.03
17256938,POINT (145.325902 -38.075656),51303,486.51,75.68
17358330,POINT (145.205822 -38.142279),22924,255.48,61.31
17372044,POINT (145.189071 -38.093838),21542,195.37,27.56
17375549,POINT (145.193397 -38.108147),14990,76.94,18.47
17375891,POINT (145.260771 -38.115076),21402,1011.56,206.23
17377947,POINT (145.260063 -38.112513),21402,507.22,85.19
17367125,POINT (143.793827 -37.287817),36618,1147.91,114.89
17355965,POINT (145.158083 -38.196607),12004,143.69,30.16
17357912,POINT (145.224368 -38.207989),51358,1443.69,294.45
17358668,POINT (145.152657 -38.194552),12005,148.85,17.13
17390914,POINT (145.184561 -38.256329),12132,550.13,132.03
17173552,POINT (144.950981 -37.829526),19722,249.0,45.41
17280603,POINT (144.951521 -37.838537),19310,370.42,71.86
17306940,POINT (144.964713 -37.83682),4126,216.33,36.75
17362707,POINT (144.949263 -37.837115),47139,193.29,32.1
17368633,POINT (144.959822 -37.835315),18483,170.7,26.19
17369706,POINT (144.946402 -37.83041),4910,1.31,0.09
17372341,POINT (144.967504 -37.834635),19306,507.65,91.82
17385052,POINT (144.96999 -37.834918),18219,486.48,101.62
17389696,POINT (144.94847 -37.838342),47139,94.42,21.43
