property_id,coordinates,stationid,min_route_dist_m,min_route_dur_s
17147970,POINT (145.396026 -36.367519),43566,7.14,1.71
17095396,POINT (146.936311 -36.176989),37422,1419.62,163.99
17127124,POINT (145.5 -37.75),7544,4095.31,330.79
15805707,POINT (144.730093 -37.680105),47627,762.04,179.84
15995602,POINT (144.765151 -37.71255),23284,826.39,185.3
16688825,POINT (144.756767 -37.695751),46021,369.45,75.52
16854947,POINT (144.802386 -37.713151),10804,373.45,31.29
17225451,POINT (144.775464 -37.682171),9947,727.23,167.4
17233904,POINT (144.760657 -37.688221),9244,847.17,164.21
17240227,POINT (144.744531 -37.70879),23301,255.42,56.13
17244909,POINT (144.781988 -37.695064),9928,565.87,82.55
17245807,POINT (144.758006 -37.69438),46021,600.15,130.89
17247943,POINT (144.797122 -37.703065),9954,470.07,111.01
17252561,POINT (144.769993 -37.709783),23309,295.12,47.66
16076465,POINT (145.203695 -37.960934),12141,298.91,63.99
17106138,POINT (145.078015 -37.990739),22737,299.14,40.56
17119687,POINT (145.220139 -37.985338),14226,114.02,24.77
17124088,POINT (145.222519 -37.992606),3660,128.88,10.31
17131055,POINT (145.081396 -37.995971),18698,697.56,91.23
16401127,POINT (144.705668 -37.962752),47152,546.9,123.23
16456595,POINT (144.707929 -37.963407),47152,533.11,119.92
17151799,POINT (144.70593 -37.965939),47152,308.65,68.42
17156350,POINT (144.705668 -37.962752),47152,546.9,123.23
17157646,POINT (144.70593 -37.965939),47152,308.65,68.42
17162286,POINT (144.661343 -37.89479),6317,388.03,51.35
17162322,POINT (144.667082 -37.899168),5994,179.19,27.56
17162690,POINT (144.653498 -37.890242),42070,43.89,3.16
17162748,POINT (144.655462 -37.886528),7204,5.61,0.81
17162786,POINT (144.638022 -37.894307),7007,267.87,38.57
17114202,POINT (144.72144 -37.578841),9150,335.0,38.67
17119319,POINT (144.709175 -37.593961),28503,208.81,15.03
17119362,POINT (144.709175 -37.593961),28503,208.81,15.03
17126689,POINT (144.698264 -37.589025),44082,625.98,150.23
17300461,POINT (144.9968939 -37.8752311),14285,211.82,41.56
17248940,POINT (145.3253419 -38.0516156),14837,382.14,88.8
17311999,POINT (145.3407029 -38.067102),45680,325.82,67.35
17342585,POINT (145.1167021 -37.8174571),19782,313.69,53.6
8431396,POINT (145.1160714 -37.81294070000001),4968,99.86,23.63
16572606,POINT (145.0497641 -37.7090044),2736,240.96,33.93
13341488,POINT (145.1095136 -37.8447135),6505,4.93,0.39
17322194,POINT (145.0946862 -37.8581045),9388,126.02,20.31
8524631,POINT (144.961545 -37.8030467),19694,335.94,67.64
13480636,POINT (144.965462 -37.8061615),19529,114.08,17.17
8430042,POINT (145.1238181 -37.9136491),7092,206.9,32.22
8433008,POINT (145.124179 -37.9130909),1550,205.05,44.13
17303862,POINT (145.337641 -38.0881826),28142,1017.68,144.96
16849899,POINT (145.2717427 -38.0812451),28129,104.87,14.08
16735062,POINT (145.3040947 -38.1203452),51220,735.56,96.55
17358301,POINT (144.9100655 -37.5809005),45911,128.07,26.46
17264652,POINT (144.9100655 -37.5809005),45911,128.07,26.46
17265410,POINT (145.2896305 -37.8046035),14825,262.13,26.48
17206591,POINT (145.2030272 -37.9711145),2389,192.82,37.5
16862308,POINT (144.9394239 -37.8203474),47493,260.85,47.77
17245600,POINT (144.906482 -37.74285709999999),19664,63.58,4.58
8550594,POINT (144.8934229 -37.79256609999999),17929,8.81,1.27
8574547,POINT (144.8934229 -37.79256609999999),17929,8.81,1.27
9383365,POINT (144.8934229 -37.79256609999999),17929,8.81,1.27
13705047,POINT (144.8934229 -37.79256609999999),17929,8.81,1.27
17302469,POINT (144.9067088 -37.8002674),2562,129.49,21.93
9443851,POINT (144.8934229 -37.79256609999999),17929,8.81,1.27
8648092,POINT (144.8934169 -37.79257930000001),17929,7.87,1.13
8431400,POINT (145.0429424 -37.8227434),21238,234.26,48.68
8431398,POINT (145.0455908 -37.8233664),26110,146.36,22.27
17333389,POINT (145.0453561 -37.82987),19756,135.6,11.17
16849543,POINT (145.0527081 -37.7711806),698,497.63,81.08
15047658,POINT (144.9251785 -37.7943514),7577,367.66,56.7
17263242,POINT (144.3772734 -38.0155193),30050,1360.0,145.09
8443632,POINT (145.060776 -37.7144903),22235,33.86,10.15
8436728,POINT (145.049492 -37.875948),18655,161.02,14.9
8436716,POINT (145.0464243 -37.875917),18456,125.04,23.6
8436715,POINT (145.0590084 -37.8771406),21991,50.16,7.32
