property_id,coordinates,stationid,min_route_dist_m,min_route_dur_s
16029869,POINT (145.067511 -37.752974),10055,294.96,38.49
16885262,POINT (145.061194 -37.753434),39,354.25,53.42
16889378,POINT (145.043121 -37.750032),10967,206.48,16.52
16890424,POINT (145.043121 -37.750032),10967,206.48,16.52
16893854,POINT (145.069932 -37.753717),10973,144.82,18.09
16896223,POINT (145.066081 -37.755118),10055,145.94,24.07
16896270,POINT (145.061026 -37.757905),21469,34.42,11.37
16897134,POINT (145.034868 -37.758252),388,293.4,39.39
16898239,POINT (145.059368 -37.737263),48,83.17,5.99
16900211,POINT (145.059276 -37.753496),38,259.6,43.59
16815557,POINT (145.077081 -37.894249),9472,29.13,5.28
16854500,POINT (145.082406 -37.899833),12937,104.94,19.78
16862274,POINT (145.082633 -37.89865),12937,237.98,51.71
16872404,POINT (145.083345 -37.905255),9657,305.83,59.0
16876484,POINT (145.079482 -37.891253),8136,281.71,59.33
16882183,POINT (145.082132 -37.892856),8136,583.5,83.37
16887326,POINT (145.085374 -37.900847),22556,102.26,9.2
16888295,POINT (145.094489 -37.899218),1559,86.83,12.87
16889730,POINT (145.06868 -37.892417),13727,303.44,81.65
16889796,POINT (145.040769 -37.874853),18652,775.13,128.56
16890276,POINT (145.095016 -37.899296),1559,39.67,7.14
9446160,POINT (146.87996 -36.116011),37498,1013.85,136.66
16881864,POINT (146.89372 -36.127609),37412,600.68,101.94
16890525,POINT (146.89372 -36.127609),37412,600.68,101.94
16890600,POINT (146.89372 -36.127609),37412,600.68,101.94
16894934,POINT (145.5 -37.75),7544,4095.31,330.79
16898959,POINT (146.89372 -36.127609),37412,600.68,101.94
16900392,POINT (146.912664 -36.124118),46351,643.95,151.39
16900488,POINT (146.851067 -36.125888),37376,350.0,66.27
16902805,POINT (146.906234 -36.133232),37409,321.46,59.49
16942397,POINT (145.04281 -37.765211),6670,336.64,42.55
16954169,POINT (145.04713 -37.7705),118,76.31,8.0
16955923,POINT (145.04281 -37.765211),6670,336.64,42.55
16955939,POINT (145.04281 -37.765211),6670,336.64,42.55
16956606,POINT (145.04639 -37.771641),16646,18.66,3.36
16956648,POINT (145.04281 -37.765211),6670,336.64,42.55
16956954,POINT (145.040229 -37.770758),22575,295.89,46.77
16960597,POINT (145.03969 -37.764776),6670,598.13,85.24
16965271,POINT (145.042688 -37.769144),114,215.88,42.24
16823706,POINT (144.774163 -37.850876),11538,354.9,47.18
16825016,POINT (144.775648 -37.851822),11539,101.24,8.1
16827761,POINT (144.772698 -37.853055),14872,385.38,49.79
16833902,POINT (144.77956 -37.848908),14875,446.23,53.39
16836306,POINT (144.771846 -37.860469),11532,279.72,49.58
16838322,POINT (144.777152 -37.856012),14871,520.79,68.6
16862613,POINT (144.771089 -37.861247),11532,144.4,22.77
16867122,POINT (144.768599 -37.862957),22562,264.27,39.27
16577477,POINT (144.85898 -37.803234),26298,546.94,70.79
16909765,POINT (144.879236 -37.783413),51584,337.71,47.97
16929101,POINT (144.868032 -37.784112),3881,80.21,6.41
16940327,POINT (144.878696 -37.787656),5878,126.26,21.33
16949263,POINT (144.878262 -37.790715),2557,474.0,96.03
16951381,POINT (144.873327 -37.778575),11392,199.86,40.79
16955235,POINT (144.882505 -37.779099),11371,234.27,21.77
16956630,POINT (144.876682 -37.782468),51584,14.25,1.47
16967042,POINT (144.874148 -37.782381),51585,204.0,32.92
16967215,POINT (144.865056 -37.786586),3880,87.26,6.98
10457861,POINT (145.034681 -37.863189),8345,73.69,5.3
16931996,POINT (145.034681 -37.863189),8345,73.69,5.3
16933851,POINT (145.040611 -37.85395),18950,189.8,30.72
16944020,POINT (145.034939 -37.857461),16749,57.1,5.87
16949998,POINT (145.037508 -37.856463),16750,195.38,38.54
16960078,POINT (145.037012 -37.861946),7354,179.05,21.82
16960718,POINT (145.038767 -37.859122),16750,222.7,21.48
16964818,POINT (145.038087 -37.86383),7354,124.49,10.09
16755596,POINT (144.713247 -38.171711),50645,155.45,16.92
16851041,POINT (144.713247 -38.171711),50645,155.45,16.92
16891214,POINT (144.575625 -38.151605),31128,159.04,15.05
16891256,POINT (144.575625 -38.151605),31128,159.04,15.05
16896932,POINT (144.657829 -38.116809),45322,145.11,14.05
16897416,POINT (144.565714 -38.163342),31110,1094.17,162.88
16902245,POINT (144.713247 -38.171711),50645,155.45,16.92
16902781,POINT (144.556678 -38.16114),50628,301.25,50.11
16905269,POINT (144.709816 -38.177044),50649,48.04,10.32
16912986,POINT (144.960737 -37.816442),17908,398.8,63.41
16913100,POINT (144.97982 -37.849209),19563,426.95,45.44
16913317,POINT (144.95649 -37.82042),21234,153.68,21.77
16913581,POINT (144.960847 -37.811458),17854,172.01,30.54
16914318,POINT (144.956595 -37.820854),21232,108.26,12.99
16914436,POINT (144.959639 -37.819396),18469,179.28,21.51
16915367,POINT (144.966831 -37.807682),19249,136.4,19.5
16918363,POINT (144.960332 -37.811612),17854,217.0,41.87
16918826,POINT (144.959379 -37.813345),41730,40.32,7.11
16947895,POINT (144.979414 -37.845582),19562,230.01,23.91
16953982,POINT (144.979963 -37.849604),19563,472.63,49.55
16969925,POINT (144.97518 -37.841206),28688,498.49,53.46
16972887,POINT (144.980433 -37.854443),19566,217.78,23.91
16974807,POINT (144.979023 -37.847024),19573,349.34,29.73
16977657,POINT (144.977604 -37.847866),19573,591.35,61.51
16978469,POINT (144.979963 -37.849604),19563,472.63,49.55
16979245,POINT (144.979237 -37.847612),19573,417.37,35.86
15229271,POINT (145.390526 -36.41882),43734,13.82,1.66
16516009,POINT (145.40712 -36.431674),43744,2089.77,141.8
16927783,POINT (145.570041 -36.750021),17231,236.89,39.44
16950679,POINT (145.571417 -36.747039),17231,379.02,56.5
16959851,POINT (145.503343 -36.448828),,,
16975430,POINT (144.92444 -37.768399),1364,178.74,21.82
16977584,POINT (144.913126 -37.763152),6252,447.19,95.43
16979150,POINT (144.922852 -37.76629),47703,162.41,32.63
16979946,POINT (144.933737 -37.761583),6190,317.51,55.18
16980213,POINT (144.925725 -37.770128),4528,58.57,4.68
16981673,POINT (144.920073 -37.768016),26232,393.48,60.94
16982431,POINT (144.931524 -37.768882),9560,164.27,35.44
12689646,POINT (145.385529 -36.426392),43734,2284.89,290.73
15894032,POINT (145.410732 -36.374263),43613,96.17,23.08
16902094,POINT (145.358621 -36.387223),43787,13.33,1.92
16957969,POINT (145.406836 -36.36548),43522,85.49,12.31
16959706,POINT (145.338118 -36.378829),36745,483.99,64.47
16964725,POINT (145.340707 -36.37595),43777,70.23,10.62
16965085,POINT (145.355131 -36.382245),43770,51.43,12.34
16974638,POINT (145.341999 -36.402395),36731,846.54,180.67
16977761,POINT (145.394051 -36.35671),43517,369.22,53.05
15992223,POINT (145.342013 -37.756886),7564,54.55,10.08
16935751,POINT (145.355514 -37.757494),40203,125.41,23.51
16953323,POINT (145.354461 -37.758642),40203,79.65,8.19
16967346,POINT (145.342184 -37.75442),22136,363.77,56.42
16840424,POINT (144.532244 -37.354254),23514,719.56,139.32
16868101,POINT (144.530494 -37.37075),20361,1936.08,203.52
16886500,POINT (144.522606 -37.360557),20361,960.63,119.23
14937687,POINT (143.559657 -35.343704),36950,200.58,45.5
16886054,POINT (143.563401 -35.349031),36962,115.12,10.71
16259840,POINT (145.368975 -38.077251),27956,670.62,100.59
16869253,POINT (145.33273 -38.023941),45738,60.4,11.73
16880624,POINT (145.333253 -38.056082),14832,537.89,85.63
16885075,POINT (145.330367 -38.054358),14832,660.74,74.07
16892876,POINT (145.364286 -38.075847),27956,1296.3,194.0
16892969,POINT (145.352436 -38.054097),45755,331.65,51.6
16907138,POINT (145.285124 -37.881884),14064,277.65,21.75
16882577,POINT (147.607957 -37.828016),45851,568.53,86.47
16883895,POINT (147.622172 -37.825468),37864,574.7,86.84
16886786,POINT (147.728467 -37.905993),37893,1610.35,197.34
16890652,POINT (147.720467 -37.909982),37893,538.48,39.33
16822805,POINT (144.948351 -37.802923),19250,151.99,24.05
16853882,POINT (144.951264 -37.801809),7586,260.54,52.17
16870326,POINT (144.942971 -37.796591),7582,166.31,29.93
16872939,POINT (144.950519 -37.801239),7460,192.76,39.84
16875794,POINT (144.94949 -37.797408),20482,672.96,94.84
16883104,POINT (144.948158 -37.803172),19250,202.61,33.56
16885380,POINT (144.943698 -37.801341),18060,360.6,84.96
16891021,POINT (144.948887 -37.802925),19251,46.04,8.44
16892065,POINT (144.943595 -37.793322),18536,323.63,59.19
16892693,POINT (144.948887 -37.802925),19251,46.04,8.44
16658962,POINT (146.729735 -36.557413),18686,868.4,106.56
16812941,POINT (146.915895 -36.697171),18688,967.5,116.16
16875250,POINT (146.722734 -36.552123),18686,1484.93,136.61
16881616,POINT (146.728732 -36.552267),18686,1246.57,139.58
16876462,POINT (143.799394 -37.591599),48598,688.0,160.61
16886263,POINT (143.801321 -37.592343),48598,422.84,96.97
16893884,POINT (143.821188 -37.602079),50283,1359.07,163.59
16882705,POINT (145.415025 -36.365051),43578,247.94,55.46
16898151,POINT (145.388649 -36.361166),45809,41.09,5.92
16898631,POINT (145.414134 -36.401154),43705,170.48,40.91
16898810,POINT (145.380925 -36.354175),43514,393.47,58.27
16899238,POINT (145.41866 -36.389022),43654,591.7,92.03
16903135,POINT (145.409199 -36.38714),43623,427.51,35.09
16898307,POINT (146.971338 -36.728276),18689,1646.59,181.44
16591807,POINT (144.946624 -37.830323),4910,20.15,1.45
16876237,POINT (144.962449 -37.830932),4039,427.26,68.95
16878065,POINT (144.961057 -37.834119),4332,116.7,12.41
16883100,POINT (144.968594 -37.835542),19306,535.43,86.76
16884324,POINT (144.969116 -37.833374),18219,340.56,56.47
16884408,POINT (144.94785 -37.84049),47132,329.03,70.09
16892919,POINT (144.958182 -37.830143),4323,253.37,39.46
16894512,POINT (144.96999 -37.834918),18219,486.48,101.62
16898305,POINT (144.952254 -37.831358),340,193.68,44.54
12746906,POINT (146.948633 -36.178314),46350,312.7,71.24
16853052,POINT (147.028417 -36.249839),37508,502.73,38.49
16865872,POINT (146.882183 -36.155809),46349,265.87,37.62
16902900,POINT (146.884184 -36.154044),46349,595.5,99.03
16943043,POINT (145.011142 -37.844985),20724,236.22,36.41
16944116,POINT (145.010099 -37.836466),20718,178.57,42.85
16955915,POINT (145.009815 -37.838095),20703,238.16,49.39
16959599,POINT (145.018407 -37.84237),18782,74.89,5.39
16967811,POINT (145.026174 -37.842967),18785,11.14,0.8
16971031,POINT (145.016494 -37.847111),18941,347.36,34.82
16971301,POINT (145.006543 -37.840635),18707,101.3,12.15
16983883,POINT (145.010461 -37.841824),19331,76.06,10.33
16984401,POINT (145.020309 -37.849644),18943,229.76,29.9
16273082,POINT (144.845177 -38.386981),40033,2582.28,308.24
16280316,POINT (144.857475 -38.36833),12692,104.95,9.44
16628169,POINT (144.850954 -38.374149),48639,322.68,41.51
16805534,POINT (144.853942 -38.380477),40033,1429.23,187.91
16852719,POINT (144.84775 -38.387764),40033,2801.53,364.61
16867416,POINT (144.858175 -38.369081),12692,257.75,57.56
16880415,POINT (144.829715 -38.383025),48376,1024.79,154.79
16890675,POINT (144.847495 -38.376973),48378,30.01,3.22
16891247,POINT (144.891238 -38.3664),48630,309.82,50.61
16891720,POINT (144.794061 -38.3823),48647,439.43,35.9
16893596,POINT (144.852209 -38.369207),12691,87.87,7.03
16901982,POINT (144.850905 -38.375144),48639,191.79,25.8
15992563,POINT (144.72447 -36.150195),21264,1189.45,197.4
16945208,POINT (144.76768 -36.113764),36680,245.19,56.08
16951148,POINT (144.73078 -36.131744),49302,691.47,107.23
16969057,POINT (144.725048 -36.077463),46471,2528.57,233.54
16973979,POINT (144.747885 -36.137036),36633,44.5,5.34
16974911,POINT (144.754811 -36.126486),36657,202.23,22.14
14853918,POINT (144.948351 -37.802923),19250,151.99,24.05
16666525,POINT (144.939749 -37.780314),45660,248.08,43.35
16703578,POINT (144.938297 -37.78466),19260,157.76,32.25
16801977,POINT (144.938297 -37.78466),19260,157.76,32.25
16837216,POINT (144.938297 -37.78466),19260,157.76,32.25
16869022,POINT (144.882323 -37.769866),18491,105.64,25.68
16872926,POINT (144.946245 -37.800354),18060,116.0,29.23
16874846,POINT (144.922187 -37.784045),1395,113.01,8.14
16885517,POINT (144.938297 -37.78466),19260,157.76,32.25
16881111,POINT (144.730477 -37.8496),44346,718.75,87.21
16892798,POINT (144.733225 -37.84354),27998,806.67,77.61
16895389,POINT (144.75 -37.81667),47620,21.8,3.14
16898295,POINT (144.712104 -37.822103),27987,1718.04,169.84
16900513,POINT (144.735467 -37.844987),28006,651.09,103.84
16901750,POINT (144.75 -37.81667),47620,21.8,3.14
16902608,POINT (144.72195 -37.857547),50079,995.25,141.51
16904320,POINT (144.75 -37.81667),47620,21.8,3.14
16904611,POINT (144.721202 -37.838309),27994,492.68,70.72
11661669,POINT (144.881278 -37.707748),9099,134.31,22.91
13645012,POINT (144.878859 -37.705706),9101,36.49,8.76
15620600,POINT (144.877027 -37.703131),7268,444.85,106.76
16864704,POINT (144.87485 -37.705858),47173,504.66,74.81
16871567,POINT (144.87647 -37.702906),7268,462.7,111.04
16872271,POINT (144.883706 -37.694985),9104,578.94,132.41
16878953,POINT (144.884938 -37.706676),42277,368.62,89.13
16892885,POINT (144.894968 -37.738334),9092,53.99,3.89
15375353,POINT (145.235891 -37.82077),12802,206.75,40.51
16889791,POINT (145.150144 -37.783215),5193,491.85,91.53
16943926,POINT (145.227498 -37.825082),15236,111.55,8.03
16958781,POINT (145.164705 -37.789564),4379,306.63,27.82
16958887,POINT (145.162524 -37.797404),41192,60.58,8.72
16962568,POINT (145.24689 -37.79658),8490,170.92,24.12
16966510,POINT (145.235939 -37.801055),8749,291.91,41.71
16971059,POINT (145.16482 -37.795279),1147,294.24,48.82
15101111,POINT (144.95057 -37.808948),19508,171.54,32.9
15980325,POINT (144.950391 -37.810335),19509,23.4,5.64
16407266,POINT (144.925223 -37.809332),3935,1493.6,147.26
16857638,POINT (144.948155 -37.807722),19584,87.13,10.76
16864282,POINT (144.950872 -37.811347),19507,60.77,6.25
16878701,POINT (144.946346 -37.806818),19585,35.77,4.59
16879546,POINT (144.949444 -37.808276),19668,150.47,29.67
16881106,POINT (144.950391 -37.810335),19509,23.4,5.64
16885194,POINT (144.945307 -37.807472),40645,286.95,52.79
16885443,POINT (144.95151 -37.810962),19507,183.9,22.4
16885510,POINT (144.943501 -37.804732),19586,259.57,52.85
16886564,POINT (144.951731 -37.812051),19510,117.95,16.47
16897643,POINT (144.942223 -37.806803),14324,22.92,3.3
16898145,POINT (144.923802 -37.776202),26107,165.8,30.45
16901839,POINT (144.94212 -37.805674),16275,124.28,32.67
16937211,POINT (144.332613 -36.658032),36138,1512.38,171.24
16947456,POINT (144.292551 -36.751051),40601,338.2,38.59
16949211,POINT (144.267176 -36.768243),35631,184.68,34.53
16950310,POINT (144.27957 -36.757608),35860,253.44,43.61
16956083,POINT (144.358283 -36.66386),50416,833.27,87.54
16966712,POINT (144.266863 -36.727377),36028,234.79,33.4
16967651,POINT (144.31761 -36.694378),36132,175.41,21.33
16967727,POINT (144.294601 -36.765777),40565,786.66,101.58
16574878,POINT (146.908678 -36.124951),47788,344.37,71.52
16938651,POINT (146.879954 -36.138533),37385,161.81,21.47
16958945,POINT (146.89372 -36.127609),37412,600.68,101.94
16960295,POINT (146.89372 -36.127609),37412,600.68,101.94
16965091,POINT (146.907367 -36.128712),37408,330.95,45.62
16966889,POINT (146.874556 -36.136642),49422,376.7,55.1
16973448,POINT (146.89372 -36.127609),37412,600.68,101.94
16978743,POINT (146.867898 -36.133955),37370,463.06,60.53
16665753,POINT (144.933042 -37.590804),44826,609.04,112.54
16891798,POINT (144.98333 -37.48333),51630,3767.6,428.43
16899594,POINT (144.949749 -37.475456),51634,86.28,15.94
16900417,POINT (144.927175 -37.599697),21882,531.69,94.16
16900651,POINT (145.024054 -37.614822),47963,571.72,84.04
16905056,POINT (145.112919 -37.60712),51728,179.5,23.58
16905181,POINT (144.940318 -37.471176),27912,593.52,85.14
16920361,POINT (145.3682827 -38.0745557),27956,814.96,100.65
8431393,POINT (145.1222701 -37.8167949),46878,120.99,28.64
15003037,POINT (144.8495887 -37.7909272),2547,114.52,8.24
16998922,POINT (144.9709327 -37.7930931),350,19.89,2.86
16698301,POINT (145.1245277 -37.9080975),6421,274.37,24.1
13535264,POINT (145.289034 -38.112789),49866,139.38,28.78
15384402,POINT (145.2445876 -38.1134524),51238,437.35,61.57
17066569,POINT (144.9845044 -37.8159843),vic:rail:JLI_DP2,360.17,67.23
16994967,POINT (145.166943 -37.8686098),12510,131.56,23.43
16090026,POINT (144.9587648 -37.8101314),20471,51.93,6.23
17030810,POINT (144.960611 -37.807859),19691,188.91,29.23
17037893,POINT (144.967923 -37.8090349),19540,194.03,35.49
15367349,POINT (145.0702058 -37.6014153),28075,141.94,28.43
14506710,POINT (144.9219142 -37.7654125),47703,281.87,53.16
17048067,POINT (145.4531154 -38.057583),18335,762.43,138.67
17041226,POINT (144.2870205 -36.772335),35830,563.89,97.1
16350527,POINT (144.9876052 -37.7132315),10159,186.44,21.15
17073767,POINT (144.6548963 -37.7394639),27576,1499.32,179.58
16994882,POINT (144.6574681 -37.736119),27576,1098.43,147.08
16953788,POINT (144.9637914 -37.823108),18450,505.7,82.1
16968455,POINT (144.9998447 -37.8388683),18705,190.01,16.7
16949135,POINT (144.6892484 -37.7706655),,,
15082212,POINT (144.7267093 -37.8380962),27996,861.03,85.72
17045353,POINT (144.6740628 -37.7602879),51638,4561.14,381.27
17023214,POINT (144.651981 -37.9167554),51891,783.85,114.88
16975696,POINT (144.9974369 -37.6083057),28091,481.86,63.64
17070763,POINT (144.9969023 -37.6016965),28092,761.24,147.21
15207672,POINT (144.5894276 -37.849511),51886,258.88,40.25
17066067,POINT (145.427837 -37.210541),18671,425.0,63.3
15469733,POINT (144.885128 -37.691884),9108,391.29,83.31
16962601,POINT (144.886279 -37.72427),7262,509.08,59.58
17027616,POINT (144.884449 -37.722916),7246,266.42,59.78
17056190,POINT (144.876756 -37.721381),7835,32.67,7.84
17057571,POINT (144.88294 -37.725714),8633,175.88,42.21
17071523,POINT (144.879554 -37.721146),7836,90.05,21.61
15811503,POINT (143.788148 -37.565319),50845,2040.09,157.1
16123121,POINT (143.787386 -37.559482),50845,794.32,108.82
16239437,POINT (143.788351 -37.554784),50844,153.33,36.8
17109311,POINT (143.787901 -37.561361),50845,1068.79,143.71
17111825,POINT (143.785963 -37.549432),42306,487.94,55.26
17115115,POINT (143.805758 -37.550494),35160,159.73,40.67
17118175,POINT (143.793483 -37.556607),48320,587.92,73.61
17118374,POINT (143.812666 -37.554017),35146,238.35,38.25
17121246,POINT (143.817911 -37.55802),48335,110.54,20.2
17121653,POINT (143.81032 -37.558708),48321,347.91,71.81
15067145,POINT (143.875994 -37.560152),35370,482.88,70.11
15853802,POINT (143.885294 -37.569548),48341,22.7,5.45
17021647,POINT (143.873682 -37.568941),48323,25.5,3.67
17032213,POINT (143.887456 -37.566901),35383,327.71,75.98
17034147,POINT (143.868277 -37.563292),48302,231.11,41.29
17039469,POINT (143.871679 -37.55806),48317,146.27,10.53
17046482,POINT (143.886698 -37.558815),48319,723.01,73.21
17049723,POINT (143.876024 -37.558195),35351,228.25,48.94
17053352,POINT (143.887306 -37.569961),48341,253.95,44.14
17027141,POINT (145.07134 -37.988267),22739,42.41,3.05
17028275,POINT (145.175506 -38.111149),798,43.01,3.87
17030407,POINT (145.160529 -38.010574),28183,344.26,42.23
17030673,POINT (145.098213 -38.000975),45430,72.72,10.47
17033433,POINT (145.147038 -38.061678),2510,206.35,34.01
17033757,POINT (145.116333 -38.042483),13704,218.31,22.64
17036771,POINT (145.104975 -38.028316),22385,217.47,29.92
