property_id,coordinates,stationid,min_route_dist_m,min_route_dur_s
17701027,POINT (145.1174691 -37.8166784),4965,266.6,39.07
17716340,POINT (145.1166291 -37.8132454),4682,169.63,24.12
17743073,POINT (145.1174691 -37.8166784),4965,266.6,39.07
17487115,POINT (145.1176698 -37.8169818),4965,171.18,20.41
17726187,POINT (145.023983 -37.910885),12915,110.76,14.28
17745394,POINT (145.0069673 -37.9207973),15651,448.05,59.65
15749696,POINT (145.0023355 -37.8973417),4801,214.1,24.91
17750390,POINT (144.993947 -37.915654),16908,26.64,2.74
15940739,POINT (144.9915515 -37.9128827),8013,248.74,27.44
9111931,POINT (144.9997396 -37.9044002),26244,424.36,75.0
17720805,POINT (144.9934354 -37.9153034),16908,161.71,28.76
15387878,POINT (145.002993 -37.904756),14280,0.42,0.1
17635180,POINT (145.0049088 -37.9038188),14279,263.99,63.35
17717939,POINT (145.007231 -37.904925),1979,174.11,37.06
17681931,POINT (144.9868267 -37.8942268),4627,332.32,78.49
17755634,POINT (145.007231 -37.904925),1979,174.11,37.06
9660178,POINT (144.9915515 -37.9128827),8013,248.74,27.44
17711270,POINT (144.9874506 -37.9019425),8006,117.18,27.71
9287841,POINT (144.9997396 -37.9044002),26244,424.36,75.0
17754346,POINT (144.9283659 -37.6844478),8858,146.19,27.15
12031427,POINT (144.9305786 -37.687013),22641,110.16,16.33
17410729,POINT (144.9311385 -37.6901782),8890,545.26,121.57
17752291,POINT (144.9784549 -37.7670026),8366,302.32,23.8
17748533,POINT (144.9708932 -37.7786834),18712,191.8,29.59
17749934,POINT (144.9764397 -37.7780107),6143,317.26,44.56
12487177,POINT (144.9736177 -37.7614297),19355,69.38,16.95
16797004,POINT (144.9720639 -37.7705289),18715,80.86,5.82
17732767,POINT (144.9718188 -37.7708709),18715,121.58,8.75
17648257,POINT (144.9720639 -37.7705289),18715,80.86,5.82
17689581,POINT (144.9798888 -37.7706414),6071,57.11,6.1
16457645,POINT (144.9720697 -37.7705744),18715,85.8,6.18
12609424,POINT (144.977363 -37.777708),6143,245.18,36.56
17679157,POINT (144.971168 -37.776686),18713,131.76,22.09
17756059,POINT (144.9402238 -37.7589455),46745,55.52,7.99
17727743,POINT (144.9395052 -37.7593464),10737,153.56,22.11
17735388,POINT (144.9482562 -37.7747706),49277,89.31,10.92
15715554,POINT (144.9409505 -37.7595221),46745,43.71,6.29
17744308,POINT (144.9432809 -37.7733148),7966,209.22,28.7
17742967,POINT (144.9491869 -37.7674518),9287,128.1,21.66
17751104,POINT (144.9309235 -37.7517342),9743,75.0,9.59
16086098,POINT (144.9423595 -37.7632341),18076,302.63,38.63
17751245,POINT (144.9369487 -37.7528101),8849,5039.2,448.86
17747255,POINT (144.9453719 -37.7587286),10735,9.41,1.18
17737471,POINT (144.9386181 -37.7585213),10736,4148.75,451.89
11092851,POINT (144.9443254 -37.7606174),46744,126.65,12.28
16993312,POINT (144.941699 -37.759314),46745,105.43,15.18
15207936,POINT (144.9386181 -37.7585213),10736,4148.75,451.89
17709669,POINT (144.9430399 -37.7672169),18075,7.45,0.54
17750726,POINT (144.9649873 -37.77839040000001),20392,163.81,16.88
17726380,POINT (144.9597835 -37.7724359),16726,250.98,28.63
17742612,POINT (144.9508766 -37.7704284),9289,31.8,2.86
17710050,POINT (144.9506166 -37.7716224),18071,162.36,18.19
16768755,POINT (144.9523084 -37.7702202),9571,56.28,5.07
17743509,POINT (144.9666724 -37.7692398),9295,487.88,71.9
15248600,POINT (144.9626685 -37.7626904),17321,40.44,4.85
14777851,POINT (144.9519959 -37.7705648),9571,77.57,6.98
17713055,POINT (144.9633149 -37.7674604),17323,185.51,26.51
11173876,POINT (144.9518856 -37.7768576),18068,283.11,39.63
17749913,POINT (144.9585147 -37.7737838),14317,101.63,14.61
17677902,POINT (144.9592626 -37.7577582),9731,445.37,57.53
12194990,POINT (144.9648836 -37.768755),17324,310.27,45.74
17705777,POINT (144.9606617 -37.7688704),17324,111.51,17.12
17717403,POINT (144.9534037 -37.7732426),18550,402.24,54.56
17755913,POINT (145.1270091 -37.78757460000001),4358,103.14,12.88
17758286,POINT (145.1270091 -37.78757460000001),4358,103.14,12.88
17753788,POINT (145.124033 -37.7886958),20166,201.01,20.78
17733248,POINT (145.1266175 -37.7875232),4358,60.58,7.27
17676213,POINT (145.0994558 -37.7709757),1164,256.82,25.32
17747000,POINT (145.124766 -37.7873672),3990,94.99,19.03
17744625,POINT (145.131586 -37.7851231),4356,596.31,105.44
17757660,POINT (145.124033 -37.7886958),20166,201.01,20.78
17651156,POINT (145.1243703 -37.7877328),20166,340.1,45.1
16953317,POINT (145.1235704 -37.78935),20166,98.85,7.91
17650576,POINT (145.1218061 -37.7865629),4359,201.72,31.44
17753609,POINT (145.1030368 -37.7871771),5598,327.96,44.59
16821765,POINT (145.0742961 -37.6820568),43441,303.15,46.22
17709710,POINT (145.057734 -37.7005568),2052,1.99,0.18
17755199,POINT (145.057734 -37.7005568),2052,1.99,0.18
17697989,POINT (145.1069502 -37.7023193),860,167.93,31.79
17738879,POINT (145.0510192 -37.6954988),10828,241.44,47.95
17665210,POINT (145.0811189 -37.8636015),11799,25.5,2.62
8750261,POINT (145.1304512 -37.8520672),8680,155.44,9.33
8750268,POINT (145.1304512 -37.8520672),8680,155.44,9.33
8431381,POINT (145.1133989 -37.8500768),21103,270.05,21.86
8431378,POINT (145.1143992 -37.8502085),21103,358.82,27.67
8659562,POINT (145.1309439 -37.8521232),8680,199.17,12.88
8571558,POINT (145.1209394 -37.8509939),21105,141.4,10.59
8668951,POINT (145.1144096 -37.8501749),21103,359.22,27.69
17703210,POINT (145.1311474 -37.85321769999999),8391,162.61,23.02
17739690,POINT (145.0598891 -37.85981710000001),15487,90.78,10.31
17735408,POINT (145.0720096 -37.8445093),21077,34.73,2.5
14462654,POINT (145.05771 -37.8320661),21061,2.28,0.27
17746949,POINT (145.0468213 -37.8505971),5804,485.41,74.25
