property_id,coordinates,stationid,min_route_dist_m,min_route_dur_s
17731878,POINT (144.3019017 -38.2111153),30863,44.8,3.22
14515001,POINT (144.3017918 -38.2163084),45091,251.61,49.46
17732206,POINT (144.3058712 -38.2144591),52038,196.93,42.47
17754163,POINT (144.2971322 -38.2152239),45091,642.94,98.67
17756067,POINT (143.8351286 -37.5267183),35050,187.2,39.11
17726253,POINT (143.8329083 -37.5207797),35047,39.76,9.54
17727548,POINT (143.8263823 -37.5337875),35038,995.28,169.03
17729371,POINT (143.831447 -37.5295963),50319,423.47,86.35
17730062,POINT (143.8132645 -37.526587),35000,526.42,95.53
17666659,POINT (143.8184577 -37.5313958),35005,300.94,54.49
15327970,POINT (143.8272755 -37.5366754),35013,414.01,47.73
15976277,POINT (144.6329679 -37.9012775),44332,143.24,21.2
17714420,POINT (144.6556003 -37.8914866),5214,202.86,26.96
15668607,POINT (144.5967731 -37.9007442),50144,1570.74,163.35
17719544,POINT (144.6030288 -37.91229209999999),50144,2434.06,238.08
16575392,POINT (144.6670604 -37.88781609999999),50191,277.59,36.31
17469655,POINT (144.6084458 -37.9080543),50144,1187.3,155.7
17735065,POINT (144.6035863 -37.9093971),50144,2284.1,234.35
17749464,POINT (144.6683865 -37.8868026),50191,87.8,8.98
17749542,POINT (144.6364167 -37.8973985),39596,216.17,20.51
17749803,POINT (144.6719722 -37.890622),6272,430.39,69.32
17750897,POINT (144.6627388 -37.8795816),5224,227.39,32.74
17751641,POINT (144.6576591 -37.8950437),5212,81.39,5.86
17731770,POINT (144.6011856 -37.9111654),50144,2534.11,270.35
17727578,POINT (144.6398948 -37.9005848),44336,651.96,106.14
17733896,POINT (144.6110815 -37.90407160000001),50142,718.61,105.76
17710405,POINT (144.6110876 -37.9030961),50144,579.14,81.55
17706227,POINT (144.595895 -37.9033312),50144,1935.91,210.85
17708789,POINT (144.6543383 -37.8842365),7205,82.94,11.94
15524911,POINT (144.6601603 -37.888467),5216,157.04,20.6
