property_id,coordinates,stationid,min_route_dist_m,min_route_dur_s
15788023,POINT (144.78034 -37.846022),14875,237.45,18.95
16848155,POINT (144.7749 -37.853218),14872,95.34,17.87
16866493,POINT (144.767381 -37.85928),11532,442.17,88.92
17540670,POINT (145.080723 -37.719604),10961,76.61,9.19
15929856,POINT (145.078415 -37.731156),47342,273.5,48.47
15938534,POINT (145.084464 -37.717933),10961,669.09,84.15
16023464,POINT (144.438676 -37.688023),vic:rail:BAH,502.56,97.68
17507024,POINT (144.411394 -37.688898),28652,84.13,13.96
17359304,POINT (144.432735 -37.683401),46959,330.16,39.35
17393124,POINT (144.875448 -37.786436),3896,95.6,22.07
16956628,POINT (144.876682 -37.782468),51584,14.25,1.47
17290418,POINT (144.874394 -37.77843),11392,216.45,44.77
17331432,POINT (144.873799 -37.778006),11392,268.34,57.23
16937621,POINT (144.868427 -37.785819),5859,272.02,40.2
10080811,POINT (144.875068 -37.778371),11368,171.95,34.93
17333527,POINT (144.879407 -37.786451),5878,79.91,13.73
16929239,POINT (144.869023 -37.78093),11367,344.33,46.8
16020012,POINT (145.079165 -37.87866),15470,84.03,7.67
14612861,POINT (145.060049 -37.868893),26151,15.34,1.58
17498480,POINT (144.890372 -37.768145),6265,259.01,40.33
17496652,POINT (144.891529 -37.769077),6265,3.11,0.22
17490222,POINT (144.895826 -37.786513),40705,258.2,37.18
17336399,POINT (145.039512 -37.909091),vic:rail:MCK,220.89,53.01
17339436,POINT (145.03948 -37.911356),26220,69.98,7.97
17327238,POINT (145.037858 -37.909839),20578,207.7,42.98
17318543,POINT (145.047523 -37.91051),16443,259.17,50.58
17323275,POINT (144.575121 -37.714927),27562,109.55,20.92
17328355,POINT (145.07181 -37.981756),9350,414.86,95.19
17077055,POINT (145.089722 -38.008645),17403,18.77,3.9
16096229,POINT (145.089722 -38.008645),17403,18.77,3.9
15879484,POINT (145.079357 -37.99959),9618,403.96,86.67
17330143,POINT (145.062522 -37.979256),3522,383.42,79.88
17278979,POINT (145.101563 -38.005106),45429,253.82,36.55
16949915,POINT (145.085399 -37.999227),16619,385.4,55.49
17337303,POINT (145.060498 -37.984322),11323,331.78,79.62
16990954,POINT (145.08937 -38.008019),17403,109.64,25.7
15958486,POINT (145.069287 -37.986417),22739,231.52,17.96
17265624,POINT (145.097949 -38.000016),45436,361.16,40.04
17672212,POINT (145.090406 -38.008158),17403,116.14,13.9
17094383,POINT (145.093684 -38.004291),45434,484.52,51.56
17340269,POINT (145.076025 -37.979378),9631,487.02,113.77
15886444,POINT (145.090972 -37.985503),3330,255.28,39.11
17327366,POINT (144.902037 -37.535253),28275,453.4,31.74
17330631,POINT (142.158683 -34.179093),44270,110.26,25.24
17315728,POINT (142.170249 -34.187519),37041,1163.68,105.06
15868571,POINT (145.03059 -37.649672),1219,116.34,24.61
17427268,POINT (145.054151 -37.647824),16655,295.24,60.73
17417855,POINT (144.998396 -37.624254),47979,974.23,145.16
17156548,POINT (145.019555 -37.634042),41974,492.02,76.23
17519274,POINT (143.799822 -37.477155),23155,92.51,12.74
11869815,POINT (144.757031 -36.108754),36689,87.72,18.84
15955850,POINT (146.246147 -38.17728),51509,889.78,124.58
15838637,POINT (145.106974 -37.796884),4655,570.79,134.17
17430325,POINT (144.931583 -37.77132),7963,307.72,61.47
17600366,POINT (144.926198 -37.761036),19271,188.46,15.17
17429121,POINT (144.918614 -37.758362),7255,128.84,28.57
15917480,POINT (144.934991 -37.762186),6189,417.94,88.01
