property_id,coordinates,stationid,min_route_dist_m,min_route_dur_s
17678301,POINT (144.9540874 -37.7945647),17333,577.15,59.36
17704899,POINT (144.9385346 -37.7779917),45648,40.71,5.86
15163589,POINT (144.9392004 -37.7785874),45660,6.6,0.95
17757783,POINT (144.9383597 -37.7377652),40895,150.5,19.84
17758107,POINT (144.9392179 -37.7370868),40895,178.65,25.73
16506421,POINT (144.9347392 -37.7380247),10031,475.52,70.87
17739769,POINT (144.9296082 -37.7187416),9021,489.36,103.47
16955172,POINT (144.9401883 -37.7423358),9313,438.71,40.96
17744722,POINT (144.9232922 -37.725966),7703,744.7,92.33
17745214,POINT (144.9293563 -37.7299689),vic:rail:PVL,164.61,33.16
17745418,POINT (144.9293556 -37.7299685),vic:rail:PVL,164.64,33.17
17749050,POINT (144.9320489 -37.716454),8334,141.07,11.28
17718044,POINT (144.9369015 -37.72260989999999),9023,406.56,86.06
17733810,POINT (144.9331598 -37.7210101),46528,290.75,40.13
15912537,POINT (144.9374193 -37.7317075),47756,38.73,8.16
17753696,POINT (144.9389952 -37.7185189),8337,194.71,46.68
17754077,POINT (144.9278314 -37.730846),vic:rail:PVL,215.69,38.67
17758183,POINT (144.9314627 -37.7315157),47759,192.83,37.65
17702856,POINT (144.9379337 -37.7182476),8337,282.16,55.6
17750732,POINT (144.9295863 -37.7189915),46527,418.07,100.33
17727114,POINT (144.9330781 -37.7326487),9028,482.33,87.14
17735710,POINT (144.9424498 -37.72485959999999),9023,374.94,68.03
15974801,POINT (144.9392503 -37.7787522),45660,69.02,11.12
10052357,POINT (144.9544252 -37.7961288),19253,503.62,71.54
14721198,POINT (144.9392004 -37.7785874),45660,6.6,0.95
17752645,POINT (144.9409094 -37.7863677),19259,218.04,40.87
17754808,POINT (144.957207 -37.7867062),45655,363.21,58.3
17707811,POINT (144.9410827 -37.7841588),19259,556.61,89.91
17707891,POINT (144.9410827 -37.7841588),19259,556.61,89.91
17728482,POINT (144.9396855 -37.7798652),45660,195.41,33.87
14849470,POINT (144.9416219 -37.7862291),19259,288.09,57.68
17725506,POINT (144.9432208 -37.7881443),19597,325.76,84.08
17748374,POINT (145.0711993 -37.9851401),3527,58.41,4.67
16804645,POINT (145.0795313 -37.9986389),9618,510.66,112.28
15300501,POINT (145.0887178 -37.9845254),3331,26.56,1.91
17757239,POINT (145.0818202 -37.9949667),18698,596.51,69.57
17592044,POINT (145.0714981 -37.9926429),9622,362.62,49.7
15207782,POINT (145.1348207 -38.0785565),2431,109.53,14.2
17732209,POINT (145.1398575 -38.0687687),17182,284.17,45.61
17745083,POINT (145.1438723 -38.0534412),2801,189.12,28.77
12855885,POINT (145.1359272 -38.070934),16035,340.07,36.89
17703932,POINT (145.1436401 -38.0634711),2799,156.78,12.54
17718918,POINT (145.1400239 -38.067088),17182,438.38,80.82
17722693,POINT (145.1451066 -38.0575511),2511,715.9,145.21
17726598,POINT (144.7324339 -37.9094111),46665,135.28,15.56
17735008,POINT (144.7777667 -37.9120624),46656,282.89,38.28
15391720,POINT (144.7506224 -37.9092503),46647,299.74,44.24
17741027,POINT (144.720805 -37.9051321),46661,606.03,86.37
17741725,POINT (144.733145 -37.89331019999999),44426,616.63,74.64
17744221,POINT (144.7736845 -37.9058841),46655,663.05,93.17
17745251,POINT (144.7337594 -37.8751952),50024,849.83,104.98
17745680,POINT (144.7354793 -37.9085594),46666,361.65,48.64
17022027,POINT (144.7136398 -37.893771),50039,635.07,67.93
17050496,POINT (144.7325024 -37.8908909),44397,495.44,68.28
17718832,POINT (144.7113963 -37.8963345),50038,815.47,120.19
17170191,POINT (144.7422065 -37.9088707),46683,222.33,26.08
17720741,POINT (144.7395706 -37.881446),50025,178.68,25.0
17723429,POINT (144.7748289 -37.906695),46655,431.74,59.86
17723565,POINT (144.7224928 -37.91091),46662,649.63,84.88
12752808,POINT (144.7726612 -37.9089918),46655,290.25,39.49
17757084,POINT (144.7310274 -37.8918536),44426,540.47,64.53
17757216,POINT (144.709951 -37.8953798),50039,1010.31,117.48
17507625,POINT (144.7208217 -37.8896712),50033,332.27,42.93
15936920,POINT (144.7350894 -37.8971232),44426,958.03,108.43
17593471,POINT (144.7881106 -37.9154811),51900,485.95,72.27
17751007,POINT (144.732055 -37.8997094),46658,650.89,98.36
17751280,POINT (144.7230555 -37.9071326),46662,353.87,49.86
16627396,POINT (144.7120956 -37.8935324),50039,812.62,89.01
17062480,POINT (144.730108 -37.8937759),44426,152.14,11.41
17692533,POINT (144.7732236 -37.9104016),46655,268.47,29.45
15773605,POINT (144.7733868 -37.9109659),46652,338.77,36.51
15315045,POINT (144.7873319 -37.9157862),51900,403.45,60.39
17742901,POINT (144.7873319 -37.9157862),51900,403.45,60.39
17743551,POINT (144.7513115 -37.8829377),46690,557.91,74.72
17743906,POINT (144.759987 -37.905955),46649,651.18,93.1
17730056,POINT (144.7387685 -37.898001),46677,568.86,59.47
17143573,POINT (144.7471544 -37.9051041),46675,529.0,62.11
17731761,POINT (144.7318988 -37.8868368),44357,140.12,19.39
17732653,POINT (144.7212438 -37.8908543),50033,554.85,74.98
17501313,POINT (144.7274739 -37.8821204),50044,297.76,29.73
17733324,POINT (144.7458051 -37.905024),46675,410.52,51.45
17734216,POINT (144.7661967 -37.9078709),46650,692.41,115.39
17718328,POINT (144.7347139 -37.8752091),50024,767.05,93.06
17712899,POINT (144.7321737 -37.8866923),44357,232.14,24.14
17715358,POINT (144.7497905 -37.9103595),46647,385.06,51.75
17104717,POINT (144.7476275 -37.8984235),21253,356.06,51.27
17717188,POINT (144.7180439 -37.9057946),46662,1011.62,118.57
17719279,POINT (144.7231882 -37.8783153),50043,715.89,112.75
17719795,POINT (144.7333352 -37.9095109),46665,217.56,27.41
17721138,POINT (144.7632398 -37.9094236),46651,467.33,55.23
17721737,POINT (144.7511428 -37.9107422),46647,439.09,59.53
15099250,POINT (144.719408 -37.8949145),50037,276.34,44.17
17677936,POINT (144.7492278 -37.8930337),1160,846.85,114.1
17679186,POINT (144.7303416 -37.8778219),50024,804.38,114.3
17684583,POINT (144.7623196 -37.9137241),46651,472.85,59.48
17082988,POINT (144.7644789 -37.9128108),46651,357.95,42.93
17577008,POINT (144.7314311 -37.8981348),46658,552.1,76.87
17658244,POINT (144.7197593 -37.9042983),46661,649.08,89.41
17647592,POINT (144.71394 -37.8859783),50042,892.8,80.14
17697180,POINT (144.7499082 -37.9048304),46644,433.78,59.47
17692774,POINT (144.7339524 -37.9002448),46658,834.33,118.02
17702188,POINT (144.7597364 -37.9042513),46649,744.49,106.53
17703150,POINT (144.7373205 -37.9038917),46672,774.94,71.26
17706354,POINT (144.7734613 -37.9072205),46655,470.77,65.48
17706643,POINT (144.7465887 -37.8807557),46690,172.71,19.25
17708858,POINT (144.7157091 -37.908651),46662,1196.31,122.15
17711262,POINT (144.7430136 -37.8776915),50026,477.66,68.78
17711423,POINT (144.7357927 -37.903345),46672,1014.67,99.61
17722926,POINT (144.7161705 -37.9105371),46662,1295.13,147.16
17724604,POINT (144.7603833 -37.9100034),46651,524.74,49.39
17724675,POINT (144.7651926 -37.9148046),46650,615.62,79.19
17726921,POINT (144.764553 -37.9137138),46651,518.59,66.07
17727846,POINT (144.7258434 -37.8995657),46680,397.02,52.67
17729141,POINT (144.7317815 -37.9080965),46664,151.35,20.85
17729283,POINT (144.7161961 -37.8867798),50032,365.02,62.77
17729981,POINT (144.7130512 -37.88608809999999),50042,1029.06,99.76
17735762,POINT (144.7188674 -37.8824941),50042,481.02,52.06
17735909,POINT (144.7442244 -37.8958095),21252,0.26,0.04
