property_id,coordinates,stationid,min_route_dist_m,min_route_dur_s
17116361,POINT (145.602643 -38.595915),44055,304.41,65.9
15935275,POINT (145.002433 -37.777275),6115,510.28,88.32
15954138,POINT (145.000472 -37.769652),5093,46.34,11.47
15952466,POINT (145.011744 -37.770237),683,4.97,0.72
15941373,POINT (144.992123 -37.769755),vic:rail:NCE_EN4,241.44,43.46
15954526,POINT (145.007822 -37.778286),13747,110.31,19.85
15908857,POINT (145.002658 -37.773557),1038,173.71,36.25
17431988,POINT (145.142502 -37.90529),16203,125.94,15.77
17413856,POINT (145.142502 -37.90529),16203,125.94,15.77
12880980,POINT (145.144147 -37.905605),16203,249.91,55.24
16743243,POINT (145.143001 -37.906666),17611,211.24,33.66
17359290,POINT (145.19187 -37.817529),47109,23.39,3.62
17381475,POINT (145.198355 -37.820584),15004,215.57,32.12
15968426,POINT (145.176287 -37.817359),4121,312.06,58.34
17391554,POINT (145.195335 -37.812905),21158,134.58,24.67
15898343,POINT (145.179724 -37.82933),12941,604.59,115.3
14361954,POINT (145.180482 -37.814747),1365,383.52,52.64
15097709,POINT (145.185469 -37.828162),16673,102.5,14.49
17239600,POINT (144.905189 -37.715719),7754,743.62,178.47
16863786,POINT (144.923699 -37.703175),8430,74.07,11.78
15861446,POINT (144.915633 -37.70315),26181,134.11,15.3
16932137,POINT (144.921049 -37.70646),8328,248.79,40.64
15892906,POINT (144.92049 -37.700337),8431,320.33,39.62
15247381,POINT (144.92222 -37.718806),15536,89.39,21.45
17642768,POINT (144.923075 -37.717848),vic:rail:OKP,124.62,20.21
17044071,POINT (144.909779 -37.709156),46530,80.17,19.24
17472141,POINT (144.973303 -37.700271),6932,25.0,6.0
17037417,POINT (144.923806 -37.699538),7491,101.21,14.56
17225978,POINT (144.910784 -37.7164),7708,89.52,21.48
17047264,POINT (144.922025 -37.720679),46531,160.83,38.6
15958748,POINT (144.963643 -37.704838),40751,366.18,82.07
17658434,POINT (144.931318 -37.70226),10766,554.85,120.68
17401159,POINT (144.97142 -37.717627),8809,159.96,20.88
17344469,POINT (145.113252 -37.905192),1502,87.28,10.28
17298381,POINT (145.120648 -37.908637),6422,344.14,41.15
17215930,POINT (145.121815 -37.903988),8369,346.37,63.63
17192736,POINT (145.101623 -37.92624),6483,63.24,4.55
17158901,POINT (145.112504 -37.915666),7097,345.74,77.64
17622421,POINT (144.50951 -38.257128),45349,407.4,83.27
17636514,POINT (144.528274 -38.260638),31021,596.99,86.86
17438145,POINT (144.512835 -38.264397),30990,234.91,30.58
17577408,POINT (148.460028 -37.706426),20857,419.92,100.78
17431540,POINT (145.499191 -38.062295),21444,335.68,82.2
15767901,POINT (145.480967 -38.075618),45622,616.6,111.92
15860376,POINT (145.483197 -38.058425),45596,371.24,79.11
17448105,POINT (144.922395 -37.72391),7703,503.25,74.95
15965325,POINT (144.930427 -37.723941),46533,256.59,61.58
15942856,POINT (144.94034 -37.721614),10023,69.12,4.98
17452668,POINT (144.938106 -37.71651),8337,142.26,16.98
17439164,POINT (144.94176 -37.716642),10021,142.2,30.18
15986523,POINT (144.939874 -37.7246),9024,41.96,3.02
15964361,POINT (144.942581 -37.717987),9022,381.51,60.61
17609891,POINT (145.136894 -38.080267),2430,145.69,27.13
17511793,POINT (145.147038 -38.061678),2510,206.35,34.01
17543221,POINT (147.729536 -37.904634),37893,1858.95,257.0
15861628,POINT (147.71585 -37.917319),37893,575.65,114.15
17581034,POINT (147.729145 -37.906141),37893,1694.01,217.42
15884488,POINT (147.718323 -37.907367),37893,1025.4,100.58
15890562,POINT (147.728668 -37.903861),37893,1834.76,251.2
15877873,POINT (147.719387 -37.917526),37893,424.88,46.72
17510101,POINT (144.740066 -37.899435),46677,406.57,65.21
17615880,POINT (144.618024 -38.275705),30371,38.84,3.11
17140356,POINT (144.611634 -38.275312),30379,160.96,11.59
17390039,POINT (146.915957 -36.704333),18688,1459.85,183.02
17144896,POINT (142.228109 -38.381038),36550,1169.1,163.83
16986005,POINT (142.235244 -38.385075),36550,483.62,77.1
16005137,POINT (144.938539 -37.840516),47136,444.96,94.86
17536326,POINT (144.939118 -37.840387),19724,519.52,98.77
17624247,POINT (144.940108 -37.841367),646,462.79,83.76
17538394,POINT (144.937989 -37.841598),47136,328.59,72.99
17391033,POINT (144.937494 -37.841648),47136,299.86,66.09
16029813,POINT (144.940025 -37.840795),646,181.38,28.65
17379079,POINT (144.944874 -37.8429),47133,126.3,30.52
16034547,POINT (144.93583 -37.836588),19372,128.82,24.68
15894744,POINT (144.940644 -37.842091),47135,273.19,61.88
17397091,POINT (144.928675 -37.839908),7641,550.53,77.98
16030387,POINT (144.943451 -37.843379),47138,192.42,27.71
17625915,POINT (144.941215 -37.841467),646,330.35,58.07
17537341,POINT (144.94026 -37.843056),47135,166.67,36.31
16043329,POINT (144.935792 -37.840286),7643,336.27,53.41
15894745,POINT (144.94148 -37.843549),47137,362.05,63.27
17377494,POINT (144.942907 -37.843257),47138,278.92,42.29
17383079,POINT (144.942251 -37.843294),47138,324.15,50.43
16901985,POINT (144.66322 -38.116066),31197,25.1,1.64
11326069,POINT (144.65217 -38.120924),31157,776.26,67.69
11326072,POINT (144.65217 -38.120924),31157,776.26,67.69
17141388,POINT (144.653929 -38.117002),31157,352.81,46.51
11326070,POINT (144.65217 -38.120924),31157,776.26,67.69
13622329,POINT (144.661543 -38.125841),31196,1322.07,131.1
11326111,POINT (144.65217 -38.120924),31157,776.26,67.69
15857732,POINT (141.609415 -38.362296),36371,442.59,51.85
15843073,POINT (141.60207 -38.327914),36347,26.86,6.45
17671168,POINT (144.988195 -37.851347),17605,25.74,2.65
17658854,POINT (144.982581 -37.851735),916,258.11,45.41
17487573,POINT (144.982581 -37.851735),916,258.11,45.41
17613816,POINT (144.995621 -37.852019),15699,87.89,11.16
15943421,POINT (144.999442 -37.858412),19031,239.76,31.69
16019603,POINT (144.990824 -37.850816),14614,152.24,36.54
17468799,POINT (145.008366 -37.859617),3947,232.93,33.02
16026869,POINT (145.01079 -37.852999),3944,159.02,26.13
15915828,POINT (144.991601 -37.856276),14289,2.23,0.4
17633939,POINT (144.99966 -37.857325),6569,248.08,46.74
15992239,POINT (145.001676 -37.858432),6569,3.93,0.64
17391944,POINT (145.006676 -37.854771),16739,177.99,30.2
17482589,POINT (145.003368 -37.853205),16776,65.89,9.39
17632451,POINT (144.990334 -37.848515),19130,225.39,40.57
17473132,POINT (144.982712 -37.852054),916,227.13,39.36
17600317,POINT (145.008009 -37.849915),5920,229.63,32.29
17480514,POINT (144.994177 -37.849889),15699,451.56,43.49
17480230,POINT (144.983292 -37.850684),13401,63.21,9.1
15913079,POINT (144.983974 -37.853157),1113,11.69,1.68
17676091,POINT (144.995068 -37.852257),15699,129.15,13.19
17632801,POINT (144.990824 -37.850816),14614,152.24,36.54
15953440,POINT (144.991601 -37.856276),14289,2.23,0.4
9553056,POINT (144.997685 -37.858047),18447,263.06,34.53
15884002,POINT (144.997321 -37.857655),18447,301.5,37.6
16002807,POINT (144.994344 -37.851276),17603,131.6,24.17
15947376,POINT (144.994316 -37.854812),19108,326.81,81.78
17461577,POINT (144.990124 -37.848889),19130,269.27,48.47
17469064,POINT (144.99353 -37.852067),18611,9.27,3.34
17472136,POINT (144.994316 -37.854812),19108,326.81,81.78
17616185,POINT (145.006676 -37.854771),16739,177.99,30.2
16026759,POINT (145.000005 -37.849194),18936,174.87,41.59
15901191,POINT (144.98856 -37.852973),26259,246.12,40.22
17271794,POINT (144.983725 -37.854567),22109,320.99,78.97
17488386,POINT (144.994316 -37.854812),19108,326.81,81.78
16008306,POINT (145.005762 -37.857372),19029,440.47,54.63
17665446,POINT (144.994316 -37.854812),19108,326.81,81.78
17602311,POINT (144.995319 -37.851375),15699,507.86,69.39
17476973,POINT (144.984522 -37.849996),1114,29.15,2.91
17462028,POINT (144.990124 -37.848889),19130,269.27,48.47
15701510,POINT (144.996629 -37.858004),19033,236.91,52.71
17119199,POINT (144.99984 -37.744581),49739,71.72,14.22
17119338,POINT (144.99984 -37.744581),49739,71.72,14.22
17201611,POINT (145.001476 -37.736846),vic:rail:PRE_PR1,87.84,23.33
17119268,POINT (144.99984 -37.744581),49739,71.72,14.22
17119149,POINT (144.99984 -37.744581),49739,71.72,14.22
15950197,POINT (145.003376 -37.750135),4203,158.0,15.69
17119119,POINT (144.99984 -37.744581),49739,71.72,14.22
17201925,POINT (145.006066 -37.741352),4198,396.33,51.05
17119247,POINT (144.99984 -37.744581),49739,71.72,14.22
15751539,POINT (145.005347 -37.7303),1901,86.6,11.31
17196155,POINT (145.012883 -37.735582),4195,136.6,9.83
17119279,POINT (144.99984 -37.744581),49739,71.72,14.22
17203107,POINT (145.002407 -37.746458),26117,103.6,22.88
15949931,POINT (145.013061 -37.738233),4196,227.23,33.19
17197704,POINT (144.99984 -37.744581),49739,71.72,14.22
17202638,POINT (145.002407 -37.746458),26117,103.6,22.88
15929680,POINT (144.98239 -37.743329),10038,51.64,9.01
15880285,POINT (144.999873 -37.744079),49739,164.71,36.53
17628772,POINT (143.839078 -37.577524),35546,383.68,83.26
17375178,POINT (145.020212 -37.711622),585,122.39,29.37
16765532,POINT (145.001748 -37.697835),4737,668.36,130.69
17580246,POINT (145.020212 -37.711622),585,122.39,29.37
17566569,POINT (145.012892 -37.710151),1195,84.11,15.74
17535386,POINT (145.004061 -37.712408),11630,147.81,35.81
15995775,POINT (145.008267 -37.82077),19715,173.14,22.33
17534889,POINT (145.009352 -37.812662),19736,321.79,34.89
17493922,POINT (145.004963 -37.819772),19716,173.17,26.4
17486637,POINT (144.990148 -37.818097),19706,474.65,74.99
15902627,POINT (144.992796 -37.811916),vic:rail:NRM_DP4,175.37,31.56
17645580,POINT (144.991485 -37.818463),19706,288.58,43.76
7530392,POINT (145.013556 -37.815124),19714,594.42,102.54
17473488,POINT (145.013028 -37.822612),19714,275.1,49.52
16977891,POINT (145.00381 -37.820096),19711,316.35,50.31
15295215,POINT (144.995547 -37.817008),19708,293.83,61.7
16892886,POINT (144.993304 -37.818749),19706,126.36,22.74
15222103,POINT (145.007692 -37.828759),12248,131.63,23.69
17487168,POINT (145.012853 -37.823247),19714,469.91,88.81
15902160,POINT (144.996995 -37.816708),19708,211.32,36.86
17483372,POINT (145.003598 -37.81656),18594,364.71,68.52
16889938,POINT (144.995284 -37.817774),19708,168.23,31.56
17638666,POINT (145.009352 -37.812662),19736,321.79,34.89
17639282,POINT (144.992229 -37.814069),26309,292.42,40.98
15899604,POINT (144.99384 -37.82127),19279,456.7,91.01
17487241,POINT (144.99681 -37.817388),19708,172.64,31.22
17640827,POINT (145.00381 -37.820096),19711,316.35,50.31
17487841,POINT (145.008219 -37.813766),19736,336.04,56.11
17534207,POINT (145.008396 -37.817442),19712,396.81,43.19
17629459,POINT (145.009195 -37.82272),19715,518.48,81.24
17477225,POINT (145.013148 -37.818948),19714,166.01,24.74
15891492,POINT (145.00054 -37.819275),19718,177.54,24.68
17636444,POINT (144.993865 -37.817818),19706,116.06,15.66
15894365,POINT (145.223931 -37.811643),28061,392.01,54.88
15892631,POINT (145.234128 -37.814589),8281,382.92,58.28
16785122,POINT (145.225541 -37.80823),3178,208.16,26.76
16781041,POINT (145.235011 -37.805189),8748,168.8,28.54
17165241,POINT (145.218116 -37.814714),15280,336.41,50.2
17374709,POINT (145.230265 -37.817258),12237,447.17,67.12
16481049,POINT (145.222695 -37.818878),15239,503.18,65.63
15858541,POINT (145.235648 -37.817489),8729,181.5,41.09
14883482,POINT (145.222372 -37.811078),28061,363.52,50.78
16781086,POINT (145.224553 -37.811949),28061,402.98,56.46
17199409,POINT (145.238048 -37.81986),12803,61.95,4.95
15909923,POINT (145.224374 -37.813529),15715,155.42,15.78
16970992,POINT (145.231737 -37.814074),46721,403.85,53.88
17144818,POINT (145.223178 -37.813303),28061,106.04,13.7
16774018,POINT (145.226777 -37.808218),3178,99.63,11.13
16781106,POINT (145.230847 -37.816935),8280,311.95,49.01
17382697,POINT (145.222594 -37.820035),15238,438.97,61.58
14911400,POINT (145.22925 -37.805702),4437,146.07,17.56
15888327,POINT (145.222462 -37.818592),15239,522.26,68.38
17164253,POINT (145.226499 -37.818235),15239,170.76,19.08
15890371,POINT (145.226991 -37.831031),15233,22.87,4.64
16385666,POINT (145.067149 -37.741674),506,152.53,13.73
17561535,POINT (145.065895 -37.742939),1701,268.83,27.91
17571417,POINT (145.074535 -37.738301),10063,74.41,14.47
17536205,POINT (145.068256 -37.743678),508,225.37,33.13
15959056,POINT (144.909342 -38.354025),13170,18.33,1.65
17418645,POINT (144.908273 -38.356688),13170,451.85,78.07
15887557,POINT (144.886445 -38.365933),48630,407.66,74.09
15949600,POINT (144.921148 -38.379424),28204,4400.19,379.55
17410423,POINT (144.924974 -38.383251),,,
16894288,POINT (145.248384 -37.909936),15186,222.29,32.01
17527040,POINT (144.990739 -38.316899),40309,136.41,21.0
17460051,POINT (144.995538 -38.309986),40354,332.53,72.57
17577118,POINT (147.089916 -38.109798),40990,270.42,35.28
17545898,POINT (147.067697 -38.102112),27763,78.81,6.3
16441042,POINT (147.067697 -38.102112),27763,78.81,6.3
16213632,POINT (147.069735 -38.101532),27764,184.64,38.77
17188724,POINT (145.005286 -37.952071),7218,97.26,7.78
16471392,POINT (145.024712 -37.954418),16027,111.25,10.02
15897962,POINT (145.00334 -37.948846),20766,263.72,32.43
17200916,POINT (145.025149 -37.954483),16027,63.51,4.57
17397286,POINT (145.007036 -37.950059),7218,347.72,74.45
17399977,POINT (145.024128 -37.954916),16027,172.76,21.09
15937380,POINT (145.006226 -37.948879),20766,300.43,39.0
17391775,POINT (145.019815 -37.951237),10102,272.02,38.92
17316804,POINT (145.023865 -37.955418),16027,231.08,31.59
17186280,POINT (145.008899 -37.953159),8028,35.64,4.28
15942434,POINT (145.000978 -37.946852),20921,38.52,3.08
17356843,POINT (145.004291 -37.951932),7218,263.14,26.92
17116178,POINT (145.024128 -37.954916),16027,172.76,21.09
16940024,POINT (145.186591 -38.099172),40414,183.77,21.31
17426545,POINT (145.12969 -38.122466),11970,262.96,36.67
17382099,POINT (145.177576 -38.094553),478,237.48,26.63
17339433,POINT (145.124814 -38.122898),11947,1441.91,187.05
17400619,POINT (145.130215 -38.098124),10711,342.69,73.61
17337414,POINT (145.168573 -38.109675),797,556.97,118.35
17527225,POINT (143.843111 -37.587118),35508,340.34,45.67
17615979,POINT (143.831495 -37.584163),51545,341.61,71.48
17568657,POINT (143.833782 -37.597169),50280,369.74,67.04
17611271,POINT (143.843225 -37.5953),35510,268.32,50.14
17488813,POINT (145.142749 -37.02583),42344,302.23,72.53
16595327,POINT (145.14639 -37.026005),42585,269.69,45.98
17447634,POINT (145.411912 -36.388577),43623,6.26,0.45
17682498,POINT (145.406822 -36.393896),36803,216.46,28.09
17147756,POINT (145.400873 -36.386699),43644,131.0,18.86
17673360,POINT (145.394836 -36.3651),43565,221.74,18.72
17422440,POINT (145.398851 -36.374021),43568,41.73,3.34
17296326,POINT (145.39828 -36.375859),43568,302.96,22.55
