property_id,coordinates,stationid,min_route_dist_m,min_route_dur_s
16571006,POINT (145.273972 -38.090805),13561,941.19,98.68
16216430,POINT (145.29053 -38.100041),44225,198.96,23.63
17476192,POINT (144.990135 -37.829828),1122,539.27,97.23
17340476,POINT (144.990135 -37.829828),1122,539.27,97.23
17487738,POINT (144.990135 -37.829828),1122,539.27,97.23
17581648,POINT (143.894419 -37.423802),17135,75.96,9.28
17582952,POINT (145.336057 -37.760567),7565,339.65,65.74
17620571,POINT (145.355098 -37.752574),40203,737.96,118.95
16781265,POINT (145.28787 -37.80055),9845,141.78,33.24
17567737,POINT (145.356003 -37.752153),40203,677.32,93.79
17470089,POINT (145.290081 -37.781574),10118,652.04,81.96
17174655,POINT (145.287485 -37.799197),9845,57.39,5.9
17061343,POINT (145.340253 -37.751514),22135,456.25,59.11
17202217,POINT (145.275382 -37.790737),12756,233.27,58.46
17370461,POINT (145.294944 -37.774582),13390,92.99,10.05
16203839,POINT (145.213583 -37.968909),2927,227.13,49.24
15184172,POINT (145.217215 -37.966377),2329,82.86,19.89
16240157,POINT (145.200908 -37.967656),40803,269.57,58.34
15912264,POINT (145.202355 -37.967314),2924,221.58,39.24
15949579,POINT (145.269172 -37.968662),828,236.64,46.68
15945714,POINT (145.220526 -37.950055),1340,43.31,3.9
16962269,POINT (145.203924 -37.990474),45457,205.13,26.17
17353956,POINT (145.203924 -37.990474),45457,205.13,26.17
15917460,POINT (145.210027 -37.981234),44897,467.45,37.24
17461894,POINT (145.2188 -37.982208),2223,505.18,84.75
17347705,POINT (145.211249 -37.970334),3073,147.31,14.77
17349010,POINT (145.207324 -37.983528),1858,111.9,26.85
17394858,POINT (145.217073 -37.978252),2873,163.56,17.49
17349539,POINT (145.20945 -37.977306),3075,77.32,12.52
16588779,POINT (145.207326 -37.978069),44897,167.79,30.25
17457141,POINT (145.22287 -37.992061),3660,318.67,55.34
17467590,POINT (145.210229 -37.977645),3075,122.52,23.95
17241721,POINT (145.224644 -37.990805),3660,477.79,74.44
16183132,POINT (145.208236 -37.985847),1856,107.04,12.84
17347752,POINT (145.202779 -37.984077),3652,209.03,40.35
13921704,POINT (145.214838 -37.972993),2872,269.31,47.32
17369928,POINT (145.22399 -37.973903),1348,221.2,31.17
17351187,POINT (145.21424 -37.979775),2225,328.13,74.16
15942226,POINT (145.20651 -37.983095),2130,112.65,27.03
13575240,POINT (145.209909 -37.977254),3075,50.32,7.66
17237997,POINT (145.214917 -37.981952),2875,45.07,3.24
17453319,POINT (145.210701 -37.982888),48861,160.2,31.29
17348242,POINT (145.206599 -37.976614),20384,484.19,65.75
17238715,POINT (145.211151 -37.975117),3074,213.91,20.61
17539740,POINT (144.438193 -37.661413),47223,491.84,63.18
17401072,POINT (144.432815 -37.659744),28653,24.42,3.52
17290734,POINT (144.143949 -37.36276),17148,2512.51,246.4
15220128,POINT (144.133609 -37.338519),17148,995.42,125.78
17290159,POINT (144.141451 -37.339048),17148,398.12,67.67
11164722,POINT (144.782266 -37.712509),47571,681.22,63.54
16949712,POINT (144.947642 -37.823666),18181,229.09,36.72
16949794,POINT (144.939234 -37.813683),46874,186.13,33.32
16940467,POINT (144.947263 -37.81487),20981,31.16,11.22
16979709,POINT (144.953512 -37.821284),18056,118.64,26.72
16979906,POINT (144.942452 -37.813526),18037,250.72,47.73
16859408,POINT (144.950875 -37.821663),18055,22.18,3.19
16979714,POINT (144.953512 -37.821284),18056,118.64,26.72
16919663,POINT (144.945021 -37.82486),4892,5.33,0.96
16976330,POINT (144.945021 -37.82486),4892,5.33,0.96
16910892,POINT (144.947845 -37.819472),48729,294.24,37.6
17129601,POINT (145.172331 -37.763578),4389,256.16,56.93
17636088,POINT (145.147796 -37.788367),4352,289.19,37.26
15884020,POINT (145.172586 -37.762985),4389,224.05,49.22
17651647,POINT (145.172725 -37.790107),3975,248.12,28.13
15850897,POINT (145.172586 -37.762985),4389,224.05,49.22
12965374,POINT (145.19473 -37.805241),4340,487.28,110.06
15881741,POINT (145.180921 -37.764482),4106,267.31,60.3
15204676,POINT (145.161806 -37.787269),4013,74.53,12.52
14164587,POINT (145.160395 -37.793647),4377,79.04,8.71
15935460,POINT (145.244678 -37.986098),1816,350.24,39.05
15879823,POINT (145.23745 -37.991407),1820,273.15,51.97
15896515,POINT (145.250674 -37.990234),1814,233.07,45.86
17541173,POINT (144.976362 -38.333984),13186,700.17,102.39
17496869,POINT (144.977493 -38.338395),12626,1491.74,161.43
17238450,POINT (145.856602 -38.133213),45053,179.68,16.09
17516633,POINT (145.846024 -38.128518),51470,162.16,25.68
17639234,POINT (145.866329 -38.134923),51460,276.27,60.57
17649001,POINT (145.857349 -38.140898),51432,183.7,28.89
12857600,POINT (144.572037 -38.170575),31141,135.53,25.14
17617632,POINT (144.576505 -38.167732),31142,194.45,20.3
17089859,POINT (144.565535 -38.177924),31099,434.28,80.64
17358129,POINT (144.295429 -36.755646),35855,556.63,95.03
15927521,POINT (144.988368 -37.81487),928,357.94,58.69
17159392,POINT (144.976176 -37.811771),17897,191.44,31.95
17233919,POINT (144.989861 -37.814818),928,564.91,96.96
17218939,POINT (144.984629 -37.815345),vic:rail:JLI_DP2,314.39,56.71
15924343,POINT (144.986789 -37.815255),vic:rail:JLI_DP3,250.28,49.21
17240399,POINT (144.984505 -37.816074),18095,26.87,2.42
15912061,POINT (144.989574 -37.814789),928,541.92,92.83
17520548,POINT (144.988962 -37.816514),1125,188.32,39.92
17225887,POINT (144.988966 -37.815824),928,198.15,29.93
17513709,POINT (144.988368 -37.81487),928,357.94,58.69
15961559,POINT (144.976176 -37.811771),17897,191.44,31.95
17507617,POINT (144.985531 -37.810043),19377,206.75,39.3
15939455,POINT (144.977471 -37.816443),18104,412.03,67.14
15857453,POINT (144.978946 -37.818195),18104,516.12,73.06
17515775,POINT (144.981443 -37.809306),19726,302.2,33.04
17225794,POINT (144.978155 -37.811543),17897,421.59,68.08
17214002,POINT (144.984505 -37.816074),18095,26.87,2.42
17221742,POINT (144.980274 -37.80984),19726,393.16,62.72
17221232,POINT (144.984854 -37.809563),47722,174.06,22.57
17522383,POINT (144.986005 -37.810055),19377,87.63,14.84
15961201,POINT (144.978672 -37.816765),18104,323.95,54.65
17226270,POINT (144.984854 -37.809563),47722,174.06,22.57
15950035,POINT (144.977471 -37.816443),18104,412.03,67.14
15876703,POINT (144.977471 -37.816443),18104,412.03,67.14
15988721,POINT (144.75585 -36.125773),36657,377.69,52.89
15801627,POINT (144.746994 -36.136894),36633,154.21,18.5
16918973,POINT (144.757304 -36.127015),36676,394.06,37.44
11606890,POINT (144.759043 -36.128358),36661,157.99,22.93
16045833,POINT (144.75585 -36.125773),36657,377.69,52.89
17355838,POINT (144.728833 -36.144419),46479,191.66,49.74
16002470,POINT (144.750088 -36.132184),36632,462.99,37.14
17034175,POINT (145.107721 -38.040246),18693,366.71,63.1
16869111,POINT (145.107134 -38.034996),22392,60.96,5.49
