property_id,coordinates,stationid,min_route_dist_m,min_route_dur_s
17747785,POINT (144.9664891 -37.7833328),18794,509.42,72.08
17747774,POINT (145.5984419 -38.6070133),44058,468.74,73.29
17747759,POINT (144.9509885 -37.82951200000001),19722,247.52,45.06
17747752,POINT (145.1322102 -37.9387607),10472,14.46,3.47
17747751,POINT (144.6904987 -37.8860197),6280,458.5,68.81
17747747,POINT (144.6090456 -37.8901942),50149,456.52,65.84
17747744,POINT (144.1427508 -37.958757),20909,2246.26,208.68
17747732,POINT (145.2753823 -38.1053111),18113,767.38,103.61
17747716,POINT (144.9518739 -37.8291707),19722,316.05,61.51
17747661,POINT (142.1223264 -34.2003829),37217,242.44,41.59
17747640,POINT (144.7187782 -37.8666673),4914,3145.83,344.45
17747623,POINT (144.3531556 -38.1367078),30205,325.59,66.23
17747616,POINT (144.3463279 -36.6504621),36143,467.19,75.65
17747608,POINT (145.7550749 -38.0375239),,,
17747605,POINT (145.0735239 -37.84635979999999),21078,43.79,3.15
17747587,POINT (144.6768023 -37.74771),1980,2389.29,193.22
17747578,POINT (145.4557362 -38.0673126),21508,295.26,57.71
17747508,POINT (145.2018121 -37.8149672),43893,439.02,53.63
17747494,POINT (145.4637511 -38.4231279),41400,367.95,29.44
17747491,POINT (145.1674995 -38.0034922),48183,229.75,40.8
17747478,POINT (145.925394 -38.1590076),51426,735.32,105.06
17747436,POINT (144.9329809 -37.7961768),26208,337.15,63.65
17747420,POINT (144.6257093 -37.866774),21609,1712.87,169.69
17747418,POINT (144.8996005 -37.7979686),5786,254.91,39.38
17747381,POINT (144.9250142 -37.7724989),19605,244.72,41.03
17747367,POINT (145.0925339 -37.8416228),40210,57.96,9.39
17747314,POINT (145.4878947 -38.0552869),45596,618.74,135.87
17747295,POINT (146.2878949 -38.1739545),47488,223.25,45.99
17747278,POINT (144.6110256 -38.2674813),42287,518.9,56.57
17747256,POINT (144.9520396 -37.8314859),650,278.54,47.69
17747250,POINT (144.9102307 -37.5996645),51623,282.99,56.29
17747247,POINT (144.9332872 -37.6570734),9762,207.47,42.66
17747243,POINT (145.3156922 -38.0021542),11335,57.68,4.61
17747234,POINT (144.3486915 -38.1822133),30809,321.96,54.13
17747215,POINT (145.3427138 -38.1068191),28949,381.57,84.05
17747189,POINT (145.0058002 -37.8169108),19716,414.99,80.47
17747161,POINT (144.994697 -37.8377564),18605,252.63,48.13
17747155,POINT (144.6024746 -37.8634294),51882,979.0,104.37
17747132,POINT (145.1698069 -38.0068898),48182,408.06,97.93
17747099,POINT (145.1185185 -37.90839769999999),6424,522.73,82.16
17747098,POINT (144.6779447 -37.8879801),6277,500.23,65.69
17747075,POINT (145.3954547 -36.3615147),43548,107.54,18.26
17747073,POINT (144.9681971 -37.7985639),2131,163.17,28.63
17747049,POINT (144.8861315 -37.8100023),6022,343.79,49.88
17747033,POINT (146.5578666 -38.1816659),47726,981.96,116.94
17747032,POINT (144.9901409 -37.82981480000001),1122,537.76,97.05
17747029,POINT (145.0282161 -37.6669567),10609,99.46,14.32
17747023,POINT (144.9614097 -37.8092997),17873,285.61,49.74
17746996,POINT (144.470071 -37.6606711),47557,3644.53,470.27
17746966,POINT (144.9534241 -37.81525920000001),20836,92.31,17.07
17746963,POINT (145.1868521 -37.8236715),16671,193.04,22.48
17746948,POINT (144.9633622 -37.7633202),16722,68.29,9.42
17746924,POINT (145.1263349 -37.9296759),10479,321.44,23.72
17746913,POINT (145.0999115 -37.91235959999999),6544,245.8,40.51
17746896,POINT (145.1598964 -38.157377),21361,809.49,172.47
17746867,POINT (144.9667474 -37.8092778),19527,110.35,16.47
17746859,POINT (144.8507946 -37.7909838),2547,8.88,0.64
17746834,POINT (145.3881013 -38.5242391),44012,1496.79,252.0
