property_id,coordinates,stationid,min_route_dist_m,min_route_dur_s
17620608,POINT (145.068818 -37.670226),165,324.67,21.25
17649042,POINT (145.061956 -37.669847),15570,260.52,54.76
17321105,POINT (145.063885 -37.677276),14007,787.4,165.63
15891114,POINT (145.07173 -37.67175),15568,430.64,103.2
15886366,POINT (144.996748 -37.623393),47979,1063.37,173.17
9648553,POINT (145.010223 -37.630044),47989,254.75,57.18
17645286,POINT (145.056892 -37.669626),2316,282.98,67.91
15880570,POINT (145.036563 -37.639758),2121,312.42,57.0
15713404,POINT (144.996645 -37.621221),47979,1085.84,190.68
17427668,POINT (145.022416 -37.63542),47954,411.55,76.55
17431854,POINT (145.033644 -37.646002),1031,193.57,34.39
17606406,POINT (143.806572 -37.498515),49741,299.59,62.83
16884264,POINT (143.807184 -37.493995),49740,357.6,50.32
17290763,POINT (143.810278 -37.500778),23161,512.78,115.86
17632418,POINT (143.809337 -37.503147),23161,500.77,112.97
17626069,POINT (143.79915 -37.484455),23150,428.25,96.08
15712074,POINT (146.161849 -38.401137),32247,425.28,45.56
15931760,POINT (146.165536 -38.394839),32247,1213.46,104.71
15940835,POINT (146.186348 -38.352895),,,
17457792,POINT (144.771105 -36.114899),36681,245.55,29.77
17463335,POINT (144.760866 -36.108184),36686,69.99,16.8
17485747,POINT (144.735231 -36.097137),46471,344.26,31.21
17480348,POINT (146.291952 -38.184205),32237,59.64,4.77
16962708,POINT (146.267729 -38.173139),46185,122.23,21.71
15944734,POINT (146.266932 -38.165734),46182,118.26,14.19
17400976,POINT (146.247335 -38.187632),43340,247.33,52.36
16149769,POINT (146.250917 -38.188818),32155,153.9,27.66
17217766,POINT (146.264437 -38.171114),46184,139.1,12.79
17660980,POINT (146.27715 -38.176754),51521,48.46,6.98
17633539,POINT (146.25783 -38.188009),46207,325.88,61.74
16586347,POINT (146.295597 -38.193002),32181,274.92,60.09
17488230,POINT (146.290524 -38.190747),32182,302.36,43.54
17443105,POINT (146.252409 -38.189342),32137,260.16,49.68
17440929,POINT (146.29535 -38.191088),32178,36.05,8.65
17421221,POINT (146.267126 -38.175336),46185,147.72,22.0
17453721,POINT (146.249517 -38.190074),43318,191.66,43.73
15954947,POINT (146.241719 -38.187795),43342,131.49,19.22
17631942,POINT (146.249733 -38.178669),51509,350.59,43.72
17620057,POINT (146.281492 -38.181081),32187,250.66,45.0
17634596,POINT (146.282866 -38.175752),51521,736.51,106.05
17410133,POINT (146.281105 -38.182166),32187,199.54,44.04
17608371,POINT (146.253707 -38.175413),51532,539.52,97.92
15897752,POINT (146.242686 -38.183206),43331,255.02,61.2
16042909,POINT (145.110275 -37.802106),4941,192.9,42.66
16042977,POINT (145.110599 -37.796252),4941,636.51,151.48
17461243,POINT (145.118346 -37.798687),22313,12.31,1.48
14881002,POINT (145.112584 -37.810913),18839,82.5,19.8
16018552,POINT (145.104551 -37.81099),18920,351.92,84.46
16046501,POINT (145.104075 -37.806933),5793,440.29,35.88
17515239,POINT (145.110113 -37.80717),18921,410.37,92.65
17518623,POINT (145.104551 -37.81099),18920,351.92,84.46
