property_id,coordinates
17393605,POINT (145.2107643 -37.9839357)
17393556,POINT (144.9082277 -37.7609565)
17393211,POINT (145.036421 -37.9180133)
17393188,POINT (145.0098895 -37.862651)
17393005,POINT (144.4121419 -38.022594)
17392828,POINT (144.7555386 -37.7352411)
17392733,POINT (145.958963 -38.477786)
17392726,POINT (144.3628253 -38.1534284)
17392067,POINT (144.9211504 -37.7551484)
17392015,POINT (144.7258748 -37.571429)
17391700,POINT (145.0167886 -37.8733784)
17391554,POINT (145.1953481 -37.8128862)
17391313,POINT (144.8021318 -37.7814923)
17391063,POINT (144.7696733 -37.7477519)
17391020,POINT (144.3258252 -38.1317913)
17390947,POINT (144.9087409 -37.7508395)
17390929,POINT (144.3352076 -38.1350374)
17390914,POINT (145.1835193 -38.2546365)
17390664,POINT (144.8047214 -37.7326951)
17390532,POINT (144.7626382 -37.7181221)
17390517,POINT (145.1303747 -38.1441929)
17390461,POINT (144.9359561 -37.7835309)
17390308,POINT (144.8710306 -37.7590935)
17390105,POINT (144.9982858 -37.7939063)
17390000,POINT (145.2418768 -37.9944258)
17389927,POINT (144.3512925 -38.1415162)
17389792,POINT (144.8045643 -37.7410171)
17389709,POINT (144.9968113 -37.8783461)
17389593,POINT (144.9859466 -37.8344079)
17389517,POINT (144.8308692 -37.7771599)
17389494,POINT (144.9846701 -37.8453569)
17389425,POINT (145.0371814 -37.9353185)
17389403,POINT (145.1520597 -37.9616298)
17389207,POINT (144.7518168 -37.6953005)
17389166,POINT (144.9918635 -37.8371027)
17389048,POINT (145.0263753 -37.761213)
17389035,POINT (144.8797747 -37.6440227)
17388968,POINT (145.0431539 -38.2304487)
17388787,POINT (145.2903557 -37.7947699)
17388740,POINT (145.1991246 -38.1388874)
17388637,POINT (144.9058713 -37.651625)
17388471,POINT (144.8648134 -37.7316981)
17388269,POINT (145.1261187 -38.1630712)
17388192,POINT (144.9905414 -37.8369966)
17388154,POINT (145.253606 -37.9997485)
17388106,POINT (145.0639889 -37.8943638)
17387890,POINT (145.1213659 -37.5890345)
17387502,POINT (144.6942888 -37.8716518)
17387382,POINT (145.2523316 -37.9717834)
17387336,POINT (145.1640489 -37.8139391)
17387331,POINT (145.147139 -38.1562483)
17387195,POINT (145.047674 -37.854716)
17387064,POINT (144.4320916 -37.6836802)
17387035,POINT (144.9078366 -37.7441271)
17386976,POINT (145.327641 -37.7504876)
17386974,POINT (145.3525437 -37.829941)
17386915,POINT (145.0336166 -37.8748569)
17386846,POINT (145.0092632 -37.9579737)
17386710,POINT (144.8054433 -37.7889123)
17386696,POINT (145.2219354 -37.8229536)
17386620,POINT (144.9339028 -37.6892583)
17386610,POINT (-37.8102176 144.9609512)
17386545,POINT (144.898544 -37.6486847)
17386432,POINT (144.7487687 -37.7515974)
17386350,POINT (145.0390302 -38.2193681)
17386317,POINT (142.4766286 -38.3804905)
17386216,POINT (144.9873264 -37.6654086)
17386172,POINT (144.8937523 -37.7543806)
17386156,POINT (145.2046312 -37.8189825)
17385993,POINT (144.9122518 -37.6773983)
17385951,POINT (145.2504312 -38.0613231)
17385652,POINT (145.0030682 -37.8414424)
17385251,POINT (-37.90873759999999 144.6012492)
17385106,POINT (-38.4772803 144.9427509)
17384807,POINT (143.8092179 -37.5534524)
17384741,POINT (145.2725857 -38.0946557)
17384676,POINT (145.2952789 -38.0788928)
17384645,POINT (145.2651579 -37.7916734)
17384569,POINT (144.3171722 -36.7662526)
17384446,POINT (144.2761255 -36.7425275)
17384386,POINT (144.3031088 -36.7667315)
17384337,POINT (144.2938311 -36.7380194)
17383660,POINT (145.0123734 -37.754622)
17383653,POINT (144.9179185 -37.7491455)
17383593,POINT (145.0422448 -37.8141237)
17383491,POINT (144.7793782 -37.7280735)
17383079,POINT (144.9420983 -37.8433041)
17382660,POINT (144.6050686 -38.2813636)
17382247,POINT (-37.803226 144.8850595)
17381889,POINT (144.9512638 -37.8018081)
17381536,POINT (-38.081048 145.484331)
17381478,POINT (144.9922449 -37.779234)
17381356,POINT (144.8031088 -37.7475583)
17381303,POINT (144.8433141 -37.7809896)
17381192,POINT (144.4617758 -37.2441995)
17381092,POINT (144.1691522 -38.0367645)
17381017,POINT (144.9993907 -37.7898908)
17380957,POINT (144.996218 -37.8433247)
17380589,POINT (144.7877817 -37.7305612)
17380456,POINT (-37.809678 144.9593125)
17380450,POINT (144.9254697 -37.6808305)
17379643,POINT (146.9462732 -36.1248314)
17379579,POINT (145.0800115 -37.8407444)
17379447,POINT (-38.3987535 145.0273042)
17379265,POINT (147.1886631 -38.3684561)
17379186,POINT (-37.8641886 144.6790275)
17379055,POINT (144.9922449 -37.779234)
17378692,POINT (145.3083848 -38.0722885)
17378487,POINT (145.0421012 -37.6756494)
17378231,POINT (144.912063 -37.5219981)
17378033,POINT (-36.3620233 145.4001544)
17377823,POINT (145.0319983 -37.6286142)
17377792,POINT (145.0131358 -37.8667083)
17377681,POINT (147.0389478 -36.253836)
17377629,POINT (144.8344871 -37.7729843)
17377600,POINT (144.8089335 -37.7338809)
17377436,POINT (145.1297106 -37.5894169)
17377413,POINT (144.9280655 -37.6823871)
17377227,POINT (144.595863 -37.5453349)
17376790,POINT (145.2507783 -37.9971392)
17376550,POINT (145.1177417 -37.901393)
17376514,POINT (145.020925 -37.7602543)
17376369,POINT (146.9477993 -36.1377271)
17376191,POINT (-37.8353502 145.1114642)
17375996,POINT (145.0424861 -38.2357731)
17375846,POINT (142.0435042 -34.092053)
17375314,POINT (145.3765884 -37.6563541)
17375178,POINT (145.0202115 -37.711604)
17374831,POINT (144.8957934 -38.3629227)
