property_id,coordinates
14346868,POINT (146.9054406 -36.6900724)
14343157,POINT (145.2691434 -38.0305939)
14337523,POINT (-37.8148884 144.9542283)
14333837,POINT (144.7091783 -37.626978)
14319626,POINT (-37.6583545 144.592344)
14318882,POINT (-37.9009995 145.1446041)
14311141,POINT (-37.7690842 144.9805795)
14292596,POINT (145.354085 -38.149821)
14290138,POINT (144.842605 -38.382582)
14289176,POINT (145.2743331 -37.7870631)
14282968,POINT (-37.8418634 144.992411)
14276004,POINT (-37.8088568 144.9616448)
14269616,POINT (145.4667179 -38.0861771)
14267947,POINT (145.0760369 -37.8986278)
14250239,POINT (145.4178325 -37.9883439)
14249722,POINT (-37.6958165 145.0411077)
14248306,POINT (144.884896 -37.793241)
14244868,POINT (144.9787796 -37.7293475)
14238343,POINT (145.0104571 -37.6842022)
14234390,POINT (143.8748303 -37.5642843)
14220770,POINT (145.18304 -38.329163)
14214562,POINT (144.7710459 -37.7804825)
14207090,POINT (145.102782 -37.763108)
14189217,POINT (144.5886332 -37.6767758)
14172567,POINT (145.307332 -37.788455)
14164587,POINT (145.160395 -37.793647)
14159935,POINT (145.178025 -37.840901)
14158077,POINT (-37.8420458 144.644215)
14154581,POINT (-37.8166442 144.9635498)
14150869,POINT (-38.3831915 144.8358315)
14147586,POINT (-38.1136644 144.3405025)
14146257,POINT (-37.7110692 144.7774712)
14145523,POINT (144.8943872 -37.8461566)
14138849,POINT (145.172032 -37.794821)
14122020,POINT (-37.6000326 145.0708604)
14119040,POINT (145.9068002 -38.1431384)
14110070,POINT (144.773462 -37.862906)
14093123,POINT (145.5074406 -38.0641187)
14086539,POINT (-37.8150818 145.0114781)
14084925,POINT (-38.0583315 145.4041591)
14074180,POINT (145.2433782 -38.1141483)
14070139,POINT (-37.8412731 144.9768696)
14038760,POINT (145.7032881 -37.4244643)
14038623,POINT (144.967452 -37.726946)
14036258,POINT (144.968011 -37.680168)
14035611,POINT (145.166203 -37.890629)
14030479,POINT (-37.7942492 144.7922895)
14027144,POINT (145.3948876 -36.3720813)
14024048,POINT (-37.757181 145.0342622)
14012011,POINT (145.207727 -37.834924)
14011461,POINT (145.0348901 -37.8529836)
13993290,POINT (145.184076 -38.292234)
13976248,POINT (145.1546595 -37.9533484)
13974920,POINT (145.6580332 -35.9214526)
13965128,POINT (144.9061124 -37.7556378)
13956216,POINT (145.037171 -37.935331)
13954330,POINT (-37.7151711 144.9067051)
