property_id,coordinates
16913304,POINT (145.2217117 -37.8654056)
16912986,POINT (144.9611807 -37.8167734)
16912802,POINT (143.7979885 -37.632026)
16911963,POINT (-37.797327 144.870796)
16910691,POINT (-37.8479567 145.2289289)
16910412,POINT (-37.8664045 145.0009714)
16910270,POINT (145.1295511 -37.8312124)
16909765,POINT (144.8795019 -37.783323)
16909562,POINT (145.0749538 -37.7912666)
16909240,POINT (145.0796771 -37.8466158)
16909025,POINT (-37.8830904 145.1086857)
16908090,POINT (145.0650847 -37.8872265)
16907580,POINT (148.4581733 -37.7085557)
16907056,POINT (144.9496681 -37.8033758)
16906810,POINT (143.5523192 -35.3441886)
16905269,POINT (144.7098137 -38.1770438)
16905185,POINT (144.9264296 -38.377444)
16905104,POINT (143.8878842 -37.5554946)
16905056,POINT (145.1129382 -37.6070223)
16904820,POINT (143.8186337 -37.6415569)
16904677,POINT (145.5962152 -38.6175583)
16904325,POINT (144.75 -37.81667)
16904320,POINT (144.75 -37.81667)
16904313,POINT (144.7881668 -37.9149393)
16904271,POINT (144.6463968 -37.9172451)
16904256,POINT (144.926767 -37.62614)
16904249,POINT (144.6374765 -37.9191261)
16904171,POINT (142.0194552 -37.7268076)
16903808,POINT (145.44408 -37.9316658)
16903802,POINT (144.5925441 -37.9067489)
16903724,POINT (145.3582283 -38.0367767)
16903457,POINT (145.2099773 -37.9440197)
16903303,POINT (143.8383561 -37.5769587)
16903263,POINT (145.0898244 -38.0011483)
16903260,POINT (-38.1306692 145.3088319)
16903138,POINT (143.8143374 -37.5853001)
16903048,POINT (145.1231265 -37.5165343)
16902900,POINT (146.8966542 -36.1704436)
16902805,POINT (146.9055716 -36.1328255)
16902763,POINT (146.8583397 -36.1349032)
16902742,POINT (144.6254966 -37.9239375)
16902320,POINT (145.222578 -37.9610996)
16902113,POINT (147.2581671 -42.7011084)
16901990,POINT (144.6376102 -38.1221857)
16901912,POINT (146.7001708 -36.3547832)
16901839,POINT (144.9421663 -37.8056938)
16901815,POINT (144.6532144 -38.1232552)
16901750,POINT (144.6829007 -37.7480252)
16900921,POINT (144.9933974 -37.8012587)
16900773,POINT (147.5983629 -37.8245102)
16900755,POINT (145.1125113 -38.0363148)
16900644,POINT (-36.7418697 144.2788877)
16900488,POINT (146.8459739 -36.1106271)
16900464,POINT (145.0092882 -37.8109392)
16900417,POINT (144.9274767 -37.5998271)
16900392,POINT (146.9125324 -36.1242115)
16900146,POINT (145.404842 -36.3651246)
16900101,POINT (145.1251761 -38.1421823)
16900072,POINT (145.1316247 -38.1402917)
16899888,POINT (145.1053371 -38.0206156)
16899759,POINT (144.7406916 -37.8506446)
16899682,POINT (145.0538491 -37.754434)
16899594,POINT (144.949789 -37.4753227)
16899410,POINT (140.737702 -37.801546)
16899402,POINT (-38.5985506 145.5764709)
16899238,POINT (145.4186594 -36.3890216)
16899074,POINT (144.9960056 -37.7999626)
16899040,POINT (144.7178461 -37.812636)
16899015,POINT (146.8943297 -36.1575261)
16899005,POINT (146.9344935 -36.0557386)
16898963,POINT (145.1513133 -37.0323239)
16898850,POINT (145.14639 -37.026005)
16898711,POINT (146.8642508 -36.1302033)
16898648,POINT (147.6138137 -37.8288019)
16898636,POINT (146.9940417 -36.0524312)
16898451,POINT (145.1488661 -38.1363755)
16898372,POINT (145.3786529 -37.957549)
16898307,POINT (146.9715819 -36.7282381)
16898239,POINT (145.0593751 -37.7372517)
16898159,POINT (145.2947974 -38.0496943)
16898145,POINT (144.9441217 -37.8085946)
16897766,POINT (145.1347802 -38.1360095)
16897703,POINT (145.1448282 -37.0178072)
16897455,POINT (144.7183047 -37.8297128)
16897234,POINT (144.9922449 -37.779234)
16897134,POINT (145.0348833 -37.7581849)
16897045,POINT (143.1383885 -38.2393893)
16896980,POINT (145.1572417 -36.7837356)
16896972,POINT (143.8427142 -37.5614038)
16896767,POINT (144.9966797 -37.7963487)
16896178,POINT (145.0632713 -37.7577115)
16895873,POINT (144.4966054 -37.383642)
16895595,POINT (144.6423648 -37.920059)
16895426,POINT (145.4529749 -37.7744182)
16895414,POINT (145.0242852 -37.887346)
16895405,POINT (145.0439367 -37.9044424)
16895319,POINT (144.9458983 -37.7988255)
16895311,POINT (144.9946462 -37.6782884)
16895188,POINT (145.3721099 -37.885709)
16895001,POINT (145.0606773 -37.8893657)
16894934,POINT (146.9494789 -36.1400442)
16894903,POINT (143.8422382 -37.4622605)
16894846,POINT (143.1482911 -38.2364707)
16894783,POINT (-37.8251855 144.6679376)
16894710,POINT (146.674603 -36.0978149)
16894623,POINT (143.2185396 -37.9483274)
16894512,POINT (144.9699959 -37.8348999)
16894453,POINT (145.2366312 -36.9052919)
16894376,POINT (-37.8629003 145.076905)
16894288,POINT (145.2482971 -37.9098934)
16894188,POINT (145.1600002 -37.9266676)
16894144,POINT (145.3722807 -38.0743555)
16894103,POINT (145.9941255 -36.5452131)
16893800,POINT (144.9501856 -37.801827)
16893607,POINT (-38.1584314 144.3389038)
16893604,POINT (146.870503 -36.1198511)
16893596,POINT (144.8486201 -38.3697294)
16893513,POINT (145.4067327 -36.3787174)
16893366,POINT (146.2673784 -38.180773)
16893282,POINT (-76.69302 38.27513)
16893170,POINT (145.4083803 -36.3939257)
16892965,POINT (146.8439248 -36.3112699)
16892961,POINT (146.9333322 -36.076291)
16892957,POINT (145.0442271 -37.8906463)
16892919,POINT (144.9622826 -37.8287354)
16892885,POINT (144.9007247 -37.7404728)
16892876,POINT (145.3636264 -38.0757106)
16892637,POINT (145.4167767 -36.3674184)
16892371,POINT (144.543235 -37.7923179)
16892283,POINT (145.2105591 -37.9471677)
16892114,POINT (146.6910982 -38.5671952)
16891905,POINT (144.9948851 -37.8166511)
16891798,POINT (144.964297 -37.4792917)
16891584,POINT (145.3811956 -36.3549658)
16891503,POINT (145.050394 -36.3163128)
16891256,POINT (144.5567434 -38.1669325)
16891247,POINT (144.8912618 -38.3663814)
16891094,POINT (145.406836 -36.36548)
16890982,POINT (144.9604059 -37.8125898)
16890973,POINT (145.4116527 -36.3612966)
16890792,POINT (145.4571284 -37.4286742)
16890784,POINT (-37.770198 144.903798)
16890652,POINT (147.7087076 -37.9087852)
16890591,POINT (145.3517523 -38.0314592)
16890572,POINT (144.9983256 -37.7981213)
16890525,POINT (146.8551623 -36.131395)
16890518,POINT (146.8952446 -36.0693567)
16890276,POINT (145.0950202 -37.8992865)
16889730,POINT (145.0686846 -37.8924041)
16889597,POINT (145.1348544 -38.142479)
16889493,POINT (147.6156441 -37.8055892)
16889459,POINT (144.9934579 -37.8217451)
16889378,POINT (145.0430963 -37.7500113)
16889275,POINT (146.3897337 -38.2321494)
16889070,POINT (145.085093 -37.8027391)
16889003,POINT (145.9810925 -36.5525061)
16888882,POINT (146.9011816 -36.1435609)
16888765,POINT (144.8816241 -37.7745576)
16888734,POINT (145.0593218 -37.8845015)
16888593,POINT (144.9885057 -37.8324462)
16888334,POINT (145.0946689 -37.7717537)
16888226,POINT (145.250187 -38.095746)
16888124,POINT (-37.8003267 144.9095584)
16888046,POINT (-37.5947867 145.0806311)
16887965,POINT (141.2808918 -37.9220446)
16887926,POINT (144.9916763 -37.9040088)
16887852,POINT (144.761058 -36.1335501)
16887765,POINT (145.0085461 -37.8106863)
16887758,POINT (146.4127557 -38.3100536)
16887453,POINT (-38.0754317 145.3703042)
16887390,POINT (145.4111733 -36.3920579)
16887213,POINT (145.2528681 -38.1006513)
