property_id,coordinates
17739826.0,POINT (-37.7453056 144.9705305)
16277451.0,POINT (-37.7541449 144.9768622)
17653681.0,POINT (-37.7543421 144.9647329)
17742347.0,POINT (-37.735786 144.9743204)
17738279.0,POINT (-37.7298673 144.982497)
17742576.0,POINT (-37.7514474 144.954046)
17746817.0,POINT (-37.7500217 144.9634161)
15756398.0,POINT (-37.7438582 144.9624377)
17751076.0,POINT (-37.7513803 144.9584568)
17615695.0,POINT (-37.7498174 144.9625927)
17671214.0,POINT (-37.746012 144.9502206)
17702033.0,POINT (-37.736766 144.955136)
17729598.0,POINT (-37.7520322 144.9486358)
17698702.0,POINT (-37.7551402 144.9768552)
17750757.0,POINT (-37.7549935 144.9649282)
17755461.0,POINT (-37.7449143 144.9475933)
17758698.0,POINT (-37.7474285 144.9625034)
16317810.0,POINT (-37.7317119 144.96398)
17163844.0,POINT (-37.7386219 144.968732)
17717569.0,POINT (-37.7427257 144.97735)
17347363.0,POINT (-37.7401271 144.9679793)
17724144.0,POINT (-37.7384228 144.9587547)
17737818.0,POINT (-37.7401271 144.9679793)
17729499.0,POINT (-37.7438641 144.971746)
17745194.0,POINT (-37.754581 144.9658814)
17720540.0,POINT (-37.7951346 144.9851382)
8558150.0,POINT (-37.8086867 144.984136)
17738759.0,POINT (-37.7982093 144.9923309)
17155225.0,POINT (-37.79541620000001 144.98957)
17744096.0,POINT (-37.7957894 144.9877641)
13516844.0,POINT (-37.7945119 144.9852422)
17749911.0,POINT (-37.8059131 144.9912198)
17185482.0,POINT (-37.8018123 144.9866863)
17748917.0,POINT (-37.8057939 144.9871702)
17751152.0,POINT (-37.8035129 144.9850445)
17656931.0,POINT (-37.8072335 144.9834252)
17753314.0,POINT (-37.8057939 144.9871702)
17755747.0,POINT (-37.8057939 144.9871702)
8434073.0,POINT (-37.80910600000001 144.9863334)
17654816.0,POINT (-37.80050670000001 144.992025)
17686676.0,POINT (-37.7944924 144.9875749)
17687298.0,POINT (-37.7967659 144.9926344)
17716138.0,POINT (-37.8074875 144.9867766)
17755835.0,POINT (-37.7968086 144.9858169)
17658865.0,POINT (-37.8039724 144.9891277)
15983626.0,POINT (-37.8021178 144.985667)
17691841.0,POINT (-37.8010777 144.985958)
17756451.0,POINT (-37.8036921 144.9850179)
17725803.0,POINT (-37.7959041 144.9927147)
15218291.0,POINT (-37.7945119 144.9852422)
16593969.0,POINT (-37.7970026 144.9913322)
17150173.0,POINT (-37.8089546 144.9911145)
17744401.0,POINT (-37.8089546 144.9911145)
17753773.0,POINT (-37.796045 144.9926956)
17755528.0,POINT (-37.8082312 144.9855712)
17757562.0,POINT (-37.8067863 144.9853699)
17758161.0,POINT (-38.0806951 144.3573871)
17576965.0,POINT (-38.07380089999999 144.3424309)
17653705.0,POINT (-38.0741652 144.347377)
17678402.0,POINT (-38.0816105 144.3452207)
17694810.0,POINT (-38.08162799999999 144.3456867)
17699245.0,POINT (-38.0829478 144.3544667)
17700624.0,POINT (-38.08038250000001 144.3448259)
17703380.0,POINT (-38.0816523 144.3422127)
17705636.0,POINT (-38.0714788 144.3451851)
17710697.0,POINT (-38.0782252 144.3476295)
17714861.0,POINT (-38.0774029 144.3421564)
17717723.0,POINT (-38.06064569999999 144.3750459)
17720497.0,POINT (-38.0726105 144.3562167)
17725597.0,POINT (-38.0670592 144.3781277)
17728334.0,POINT (-38.0688774 144.3418247)
17729508.0,POINT (-38.0679536 144.3570048)
17742105.0,POINT (-38.07577819999999 144.3634981)
17744729.0,POINT (-38.0768039 144.3611921)
17750779.0,POINT (-38.0708124 144.3499839)
17750887.0,POINT (-38.0716494 144.3548074)
17751670.0,POINT (-38.0775721 144.3638589)
17753271.0,POINT (-38.0705625 144.3413838)
17755366.0,POINT (-38.0755835 144.3654953)
17755736.0,POINT (-38.0816304 144.3519853)
17644268.0,POINT (-38.0790966 144.3624102)
17757618.0,POINT (-38.0810344 144.3606842)
17717957.0,POINT (-38.0784388 144.3643312)
17718970.0,POINT (-38.0804377 144.3541668)
17728567.0,POINT (-38.0700299 144.3718217)
17732354.0,POINT (-38.06948089999999 144.3592759)
17739026.0,POINT (-38.0684342 144.3713277)
15355823.0,POINT (-38.0732857 144.35327)
17748730.0,POINT (-38.077558 144.3580343)
17750999.0,POINT (-38.0756098 144.3619682)
15961063.0,POINT (-38.072826 144.3460929)
17731035.0,POINT (-38.0717374 144.3701399)
17749454.0,POINT (-38.0797821 144.3492991)
17125451.0,POINT (-38.0814731 144.3504211)
17754997.0,POINT (-38.0676455 144.369359)
17755121.0,POINT (-38.0694005 144.3542417)
17517355.0,POINT (-38.4625179 145.2567243)
17741414.0,POINT (-38.4569468 145.2373937)
17613060.0,POINT (-38.4482317 145.2364771)
17648831.0,POINT (-38.4609727 145.2217228)
17691131.0,POINT (-38.080194 145.2663456)
17719394.0,POINT (-38.0804985 145.3001839)
17722607.0,POINT (-38.0708844 145.2677091)
17725682.0,POINT (-38.0785814 145.2804724)
17730854.0,POINT (-38.0878064 145.328062)
17734923.0,POINT (-38.0830791 145.3160655)
16427168.0,POINT (-38.0727658 145.2956239)
16990303.0,POINT (-38.0799827 145.3175384)
17440193.0,POINT (-38.11607679999999 145.3020595)
14807750.0,POINT (-38.1254397 145.2956671)
17675363.0,POINT (-38.0958551 145.2952542)
17687735.0,POINT (-38.1114986 145.3086419)
16402906.0,POINT (-38.1057544 145.2770163)
17073529.0,POINT (-38.0962359 145.2759877)
17595204.0,POINT (-38.110673 145.2859929)
17618530.0,POINT (-38.1098003 145.2804455)
17629252.0,POINT (-38.0962359 145.2759877)
17691327.0,POINT (-38.1213763 145.2996467)
17698486.0,POINT (-38.1313299 145.3127849)
17729065.0,POINT (-38.1259598 145.2967367)
17724648.0,POINT (-38.0958899 145.2954511)
17730279.0,POINT (-38.1144784 145.3061463)
17739476.0,POINT (-38.1152271 145.2917417)
17743188.0,POINT (-38.0939862 145.2951748)
17651453.0,POINT (-38.107735 145.285598)
17652232.0,POINT (-38.1123628 145.2802246)
17683586.0,POINT (-38.088505 145.2886874)
17702053.0,POINT (-38.0863627 145.2698863)
17710072.0,POINT (-38.0918573 145.2727758)
17712062.0,POINT (-38.1098868 145.26337)
17712758.0,POINT (-38.0932973 145.2799377)
17720008.0,POINT (-38.1104108 145.2673785)
17721301.0,POINT (-38.0866464 145.2743003)
17723824.0,POINT (-38.09395 145.273499)
17724641.0,POINT (-38.0966628 145.2685044)
17725083.0,POINT (-38.1015728 145.2689049)
17728600.0,POINT (-38.09540519999999 145.2780635)
17733913.0,POINT (-38.0678889 145.2729949)
17735747.0,POINT (-38.0890822 145.2885607)
17745764.0,POINT (-38.0932393 145.2693824)
17639871.0,POINT (-38.1150166 145.2539333)
17668497.0,POINT (-38.1027479 145.2757584)
17755596.0,POINT (-38.1042864 145.2676673)
17568182.0,POINT (-38.1045677 145.2814002)
17736451.0,POINT (-38.0789706 145.276928)
17751297.0,POINT (-38.0760482 145.3150395)
17752630.0,POINT (-38.0755408 145.2813289)
17755771.0,POINT (-38.0817477 145.283798)
17755925.0,POINT (-38.08586320000001 145.3204405)
16849899.0,POINT (-38.0812451 145.2717427)
17409020.0,POINT (-38.07446729999999 145.326135)
17420606.0,POINT (-38.0803726 145.3327872)
16688558.0,POINT (-38.0690941 145.2743458)
15660577.0,POINT (-38.0858606 145.3328623)
17698163.0,POINT (-38.0714021 145.2715099)
17702879.0,POINT (-38.0774855 145.2935855)
17714262.0,POINT (-38.0779025 145.2772455)
17719077.0,POINT (-38.07914640000001 145.3276341)
17744934.0,POINT (-38.1226102 145.3014155)
17745207.0,POINT (-38.1061012 145.2949063)
17746516.0,POINT (-38.1134512 145.3068758)
17749633.0,POINT (-38.116937 145.3018004)
17751068.0,POINT (-38.131142 145.3128221)
15940046.0,POINT (-38.124843 145.2990886)
17730831.0,POINT (-38.1258711 145.3056808)
17732591.0,POINT (-38.1002647 145.309645)
16903260.0,POINT (-38.1306692 145.3088319)
17754319.0,POINT (-38.1028195 145.3199513)
17755001.0,POINT (-38.1162208 145.3156736)
16826518.0,POINT (-38.128055 145.3012869)
16735062.0,POINT (-38.1203452 145.3040947)
17358815.0,POINT (-38.1004811 145.303514)
17433334.0,POINT (-38.1313103 145.3094498)
17499166.0,POINT (-38.102958 145.3027074)
16847482.0,POINT (-38.0988342 145.3195801)
17685621.0,POINT (-38.1248671 145.3007551)
17726289.0,POINT (-38.1095583 145.298645)
17737673.0,POINT (-38.11837450000001 145.2926498)
16641477.0,POINT (-38.103238 145.2915101)
17758383.0,POINT (-38.1026749 145.3083432)
13535264.0,POINT (-38.112789 145.289034)
13399198.0,POINT (-38.112789 145.289034)
14551946.0,POINT (-38.1128054 145.2885409)
16008793.0,POINT (-38.1128418 145.2887566)
17539630.0,POINT (-38.1084973 145.2672954)
17573717.0,POINT (-38.1019551 145.2877438)
17667640.0,POINT (-38.1018506 145.2900656)
16225812.0,POINT (-38.0922502 145.2565883)
16592264.0,POINT (-38.1097536 145.2779288)
17702606.0,POINT (-38.0954628 145.274506)
17710536.0,POINT (-38.1102898 145.2551745)
17713808.0,POINT (-38.0952981 145.2727331)
17716188.0,POINT (-38.1013316 145.2747437)
17716196.0,POINT (-38.111305 145.2807244)
17728867.0,POINT (-38.1101466 145.2696139)
17740442.0,POINT (-38.0841034 145.2873633)
15597700.0,POINT (-38.1060422 145.2775718)
17744336.0,POINT (-38.0997012 145.2772247)
17722059.0,POINT (-38.080718 145.2798413)
17725611.0,POINT (-38.0777181 145.2845144)
17725853.0,POINT (-38.0679143 145.2711208)
17726554.0,POINT (-38.069153 145.2674897)
17732259.0,POINT (-38.0839279 145.2932768)
17744690.0,POINT (-38.079396 145.2918378)
17745748.0,POINT (-38.0803793 145.270361)
17749206.0,POINT (-38.085915 145.3194253)
17750197.0,POINT (-38.0745218 145.3227342)
17653801.0,POINT (-38.0817477 145.283798)
17726775.0,POINT (-38.06963810000001 145.2891277)
17120906.0,POINT (-38.0794231 145.2813469)
17729886.0,POINT (-38.075441 145.2892876)
17738384.0,POINT (-38.0797514 145.2722527)
17756589.0,POINT (-38.0831074 145.3300367)
17756632.0,POINT (-38.0767606 145.2851724)
