property_id,coordinates
17748643.0,POINT (-37.816819 144.9611835)
17749220.0,POINT (-37.8125509 144.9627482)
17749610.0,POINT (-37.8178748 144.9617431)
17750133.0,POINT (-37.81121 144.956505)
17750792.0,POINT (-37.8093441 144.9601501)
16461447.0,POINT (-37.8155863 144.9543901)
17752866.0,POINT (-37.8138268 144.9520213)
17753122.0,POINT (-37.8142736 144.9524267)
17754018.0,POINT (-37.8097723 144.9570008)
17754023.0,POINT (-37.80858620000001 144.9597668)
17754381.0,POINT (-37.8088259 144.9595488)
16288911.0,POINT (-37.81525920000001 144.9534241)
17649166.0,POINT (-37.8131087 144.9623734)
17757116.0,POINT (-37.8175602 144.9585916)
17757161.0,POINT (-37.812547 144.960394)
17758068.0,POINT (-37.8101911 144.9566043)
17758204.0,POINT (-37.8138961 144.9520093)
17707091.0,POINT (-37.9779713 145.0659799)
17715415.0,POINT (-37.979088 145.0627942)
17730709.0,POINT (-37.981278 145.06647)
17752252.0,POINT (-37.9838639 145.0915405)
17739512.0,POINT (-37.98385409999999 145.0615838)
17648245.0,POINT (-37.9753816 145.0729664)
17742883.0,POINT (-37.9821668 145.0741559)
17746175.0,POINT (-37.9835226 145.0858263)
17666911.0,POINT (-37.9738083 145.0554146)
17679793.0,POINT (-37.9813413 145.0698935)
17699375.0,POINT (-37.9826558 145.0533869)
17698599.0,POINT (-37.9852388 145.0613299)
17709686.0,POINT (-37.9813413 145.0698935)
17718201.0,POINT (-37.9810275 145.0691029)
17725262.0,POINT (-37.9791849 145.05546)
17733729.0,POINT (-37.9823335 145.0685048)
17743904.0,POINT (-37.9874924 145.0575752)
17751166.0,POINT (-37.9785505 145.0687567)
16661373.0,POINT (-37.9866412 145.0583879)
17752377.0,POINT (-37.9849691 145.0696427)
17753458.0,POINT (-37.9792982 145.0590444)
17757263.0,POINT (-37.9915186 145.0650846)
17732740.0,POINT (-37.9881468 145.0590039)
17755055.0,POINT (-37.9876984 145.0580365)
17728801.0,POINT (-37.97942219999999 145.0568674)
17750131.0,POINT (-37.980778 145.0588695)
16029750.0,POINT (-37.6131603 145.0947059)
17746798.0,POINT (-37.6024661 145.0643806)
17610113.0,POINT (-37.60448700000001 145.0611691)
16306842.0,POINT (-37.5854874 145.0807603)
17748613.0,POINT (-37.5957171 145.081214)
17750502.0,POINT (-37.585724 145.0823305)
17745790.0,POINT (-37.6021553 145.0905328)
17752638.0,POINT (-37.5978668 145.1025202)
17754177.0,POINT (-37.6022672 145.0916178)
16248581.0,POINT (-37.5870788 145.0855857)
15367349.0,POINT (-37.6014153 145.0702058)
17691515.0,POINT (-37.5895702 145.0971488)
17710241.0,POINT (-37.6064016 145.0942641)
17710866.0,POINT (-37.5939368 145.0867496)
16888046.0,POINT (-37.5947867 145.0806311)
14122020.0,POINT (-37.6000326 145.0708604)
17694364.0,POINT (-37.60164839999999 145.0792524)
17713173.0,POINT (-37.5979513 145.0791552)
17723944.0,POINT (-37.6071073 145.0646481)
16038764.0,POINT (-37.58921429999999 145.0977201)
17717741.0,POINT (-37.597776 145.0665874)
17719433.0,POINT (-37.5957886 145.0786062)
17723372.0,POINT (-37.611408 145.089996)
17728734.0,POINT (-37.5880495 145.091381)
17280894.0,POINT (-37.6054042 145.063326)
17733660.0,POINT (-37.5879741 145.0932204)
17739759.0,POINT (-37.5895217 145.0821167)
17740086.0,POINT (-37.5959403 145.0933704)
17741154.0,POINT (-37.605931 145.0878132)
17742297.0,POINT (-37.6063839 145.0633586)
17742469.0,POINT (-37.6056321 145.0634176)
17742719.0,POINT (-37.6131476 145.0926017)
17750701.0,POINT (-37.588723 145.0955386)
17751824.0,POINT (-37.5994775 145.0710986)
17720502.0,POINT (-37.6062328 145.0624523)
17721113.0,POINT (-37.58499020000001 145.078337)
17752720.0,POINT (-37.6065397 145.0786646)
17753345.0,POINT (-37.5887446 145.1043665)
17754851.0,POINT (-37.6071094 145.0647588)
17755197.0,POINT (-37.6003308 145.0784981)
15347909.0,POINT (-37.6013113 145.0707878)
17757257.0,POINT (-37.6052755 145.0672219)
17593272.0,POINT (-37.5906951 145.0958059)
17758003.0,POINT (-37.5864451 145.0829271)
17758022.0,POINT (-37.59029779999999 145.0966168)
15089645.0,POINT (-37.6064895 145.0660222)
17704641.0,POINT (-37.5408515 144.8933017)
15982660.0,POINT (-37.5269822 144.8991856)
17737256.0,POINT (-37.5431455 144.8878113)
17738298.0,POINT (-37.5335821 144.8975297)
17738748.0,POINT (-37.520355 144.9040517)
17741946.0,POINT (-37.574497 144.892356)
17743536.0,POINT (-37.5306929 144.8965601)
17749294.0,POINT (-37.5315752 144.8985463)
17702463.0,POINT (-37.54528370000001 144.8985334)
17737425.0,POINT (-37.55084069999999 144.9224915)
15084223.0,POINT (-37.54162460000001 144.9142055)
17752725.0,POINT (-37.5394221 144.8912362)
17753043.0,POINT (-37.5394485 144.8903557)
17138136.0,POINT (-37.5311451 144.8997737)
17756103.0,POINT (-37.5506179 144.9225331)
17756487.0,POINT (-37.5393908 144.896502)
17757898.0,POINT (-37.5237359 144.911984)
17714681.0,POINT (-37.5433576 144.9037664)
17719276.0,POINT (-37.5287624 144.9041386)
17720862.0,POINT (-37.5294531 144.9100542)
17722093.0,POINT (-37.5408973 144.9122869)
15304439.0,POINT (-37.5402222 144.9015453)
17732949.0,POINT (-37.5407448 144.8999144)
17733145.0,POINT (-37.5216503 144.9034805)
17745429.0,POINT (-37.5575904 144.8809091)
16702803.0,POINT (-37.5539444 144.8661199)
17453217.0,POINT (-37.5346231 144.9057665)
17526082.0,POINT (-37.5509865 144.9240774)
17551642.0,POINT (-37.54724 144.8753485)
17566016.0,POINT (-37.5522138 144.9242145)
17591265.0,POINT (-37.5258896 144.9110693)
17616500.0,POINT (-37.55536379999999 144.9265209)
16593285.0,POINT (-37.5321106 144.9009102)
17664553.0,POINT (-37.5394644 144.9134864)
16546125.0,POINT (-37.5416327 144.9022864)
17683023.0,POINT (-37.5222025 144.9122501)
17700367.0,POINT (-37.5323056 144.8956614)
17745800.0,POINT (-37.5290913 144.9030767)
17749758.0,POINT (-37.55856989999999 144.8831829)
17749978.0,POINT (-37.5400443 144.8950212)
