property_id,coordinates
17655404.0,POINT (-37.851436 144.5980795)
17658583.0,POINT (-37.8662289 144.6216658)
17664223.0,POINT (-37.8516297 144.5913549)
17070658.0,POINT (-37.8847521 144.6101012)
15439492.0,POINT (-37.8716208 144.6151865)
16136524.0,POINT (-37.8711911 144.6193597)
15207672.0,POINT (-37.849511 144.5894276)
16199434.0,POINT (-37.8682215 144.6138223)
16654459.0,POINT (-37.8717405 144.6174425)
16924985.0,POINT (-37.8532681 144.5963233)
17042740.0,POINT (-37.8713714 144.6151842)
17289216.0,POINT (-37.8470721 144.5901042)
17231954.0,POINT (-37.8892516 144.6213448)
17680250.0,POINT (-37.8823423 144.630827)
17689111.0,POINT (-37.883346 144.6285015)
17692140.0,POINT (-37.8509588 144.5887057)
17693478.0,POINT (-37.8829289 144.6213945)
17594307.0,POINT (-37.89725019999999 144.6078614)
17171667.0,POINT (-37.8635091 144.6143829)
15636472.0,POINT (-37.8920377 144.6094048)
17703933.0,POINT (-37.8781311 144.6261372)
17706281.0,POINT (-37.849369 144.5946294)
17707005.0,POINT (-37.8628463 144.617924)
17710291.0,POINT (-37.8697802 144.627175)
17713962.0,POINT (-37.8977461 144.6074932)
17740875.0,POINT (-37.8796586 144.632739)
17744903.0,POINT (-37.8654327 144.6152094)
17745580.0,POINT (-37.8637117 144.6036815)
17747155.0,POINT (-37.8634294 144.6024746)
17747747.0,POINT (-37.8901942 144.6090456)
15205291.0,POINT (-37.88537 144.6105565)
17749420.0,POINT (-37.8667598 144.6113449)
17751260.0,POINT (-37.8857773 144.6134801)
17752137.0,POINT (-37.866888 144.6194495)
17715437.0,POINT (-37.8660541 144.6233996)
17716012.0,POINT (-37.8673335 144.6264301)
17718380.0,POINT (-37.8654783 144.6129635)
17758724.0,POINT (-37.88353720000001 144.6276339)
16498337.0,POINT (-37.8647426 144.6260699)
17208707.0,POINT (-37.860228 144.5986068)
16010604.0,POINT (-37.8746952 144.6257117)
17409409.0,POINT (-37.8881207 144.6112012)
17436920.0,POINT (-37.8793965 144.6258524)
17481309.0,POINT (-37.886805 144.6312743)
17492148.0,POINT (-37.8671707 144.6123014)
16672430.0,POINT (-37.8894532 144.6071776)
17615445.0,POINT (-37.8628968 144.603364)
17621868.0,POINT (-37.8642727 144.6165166)
11269230.0,POINT (-37.852478 144.5937479)
17691126.0,POINT (-37.8669949 144.6208374)
17691502.0,POINT (-37.8490762 144.5886033)
17692988.0,POINT (-37.8814302 144.6260191)
17696098.0,POINT (-37.8988729 144.6151932)
17700284.0,POINT (-37.8654528 144.6171145)
17702791.0,POINT (-37.8700524 144.6280693)
17703971.0,POINT (-37.8806447 144.6283906)
17704120.0,POINT (-37.8698696 144.6290695)
17705973.0,POINT (-37.8714474 144.6275276)
17711031.0,POINT (-37.8967522 144.6059837)
17712367.0,POINT (-37.8823894 144.6286633)
17720324.0,POINT (-37.8916472 144.6177564)
17201220.0,POINT (-37.8629661 144.6211317)
17746314.0,POINT (-37.8648917 144.6174616)
