property_id,count_childcare,count_community_centre,count_fast_food,count_fire_station,count_pharmacy,min_dist_childcare,min_dist_community_centre,min_dist_fast_food,min_dist_fire_station,min_dist_pharmacy,count_fuel,count_kindergarten,count_parking_space,min_dist_fuel,min_dist_kindergarten,min_dist_parking_space,count_cafe,count_charging_station,count_clinic,min_dist_cafe,min_dist_charging_station,min_dist_clinic,count_police,count_theatre,min_dist_police,min_dist_theatre,count_bank,min_dist_bank,count_atm,count_car_rental,count_cinema,count_college,count_events_venue,count_library,count_restaurant,count_social_facility,count_taxi,count_veterinary,min_dist_atm,min_dist_car_rental,min_dist_cinema,min_dist_college,min_dist_events_venue,min_dist_library,min_dist_restaurant,min_dist_social_facility,min_dist_taxi,min_dist_veterinary,count_doctors,min_dist_doctors,count_bar,count_social_centre,count_toy_library,count_university,min_dist_bar,min_dist_social_centre,min_dist_toy_library,min_dist_university,count_brothel,count_hospital,count_nightclub,min_dist_brothel,min_dist_hospital,min_dist_nightclub,count_coworking_space,min_dist_coworking_space,count_exhibition_centre,min_dist_exhibition_centre,count_parcel_locker,min_dist_parcel_locker,count_bus_station,min_dist_bus_station,count_former_hospital,count_motorcycle_parking,count_waste_disposal,min_dist_former_hospital,min_dist_motorcycle_parking,min_dist_waste_disposal,count_waste_transfer_station,min_dist_waste_transfer_station,count_internet_cafe,min_dist_internet_cafe,count_food_court,min_dist_food_court,count_nursing_home,min_dist_nursing_home,count_biergarten,min_dist_biergarten,count_community_hall;kindergarten,min_dist_community_hall;kindergarten,count_prison,min_dist_prison,count_meeting_point,count_music_venue,count_student_accommodation,count_tool_library,min_dist_meeting_point,min_dist_music_venue,min_dist_student_accommodation,min_dist_tool_library,count_retail,min_dist_retail,count_casino,count_juice_bar,min_dist_casino,min_dist_juice_bar,count_conference_centre,count_events_centre,min_dist_conference_centre,min_dist_events_centre,count_restaurant; cafe,min_dist_restaurant; cafe,count_courier,count_healthcare,min_dist_courier,min_dist_healthcare,count_private parking_space,min_dist_private parking_space,count_cafe;deli,min_dist_cafe;deli,count_car_wash;cafe,min_dist_car_wash;cafe,count_diused:fuel,min_dist_diused:fuel,count_restaurant;cafe,min_dist_restaurant;cafe,count_bus_station;shelter,min_dist_bus_station;shelter,count_cafe;bar,min_dist_cafe;bar
17702053.0,3.0,,29.0,,2.0,903.1747084911548,,763.6483921584877,,1415.1704156217595,5.0,4.0,309.0,782.7626821904292,978.3755313418476,1906.250717467965,5.0,1.0,8.0,1351.8393390623835,853.5042698673932,623.1905463175783,,,,,,,,,,,,,12.0,,,,,,,,,,1270.6193433360395,,,,,,,,,,,,,,,,,,,,,,,,2.0,1258.6360415202064,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17702033.0,3.0,8.0,30.0,1.0,4.0,1656.2511213909036,693.0804718874978,593.784409235676,1611.1913426009446,729.182036750634,10.0,14.0,3.0,611.9537152214534,456.5349657808036,617.878150731685,59.0,3.0,5.0,467.5243802216676,1237.1219344015033,766.7588255496865,,1.0,,1243.1241872385926,7.0,1156.3824798836465,5.0,2.0,2.0,,3.0,5.0,39.0,2.0,,2.0,686.9524886523599,1283.4731312309907,1237.8605810410338,,594.1573431423606,650.7294783655273,435.2260406313071,607.900303529955,,1543.0409346781626,15.0,749.499779510792,4.0,,1.0,,901.3216495588356,,1786.4349581472918,,2.0,4.0,,1044.987749736614,1636.7025794020278,,1.0,973.0654011584256,,,1.0,1455.7031850908622,,,,,,,,,,,,,1.0,1897.719085858137,4.0,813.8890915532367,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17701992.0,,1.0,9.0,2.0,4.0,,1435.5721002692417,1023.737092850758,1550.2708570694515,1112.301676981493,3.0,3.0,,809.3991459866614,711.9057017233011,,10.0,,2.0,1152.06371245414,,1393.4787130507768,1.0,2.0,799.7042782173478,721.1878997627896,4.0,1131.6604383599513,,1.0,,,,2.0,6.0,2.0,1.0,,,1163.5474376174398,,,,743.4963866499976,1019.9586334028847,1867.912400928377,976.611536943128,,2.0,1766.2419879641377,,,,1.0,,,,1150.018204415018,,2.0,,,1427.2202770389065,,,,,,,,1.0,852.4025558791199,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17701975.0,2.0,2.0,9.0,,1.0,477.19485702508393,1099.2383711593527,916.1924737202588,,1781.5946268768637,1.0,4.0,,959.7675999229264,722.877698493042,,3.0,,,438.3920195330855,,,1.0,,900.5318348360602,,2.0,1762.9852877888063,2.0,,,,,,5.0,3.0,1.0,1.0,1771.056903300277,,,,,,919.0883892991808,1215.7726174345278,1796.9913391408377,510.4375195380108,5.0,939.1425836300532,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17701951.0,,,50.0,1.0,14.0,,,790.7013089989334,1255.2882103214704,451.7662355907404,7.0,3.0,147.0,544.9722072005369,1366.2388885430942,1341.3466797483293,67.0,5.0,6.0,301.2679640609512,714.7559548648908,855.033849395251,1.0,2.0,866.0161244048193,597.9038263741086,15.0,444.3722108000711,4.0,2.0,2.0,1.0,,5.0,103.0,3.0,2.0,1.0,777.391690206862,1532.5544081447645,630.6097236563111,1837.3953988667845,,402.6653166135759,490.117422386761,1337.6449808725008,1068.4826229711207,45.59897263292769,5.0,399.4250231719053,27.0,,,2.0,802.5111761521566,,,1683.5687399008666,,3.0,2.0,,1569.4189432056198,774.1719351276652,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17701945.0,2.0,13.0,80.0,2.0,20.0,1172.301184930844,196.2077155388656,184.26171288387937,1724.1891316600895,164.53959135263608,15.0,19.0,65.0,140.35674471869476,301.0862202764809,478.3182331082706,238.0,10.0,15.0,164.7222786709037,1234.5384768959232,720.0671892989318,3.0,14.0,988.4271118574668,700.549667684486,12.0,615.1452542966667,28.0,,3.0,6.0,55.0,16.0,320.0,10.0,1.0,5.0,496.3750135513324,,946.0980788382564,542.2820443892392,790.981718904293,666.4391571580153,156.8816865953332,557.6838731519015,1322.143802418477,589.3997785950899,23.0,371.3598308006102,95.0,,,10.0,231.74422770202256,,,1546.5050102493296,2.0,15.0,6.0,1649.5177162552186,1274.6244074136596,313.742212672786,,,,,1.0,1440.3879209434158,,,,5.0,2.0,,1348.9438002382285,1364.948599717615,,,2.0,1080.9265509719216,1.0,1337.2993073622065,,,,,,,,,,,7.0,,,,1197.6338652558193,,,,,,,,,,,,,,1.0,,1865.62736448424,,,,,,,,,,,,,,,
17701895.0,4.0,10.0,34.0,,6.0,327.8714140412017,164.12714549314404,612.519246212349,,666.3817829789359,8.0,8.0,14.0,84.86619838750957,337.734909443136,1518.5345107204153,73.0,3.0,12.0,349.7661997294762,1243.6258746968822,948.2667570038004,2.0,4.0,848.6582528550537,1813.7159638051933,2.0,1070.2305464000497,7.0,,,3.0,19.0,4.0,55.0,11.0,,4.0,959.9710172916303,,,822.3554058658068,298.5921133492582,830.2936843151788,405.3314749362663,55.71149811538105,,630.9063947085306,13.0,639.3857659733687,7.0,,,2.0,925.7714257939464,,,1813.415874050102,1.0,10.0,,86.42167180765459,170.11286318416947,,,,,,2.0,589.2802192518467,,,,2.0,1.0,,930.5452146436398,992.3789511688152,,,,,2.0,615.049673224866,,,,,,,1.0,1480.9588525886734,,,5.0,,,,1768.716023871273,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17701881.0,4.0,10.0,34.0,,6.0,327.8714140412017,164.12714549314404,612.519246212349,,666.3817829789359,8.0,8.0,14.0,84.86619838750957,337.734909443136,1518.5345107204153,73.0,3.0,12.0,349.7661997294762,1243.6258746968822,948.2667570038004,2.0,4.0,848.6582528550537,1813.7159638051933,2.0,1070.2305464000497,7.0,,,3.0,19.0,4.0,55.0,11.0,,4.0,959.9710172916303,,,822.3554058658068,298.5921133492582,830.2936843151788,405.3314749362663,55.71149811538105,,630.9063947085306,13.0,639.3857659733687,7.0,,,2.0,925.7714257939464,,,1813.415874050102,1.0,10.0,,86.42167180765459,170.11286318416947,,,,,,2.0,589.2802192518467,,,,2.0,1.0,,930.5452146436398,992.3789511688152,,,,,2.0,615.049673224866,,,,,,,1.0,1480.9588525886734,,,5.0,,,,1768.716023871273,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17701871.0,2.0,11.0,270.0,4.0,38.0,1375.9107397086702,893.2644277291118,72.0702483993018,562.3488051924261,229.32724430627965,4.0,6.0,387.0,1512.7773214236513,1208.6229498316309,488.03096766417656,519.0,25.0,27.0,89.1730616188173,87.33627499748944,713.4038417279879,10.0,35.0,134.4683514864503,837.8036082671487,49.0,232.6844745995852,64.0,17.0,7.0,12.0,54.0,18.0,727.0,6.0,8.0,1.0,175.36933884998896,372.217728332496,808.6439031605717,213.64018492327943,513.7157901304712,204.1267537131965,39.472822899922505,955.1420068375364,374.07250557971497,1566.3431866491185,10.0,266.16131624756633,156.0,,,19.0,129.24539119854052,,,128.73005180481584,1.0,12.0,10.0,1345.5631448494669,1516.4135411401512,560.5533193743105,5.0,538.2220663451164,1.0,1308.306342049001,9.0,520.5559967368296,1.0,397.5931677945187,,25.0,4.0,,223.15640640974797,711.4700845505403,,,1.0,182.38373775053708,15.0,421.8050033683695,,,,,,,2.0,488.8373643582297,,,,,,,,,,,3.0,1.0,1066.5868124662666,1169.9823678433954,1.0,,1287.9056651644712,,,,,,,,,,,,,,,,,,,,,
17701870.0,1.0,4.0,19.0,1.0,5.0,1668.563645090098,440.5767422811825,247.7328174480888,1939.4883874147265,362.734449324219,11.0,10.0,50.0,267.6340223586838,480.3975978898948,721.3104028483355,36.0,1.0,11.0,190.13114449752436,1316.7408173914962,304.1453947291865,,1.0,,681.1160105021535,,,2.0,,1.0,1.0,,2.0,40.0,3.0,,,345.50148850376814,,1889.2246786793755,878.7875954278786,,441.02885400430296,175.86382476319852,1361.1917098744252,,,3.0,734.0263699509961,11.0,,,,228.85102484514863,,,,,2.0,,,987.7235749572702,,,,,,1.0,774.4480068605179,,,,,,,,,,,,,,,1.0,1300.2674221980446,,,,,,,,1.0,1.0,,,1928.4586638719525,865.6216769192653,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
