property_id,count_childcare,count_community_centre,count_fast_food,count_fire_station,count_pharmacy,min_dist_childcare,min_dist_community_centre,min_dist_fast_food,min_dist_fire_station,min_dist_pharmacy,count_fuel,count_kindergarten,count_parking_space,min_dist_fuel,min_dist_kindergarten,min_dist_parking_space,count_cafe,count_charging_station,count_clinic,min_dist_cafe,min_dist_charging_station,min_dist_clinic,count_police,count_theatre,min_dist_police,min_dist_theatre,count_bank,min_dist_bank,count_atm,count_car_rental,count_cinema,count_college,count_events_venue,count_library,count_restaurant,count_social_facility,count_taxi,count_veterinary,min_dist_atm,min_dist_car_rental,min_dist_cinema,min_dist_college,min_dist_events_venue,min_dist_library,min_dist_restaurant,min_dist_social_facility,min_dist_taxi,min_dist_veterinary,count_doctors,min_dist_doctors,count_bar,count_social_centre,count_toy_library,count_university,min_dist_bar,min_dist_social_centre,min_dist_toy_library,min_dist_university,count_brothel,count_hospital,count_nightclub,min_dist_brothel,min_dist_hospital,min_dist_nightclub,count_coworking_space,min_dist_coworking_space,count_exhibition_centre,min_dist_exhibition_centre,count_parcel_locker,min_dist_parcel_locker,count_bus_station,min_dist_bus_station,count_former_hospital,count_motorcycle_parking,count_waste_disposal,min_dist_former_hospital,min_dist_motorcycle_parking,min_dist_waste_disposal,count_waste_transfer_station,min_dist_waste_transfer_station,count_internet_cafe,min_dist_internet_cafe,count_food_court,min_dist_food_court,count_nursing_home,min_dist_nursing_home,count_biergarten,min_dist_biergarten,count_community_hall;kindergarten,min_dist_community_hall;kindergarten,count_prison,min_dist_prison,count_meeting_point,count_music_venue,count_student_accommodation,count_tool_library,min_dist_meeting_point,min_dist_music_venue,min_dist_student_accommodation,min_dist_tool_library,count_retail,min_dist_retail,count_casino,count_juice_bar,min_dist_casino,min_dist_juice_bar,count_conference_centre,count_events_centre,min_dist_conference_centre,min_dist_events_centre,count_restaurant; cafe,min_dist_restaurant; cafe,count_courier,count_healthcare,min_dist_courier,min_dist_healthcare,count_private parking_space,min_dist_private parking_space,count_cafe;deli,min_dist_cafe;deli,count_car_wash;cafe,min_dist_car_wash;cafe,count_diused:fuel,min_dist_diused:fuel,count_restaurant;cafe,min_dist_restaurant;cafe,count_bus_station;shelter,min_dist_bus_station;shelter,count_cafe;bar,min_dist_cafe;bar
17749846.0,,,1.0,,1.0,,,1025.1120376019855,,1029.2009396926244,,,45.0,,,47.74419968994451,1.0,,,1050.2918793714257,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,1921.686651614373,1419.301570424849,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17749830.0,,13.0,67.0,2.0,17.0,,476.7875164693039,118.99582241203474,1357.9488700042575,96.63901229881064,5.0,15.0,22.0,592.1050228913019,215.05985963208852,1576.838452095382,121.0,6.0,12.0,110.792638129703,112.2423163147482,133.46743219561785,2.0,,1702.3084266636629,,6.0,1482.7049908795957,13.0,1.0,2.0,1.0,9.0,5.0,156.0,10.0,,5.0,770.6691002260112,1554.5572296571906,127.51175413480036,1978.6792919026527,1042.3229423882854,514.6805734192313,123.11936109046472,876.1127764467715,,556.0462073781143,22.0,590.9156980177061,61.0,1.0,,1.0,113.99408507190743,1410.369104655632,,1803.3559330166636,,2.0,4.0,,1284.7690183460804,1802.4492818410915,,,,,1.0,1539.4300792718177,,,,,,,,,1.0,430.5934837164203,,,,,,,,,,,,,1.0,1.0,,1.0,834.5261414595227,1788.89835969045,,124.12461722058175,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17749819.0,,1.0,17.0,1.0,8.0,,1077.9719435604202,368.1596045497778,486.9998511177031,500.0876833772342,6.0,1.0,1.0,406.4295105697494,251.10438873869091,1585.978759668185,38.0,2.0,,179.19693628908442,1450.8852605130162,,1.0,2.0,1625.4871424863354,1387.1170880060615,12.0,444.30904582012215,4.0,,1.0,2.0,,1.0,34.0,,1.0,1.0,1123.7931109231724,,1528.4336978847364,404.0179959137909,,1453.444350778192,356.4734902789799,,1515.9938399298765,707.89218434274,9.0,455.13688368501744,1.0,,,3.0,1543.5390453986038,,,742.6315437164841,,4.0,1.0,,145.17615462160876,1622.7721264320633,,,,,1.0,1803.8662097356264,2.0,1661.5127708402254,,,,,,,,,,,1.0,1270.2867800800295,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17749808.0,,1.0,2.0,,,,1611.239939336828,1796.3762513882648,,,1.0,,,1874.9072032411784,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,2146.12386278958,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17749794.0,2.0,1.0,4.0,,,1173.696422811198,551.120658177731,457.3447451883092,,,3.0,1.0,351.0,497.46450811870784,1044.9515981204866,520.4174666914722,3.0,,,1042.7096932445477,,,,,,,,,,,,,,,2.0,,,,,,,,,,1114.8596007657918,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17749793.0,,,3.0,1.0,1.0,,,1901.673771152275,1967.6555422418053,1956.1924467932015,,1.0,,,446.19467995980216,,4.0,,,1262.7585697191012,,,,,,,1.0,1957.8118420320357,1.0,,,,,1.0,1.0,,,,1996.14513940281,,,,,2003.7898275855257,1899.757950835188,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17749789.0,4.0,1.0,33.0,1.0,10.0,1283.3524085394713,1390.520339228083,215.35092731905536,1015.1074251073196,500.6604472407241,10.0,7.0,352.0,196.91013823338133,294.67357015212053,336.9032128342528,43.0,6.0,16.0,120.96272536437672,720.2277163422373,288.0312066851746,1.0,,444.4873523968352,,11.0,589.531237475697,3.0,,1.0,4.0,1.0,2.0,64.0,4.0,3.0,1.0,644.9400028261437,,1082.2089674995543,542.1134404501731,1064.6017302663597,495.07982058058326,163.09795966120063,454.8738507510222,658.4573327873981,971.4727061921224,3.0,1093.9439212068796,2.0,,,,849.2588566592831,,,,,,,,,,,,,,1.0,1539.4109554139427,1.0,739.7023066421216,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17749777.0,,2.0,17.0,1.0,4.0,,1030.360605496898,608.08764181846,1312.5975999638758,615.1546349491396,6.0,3.0,71.0,560.5869750919707,480.2513579919968,1217.9032471741948,7.0,,4.0,789.40952410403,,1072.1092252624553,,3.0,,917.9493560123606,1.0,1046.6886578762303,1.0,,,,,,3.0,2.0,,,1049.0597300491847,,,,,,1037.9576430861491,564.4745297591176,,,,,,,,,,,,,,1.0,,,1984.945267326602,,,,,,1.0,1450.5079765657374,,,,,,,,,,,,,,,2.0,1724.734921813589,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17749754.0,2.0,1.0,14.0,1.0,4.0,1452.8250182157028,1706.6062353781567,1176.1926533924543,1907.5731362048464,1268.076063523796,5.0,6.0,433.0,275.6882739028185,459.5151502525682,1001.7741460986578,10.0,,6.0,770.0050253236233,,1114.6539645453113,1.0,,1894.1613772945047,,1.0,1748.7825767442869,1.0,1.0,1.0,1.0,,2.0,25.0,5.0,1.0,1.0,1771.6804818697544,1844.410490499724,1640.312461566902,1776.987323982093,,1335.4056520157992,1136.4935675051531,599.1912354110801,1592.335223749157,1481.0069563228446,3.0,1285.4704670707813,,,,1.0,,,,2028.0269696176656,,2.0,,,1079.386057491433,,,,,,,,1.0,1626.7832909373335,,,,,,,,,,,,,1.0,597.6932451303464,,,,,1.0,1018.0962537157512,,,,,,,,,,,1.0,,467.2055550466691,,,,,,,,,,,,,,,,,,,,,,,,,
17749752.0,,2.0,12.0,1.0,5.0,,1172.702629904158,1286.3229866697538,1164.046376225549,417.0477705196154,7.0,1.0,23.0,730.7695777842961,417.9533019769848,1644.7306724588002,20.0,3.0,6.0,260.2279349453236,1080.723988298548,461.2299246096667,,3.0,,986.0347832357965,6.0,1612.2844302111987,3.0,,,10.0,,2.0,41.0,17.0,,,1602.9852349456323,,,1078.628226440869,,1076.7759445726435,958.5213709238408,1237.2935361286472,,,1.0,1482.194886048779,7.0,,,4.0,719.5994409818255,,,479.621545015014,,3.0,2.0,,493.35746340175496,1560.2116432650791,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
