property_id,count_childcare,count_community_centre,count_fast_food,count_fire_station,count_pharmacy,min_dist_childcare,min_dist_community_centre,min_dist_fast_food,min_dist_fire_station,min_dist_pharmacy,count_fuel,count_kindergarten,count_parking_space,min_dist_fuel,min_dist_kindergarten,min_dist_parking_space,count_cafe,count_charging_station,count_clinic,min_dist_cafe,min_dist_charging_station,min_dist_clinic,count_police,count_theatre,min_dist_police,min_dist_theatre,count_bank,min_dist_bank,count_atm,count_car_rental,count_cinema,count_college,count_events_venue,count_library,count_restaurant,count_social_facility,count_taxi,count_veterinary,min_dist_atm,min_dist_car_rental,min_dist_cinema,min_dist_college,min_dist_events_venue,min_dist_library,min_dist_restaurant,min_dist_social_facility,min_dist_taxi,min_dist_veterinary,count_doctors,min_dist_doctors,count_bar,count_social_centre,count_toy_library,count_university,min_dist_bar,min_dist_social_centre,min_dist_toy_library,min_dist_university,count_brothel,count_hospital,count_nightclub,min_dist_brothel,min_dist_hospital,min_dist_nightclub,count_coworking_space,min_dist_coworking_space,count_exhibition_centre,min_dist_exhibition_centre,count_parcel_locker,min_dist_parcel_locker,count_bus_station,min_dist_bus_station,count_former_hospital,count_motorcycle_parking,count_waste_disposal,min_dist_former_hospital,min_dist_motorcycle_parking,min_dist_waste_disposal,count_waste_transfer_station,min_dist_waste_transfer_station,count_internet_cafe,min_dist_internet_cafe,count_food_court,min_dist_food_court,count_nursing_home,min_dist_nursing_home,count_biergarten,min_dist_biergarten,count_community_hall;kindergarten,min_dist_community_hall;kindergarten,count_prison,min_dist_prison,count_meeting_point,count_music_venue,count_student_accommodation,count_tool_library,min_dist_meeting_point,min_dist_music_venue,min_dist_student_accommodation,min_dist_tool_library,count_retail,min_dist_retail,count_casino,count_juice_bar,min_dist_casino,min_dist_juice_bar,count_conference_centre,count_events_centre,min_dist_conference_centre,min_dist_events_centre,count_restaurant; cafe,min_dist_restaurant; cafe,count_courier,count_healthcare,min_dist_courier,min_dist_healthcare,count_private parking_space,min_dist_private parking_space,count_cafe;deli,min_dist_cafe;deli,count_car_wash;cafe,min_dist_car_wash;cafe,count_diused:fuel,min_dist_diused:fuel,count_restaurant;cafe,min_dist_restaurant;cafe,count_bus_station;shelter,min_dist_bus_station;shelter,count_cafe;bar,min_dist_cafe;bar
17614584.0,1.0,3.0,45.0,1.0,16.0,1828.1314238218608,1266.505767286479,403.5508592047451,1268.6174876700616,1187.036457053803,8.0,3.0,140.0,594.4979703900124,1583.5488436471112,400.1019369979961,100.0,2.0,9.0,93.46495858952125,1369.6764673226285,1141.4177640658693,1.0,8.0,1774.839580874406,1130.2546931218517,11.0,495.37004313738026,4.0,3.0,4.0,1.0,,5.0,142.0,8.0,4.0,1.0,1153.565949179375,1131.5763298459583,1114.0202477653118,1991.9030510695925,,788.0747976225786,236.2173737613628,362.63498030357306,492.94878671010696,1197.0198684186057,6.0,1058.0367533101282,29.0,1.0,,1.0,354.57943502674806,421.6962087316496,,1092.9184342923404,1.0,2.0,3.0,1997.127705437272,447.3534669158144,1177.5695421274909,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17626976.0,4.0,6.0,57.0,1.0,16.0,883.1937773075201,480.8224483687276,292.7992021468924,1902.836678685487,345.1159854205692,8.0,7.0,149.0,723.2842135683327,947.3702464697658,572.218492423679,139.0,7.0,13.0,85.53082670487301,953.5175041512306,1413.3149531381682,2.0,14.0,1511.2643357726251,608.8563822854245,21.0,323.5289781949551,7.0,5.0,2.0,5.0,4.0,11.0,157.0,12.0,5.0,2.0,1431.0613241816277,937.4643810889728,1811.8371575648816,788.8073375589682,1622.721361972192,1037.2259076805317,58.55485318797444,1104.460037691011,918.6851324247295,1759.274629801864,10.0,370.4673057981532,26.0,3.0,1.0,5.0,420.1903048732704,1544.798856549132,1270.3376573215812,1277.8148744725963,3.0,1.0,3.0,806.0093337460936,991.9146514942248,1208.9445000080186,2.0,1646.667217008098,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,2018.998768214088,,,,,,,,,,,,,,,,,,,,,
17628407.0,4.0,7.0,60.0,1.0,11.0,683.2453448901789,137.8078949896861,377.6617770477768,1335.3263994572803,341.8018287054478,8.0,5.0,59.0,230.8522077757644,486.8871059914055,813.8905727691688,166.0,7.0,7.0,71.47254213204648,369.7910621858528,1080.1921301748662,3.0,18.0,1164.026461727111,746.1823645454126,16.0,301.03200662271325,15.0,9.0,2.0,6.0,5.0,9.0,177.0,7.0,7.0,2.0,827.5374980892981,1339.1351159021183,1705.85329138703,216.59948387281457,1025.6022186783125,421.5053145737602,275.351934649904,933.448387755719,630.073522235714,1571.2289382488104,9.0,63.53323742223837,31.0,2.0,1.0,6.0,261.3799835171335,1351.6673181621438,1001.3959786797884,899.0473220831616,3.0,1.0,3.0,220.22947368718263,1604.8034586507667,676.5791164503457,2.0,1094.834003546162,1.0,1898.090678483055,,,,,,,2.0,,,1810.1757167293893,,,,,3.0,1630.1244690796073,,,,,,,,,,,,,,,,,,,3.0,1.0,1606.3863791156307,1640.467073914824,2.0,,1576.6953768491303,,,,,,,,,,,,,,,,,,,,,
17639008.0,4.0,4.0,40.0,1.0,15.0,1563.7728565746977,1412.7345944883511,603.6199772433138,1520.2146283142008,1243.3141614664976,8.0,6.0,140.0,594.9652228646231,1532.3929904875315,559.3938774835866,105.0,3.0,9.0,14.509373936063907,1603.8655356329991,1180.565078491587,1.0,8.0,1848.280557634836,1150.919247715124,11.0,219.01692456144315,4.0,2.0,4.0,1.0,,7.0,146.0,8.0,5.0,1.0,1173.5489976317965,1132.083720355636,1392.0533342934425,1697.8428197956152,,758.1403056830728,7.995091959811663,629.658673584916,326.7416248052908,1245.6721732562248,8.0,1224.3440677409285,29.0,2.0,1.0,2.0,284.47003976157265,714.9132599914287,1899.9322503462656,1278.6656417891988,3.0,2.0,3.0,1704.4339812473872,328.374718502409,1368.8724680339467,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17641970.0,4.0,4.0,42.0,1.0,13.0,1605.538992045292,1362.9068477577996,598.7971715319417,1498.4081458862277,1187.4676613839897,8.0,5.0,140.0,751.4671053615778,1403.324853527118,606.2767692319949,103.0,3.0,9.0,123.16981181864188,1599.4950315019737,1125.180889499053,1.0,8.0,1953.4279350420488,1084.5775197397998,11.0,402.2268166590482,4.0,3.0,4.0,1.0,,5.0,150.0,8.0,4.0,1.0,1182.3271427695731,1318.131400455876,1236.4785017506742,1797.0098118614524,,900.790510986583,129.29844652669598,592.4439788849893,502.62769070250056,1075.8999988267797,11.0,1272.2539164308257,30.0,2.0,1.0,1.0,137.64572842303505,637.1500943173374,1919.393803835654,1313.2980279442174,3.0,2.0,3.0,1799.191948026891,489.3122891510631,1297.30155984381,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17642037.0,,3.0,44.0,1.0,11.0,,778.0920601196995,161.77825278538376,988.7932207471288,800.9277166391884,6.0,3.0,139.0,236.53584942096788,1703.6087956470517,624.7319308846974,80.0,2.0,9.0,271.43251361190084,1136.3306673580305,1356.0953117256693,2.0,8.0,1740.5471314500749,617.72180906868,12.0,1033.8123180929983,4.0,3.0,3.0,,,6.0,132.0,7.0,4.0,2.0,1395.570785607417,613.5052329254521,597.7993496577819,,,1146.9237756355683,168.52671454601233,298.77093531832145,698.167331519076,1186.774089985894,2.0,1049.037918833215,31.0,1.0,,1.0,314.6466650595774,238.83311265687084,,1031.281217369635,,2.0,2.0,,939.500875941568,662.409659889368,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17642168.0,2.0,11.0,271.0,4.0,37.0,788.8791000997518,979.4625177133452,55.26378911052829,1134.0890744804358,138.13360753940793,4.0,7.0,421.0,1403.7350018557504,1049.4857141762236,902.955729225098,550.0,24.0,28.0,8.99629629754633,132.92549858221648,253.216532011188,10.0,34.0,381.5170773798018,252.59545118973608,52.0,83.33525770420965,66.0,16.0,6.0,14.0,42.0,18.0,763.0,6.0,9.0,1.0,121.37692507160232,707.9474805573938,557.098290756676,371.9469294521636,474.8372704254556,355.7028100020431,22.46177893033792,1143.238498396445,141.76555816809673,1892.9776267593493,10.0,477.0862947737572,162.0,,,20.0,108.5061193357835,,,352.45633072828105,1.0,17.0,11.0,1314.614185853661,1398.5647720617137,43.764336079886135,4.0,574.5742073565112,1.0,1357.7150206307272,8.0,821.9200719264262,1.0,899.677355994585,,25.0,4.0,,115.76690448077056,596.4423253666448,,,2.0,712.9806596221987,16.0,77.70185414304744,,,,,,,2.0,1093.9104576463435,,,,,,,,,,,3.0,1.0,928.4237726820144,630.6445062173759,2.0,,1396.4902085333797,,,,,,,,,,,,,,,,,,,,,
17642329.0,4.0,4.0,41.0,1.0,13.0,1546.3915191291328,1388.5767489568143,661.5669812192915,1551.1831994000113,1182.768558802503,9.0,6.0,140.0,743.9478181248484,1392.737566912449,641.7063866984244,104.0,3.0,9.0,134.95710823957089,1648.815393812935,1118.3582521277956,1.0,8.0,1971.1670547343651,1048.714011174363,11.0,357.60578551062446,4.0,3.0,4.0,1.0,,6.0,149.0,8.0,5.0,1.0,1173.975690435696,1282.3993976491563,1298.448267726111,1733.0421744368618,,900.8415893427756,126.91333916018516,645.5614378354301,482.02628700292337,1090.222617069936,11.0,1307.9579840445767,30.0,2.0,1.0,2.0,130.14375085706814,697.2443796746647,1863.9534320636687,1352.7522702140943,3.0,2.0,3.0,1735.370276999578,478.1420974600264,1358.9802436350842,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17642671.0,4.0,7.0,50.0,1.0,12.0,577.9426167373537,130.44545031265494,400.0579928050076,1321.7304820505535,373.216594751043,9.0,7.0,86.0,157.42720392072852,418.677973559577,788.2861135385806,142.0,6.0,10.0,74.63149572423373,362.4331912329554,1015.506268415425,3.0,17.0,1083.722046325873,811.9388367863893,16.0,304.6306425226151,14.0,9.0,2.0,6.0,5.0,9.0,158.0,7.0,7.0,2.0,892.4360712011712,1314.5664787698906,1699.8210140855374,197.5094907605805,1087.0436066535417,473.3612224544103,228.36588898378653,829.6357448151333,558.8709077734937,1500.0748281068177,8.0,49.23273072577205,26.0,2.0,1.0,5.0,247.74112719739503,1254.9782005189852,907.6092166538918,821.0838283050878,3.0,1.0,3.0,219.7243644612053,1583.0665963849085,641.151757835403,2.0,1072.303535286771,1.0,1872.2811732091911,,,,,,,2.0,,,1871.9985132054835,,,,,3.0,1680.2160787978803,,,,,,,,,,,,,,,,,,,3.0,1.0,1597.7968951568575,1692.0123411466034,2.0,,1679.2547404609695,,,,,,,,,,,,,,,,,,,,,
17642883.0,,,,1.0,,,,,992.4314043888144,,,,,,,,1.0,,,1850.362179070723,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
