property_id,count_childcare,count_community_centre,count_fast_food,count_fire_station,count_pharmacy,min_dist_childcare,min_dist_community_centre,min_dist_fast_food,min_dist_fire_station,min_dist_pharmacy,count_fuel,count_kindergarten,count_parking_space,min_dist_fuel,min_dist_kindergarten,min_dist_parking_space,count_cafe,count_charging_station,count_clinic,min_dist_cafe,min_dist_charging_station,min_dist_clinic,count_police,count_theatre,min_dist_police,min_dist_theatre,count_bank,min_dist_bank,count_atm,count_car_rental,count_cinema,count_college,count_events_venue,count_library,count_restaurant,count_social_facility,count_taxi,count_veterinary,min_dist_atm,min_dist_car_rental,min_dist_cinema,min_dist_college,min_dist_events_venue,min_dist_library,min_dist_restaurant,min_dist_social_facility,min_dist_taxi,min_dist_veterinary,count_doctors,min_dist_doctors,count_bar,count_social_centre,count_toy_library,count_university,min_dist_bar,min_dist_social_centre,min_dist_toy_library,min_dist_university,count_brothel,count_hospital,count_nightclub,min_dist_brothel,min_dist_hospital,min_dist_nightclub,count_coworking_space,min_dist_coworking_space,count_exhibition_centre,min_dist_exhibition_centre,count_parcel_locker,min_dist_parcel_locker,count_bus_station,min_dist_bus_station,count_former_hospital,count_motorcycle_parking,count_waste_disposal,min_dist_former_hospital,min_dist_motorcycle_parking,min_dist_waste_disposal,count_waste_transfer_station,min_dist_waste_transfer_station,count_internet_cafe,min_dist_internet_cafe,count_food_court,min_dist_food_court,count_nursing_home,min_dist_nursing_home,count_biergarten,min_dist_biergarten,count_community_hall;kindergarten,min_dist_community_hall;kindergarten,count_prison,min_dist_prison,count_meeting_point,count_music_venue,count_student_accommodation,count_tool_library,min_dist_meeting_point,min_dist_music_venue,min_dist_student_accommodation,min_dist_tool_library,count_retail,min_dist_retail,count_casino,count_juice_bar,min_dist_casino,min_dist_juice_bar,count_conference_centre,count_events_centre,min_dist_conference_centre,min_dist_events_centre,count_restaurant; cafe,min_dist_restaurant; cafe,count_courier,count_healthcare,min_dist_courier,min_dist_healthcare,count_private parking_space,min_dist_private parking_space,count_cafe;deli,min_dist_cafe;deli,count_car_wash;cafe,min_dist_car_wash;cafe,count_diused:fuel,min_dist_diused:fuel,count_restaurant;cafe,min_dist_restaurant;cafe,count_bus_station;shelter,min_dist_bus_station;shelter,count_cafe;bar,min_dist_cafe;bar
16804645.0,1.0,1.0,18.0,,4.0,1548.9343446123344,925.5957922723136,678.0184730028673,,625.8822009688668,1.0,5.0,57.0,1811.134254211996,1217.014052605649,630.2996925102336,19.0,1.0,2.0,385.7896002932644,1177.382862256518,553.1922222147017,1.0,,822.0498522603676,,2.0,1211.9000320981736,3.0,,,,,2.0,12.0,,,,1171.4270603020836,,,,,589.2291940801556,956.8315564053654,,,,3.0,1015.31645084934,2.0,,,,1167.6474335967357,,,,,1.0,,,1063.2910298340173,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17684581.0,1.0,2.0,20.0,1.0,6.0,1900.3414162474223,1544.090290361377,194.4473443510294,1421.63917070547,196.1827071209992,4.0,5.0,89.0,1125.1982227496317,1025.1854114449395,99.86334194416249,24.0,1.0,7.0,186.6953508947426,1852.253370611262,627.1087094669994,1.0,,1433.8711577616775,,7.0,1562.414952971082,3.0,,,,,3.0,25.0,3.0,,1.0,1824.916311470045,,,,,110.2598966812557,1072.1434123204197,1692.620895746191,,1373.3886575824076,4.0,927.6428299498012,2.0,,,,1435.6769221461198,,,,,1.0,,,532.316505108111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17704787.0,1.0,2.0,13.0,1.0,3.0,1639.6069157115282,1562.5951712112249,615.4258356035263,1823.0205099863367,1163.4287282032003,6.0,3.0,92.0,1410.4212232612224,888.7444887388203,786.165045729358,21.0,,2.0,1188.3489176811458,,1021.7091220900468,1.0,,1843.7699066838009,,1.0,1669.178412313852,,,,,,2.0,7.0,,,1.0,,,,,,1269.3140300084062,473.4863497956647,,,1877.083229117183,2.0,1740.8794995496664,1.0,,,,1884.2205833493792,,,,1.0,1.0,,1860.0732577033336,1587.6803835196024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15300501.0,1.0,1.0,13.0,1.0,3.0,1978.3300010402247,1287.67462334978,342.263224617173,1613.1208631503011,983.2798398343066,7.0,5.0,89.0,1211.235014653154,956.1947494301392,652.5696992979728,16.0,,5.0,1204.2039189469724,,1267.8540099212132,,,,,1.0,1954.40277962545,,,,,,1.0,8.0,1.0,,1.0,,,,,,1381.0966253429942,302.8133250832195,1958.15758385809,,1688.303806323586,2.0,1645.918713588622,1.0,,,,1681.452076619386,,,,,1.0,,,1587.3602328906418,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17757239.0,1.0,2.0,18.0,1.0,4.0,1489.6661563643606,1182.667652741063,540.8509854324313,1813.7115062448,503.1624347571917,3.0,6.0,89.0,1483.2757250249656,952.0353343379164,433.6936175281834,20.0,1.0,5.0,324.18008535813794,1511.3265047713062,225.29076095413237,1.0,,1050.7505314151365,,3.0,1481.040016147965,3.0,,,,,2.0,17.0,,,1.0,1459.428389579031,,,,,386.1016681351789,1231.3953101765835,,,1777.0949364330588,3.0,1310.446836467758,3.0,,,,1491.6571401794506,,,,,1.0,,,937.8613420096502,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17592044.0,,2.0,11.0,1.0,5.0,,1593.3865224703538,408.2240725964898,1280.8125031851523,440.0517525966724,4.0,5.0,75.0,1148.8258875162194,871.8010364195401,522.9029991114829,15.0,,7.0,403.4020766882408,,632.5330688486513,1.0,,1792.0122238590843,,5.0,1193.0813080510827,,,,,,3.0,20.0,3.0,,1.0,,,,,,564.5563748707049,548.3400072168172,1244.8881173557031,,1177.7679040813518,4.0,628.2881185407309,1.0,,,,1261.4487028607325,,,,,1.0,,,218.89756003663803,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15207782.0,1.0,4.0,17.0,3.0,3.0,399.6382126033105,839.2296421430215,1028.4969162120074,768.7890601830062,1039.257427802372,3.0,2.0,13.0,1098.0813871333355,660.4695297579943,1201.1597696173603,4.0,,1.0,1086.3179654813534,,1506.8049087481663,,,,,,,2.0,,,,,1.0,3.0,2.0,,1.0,1318.470813401717,,,,,1308.6427887940642,1149.5718223661718,760.2009950884623,,1246.699139771128,2.0,1050.450820825784,2.0,,,,1096.6917688674066,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,437.6855026789245,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17732209.0,1.0,5.0,16.0,3.0,3.0,1131.683176001627,316.89638758287674,364.9308186796245,1210.2155071578063,277.6854132389773,2.0,1.0,7.0,108.14198902610714,679.6666665468182,1668.7404083331364,2.0,,1.0,356.91795462332726,,422.7792161496353,,,,,,,2.0,,,,,1.0,3.0,2.0,,1.0,233.893356804885,,,,,296.16957647640817,271.4704856698827,416.0597065378867,,541.9039464558577,2.0,1643.619747220736,2.0,,,,1642.5698973099895,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1183.1669699923425,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17745083.0,,4.0,13.0,,2.0,,1265.4425017523854,1136.952908420917,,1136.2163780132937,3.0,2.0,19.0,1228.291654540456,1454.8849864470153,631.4199953266326,2.0,,1.0,1329.32191715485,,1529.1184339280244,,,,,,,3.0,,,,,1.0,4.0,3.0,,1.0,1046.203993004553,,,,,1708.0016099699112,655.9883240572118,1326.062446066053,,1954.3456506498903,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12855885.0,1.0,5.0,16.0,3.0,3.0,728.5751794381384,263.9244561407705,758.9232373277674,791.9284271649531,687.3731921352652,3.0,2.0,7.0,437.9444719538996,262.6906136657494,1265.7737004344483,2.0,,1.0,767.7250972334068,,839.413820208266,,,,,,,2.0,,,,,1.0,3.0,2.0,,1.0,642.3525066806314,,,,,682.5659890450216,688.7924631927455,278.3452547787256,,826.3458059031133,2.0,1228.2597718015827,2.0,,,,1228.8964384768176,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,775.9715747197088,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
