property_id,count_childcare,count_community_centre,count_fast_food,count_fire_station,count_pharmacy,min_dist_childcare,min_dist_community_centre,min_dist_fast_food,min_dist_fire_station,min_dist_pharmacy,count_fuel,count_kindergarten,count_parking_space,min_dist_fuel,min_dist_kindergarten,min_dist_parking_space,count_cafe,count_charging_station,count_clinic,min_dist_cafe,min_dist_charging_station,min_dist_clinic,count_police,count_theatre,min_dist_police,min_dist_theatre,count_bank,min_dist_bank,count_atm,count_car_rental,count_cinema,count_college,count_events_venue,count_library,count_restaurant,count_social_facility,count_taxi,count_veterinary,min_dist_atm,min_dist_car_rental,min_dist_cinema,min_dist_college,min_dist_events_venue,min_dist_library,min_dist_restaurant,min_dist_social_facility,min_dist_taxi,min_dist_veterinary,count_doctors,min_dist_doctors,count_bar,count_social_centre,count_toy_library,count_university,min_dist_bar,min_dist_social_centre,min_dist_toy_library,min_dist_university,count_brothel,count_hospital,count_nightclub,min_dist_brothel,min_dist_hospital,min_dist_nightclub,count_coworking_space,min_dist_coworking_space,count_exhibition_centre,min_dist_exhibition_centre,count_parcel_locker,min_dist_parcel_locker,count_bus_station,min_dist_bus_station,count_former_hospital,count_motorcycle_parking,count_waste_disposal,min_dist_former_hospital,min_dist_motorcycle_parking,min_dist_waste_disposal,count_waste_transfer_station,min_dist_waste_transfer_station,count_internet_cafe,min_dist_internet_cafe,count_food_court,min_dist_food_court,count_nursing_home,min_dist_nursing_home,count_biergarten,min_dist_biergarten,count_community_hall;kindergarten,min_dist_community_hall;kindergarten,count_prison,min_dist_prison,count_meeting_point,count_music_venue,count_student_accommodation,count_tool_library,min_dist_meeting_point,min_dist_music_venue,min_dist_student_accommodation,min_dist_tool_library,count_retail,min_dist_retail,count_casino,count_juice_bar,min_dist_casino,min_dist_juice_bar,count_conference_centre,count_events_centre,min_dist_conference_centre,min_dist_events_centre,count_restaurant; cafe,min_dist_restaurant; cafe,count_courier,count_healthcare,min_dist_courier,min_dist_healthcare,count_private parking_space,min_dist_private parking_space,count_cafe;deli,min_dist_cafe;deli,count_car_wash;cafe,min_dist_car_wash;cafe,count_diused:fuel,min_dist_diused:fuel,count_restaurant;cafe,min_dist_restaurant;cafe,count_bus_station;shelter,min_dist_bus_station;shelter,count_cafe;bar,min_dist_cafe;bar
17715401.0,,4.0,17.0,,2.0,,1584.5894062557816,934.158197834678,,1661.2899779147365,2.0,1.0,4.0,895.295053363475,578.2639279601356,1548.6284939175605,8.0,1.0,1.0,1349.754137914587,1590.0916797874015,912.8248471166892,,1.0,,1553.2942975013452,2.0,1715.586303559165,4.0,1.0,,,,1.0,9.0,,,2.0,947.235879797024,1790.1722684592612,,,,1853.183140464728,944.2419414279376,,,1132.0343162853017,7.0,1573.686172597279,1.0,,,,1681.3225894899383,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17715398.0,2.0,7.0,44.0,1.0,12.0,334.4505681712939,834.0227009246476,312.03883370995896,1743.1579693115536,234.3436684413745,6.0,15.0,1.0,415.6226418857515,835.204815497849,1696.442513792104,85.0,1.0,9.0,270.42949146084123,1724.8754757046677,966.1662131881396,3.0,1.0,1394.3130049170957,1876.6885583439584,3.0,1540.963441092544,10.0,1.0,1.0,,6.0,4.0,83.0,3.0,1.0,2.0,263.14151334542134,1508.915621093272,797.3996608026673,,1180.194059625232,931.967342622265,165.57561238346668,1172.0766949624713,1864.0898894527545,792.9538771548328,16.0,228.14648186978377,21.0,2.0,,2.0,261.88468080479026,1643.1618501485827,,880.0218029750138,,5.0,2.0,,1484.046725904282,1227.4632095192471,,,,,1.0,1508.866689192721,,,,,,,,,,,,,,,1.0,1869.7149262466933,,,,,1.0,1646.9906421533767,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17715347.0,4.0,,21.0,,4.0,834.9970980844968,,530.5815159959401,,1101.7737444765403,10.0,6.0,157.0,1170.7540276719856,879.4352630954096,1580.5500897961813,11.0,,4.0,1466.500045420184,,1241.8999598167986,,,,,5.0,1722.4823151698645,2.0,,,,,1.0,12.0,4.0,1.0,,1620.6239795072947,,,,,1869.7060513515696,321.0225503491711,1584.099133692327,1677.8682103439885,,3.0,1459.3280212433838,1.0,,,1.0,1449.6172693620765,,,2485.0305792743534,,1.0,,,1975.1743736023868,,,,,,1.0,1395.950502267472,,,,,,,,,,,,,,,1.0,1206.1519444071537,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17715324.0,2.0,1.0,26.0,,11.0,802.5268670572798,1457.7021043009968,181.0986864060065,,148.0385809163108,9.0,9.0,82.0,580.4709939309155,1016.0760254445612,337.33842250586514,21.0,6.0,6.0,160.440988528075,1083.112774967569,833.6193357381961,1.0,,1847.7332504612411,,3.0,1546.0145486239178,2.0,,1.0,2.0,1.0,2.0,42.0,4.0,1.0,1.0,1222.4643059064092,,1260.6145487089816,603.1487295716039,1886.2736776597103,1094.506021977437,107.37238945322102,938.1728031053616,1602.1491691957976,1045.4829534042249,1.0,1915.3597255042805,,,1.0,,,,1257.237910422105,,,,,,,,,,,,,,2.0,1582.4276599570462,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17715315.0,4.0,12.0,32.0,1.0,14.0,833.6654434077598,303.32890389468287,833.1128118659291,1222.8274344597544,915.8566753226054,7.0,4.0,1846.0,878.0156103266055,276.07038215105143,822.841115978923,61.0,3.0,13.0,520.8555358518507,1319.449891981018,705.6583524424486,1.0,1.0,1208.501226353333,872.659971336681,4.0,951.0741166507706,7.0,1.0,,2.0,1.0,4.0,97.0,7.0,,2.0,847.9308257651708,822.9822039699086,,1402.3120748780068,1857.9079889137183,754.9933761739027,543.9949121989905,1359.5885964584993,,1873.457891951707,9.0,838.508363217297,9.0,,,2.0,780.2338215680176,,,960.690488068209,,1.0,2.0,,1992.6621681352492,827.9222283618516,,,,,,,,,,1.0,1.0,,1840.3291429983556,1250.8161711617597,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1030.890992484952,,,,,,,,,,,,,,,,,,,,,,,,,
17715202.0,3.0,11.0,269.0,4.0,36.0,1216.8613082834866,741.7966639224056,14.035465358889178,952.9250047824296,215.8528764418141,5.0,6.0,390.0,1036.863642618765,1095.5772781250298,542.7574004015182,503.0,23.0,23.0,53.59503861391272,231.2617199116165,480.008234812864,11.0,29.0,566.8238297064923,675.8134993538044,51.0,154.15987756153868,54.0,17.0,6.0,13.0,17.0,16.0,712.0,6.0,10.0,1.0,127.66094441684665,304.4368836699329,682.8961299540524,607.3307589214663,762.9027791878787,328.96229423048976,66.64834376964039,1361.5939563600473,192.01245120130903,1681.566681495332,11.0,272.9775248374996,155.0,,,21.0,20.02691834635981,,,390.8478471741296,1.0,1.0,11.0,1780.9759685540112,2121.1337177050414,160.11064528682903,5.0,139.40568457539703,1.0,828.5427537006533,8.0,174.30247977425975,1.0,381.2003586372334,,24.0,3.0,,190.47950973791427,619.9121138611504,,,1.0,372.1781440254162,14.0,237.0821231733508,,,,,,,2.0,769.9395584766845,,,,,,,,,,,3.0,1.0,616.8290564398874,993.3062239392,1.0,,819.1214189454993,,,,,,,,,,,,,,,,,,,,,
17715148.0,3.0,2.0,4.0,1.0,,1056.2477030214704,662.8102555375364,1574.238062205661,642.9885357929355,,2.0,1.0,67.0,1162.305175550278,774.0480446562644,1364.4854045608145,1.0,,2.0,1640.9968606984746,,725.4437811283044,,,,,,,,,,,,,1.0,,,,,,,,,,1628.991336688476,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17715132.0,,,50.0,1.0,14.0,,,820.1357820152625,1218.2426774963794,466.6011595092681,7.0,4.0,129.0,556.5183181196855,1405.7351518062887,1379.569187042422,66.0,4.0,6.0,272.3068389618812,726.2869639866103,887.6582289831958,1.0,2.0,906.2628570640916,637.1344732823769,15.0,432.3516109641804,4.0,2.0,2.0,1.0,,5.0,103.0,3.0,1.0,1.0,806.9523128003351,1520.143089072369,641.6254076384025,1821.1211150022848,,419.1147297393767,477.5357680044384,1375.6753961591717,1105.0323970612817,47.36574544182237,5.0,388.8814033237983,26.0,,,2.0,833.233321684154,,,1723.224185856301,,3.0,2.0,,1598.5932748554794,787.0862566578098,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17715124.0,1.0,3.0,18.0,1.0,7.0,1797.1176650805917,811.1521315742069,245.08613861124772,1954.536488809602,304.5035979514448,6.0,3.0,,618.2561690279643,1462.84223864488,,46.0,1.0,2.0,289.6698623319939,374.73392429397336,1058.6475385766264,2.0,6.0,381.08935480910645,336.9169546131047,5.0,271.9867652801281,,2.0,2.0,,1.0,1.0,80.0,2.0,2.0,2.0,,934.235093444499,1205.034118491699,,1816.8985788034424,1046.5039264373206,249.9869897416086,789.6417000150265,349.56127083174493,1226.309625659241,1.0,1943.3177602490828,14.0,1.0,,,272.8663673754646,1987.598408009504,,,,,1.0,,,1142.6823626823286,,,,,1.0,1128.977957701181,,,,,1.0,,,1476.3882431535897,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17715106.0,,15.0,70.0,2.0,16.0,,269.3834208689903,193.62627247375892,1161.185500567239,397.9303196346656,7.0,18.0,13.0,725.7401213099832,330.6602977462901,1777.3803180904692,126.0,6.0,11.0,223.04684429354876,309.7567234552992,400.8334786226396,2.0,,1435.0660554622516,,7.0,1448.1064001519003,12.0,1.0,1.0,1.0,9.0,4.0,155.0,9.0,,5.0,1263.877363561715,1497.4764025254717,390.319885328224,1866.274599001606,633.3785129252145,989.8697998360558,385.0329540858392,576.3685947683593,,680.2559505497521,26.0,162.90498038161098,59.0,2.0,,1.0,255.47206545051327,1344.5336642570046,,1852.166594320216,,2.0,5.0,,1093.7146372519685,1691.362071037582,,,,,1.0,1439.5051951543835,,,,,,,,,1.0,445.8145145748915,,,,,1.0,1641.4323002486203,1.0,1980.558342113664,,,,,1.0,2.0,,1.0,509.5422747424757,1888.4270318828887,,371.6045786998817,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
