property_id,count_childcare,count_community_centre,count_fast_food,count_fire_station,count_pharmacy,min_dist_childcare,min_dist_community_centre,min_dist_fast_food,min_dist_fire_station,min_dist_pharmacy,count_fuel,count_kindergarten,count_parking_space,min_dist_fuel,min_dist_kindergarten,min_dist_parking_space,count_cafe,count_charging_station,count_clinic,min_dist_cafe,min_dist_charging_station,min_dist_clinic,count_police,count_theatre,min_dist_police,min_dist_theatre,count_bank,min_dist_bank,count_atm,count_car_rental,count_cinema,count_college,count_events_venue,count_library,count_restaurant,count_social_facility,count_taxi,count_veterinary,min_dist_atm,min_dist_car_rental,min_dist_cinema,min_dist_college,min_dist_events_venue,min_dist_library,min_dist_restaurant,min_dist_social_facility,min_dist_taxi,min_dist_veterinary,count_doctors,min_dist_doctors,count_bar,count_social_centre,count_toy_library,count_university,min_dist_bar,min_dist_social_centre,min_dist_toy_library,min_dist_university,count_brothel,count_hospital,count_nightclub,min_dist_brothel,min_dist_hospital,min_dist_nightclub,count_coworking_space,min_dist_coworking_space,count_exhibition_centre,min_dist_exhibition_centre,count_parcel_locker,min_dist_parcel_locker,count_bus_station,min_dist_bus_station,count_former_hospital,count_motorcycle_parking,count_waste_disposal,min_dist_former_hospital,min_dist_motorcycle_parking,min_dist_waste_disposal,count_waste_transfer_station,min_dist_waste_transfer_station,count_internet_cafe,min_dist_internet_cafe,count_food_court,min_dist_food_court,count_nursing_home,min_dist_nursing_home,count_biergarten,min_dist_biergarten,count_community_hall;kindergarten,min_dist_community_hall;kindergarten,count_prison,min_dist_prison,count_meeting_point,count_music_venue,count_student_accommodation,count_tool_library,min_dist_meeting_point,min_dist_music_venue,min_dist_student_accommodation,min_dist_tool_library,count_retail,min_dist_retail,count_casino,count_juice_bar,min_dist_casino,min_dist_juice_bar,count_conference_centre,count_events_centre,min_dist_conference_centre,min_dist_events_centre,count_restaurant; cafe,min_dist_restaurant; cafe,count_courier,count_healthcare,min_dist_courier,min_dist_healthcare,count_private parking_space,min_dist_private parking_space,count_cafe;deli,min_dist_cafe;deli,count_car_wash;cafe,min_dist_car_wash;cafe,count_diused:fuel,min_dist_diused:fuel,count_restaurant;cafe,min_dist_restaurant;cafe,count_bus_station;shelter,min_dist_bus_station;shelter,count_cafe;bar,min_dist_cafe;bar
16957542.0,,1.0,,1.0,,,1024.326049446653,,1080.870752905309,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,1580.174101642112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17436355.0,,1.0,,1.0,,,1024.326049446653,,1080.870752905309,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,1580.174101642112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17427051.0,,1.0,,1.0,,,1024.326049446653,,1080.870752905309,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,1580.174101642112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16769745.0,1.0,1.0,1.0,2.0,1.0,884.1890194285994,854.5749542015427,813.8779729474497,882.4000565951995,812.7781879776279,2.0,,,1754.591765197874,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17527464.0,1.0,1.0,1.0,1.0,1.0,748.9395099937072,739.2099601452303,795.3606750955848,706.037687491432,771.3803572375984,1.0,,,241.03000527585863,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17583920.0,1.0,1.0,1.0,1.0,1.0,748.9395099937072,739.2099601452303,795.3606750955848,706.037687491432,771.3803572375984,1.0,,,241.03000527585863,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17638779.0,1.0,1.0,1.0,1.0,1.0,161.0964441321312,188.01138095933047,137.31715668093477,217.17240246685296,177.5554861163281,1.0,,,1120.899669570265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17430549.0,2.0,,11.0,1.0,5.0,1833.587111261735,,1570.1227065438702,1881.8934985304847,1557.8518197585172,2.0,1.0,18.0,1904.402786426251,994.944979008354,1624.0273044509363,16.0,1.0,,1051.868902608144,1795.2792699901374,,,,,,1.0,2005.2417238586352,2.0,,1.0,1.0,,1.0,10.0,,,1.0,1673.7698116904876,,1920.3641562101304,1940.918173627916,,1857.7110877066016,1401.9129672486383,,,1558.1999193371075,,,2.0,,,1.0,1884.9118519367205,,,1946.517197461248,,,1.0,,,1846.2923229814733,,,,,1.0,1831.2300348893032,2.0,1721.858467296292,,,,,,,,,,,,,2.0,676.9373809450674,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16022992.0,2.0,,13.0,1.0,5.0,2002.1880942397088,,1433.5338260608944,1792.4835619906542,1423.362401523567,4.0,1.0,22.0,1636.604381635227,876.517979761795,1549.8066533129595,27.0,1.0,,818.3469510386097,1609.7107213270283,,1.0,1.0,1991.6673854980831,1911.22975818325,6.0,1807.23968539975,4.0,,1.0,1.0,,1.0,24.0,,1.0,1.0,1580.7960463708828,,1683.6190135280783,1718.1048511201905,,1591.6930435116824,1094.4340100222455,,1775.223035527425,1459.5549233879133,,,2.0,,,1.0,1645.756124821727,,,1721.8048743294055,,1.0,1.0,,2134.9744190334523,1616.7363632564611,,,,,1.0,1632.7770225223358,2.0,1479.153616149142,,,,,,,,,,,,,2.0,442.2113094962858,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17418108.0,4.0,2.0,15.0,,1.0,393.2067442181951,594.2146350288288,243.841735177864,,1414.22875272495,6.0,6.0,350.0,1105.4526412455011,591.1225495289723,239.6900063779352,8.0,3.0,2.0,1036.901878265891,1270.1538742140056,753.1067528787933,,,,,2.0,1451.9886862946723,,3.0,1.0,,1.0,1.0,11.0,7.0,,1.0,,1846.8722960391867,1499.6679321774463,,1957.36303174682,1566.139006914972,323.7618975249292,494.56254378351264,,509.71837748191416,1.0,1527.0196540949505,,,,1.0,,,,1565.394929140574,,1.0,,,639.3414645298421,,,,,,2.0,304.0448759427209,,,,,7.0,,,1913.0537480328212,,,,,,,1.0,1448.7062664006096,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
