5min,10min,15min,property_id,coordinates
"POLYGON ((145.27344 -38.091197, 145.274064 -38.09202, 145.274809 -38.092912, 145.275365 -38.093038, 145.275718 -38.09308, 145.276071 -38.093122, 145.276239 -38.093083, 145.278651 -38.091563, 145.278693 -38.091205, 145.276914 -38.089281, 145.274529 -38.087644, 145.27417 -38.087626, 145.274002 -38.087672, 145.272415 -38.089088, 145.272089 -38.089467, 145.27344 -38.091197))","POLYGON ((145.270011 -38.086707, 145.27006 -38.086809, 145.270289 -38.087117, 145.272089 -38.089467, 145.27344 -38.091197, 145.274064 -38.09202, 145.274809 -38.092912, 145.275971 -38.094179, 145.276031 -38.094211, 145.276056 -38.094224, 145.276296 -38.094333, 145.278887 -38.094746, 145.280314 -38.094928, 145.280387 -38.094912, 145.280719 -38.094771, 145.281638 -38.093207, 145.281557 -38.093002, 145.281419 -38.092712, 145.280922 -38.09202, 145.279227 -38.086906, 145.279224 -38.086902, 145.27908 -38.086771, 145.277548 -38.085896, 145.277208 -38.085778, 145.272766 -38.08536, 145.270905 -38.08536, 145.270805 -38.085368, 145.270703 -38.085382, 145.270389 -38.085558, 145.269967 -38.086558, 145.270011 -38.086707))","POLYGON ((145.268055 -38.084217, 145.268784 -38.085176, 145.270289 -38.087117, 145.272089 -38.089467, 145.274064 -38.09202, 145.275345 -38.093652, 145.278248 -38.097146, 145.279463 -38.097779, 145.279665 -38.097811, 145.279867 -38.097844, 145.281127 -38.098003, 145.28138 -38.098033, 145.28189 -38.09777, 145.282643 -38.097375, 145.282732 -38.097309, 145.282993 -38.097075, 145.283582 -38.096225, 145.284057 -38.095518, 145.284271 -38.095025, 145.284448 -38.091891, 145.282568 -38.086339, 145.282609 -38.085981, 145.282533 -38.085907, 145.278753 -38.083398, 145.278572 -38.083294, 145.275961 -38.082256, 145.271469 -38.081841, 145.27125 -38.081884, 145.270045 -38.082184, 145.267613 -38.08304, 145.267326 -38.083258, 145.268055 -38.084217))",16571006.0,POINT (-38.090805 145.273972)
"POLYGON ((145.285941 -38.099497, 145.286696 -38.100499, 145.287536 -38.101441, 145.287707 -38.101628, 145.288479 -38.10247, 145.289299 -38.103334, 145.289652 -38.103404, 145.292533 -38.102898, 145.292952 -38.102758, 145.294777 -38.101211, 145.294825 -38.100854, 145.294769 -38.100771, 145.293 -38.09852, 145.292783 -38.098309, 145.292743 -38.098286, 145.288055 -38.097067, 145.285984 -38.099139, 145.285941 -38.099497))","POLYGON ((145.282378 -38.098154, 145.282296 -38.10026, 145.282492 -38.100532, 145.282947 -38.101062, 145.2851 -38.101873, 145.287181 -38.10295, 145.290928 -38.107127, 145.291281 -38.107197, 145.295311 -38.104661, 145.296641 -38.103884, 145.297653 -38.102889, 145.298541 -38.101091, 145.298692 -38.100573, 145.298711 -38.100503, 145.298752 -38.100145, 145.297982 -38.099097, 145.297899 -38.098998, 145.294059 -38.094909, 145.29366 -38.094618, 145.293479 -38.094497, 145.293126 -38.094429, 145.291369 -38.09545, 145.285663 -38.095761, 145.283434 -38.096927, 145.283401 -38.09695, 145.282717 -38.097438, 145.282446 -38.0978, 145.282378 -38.098154))","POLYGON ((145.277705 -38.097383, 145.279008 -38.101433, 145.280161 -38.102651, 145.281128 -38.103686, 145.281565 -38.104107, 145.28164 -38.104177, 145.281911 -38.104368, 145.282264 -38.104436, 145.286593 -38.106213, 145.287747 -38.107447, 145.288251 -38.107948, 145.289076 -38.108866, 145.289209 -38.109008, 145.290344 -38.110237, 145.290492 -38.110267, 145.290946 -38.110115, 145.295793 -38.108461, 145.299677 -38.105948, 145.302165 -38.102242, 145.303136 -38.099893, 145.303146 -38.099533, 145.301377 -38.097874, 145.298085 -38.094743, 145.296338 -38.092811, 145.294655 -38.090975, 145.294147 -38.090864, 145.293793 -38.090798, 145.290879 -38.0924, 145.290464 -38.092579, 145.289453 -38.093208, 145.287942 -38.094151, 145.283566 -38.094375, 145.282126 -38.093787, 145.281822 -38.093657, 145.281489 -38.093795, 145.27781 -38.096975, 145.27777 -38.097029, 145.277705 -38.097383))",16216430.0,POINT (-38.100041 145.29053)
"POLYGON ((144.987595 -37.829135, 144.987681 -37.829987, 144.987748 -37.830173, 144.991214 -37.832147, 144.991393 -37.832174, 144.991603 -37.832202, 144.991733 -37.832199, 144.993337 -37.83117, 144.994584 -37.830374, 144.994592 -37.83007, 144.994587 -37.830014, 144.993212 -37.828272, 144.991714 -37.82675, 144.991185 -37.826261, 144.991056 -37.826158, 144.990701 -37.826098, 144.988343 -37.827069, 144.988217 -37.827117, 144.987595 -37.829135))","POLYGON ((144.983893 -37.827162, 144.983772 -37.828467, 144.983874 -37.830313, 144.983923 -37.83067, 144.985772 -37.832555, 144.986172 -37.832965, 144.9873 -37.833815, 144.987368 -37.833828, 144.987721 -37.833898, 144.993543 -37.833692, 144.996494 -37.832549, 144.99885 -37.831105, 144.999207 -37.830833, 144.999247 -37.830475, 144.999 -37.830128, 144.996542 -37.827136, 144.995809 -37.826317, 144.995487 -37.825992, 144.993204 -37.824004, 144.993153 -37.823962, 144.992707 -37.823819, 144.990475 -37.823207, 144.99012 -37.823149, 144.988748 -37.823403, 144.987689 -37.823796, 144.986895 -37.82435, 144.983938 -37.826805, 144.983893 -37.827162))","POLYGON ((144.979313 -37.831082, 144.97963 -37.831469, 144.979745 -37.831578, 144.98179 -37.833552, 144.982585 -37.834241, 144.984993 -37.836245, 144.98652 -37.837455, 144.986602 -37.837514, 144.986955 -37.837585, 144.992708 -37.837016, 144.993061 -37.837085, 144.99637 -37.836181, 145.000348 -37.833404, 145.001994 -37.832526, 145.002139 -37.832196, 145.002821 -37.830068, 145.002866 -37.829711, 145.002732 -37.829086, 145.000172 -37.826417, 144.998619 -37.824899, 144.995678 -37.822018, 144.994304 -37.820647, 144.994069 -37.820568, 144.99125 -37.819819, 144.990996 -37.819791, 144.989489 -37.819685, 144.989309 -37.819682, 144.98859 -37.819723, 144.986025 -37.820729, 144.985731 -37.820937, 144.984711 -37.821832, 144.980154 -37.825218, 144.979919 -37.825491, 144.979441 -37.82682, 144.979313 -37.831082))",17476192.0,POINT (-37.829828 144.990135)
"POLYGON ((144.987595 -37.829135, 144.987681 -37.829987, 144.987748 -37.830173, 144.991214 -37.832147, 144.991393 -37.832174, 144.991603 -37.832202, 144.991733 -37.832199, 144.993337 -37.83117, 144.994584 -37.830374, 144.994592 -37.83007, 144.994587 -37.830014, 144.993212 -37.828272, 144.991714 -37.82675, 144.991185 -37.826261, 144.991056 -37.826158, 144.990701 -37.826098, 144.988343 -37.827069, 144.988217 -37.827117, 144.987595 -37.829135))","POLYGON ((144.983893 -37.827162, 144.983772 -37.828467, 144.983874 -37.830313, 144.983923 -37.83067, 144.985772 -37.832555, 144.986172 -37.832965, 144.9873 -37.833815, 144.987368 -37.833828, 144.987721 -37.833898, 144.993543 -37.833692, 144.996494 -37.832549, 144.99885 -37.831105, 144.999207 -37.830833, 144.999247 -37.830475, 144.999 -37.830128, 144.996542 -37.827136, 144.995809 -37.826317, 144.995487 -37.825992, 144.993204 -37.824004, 144.993153 -37.823962, 144.992707 -37.823819, 144.990475 -37.823207, 144.99012 -37.823149, 144.988748 -37.823403, 144.987689 -37.823796, 144.986895 -37.82435, 144.983938 -37.826805, 144.983893 -37.827162))","POLYGON ((144.979313 -37.831082, 144.97963 -37.831469, 144.979745 -37.831578, 144.98179 -37.833552, 144.982585 -37.834241, 144.984993 -37.836245, 144.98652 -37.837455, 144.986602 -37.837514, 144.986955 -37.837585, 144.992708 -37.837016, 144.993061 -37.837085, 144.99637 -37.836181, 145.000348 -37.833404, 145.001994 -37.832526, 145.002139 -37.832196, 145.002821 -37.830068, 145.002866 -37.829711, 145.002732 -37.829086, 145.000172 -37.826417, 144.998619 -37.824899, 144.995678 -37.822018, 144.994304 -37.820647, 144.994069 -37.820568, 144.99125 -37.819819, 144.990996 -37.819791, 144.989489 -37.819685, 144.989309 -37.819682, 144.98859 -37.819723, 144.986025 -37.820729, 144.985731 -37.820937, 144.984711 -37.821832, 144.980154 -37.825218, 144.979919 -37.825491, 144.979441 -37.82682, 144.979313 -37.831082))",17340476.0,POINT (-37.829828 144.990135)
"POLYGON ((144.987595 -37.829135, 144.987681 -37.829987, 144.987748 -37.830173, 144.991214 -37.832147, 144.991393 -37.832174, 144.991603 -37.832202, 144.991733 -37.832199, 144.993337 -37.83117, 144.994584 -37.830374, 144.994592 -37.83007, 144.994587 -37.830014, 144.993212 -37.828272, 144.991714 -37.82675, 144.991185 -37.826261, 144.991056 -37.826158, 144.990701 -37.826098, 144.988343 -37.827069, 144.988217 -37.827117, 144.987595 -37.829135))","POLYGON ((144.983893 -37.827162, 144.983772 -37.828467, 144.983874 -37.830313, 144.983923 -37.83067, 144.985772 -37.832555, 144.986172 -37.832965, 144.9873 -37.833815, 144.987368 -37.833828, 144.987721 -37.833898, 144.993543 -37.833692, 144.996494 -37.832549, 144.99885 -37.831105, 144.999207 -37.830833, 144.999247 -37.830475, 144.999 -37.830128, 144.996542 -37.827136, 144.995809 -37.826317, 144.995487 -37.825992, 144.993204 -37.824004, 144.993153 -37.823962, 144.992707 -37.823819, 144.990475 -37.823207, 144.99012 -37.823149, 144.988748 -37.823403, 144.987689 -37.823796, 144.986895 -37.82435, 144.983938 -37.826805, 144.983893 -37.827162))","POLYGON ((144.979313 -37.831082, 144.97963 -37.831469, 144.979745 -37.831578, 144.98179 -37.833552, 144.982585 -37.834241, 144.984993 -37.836245, 144.98652 -37.837455, 144.986602 -37.837514, 144.986955 -37.837585, 144.992708 -37.837016, 144.993061 -37.837085, 144.99637 -37.836181, 145.000348 -37.833404, 145.001994 -37.832526, 145.002139 -37.832196, 145.002821 -37.830068, 145.002866 -37.829711, 145.002732 -37.829086, 145.000172 -37.826417, 144.998619 -37.824899, 144.995678 -37.822018, 144.994304 -37.820647, 144.994069 -37.820568, 144.99125 -37.819819, 144.990996 -37.819791, 144.989489 -37.819685, 144.989309 -37.819682, 144.98859 -37.819723, 144.986025 -37.820729, 144.985731 -37.820937, 144.984711 -37.821832, 144.980154 -37.825218, 144.979919 -37.825491, 144.979441 -37.82682, 144.979313 -37.831082))",17487738.0,POINT (-37.829828 144.990135)
"POLYGON ((143.890611 -37.425094, 143.89193 -37.426183, 143.893243 -37.427183, 143.893709 -37.427499, 143.894063 -37.427565, 143.894252 -37.427556, 143.896837 -37.426468, 143.897132 -37.426261, 143.898719 -37.42405, 143.898699 -37.423691, 143.898299 -37.422935, 143.897159 -37.421047, 143.894819 -37.420157, 143.894462 -37.420204, 143.892215 -37.422115, 143.890651 -37.424737, 143.890611 -37.425094))","POLYGON ((143.887154 -37.424721, 143.887285 -37.424935, 143.889533 -37.428501, 143.892088 -37.431124, 143.892426 -37.431247, 143.894748 -37.430784, 143.897615 -37.430216, 143.899497 -37.429682, 143.899767 -37.429444, 143.903074 -37.424804, 143.903282 -37.42451, 143.90222 -37.421309, 143.898467 -37.418655, 143.897457 -37.417628, 143.893333 -37.416289, 143.893034 -37.416489, 143.890846 -37.419401, 143.887636 -37.422667, 143.887154 -37.424721))","POLYGON ((143.884429 -37.422119, 143.885681 -37.425185, 143.887492 -37.430673, 143.887854 -37.433183, 143.888482 -37.434859, 143.888774 -37.43507, 143.891712 -37.434924, 143.89207 -37.434893, 143.895123 -37.434338, 143.895282 -37.434308, 143.900738 -37.432743, 143.900791 -37.432727, 143.90206 -37.432194, 143.902114 -37.432101, 143.902279 -37.431782, 143.903313 -37.429518, 143.907225 -37.426643, 143.907511 -37.426424, 143.907226 -37.426051, 143.906251 -37.420407, 143.906229 -37.420047, 143.902981 -37.417584, 143.901153 -37.414961, 143.900967 -37.414653, 143.897702 -37.414126, 143.89297 -37.41327, 143.891678 -37.413144, 143.891363 -37.413318, 143.888613 -37.417308, 143.884312 -37.41995, 143.884052 -37.420199, 143.884429 -37.422119))",17581648.0,POINT (-37.423802 143.894419)
"POLYGON ((145.331968 -37.761018, 145.33391 -37.762197, 145.334262 -37.762271, 145.336265 -37.761494, 145.337911 -37.760613, 145.338101 -37.760306, 145.33822 -37.759857, 145.338132 -37.758114, 145.338105 -37.758001, 145.337845 -37.757752, 145.334852 -37.757734, 145.334241 -37.758127, 145.332005 -37.76066, 145.331968 -37.761018))","POLYGON ((145.32796 -37.760383, 145.328147 -37.760759, 145.330608 -37.763998, 145.330844 -37.76427, 145.333199 -37.765906, 145.333554 -37.765971, 145.333796 -37.764656, 145.337527 -37.761366, 145.337768 -37.761278, 145.33802 -37.761186, 145.340076 -37.76056, 145.34122 -37.75527, 145.340607 -37.754807, 145.335568 -37.754126, 145.335503 -37.754118, 145.333926 -37.754869, 145.331082 -37.756497, 145.329417 -37.757855, 145.328034 -37.759783, 145.327904 -37.760118, 145.32796 -37.760383))","POLYGON ((145.323296 -37.759109, 145.326166 -37.764021, 145.326854 -37.765856, 145.331309 -37.768864, 145.332207 -37.770228, 145.332563 -37.770283, 145.332787 -37.769966, 145.332971 -37.769029, 145.333156 -37.768093, 145.333554 -37.765971, 145.333687 -37.765249, 145.337527 -37.761366, 145.337768 -37.761278, 145.33802 -37.761186, 145.342041 -37.760493, 145.343286 -37.759483, 145.345549 -37.756713, 145.345631 -37.756559, 145.34568 -37.756454, 145.345767 -37.756104, 145.343785 -37.753946, 145.340133 -37.751449, 145.336711 -37.750454, 145.336358 -37.750385, 145.336227 -37.750416, 145.336047 -37.750493, 145.332773 -37.752, 145.329757 -37.75364, 145.328643 -37.754389, 145.327046 -37.755807, 145.323335 -37.758752, 145.323296 -37.759109))",17582952.0,POINT (-37.760567 145.336057)
"POLYGON ((145.351752 -37.751541, 145.351808 -37.75294, 145.351896 -37.754324, 145.352076 -37.754544, 145.353369 -37.756011, 145.353505 -37.756075, 145.353845 -37.756167, 145.35397 -37.756187, 145.356152 -37.755327, 145.357203 -37.753109, 145.35726 -37.752753, 145.357609 -37.75026, 145.357332 -37.750031, 145.356138 -37.750188, 145.351958 -37.751192, 145.351917 -37.751216, 145.351841 -37.751267, 145.351752 -37.75152, 145.351752 -37.751541))","POLYGON ((145.347109 -37.750892, 145.347144 -37.751146, 145.348749 -37.756488, 145.349898 -37.757732, 145.350316 -37.758142, 145.350635 -37.75826, 145.354243 -37.759035, 145.354703 -37.759057, 145.355308 -37.759016, 145.359139 -37.756739, 145.359086 -37.756383, 145.358936 -37.754216, 145.36032 -37.749794, 145.360362 -37.748475, 145.360265 -37.748312, 145.36015 -37.74829, 145.358497 -37.748035, 145.355821 -37.747541, 145.355815 -37.74754, 145.35568 -37.747584, 145.355675 -37.747588, 145.35071 -37.75019, 145.349296 -37.749876, 145.34896 -37.749748, 145.347198 -37.750732, 145.347125 -37.750805, 145.347109 -37.750892))","POLYGON ((145.342537 -37.750202, 145.342494 -37.750559, 145.343474 -37.751759, 145.344902 -37.756274, 145.345143 -37.756792, 145.345495 -37.757453, 145.347243 -37.759537, 145.347273 -37.759572, 145.349789 -37.76132, 145.350705 -37.761632, 145.353087 -37.762246, 145.355965 -37.762275, 145.361038 -37.759578, 145.361341 -37.759382, 145.363114 -37.757805, 145.3633 -37.756412, 145.363337 -37.756054, 145.363283 -37.754898, 145.364723 -37.749178, 145.364939 -37.74889, 145.361899 -37.744869, 145.359521 -37.743181, 145.359213 -37.742994, 145.358487 -37.744191, 145.353472 -37.747223, 145.3523 -37.747101, 145.351129 -37.746979, 145.349849 -37.748143, 145.344749 -37.748955, 145.344396 -37.748885, 145.342691 -37.7492, 145.342537 -37.750202))",17620571.0,POINT (-37.752574 145.355098)
"POLYGON ((145.284172 -37.799118, 145.285006 -37.800251, 145.287529 -37.801345, 145.287606 -37.80138, 145.287659 -37.801395, 145.288275 -37.80147, 145.28889 -37.801545, 145.289627 -37.80129, 145.290406 -37.800852, 145.291277 -37.800113, 145.291313 -37.799755, 145.291212 -37.799622, 145.290198 -37.798371, 145.289847 -37.798289, 145.28977 -37.798271, 145.286882 -37.7978, 145.286528 -37.797733, 145.286374 -37.797765, 145.284216 -37.798761, 145.284172 -37.799118))","POLYGON ((145.279732 -37.79894, 145.279856 -37.799278, 145.282415 -37.802216, 145.283894 -37.803551, 145.284227 -37.803746, 145.284453 -37.803812, 145.28857 -37.804931, 145.288923 -37.805003, 145.289303 -37.804814, 145.290633 -37.804044, 145.29358 -37.802039, 145.295966 -37.800659, 145.296008 -37.800301, 145.293489 -37.796255, 145.293276 -37.795965, 145.291029 -37.794675, 145.290675 -37.79461, 145.285206 -37.795179, 145.284997 -37.795228, 145.282784 -37.79611, 145.281473 -37.796961, 145.280043 -37.798174, 145.279804 -37.798443, 145.279732 -37.79894))","POLYGON ((145.275453 -37.800426, 145.275448 -37.800517, 145.275575 -37.800853, 145.279211 -37.804295, 145.280039 -37.805404, 145.280756 -37.805989, 145.281044 -37.806206, 145.282824 -37.807047, 145.287425 -37.808729, 145.287809 -37.808773, 145.288192 -37.808817, 145.288529 -37.808634, 145.291272 -37.807171, 145.293063 -37.806211, 145.296982 -37.803373, 145.300727 -37.801283, 145.300763 -37.801027, 145.3007 -37.800833, 145.300401 -37.800252, 145.298982 -37.799013, 145.297461 -37.794807, 145.297386 -37.794455, 145.296261 -37.793721, 145.291855 -37.790943, 145.291502 -37.790874, 145.291391 -37.790903, 145.286773 -37.792028, 145.286733 -37.792046, 145.281534 -37.793366, 145.280344 -37.793374, 145.278135 -37.794868, 145.277889 -37.795132, 145.275778 -37.799057, 145.275453 -37.800426))",16781265.0,POINT (-37.80055 145.28787)
"POLYGON ((145.352971 -37.753284, 145.353027 -37.753398, 145.353914 -37.754513, 145.354879 -37.755619, 145.355088 -37.755812, 145.355436 -37.755903, 145.355593 -37.755848, 145.356618 -37.75534, 145.359127 -37.754078, 145.359157 -37.753684, 145.359188 -37.75329, 145.359188 -37.753289, 145.35922 -37.752896, 145.359253 -37.752503, 145.359179 -37.749949, 145.357525 -37.748511, 145.357444 -37.748483, 145.357189 -37.748481, 145.352759 -37.75096, 145.352464 -37.751108, 145.352971 -37.753284))","POLYGON ((145.347938 -37.75088, 145.347895 -37.751238, 145.350501 -37.755763, 145.35194 -37.757673, 145.352129 -37.75786, 145.353577 -37.759169, 145.354015 -37.759562, 145.354066 -37.75959, 145.354542 -37.759589, 145.3552 -37.759446, 145.359978 -37.756814, 145.360257 -37.756665, 145.360139 -37.756258, 145.359941 -37.755957, 145.359188 -37.753289, 145.361092 -37.749797, 145.362263 -37.748788, 145.3623 -37.74843, 145.361539 -37.746944, 145.361185 -37.746878, 145.357174 -37.746148, 145.353674 -37.747246, 145.348734 -37.750319, 145.34795 -37.750822, 145.347938 -37.75088))","POLYGON ((145.343288 -37.750291, 145.343246 -37.750649, 145.343965 -37.751715, 145.346594 -37.756838, 145.348428 -37.758744, 145.349322 -37.759642, 145.352324 -37.762442, 145.352594 -37.762618, 145.352701 -37.762674, 145.353199 -37.7629, 145.356074 -37.762479, 145.356134 -37.762466, 145.356456 -37.762367, 145.356677 -37.762296, 145.361544 -37.760193, 145.361864 -37.759921, 145.364314 -37.756517, 145.364351 -37.756159, 145.365546 -37.750585, 145.365784 -37.750315, 145.36446 -37.746523, 145.362066 -37.743858, 145.35931 -37.742834, 145.358535 -37.744111, 145.353472 -37.747223, 145.351356 -37.747003, 145.349111 -37.74677, 145.348968 -37.746752, 145.343617 -37.749345, 145.343486 -37.749681, 145.343288 -37.750291))",17567737.0,POINT (-37.752153 145.356003)
