5min,10min,15min,property_id,coordinates
"POLYGON ((145.046719 -37.76427, 145.047002 -37.764493, 145.051702 -37.763343, 145.053441 -37.762968, 145.053633 -37.761952, 145.053465 -37.760374, 145.053283 -37.75868, 145.053016 -37.758438, 145.049963 -37.75802, 145.049866 -37.758074, 145.048756 -37.758706, 145.046719 -37.762827, 145.046719 -37.76427))","POLYGON ((145.044586 -37.758123, 145.044545 -37.758335, 145.044545 -37.758335, 145.044505 -37.758547, 145.044464 -37.758759, 145.043513 -37.763668, 145.043444 -37.76404, 145.044198 -37.7671, 145.044423 -37.767382, 145.045165 -37.767599, 145.045519 -37.767664, 145.046164 -37.767751, 145.046241 -37.767757, 145.049494 -37.766734, 145.053631 -37.764021, 145.053901 -37.763827, 145.056628 -37.760541, 145.057612 -37.758704, 145.057654 -37.758346, 145.056238 -37.755562, 145.05612 -37.75544, 145.056119 -37.755439, 145.055934 -37.75537, 145.052027 -37.754939, 145.049826 -37.754742, 145.047349 -37.755984, 145.046023 -37.756938, 145.044627 -37.75791, 145.044586 -37.758123))","POLYGON ((145.039933 -37.758449, 145.039471 -37.764344, 145.040132 -37.767754, 145.040994 -37.770233, 145.041321 -37.770384, 145.042736 -37.770666, 145.044893 -37.770987, 145.047145 -37.770478, 145.049522 -37.769214, 145.053473 -37.766941, 145.05541 -37.766459, 145.056973 -37.765344, 145.060682 -37.762243, 145.062321 -37.75916, 145.062363 -37.758803, 145.061436 -37.756701, 145.060653 -37.755473, 145.060032 -37.754825, 145.058889 -37.753652, 145.057104 -37.751887, 145.057058 -37.751882, 145.056776 -37.751894, 145.056665 -37.751921, 145.050802 -37.751152, 145.050612 -37.751098, 145.050259 -37.751025, 145.04922 -37.751482, 145.048539 -37.751788, 145.048284 -37.751913, 145.045497 -37.75397, 145.040873 -37.756476, 145.039973 -37.758091, 145.039933 -37.758449))",16007249.0,POINT (-37.761482 145.050189)
"POLYGON ((145.038365 -37.765152, 145.038407 -37.765216, 145.038458 -37.765286, 145.039304 -37.766188, 145.042719 -37.768592, 145.042752 -37.768613, 145.043051 -37.768603, 145.044933 -37.767324, 145.045022 -37.767242, 145.045926 -37.765203, 145.04612 -37.76409, 145.044151 -37.761914, 145.043798 -37.761846, 145.041073 -37.762686, 145.040932 -37.762758, 145.03884 -37.764, 145.038609 -37.764276, 145.038404 -37.764795, 145.038365 -37.765152))","POLYGON ((145.033669 -37.76464, 145.033712 -37.764703, 145.033763 -37.764772, 145.036835 -37.768842, 145.040371 -37.771741, 145.040535 -37.771873, 145.040885 -37.771957, 145.042186 -37.772113, 145.042632 -37.772032, 145.043954 -37.771415, 145.044804 -37.770631, 145.047313 -37.768221, 145.047445 -37.768038, 145.049951 -37.763567, 145.049776 -37.763252, 145.048409 -37.761323, 145.048273 -37.761176, 145.044843 -37.758201, 145.044807 -37.758197, 145.044561 -37.758255, 145.040439 -37.759678, 145.037194 -37.761348, 145.036022 -37.761997, 145.035845 -37.762112, 145.034981 -37.762735, 145.034125 -37.76341, 145.033708 -37.764282, 145.033669 -37.76464))","POLYGON ((145.02879 -37.763784, 145.031175 -37.766804, 145.032655 -37.769315, 145.033421 -37.770073, 145.037402 -37.773946, 145.037761 -37.775076, 145.038034 -37.77531, 145.041679 -37.775688, 145.042062 -37.775629, 145.047413 -37.77315, 145.048242 -37.772332, 145.050257 -37.769962, 145.051084 -37.768631, 145.053361 -37.764056, 145.054081 -37.762712, 145.052191 -37.759719, 145.051938 -37.759463, 145.049025 -37.757609, 145.045716 -37.754603, 145.045362 -37.754537, 145.045111 -37.754641, 145.041151 -37.756506, 145.037611 -37.757892, 145.036455 -37.758573, 145.035215 -37.759323, 145.030856 -37.761373, 145.028901 -37.763396, 145.028871 -37.763433, 145.02879 -37.763784))",16899682.0,POINT (-37.765211 145.04281)
"POLYGON ((145.038365 -37.765152, 145.038407 -37.765216, 145.038458 -37.765286, 145.039304 -37.766188, 145.042719 -37.768592, 145.042752 -37.768613, 145.043051 -37.768603, 145.044933 -37.767324, 145.045022 -37.767242, 145.045926 -37.765203, 145.04612 -37.76409, 145.044151 -37.761914, 145.043798 -37.761846, 145.041073 -37.762686, 145.040932 -37.762758, 145.03884 -37.764, 145.038609 -37.764276, 145.038404 -37.764795, 145.038365 -37.765152))","POLYGON ((145.033669 -37.76464, 145.033712 -37.764703, 145.033763 -37.764772, 145.036835 -37.768842, 145.040371 -37.771741, 145.040535 -37.771873, 145.040885 -37.771957, 145.042186 -37.772113, 145.042632 -37.772032, 145.043954 -37.771415, 145.044804 -37.770631, 145.047313 -37.768221, 145.047445 -37.768038, 145.049951 -37.763567, 145.049776 -37.763252, 145.048409 -37.761323, 145.048273 -37.761176, 145.044843 -37.758201, 145.044807 -37.758197, 145.044561 -37.758255, 145.040439 -37.759678, 145.037194 -37.761348, 145.036022 -37.761997, 145.035845 -37.762112, 145.034981 -37.762735, 145.034125 -37.76341, 145.033708 -37.764282, 145.033669 -37.76464))","POLYGON ((145.02879 -37.763784, 145.031175 -37.766804, 145.032655 -37.769315, 145.033421 -37.770073, 145.037402 -37.773946, 145.037761 -37.775076, 145.038034 -37.77531, 145.041679 -37.775688, 145.042062 -37.775629, 145.047413 -37.77315, 145.048242 -37.772332, 145.050257 -37.769962, 145.051084 -37.768631, 145.053361 -37.764056, 145.054081 -37.762712, 145.052191 -37.759719, 145.051938 -37.759463, 145.049025 -37.757609, 145.045716 -37.754603, 145.045362 -37.754537, 145.045111 -37.754641, 145.041151 -37.756506, 145.037611 -37.757892, 145.036455 -37.758573, 145.035215 -37.759323, 145.030856 -37.761373, 145.028901 -37.763396, 145.028871 -37.763433, 145.02879 -37.763784))",16955882.0,POINT (-37.765211 145.04281)
"POLYGON ((145.038365 -37.765152, 145.038407 -37.765216, 145.038458 -37.765286, 145.039304 -37.766188, 145.042719 -37.768592, 145.042752 -37.768613, 145.043051 -37.768603, 145.044933 -37.767324, 145.045022 -37.767242, 145.045926 -37.765203, 145.04612 -37.76409, 145.044151 -37.761914, 145.043798 -37.761846, 145.041073 -37.762686, 145.040932 -37.762758, 145.03884 -37.764, 145.038609 -37.764276, 145.038404 -37.764795, 145.038365 -37.765152))","POLYGON ((145.033669 -37.76464, 145.033712 -37.764703, 145.033763 -37.764772, 145.036835 -37.768842, 145.040371 -37.771741, 145.040535 -37.771873, 145.040885 -37.771957, 145.042186 -37.772113, 145.042632 -37.772032, 145.043954 -37.771415, 145.044804 -37.770631, 145.047313 -37.768221, 145.047445 -37.768038, 145.049951 -37.763567, 145.049776 -37.763252, 145.048409 -37.761323, 145.048273 -37.761176, 145.044843 -37.758201, 145.044807 -37.758197, 145.044561 -37.758255, 145.040439 -37.759678, 145.037194 -37.761348, 145.036022 -37.761997, 145.035845 -37.762112, 145.034981 -37.762735, 145.034125 -37.76341, 145.033708 -37.764282, 145.033669 -37.76464))","POLYGON ((145.02879 -37.763784, 145.031175 -37.766804, 145.032655 -37.769315, 145.033421 -37.770073, 145.037402 -37.773946, 145.037761 -37.775076, 145.038034 -37.77531, 145.041679 -37.775688, 145.042062 -37.775629, 145.047413 -37.77315, 145.048242 -37.772332, 145.050257 -37.769962, 145.051084 -37.768631, 145.053361 -37.764056, 145.054081 -37.762712, 145.052191 -37.759719, 145.051938 -37.759463, 145.049025 -37.757609, 145.045716 -37.754603, 145.045362 -37.754537, 145.045111 -37.754641, 145.041151 -37.756506, 145.037611 -37.757892, 145.036455 -37.758573, 145.035215 -37.759323, 145.030856 -37.761373, 145.028901 -37.763396, 145.028871 -37.763433, 145.02879 -37.763784))",16956102.0,POINT (-37.765211 145.04281)
"POLYGON ((145.038365 -37.765152, 145.038407 -37.765216, 145.038458 -37.765286, 145.039304 -37.766188, 145.042719 -37.768592, 145.042752 -37.768613, 145.043051 -37.768603, 145.044933 -37.767324, 145.045022 -37.767242, 145.045926 -37.765203, 145.04612 -37.76409, 145.044151 -37.761914, 145.043798 -37.761846, 145.041073 -37.762686, 145.040932 -37.762758, 145.03884 -37.764, 145.038609 -37.764276, 145.038404 -37.764795, 145.038365 -37.765152))","POLYGON ((145.033669 -37.76464, 145.033712 -37.764703, 145.033763 -37.764772, 145.036835 -37.768842, 145.040371 -37.771741, 145.040535 -37.771873, 145.040885 -37.771957, 145.042186 -37.772113, 145.042632 -37.772032, 145.043954 -37.771415, 145.044804 -37.770631, 145.047313 -37.768221, 145.047445 -37.768038, 145.049951 -37.763567, 145.049776 -37.763252, 145.048409 -37.761323, 145.048273 -37.761176, 145.044843 -37.758201, 145.044807 -37.758197, 145.044561 -37.758255, 145.040439 -37.759678, 145.037194 -37.761348, 145.036022 -37.761997, 145.035845 -37.762112, 145.034981 -37.762735, 145.034125 -37.76341, 145.033708 -37.764282, 145.033669 -37.76464))","POLYGON ((145.02879 -37.763784, 145.031175 -37.766804, 145.032655 -37.769315, 145.033421 -37.770073, 145.037402 -37.773946, 145.037761 -37.775076, 145.038034 -37.77531, 145.041679 -37.775688, 145.042062 -37.775629, 145.047413 -37.77315, 145.048242 -37.772332, 145.050257 -37.769962, 145.051084 -37.768631, 145.053361 -37.764056, 145.054081 -37.762712, 145.052191 -37.759719, 145.051938 -37.759463, 145.049025 -37.757609, 145.045716 -37.754603, 145.045362 -37.754537, 145.045111 -37.754641, 145.041151 -37.756506, 145.037611 -37.757892, 145.036455 -37.758573, 145.035215 -37.759323, 145.030856 -37.761373, 145.028901 -37.763396, 145.028871 -37.763433, 145.02879 -37.763784))",17629198.0,POINT (-37.765211 145.04281)
"POLYGON ((145.038365 -37.765152, 145.038407 -37.765216, 145.038458 -37.765286, 145.039304 -37.766188, 145.042719 -37.768592, 145.042752 -37.768613, 145.043051 -37.768603, 145.044933 -37.767324, 145.045022 -37.767242, 145.045926 -37.765203, 145.04612 -37.76409, 145.044151 -37.761914, 145.043798 -37.761846, 145.041073 -37.762686, 145.040932 -37.762758, 145.03884 -37.764, 145.038609 -37.764276, 145.038404 -37.764795, 145.038365 -37.765152))","POLYGON ((145.033669 -37.76464, 145.033712 -37.764703, 145.033763 -37.764772, 145.036835 -37.768842, 145.040371 -37.771741, 145.040535 -37.771873, 145.040885 -37.771957, 145.042186 -37.772113, 145.042632 -37.772032, 145.043954 -37.771415, 145.044804 -37.770631, 145.047313 -37.768221, 145.047445 -37.768038, 145.049951 -37.763567, 145.049776 -37.763252, 145.048409 -37.761323, 145.048273 -37.761176, 145.044843 -37.758201, 145.044807 -37.758197, 145.044561 -37.758255, 145.040439 -37.759678, 145.037194 -37.761348, 145.036022 -37.761997, 145.035845 -37.762112, 145.034981 -37.762735, 145.034125 -37.76341, 145.033708 -37.764282, 145.033669 -37.76464))","POLYGON ((145.02879 -37.763784, 145.031175 -37.766804, 145.032655 -37.769315, 145.033421 -37.770073, 145.037402 -37.773946, 145.037761 -37.775076, 145.038034 -37.77531, 145.041679 -37.775688, 145.042062 -37.775629, 145.047413 -37.77315, 145.048242 -37.772332, 145.050257 -37.769962, 145.051084 -37.768631, 145.053361 -37.764056, 145.054081 -37.762712, 145.052191 -37.759719, 145.051938 -37.759463, 145.049025 -37.757609, 145.045716 -37.754603, 145.045362 -37.754537, 145.045111 -37.754641, 145.041151 -37.756506, 145.037611 -37.757892, 145.036455 -37.758573, 145.035215 -37.759323, 145.030856 -37.761373, 145.028901 -37.763396, 145.028871 -37.763433, 145.02879 -37.763784))",16737905.0,POINT (-37.765211 145.04281)
"POLYGON ((145.038365 -37.765152, 145.038407 -37.765216, 145.038458 -37.765286, 145.039304 -37.766188, 145.042719 -37.768592, 145.042752 -37.768613, 145.043051 -37.768603, 145.044933 -37.767324, 145.045022 -37.767242, 145.045926 -37.765203, 145.04612 -37.76409, 145.044151 -37.761914, 145.043798 -37.761846, 145.041073 -37.762686, 145.040932 -37.762758, 145.03884 -37.764, 145.038609 -37.764276, 145.038404 -37.764795, 145.038365 -37.765152))","POLYGON ((145.033669 -37.76464, 145.033712 -37.764703, 145.033763 -37.764772, 145.036835 -37.768842, 145.040371 -37.771741, 145.040535 -37.771873, 145.040885 -37.771957, 145.042186 -37.772113, 145.042632 -37.772032, 145.043954 -37.771415, 145.044804 -37.770631, 145.047313 -37.768221, 145.047445 -37.768038, 145.049951 -37.763567, 145.049776 -37.763252, 145.048409 -37.761323, 145.048273 -37.761176, 145.044843 -37.758201, 145.044807 -37.758197, 145.044561 -37.758255, 145.040439 -37.759678, 145.037194 -37.761348, 145.036022 -37.761997, 145.035845 -37.762112, 145.034981 -37.762735, 145.034125 -37.76341, 145.033708 -37.764282, 145.033669 -37.76464))","POLYGON ((145.02879 -37.763784, 145.031175 -37.766804, 145.032655 -37.769315, 145.033421 -37.770073, 145.037402 -37.773946, 145.037761 -37.775076, 145.038034 -37.77531, 145.041679 -37.775688, 145.042062 -37.775629, 145.047413 -37.77315, 145.048242 -37.772332, 145.050257 -37.769962, 145.051084 -37.768631, 145.053361 -37.764056, 145.054081 -37.762712, 145.052191 -37.759719, 145.051938 -37.759463, 145.049025 -37.757609, 145.045716 -37.754603, 145.045362 -37.754537, 145.045111 -37.754641, 145.041151 -37.756506, 145.037611 -37.757892, 145.036455 -37.758573, 145.035215 -37.759323, 145.030856 -37.761373, 145.028901 -37.763396, 145.028871 -37.763433, 145.02879 -37.763784))",15689502.0,POINT (-37.765211 145.04281)
"POLYGON ((145.038365 -37.765152, 145.038407 -37.765216, 145.038458 -37.765286, 145.039304 -37.766188, 145.042719 -37.768592, 145.042752 -37.768613, 145.043051 -37.768603, 145.044933 -37.767324, 145.045022 -37.767242, 145.045926 -37.765203, 145.04612 -37.76409, 145.044151 -37.761914, 145.043798 -37.761846, 145.041073 -37.762686, 145.040932 -37.762758, 145.03884 -37.764, 145.038609 -37.764276, 145.038404 -37.764795, 145.038365 -37.765152))","POLYGON ((145.033669 -37.76464, 145.033712 -37.764703, 145.033763 -37.764772, 145.036835 -37.768842, 145.040371 -37.771741, 145.040535 -37.771873, 145.040885 -37.771957, 145.042186 -37.772113, 145.042632 -37.772032, 145.043954 -37.771415, 145.044804 -37.770631, 145.047313 -37.768221, 145.047445 -37.768038, 145.049951 -37.763567, 145.049776 -37.763252, 145.048409 -37.761323, 145.048273 -37.761176, 145.044843 -37.758201, 145.044807 -37.758197, 145.044561 -37.758255, 145.040439 -37.759678, 145.037194 -37.761348, 145.036022 -37.761997, 145.035845 -37.762112, 145.034981 -37.762735, 145.034125 -37.76341, 145.033708 -37.764282, 145.033669 -37.76464))","POLYGON ((145.02879 -37.763784, 145.031175 -37.766804, 145.032655 -37.769315, 145.033421 -37.770073, 145.037402 -37.773946, 145.037761 -37.775076, 145.038034 -37.77531, 145.041679 -37.775688, 145.042062 -37.775629, 145.047413 -37.77315, 145.048242 -37.772332, 145.050257 -37.769962, 145.051084 -37.768631, 145.053361 -37.764056, 145.054081 -37.762712, 145.052191 -37.759719, 145.051938 -37.759463, 145.049025 -37.757609, 145.045716 -37.754603, 145.045362 -37.754537, 145.045111 -37.754641, 145.041151 -37.756506, 145.037611 -37.757892, 145.036455 -37.758573, 145.035215 -37.759323, 145.030856 -37.761373, 145.028901 -37.763396, 145.028871 -37.763433, 145.02879 -37.763784))",17644737.0,POINT (-37.765211 145.04281)
"POLYGON ((145.038365 -37.765152, 145.038407 -37.765216, 145.038458 -37.765286, 145.039304 -37.766188, 145.042719 -37.768592, 145.042752 -37.768613, 145.043051 -37.768603, 145.044933 -37.767324, 145.045022 -37.767242, 145.045926 -37.765203, 145.04612 -37.76409, 145.044151 -37.761914, 145.043798 -37.761846, 145.041073 -37.762686, 145.040932 -37.762758, 145.03884 -37.764, 145.038609 -37.764276, 145.038404 -37.764795, 145.038365 -37.765152))","POLYGON ((145.033669 -37.76464, 145.033712 -37.764703, 145.033763 -37.764772, 145.036835 -37.768842, 145.040371 -37.771741, 145.040535 -37.771873, 145.040885 -37.771957, 145.042186 -37.772113, 145.042632 -37.772032, 145.043954 -37.771415, 145.044804 -37.770631, 145.047313 -37.768221, 145.047445 -37.768038, 145.049951 -37.763567, 145.049776 -37.763252, 145.048409 -37.761323, 145.048273 -37.761176, 145.044843 -37.758201, 145.044807 -37.758197, 145.044561 -37.758255, 145.040439 -37.759678, 145.037194 -37.761348, 145.036022 -37.761997, 145.035845 -37.762112, 145.034981 -37.762735, 145.034125 -37.76341, 145.033708 -37.764282, 145.033669 -37.76464))","POLYGON ((145.02879 -37.763784, 145.031175 -37.766804, 145.032655 -37.769315, 145.033421 -37.770073, 145.037402 -37.773946, 145.037761 -37.775076, 145.038034 -37.77531, 145.041679 -37.775688, 145.042062 -37.775629, 145.047413 -37.77315, 145.048242 -37.772332, 145.050257 -37.769962, 145.051084 -37.768631, 145.053361 -37.764056, 145.054081 -37.762712, 145.052191 -37.759719, 145.051938 -37.759463, 145.049025 -37.757609, 145.045716 -37.754603, 145.045362 -37.754537, 145.045111 -37.754641, 145.041151 -37.756506, 145.037611 -37.757892, 145.036455 -37.758573, 145.035215 -37.759323, 145.030856 -37.761373, 145.028901 -37.763396, 145.028871 -37.763433, 145.02879 -37.763784))",17035763.0,POINT (-37.765211 145.04281)
"POLYGON ((145.038365 -37.765152, 145.038407 -37.765216, 145.038458 -37.765286, 145.039304 -37.766188, 145.042719 -37.768592, 145.042752 -37.768613, 145.043051 -37.768603, 145.044933 -37.767324, 145.045022 -37.767242, 145.045926 -37.765203, 145.04612 -37.76409, 145.044151 -37.761914, 145.043798 -37.761846, 145.041073 -37.762686, 145.040932 -37.762758, 145.03884 -37.764, 145.038609 -37.764276, 145.038404 -37.764795, 145.038365 -37.765152))","POLYGON ((145.033669 -37.76464, 145.033712 -37.764703, 145.033763 -37.764772, 145.036835 -37.768842, 145.040371 -37.771741, 145.040535 -37.771873, 145.040885 -37.771957, 145.042186 -37.772113, 145.042632 -37.772032, 145.043954 -37.771415, 145.044804 -37.770631, 145.047313 -37.768221, 145.047445 -37.768038, 145.049951 -37.763567, 145.049776 -37.763252, 145.048409 -37.761323, 145.048273 -37.761176, 145.044843 -37.758201, 145.044807 -37.758197, 145.044561 -37.758255, 145.040439 -37.759678, 145.037194 -37.761348, 145.036022 -37.761997, 145.035845 -37.762112, 145.034981 -37.762735, 145.034125 -37.76341, 145.033708 -37.764282, 145.033669 -37.76464))","POLYGON ((145.02879 -37.763784, 145.031175 -37.766804, 145.032655 -37.769315, 145.033421 -37.770073, 145.037402 -37.773946, 145.037761 -37.775076, 145.038034 -37.77531, 145.041679 -37.775688, 145.042062 -37.775629, 145.047413 -37.77315, 145.048242 -37.772332, 145.050257 -37.769962, 145.051084 -37.768631, 145.053361 -37.764056, 145.054081 -37.762712, 145.052191 -37.759719, 145.051938 -37.759463, 145.049025 -37.757609, 145.045716 -37.754603, 145.045362 -37.754537, 145.045111 -37.754641, 145.041151 -37.756506, 145.037611 -37.757892, 145.036455 -37.758573, 145.035215 -37.759323, 145.030856 -37.761373, 145.028901 -37.763396, 145.028871 -37.763433, 145.02879 -37.763784))",17152976.0,POINT (-37.765211 145.04281)
