5min,10min,15min,property_id,coordinates
"POLYGON ((144.33823 -38.309911, 144.338303 -38.310032, 144.339454 -38.311339, 144.341409 -38.312532, 144.343632 -38.312977, 144.344026 -38.312851, 144.345338 -38.310311, 144.345428 -38.309824, 144.345517 -38.308409, 144.343222 -38.306952, 144.343138 -38.306971, 144.342064 -38.3072, 144.340273 -38.307937, 144.339527 -38.308351, 144.338273 -38.309553, 144.33823 -38.309911))","POLYGON ((144.333793 -38.308886, 144.333728 -38.30986, 144.33539 -38.312097, 144.338372 -38.314636, 144.338726 -38.314702, 144.342671 -38.315185, 144.343177 -38.315244, 144.343683 -38.315303, 144.345948 -38.314989, 144.346629 -38.314809, 144.34783 -38.313393, 144.348392 -38.311917, 144.347669 -38.306104, 144.347703 -38.305746, 144.346654 -38.304749, 144.344573 -38.304084, 144.342684 -38.303638, 144.341457 -38.304109, 144.34028 -38.304621, 144.338401 -38.305665, 144.337332 -38.306286, 144.335574 -38.30743, 144.333891 -38.308732, 144.333809 -38.308809, 144.333793 -38.308886))","POLYGON ((144.32908 -38.309304, 144.329176 -38.309494, 144.330494 -38.311706, 144.332444 -38.313796, 144.334374 -38.315672, 144.337664 -38.318342, 144.338018 -38.318407, 144.343087 -38.317411, 144.344311 -38.318156, 144.346305 -38.31855, 144.346477 -38.318533, 144.349418 -38.316375, 144.34944 -38.316016, 144.352901 -38.311428, 144.352701 -38.306098, 144.352467 -38.306038, 144.352233 -38.305979, 144.352031 -38.305941, 144.348862 -38.305016, 144.348045 -38.304837, 144.34646 -38.304483, 144.345635 -38.304301, 144.344759 -38.3041, 144.34149 -38.300231, 144.341799 -38.298609, 144.341445 -38.298541, 144.338252 -38.302496, 144.33666 -38.303404, 144.335523 -38.304003, 144.334414 -38.304642, 144.333654 -38.305118, 144.329325 -38.308041, 144.329196 -38.308137, 144.32908 -38.309304))",15865612.0,POINT (-38.309986 144.342629)
"POLYGON ((146.503126 -38.185455, 146.504759 -38.186187, 146.508111 -38.187128, 146.508451 -38.187008, 146.509317 -38.186404, 146.510717 -38.184551, 146.510646 -38.184198, 146.508733 -38.182618, 146.508442 -38.182596, 146.507862 -38.182548, 146.507572 -38.182523, 146.503488 -38.184019, 146.503126 -38.185455))","POLYGON ((146.502674 -38.182566, 146.503126 -38.185455, 146.503733 -38.187725, 146.504013 -38.188132, 146.504563 -38.188946, 146.504835 -38.189355, 146.508013 -38.190187, 146.508214 -38.190205, 146.508415 -38.190223, 146.508702 -38.190227, 146.510127 -38.189997, 146.510303 -38.189951, 146.510479 -38.189905, 146.51187 -38.187937, 146.514584 -38.185466, 146.514791 -38.185171, 146.513751 -38.183046, 146.513401 -38.183057, 146.509365 -38.179276, 146.509481 -38.178433, 146.509124 -38.178384, 146.504923 -38.180451, 146.502834 -38.182108, 146.5027 -38.182277, 146.502674 -38.182566))","POLYGON ((146.498222 -38.182081, 146.502348 -38.185708, 146.502913 -38.190098, 146.502885 -38.190456, 146.503482 -38.193214, 146.503839 -38.19326, 146.506322 -38.192438, 146.507662 -38.191783, 146.509537 -38.19103, 146.514257 -38.190484, 146.514735 -38.190377, 146.517461 -38.187286, 146.518054 -38.183775, 146.518083 -38.183417, 146.517076 -38.181729, 146.516065 -38.180251, 146.515708 -38.180202, 146.512708 -38.180345, 146.509776 -38.176273, 146.50942 -38.176224, 146.505844 -38.178233, 146.503621 -38.17834, 146.503264 -38.178291, 146.500093 -38.179156, 146.497453 -38.181647, 146.497419 -38.182005, 146.498222 -38.182081))",15941819.0,POINT (-38.184996 146.506674)
"POLYGON ((146.511725 -38.20938, 146.511647 -38.209966, 146.514818 -38.211153, 146.514862 -38.211156, 146.516339 -38.211238, 146.516665 -38.211199, 146.516991 -38.21116, 146.517171 -38.210972, 146.516819 -38.206174, 146.516762 -38.205819, 146.515756 -38.205011, 146.514248 -38.204992, 146.514066 -38.205035, 146.513885 -38.205078, 146.513313 -38.206139, 146.511802 -38.208793, 146.511725 -38.20938))","POLYGON ((146.508332 -38.206091, 146.510171 -38.210522, 146.513487 -38.212487, 146.517121 -38.212818, 146.518347 -38.212386, 146.51959 -38.211729, 146.519647 -38.211684, 146.519963 -38.211236, 146.520346 -38.209797, 146.520406 -38.209507, 146.520466 -38.209217, 146.5204 -38.204651, 146.520318 -38.2043, 146.52014 -38.204208, 146.517723 -38.204295, 146.517382 -38.204364, 146.514286 -38.204874, 146.510332 -38.205219, 146.510222 -38.205247, 146.510221 -38.205247, 146.509233 -38.205495, 146.508244 -38.205742, 146.508332 -38.206091))","POLYGON ((146.503188 -38.208137, 146.508424 -38.210374, 146.513487 -38.212487, 146.517121 -38.212818, 146.518347 -38.212386, 146.51959 -38.211729, 146.519647 -38.211684, 146.519963 -38.211236, 146.520346 -38.209797, 146.522568 -38.206337, 146.524664 -38.205249, 146.524691 -38.20489, 146.524206 -38.203307, 146.523951 -38.20248, 146.523356 -38.202629, 146.522762 -38.202779, 146.521224 -38.203312, 146.520746 -38.203459, 146.517496 -38.204084, 146.512135 -38.202773, 146.511935 -38.202735, 146.509711 -38.202839, 146.509529 -38.203026, 146.50934 -38.203261, 146.508967 -38.203691, 146.504052 -38.206793, 146.503101 -38.207788, 146.503188 -38.208137))",15945836.0,POINT (-38.20829 146.514781)
"POLYGON ((146.526143 -38.189879, 146.52633 -38.190187, 146.528781 -38.191754, 146.528867 -38.191774, 146.531552 -38.191712, 146.532386 -38.191215, 146.532415 -38.190856, 146.532624 -38.186857, 146.532295 -38.186828, 146.531966 -38.186799, 146.531683 -38.18685, 146.528109 -38.187467, 146.526744 -38.187896, 146.526456 -38.188018, 146.526143 -38.189879))","POLYGON ((146.522226 -38.19085, 146.5222 -38.191209, 146.523195 -38.192186, 146.525417 -38.193432, 146.526547 -38.193808, 146.528722 -38.194048, 146.533713 -38.193832, 146.533852 -38.193751, 146.534812 -38.193176, 146.537126 -38.191608, 146.537157 -38.19125, 146.536138 -38.187715, 146.535836 -38.186808, 146.535344 -38.186195, 146.535016 -38.186046, 146.534042 -38.185759, 146.533727 -38.185932, 146.531683 -38.18685, 146.527719 -38.186912, 146.52594 -38.186758, 146.525583 -38.186709, 146.524509 -38.187049, 146.523882 -38.18741, 146.522682 -38.188741, 146.522518 -38.189062, 146.522226 -38.19085))","POLYGON ((146.519064 -38.189147, 146.518463 -38.19142, 146.518432 -38.191779, 146.519552 -38.193239, 146.521076 -38.194699, 146.524991 -38.197157, 146.527832 -38.197795, 146.528091 -38.197855, 146.533196 -38.197489, 146.535755 -38.196204, 146.539814 -38.193686, 146.540587 -38.193191, 146.540775 -38.192756, 146.54038 -38.190134, 146.539559 -38.188887, 146.537451 -38.183606, 146.534516 -38.183151, 146.533456 -38.182984, 146.532282 -38.183006, 146.530156 -38.185336, 146.526257 -38.183809, 146.524055 -38.183912, 146.521895 -38.185051, 146.521736 -38.185173, 146.519772 -38.186821, 146.519064 -38.189147))",15946941.0,POINT (-38.189219 146.52987)
"POLYGON ((146.546072 -38.201753, 146.550912 -38.202672, 146.551749 -38.202436, 146.551854 -38.202368, 146.553968 -38.200908, 146.553998 -38.200549, 146.55324 -38.198791, 146.55193 -38.197329, 146.55182 -38.197224, 146.551464 -38.197176, 146.548359 -38.196918, 146.548065 -38.197126, 146.547854 -38.197494, 146.54769 -38.197815, 146.546103 -38.201395, 146.546072 -38.201753))","POLYGON ((146.541905 -38.201376, 146.545808 -38.205318, 146.550346 -38.206255, 146.550703 -38.206303, 146.550947 -38.206189, 146.555925 -38.203538, 146.558632 -38.201988, 146.558762 -38.201652, 146.557817 -38.199589, 146.555629 -38.194466, 146.553897 -38.193844, 146.552244 -38.193465, 146.552163 -38.193476, 146.55144 -38.193795, 146.546612 -38.196877, 146.544245 -38.197464, 146.544036 -38.197519, 146.543828 -38.197573, 146.541936 -38.201017, 146.541905 -38.201376))","POLYGON ((146.537166 -38.200971, 146.538974 -38.202652, 146.539331 -38.202696, 146.541905 -38.201376, 146.545808 -38.205318, 146.544757 -38.208414, 146.54481 -38.20877, 146.549843 -38.209879, 146.5502 -38.20993, 146.55145 -38.209408, 146.553844 -38.20835, 146.556287 -38.206853, 146.560162 -38.204954, 146.563499 -38.2036, 146.563546 -38.203244, 146.561545 -38.197739, 146.559657 -38.193484, 146.555626 -38.191599, 146.554039 -38.190556, 146.553015 -38.189882, 146.552657 -38.189847, 146.550067 -38.191279, 146.548431 -38.192551, 146.548309 -38.192673, 146.547174 -38.194165, 146.541668 -38.195506, 146.54132 -38.195414, 146.540999 -38.195585, 146.540255 -38.19618, 146.537195 -38.200612, 146.537166 -38.200971))",15948676.0,POINT (-38.199826 146.55002)
"POLYGON ((146.524033 -38.18904, 146.523997 -38.189398, 146.523927 -38.191186, 146.524027 -38.191332, 146.525779 -38.192157, 146.526136 -38.192202, 146.527272 -38.192188, 146.52905 -38.191869, 146.529203 -38.191805, 146.530355 -38.191053, 146.530384 -38.190694, 146.530416 -38.189907, 146.53031 -38.187566, 146.527719 -38.186912, 146.525583 -38.186709, 146.524372 -38.188026, 146.524033 -38.18904))","POLYGON ((146.5203 -38.188539, 146.520264 -38.188826, 146.52023 -38.189174, 146.520242 -38.192049, 146.521126 -38.193174, 146.525188 -38.195688, 146.525546 -38.195731, 146.52722 -38.195101, 146.532287 -38.193984, 146.535097 -38.191432, 146.535128 -38.191073, 146.533963 -38.187353, 146.533065 -38.186912, 146.532479 -38.186844, 146.531966 -38.186799, 146.531683 -38.18685, 146.527719 -38.186912, 146.525253 -38.184351, 146.524896 -38.184301, 146.522643 -38.185581, 146.522464 -38.185699, 146.522285 -38.185817, 146.520408 -38.187692, 146.5203 -38.188539))","POLYGON ((146.515593 -38.191175, 146.515563 -38.191534, 146.516934 -38.193462, 146.518243 -38.195137, 146.51836 -38.195237, 146.518638 -38.195472, 146.520078 -38.196177, 146.524805 -38.199485, 146.524971 -38.199444, 146.530613 -38.197755, 146.533362 -38.1963, 146.533781 -38.196049, 146.535731 -38.194812, 146.539168 -38.192399, 146.539397 -38.192192, 146.539562 -38.191872, 146.538979 -38.190631, 146.5368 -38.185443, 146.536534 -38.185199, 146.534924 -38.184536, 146.529307 -38.182764, 146.525743 -38.181523, 146.525385 -38.181561, 146.521747 -38.182721, 146.521567 -38.182794, 146.520254 -38.183599, 146.51851 -38.185131, 146.517483 -38.186104, 146.516582 -38.187025, 146.515593 -38.191175))",15950463.0,POINT (-38.188908 146.527227)
"POLYGON ((146.555124 -38.198335, 146.55514 -38.19839, 146.555262 -38.198429, 146.560993 -38.19898, 146.561349 -38.199035, 146.562859 -38.1987, 146.562915 -38.198344, 146.561856 -38.196986, 146.559963 -38.195639, 146.559161 -38.19546, 146.555815 -38.197252, 146.55525 -38.198047, 146.555139 -38.198232, 146.555124 -38.198335))","POLYGON ((146.551383 -38.198693, 146.551382 -38.198707, 146.551483 -38.199041, 146.552451 -38.199982, 146.554717 -38.202004, 146.555074 -38.202051, 146.560484 -38.20271, 146.560841 -38.202757, 146.563816 -38.201012, 146.566701 -38.19883, 146.566601 -38.198484, 146.565717 -38.198296, 146.562896 -38.196584, 146.56213 -38.193369, 146.562152 -38.193211, 146.561795 -38.193162, 146.560117 -38.193558, 146.554838 -38.195324, 146.553025 -38.195753, 146.552133 -38.196234, 146.551383 -38.198693))","POLYGON ((146.548282 -38.200137, 146.548486 -38.200433, 146.550209 -38.202156, 146.550837 -38.202665, 146.555417 -38.205138, 146.560528 -38.206381, 146.560868 -38.206261, 146.565078 -38.20381, 146.567442 -38.200041, 146.57107 -38.199154, 146.57112 -38.198797, 146.569764 -38.196492, 146.569449 -38.196316, 146.569028 -38.196245, 146.565898 -38.191275, 146.565824 -38.190922, 146.564326 -38.190131, 146.562618 -38.189502, 146.562265 -38.189431, 146.560566 -38.190642, 146.560262 -38.190941, 146.5602 -38.191295, 146.557516 -38.194597, 146.554133 -38.193809, 146.55251 -38.192991, 146.552175 -38.192944, 146.550915 -38.19367, 146.548209 -38.196482, 146.547683 -38.197811, 146.548282 -38.200137))",15956346.0,POINT (-38.19853 146.558818)
"POLYGON ((144.711025 -37.820806, 144.711024 -37.820813, 144.711166 -37.821009, 144.711837 -37.821691, 144.713249 -37.821833, 144.717125 -37.822358, 144.717271 -37.822363, 144.717753 -37.822325, 144.718718 -37.818857, 144.718599 -37.818754, 144.718444 -37.818623, 144.713946 -37.818128, 144.713588 -37.818083, 144.711579 -37.819301, 144.711528 -37.819365, 144.711025 -37.820806))","POLYGON ((144.707123 -37.821636, 144.709983 -37.824185, 144.710266 -37.824393, 144.710586 -37.824562, 144.710657 -37.824568, 144.710745 -37.824513, 144.711786 -37.823879, 144.711885 -37.823816, 144.712525 -37.823377, 144.717944 -37.824233, 144.718749 -37.824889, 144.719065 -37.824716, 144.72126 -37.823408, 144.721852 -37.822988, 144.721927 -37.822907, 144.721954 -37.822548, 144.72226 -37.817908, 144.722161 -37.817391, 144.719764 -37.816749, 144.715406 -37.815143, 144.715049 -37.815096, 144.711476 -37.815897, 144.711314 -37.815941, 144.711228 -37.815984, 144.709819 -37.816851, 144.707655 -37.818306, 144.707058 -37.819461, 144.707123 -37.821636))","POLYGON ((144.70194 -37.821, 144.706222 -37.825026, 144.709849 -37.828268, 144.709873 -37.828284, 144.710276 -37.82815, 144.710908 -37.8278, 144.716507 -37.826904, 144.716888 -37.82687, 144.7178 -37.826603, 144.718449 -37.826363, 144.721137 -37.824915, 144.72647 -37.823317, 144.726645 -37.823284, 144.726675 -37.822925, 144.725519 -37.822826, 144.72226 -37.817908, 144.722439 -37.816553, 144.722741 -37.814237, 144.722748 -37.814182, 144.722646 -37.814038, 144.717313 -37.812482, 144.716569 -37.81222, 144.716212 -37.812173, 144.713078 -37.812357, 144.712809 -37.812387, 144.708684 -37.814358, 144.70453 -37.816716, 144.701983 -37.820642, 144.70194 -37.821))",15813070.0,POINT (-37.820558 144.715342)
"POLYGON ((144.708743 -37.835851, 144.708861 -37.836011, 144.708893 -37.836027, 144.711161 -37.836358, 144.711356 -37.836386, 144.711561 -37.836414, 144.71204 -37.836455, 144.712519 -37.836496, 144.715488 -37.83444, 144.715587 -37.834292, 144.715618 -37.834225, 144.714058 -37.831388, 144.71253 -37.831836, 144.707882 -37.833013, 144.707806 -37.833049, 144.708743 -37.835851))","POLYGON ((144.703663 -37.834018, 144.703666 -37.834062, 144.704067 -37.835663, 144.706499 -37.838251, 144.708022 -37.839438, 144.708121 -37.839515, 144.708227 -37.839571, 144.708582 -37.839627, 144.708694 -37.839623, 144.710863 -37.838216, 144.716412 -37.837251, 144.716767 -37.837195, 144.717332 -37.836766, 144.718719 -37.83532, 144.718772 -37.835257, 144.719226 -37.834721, 144.719328 -37.834539, 144.719359 -37.83418, 144.718207 -37.831351, 144.717615 -37.830945, 144.717258 -37.830896, 144.715979 -37.830857, 144.715578 -37.830997, 144.709704 -37.82995, 144.709347 -37.829901, 144.704771 -37.833489, 144.704326 -37.833509, 144.703932 -37.833752, 144.703718 -37.833918, 144.703679 -37.833959, 144.703663 -37.834018))","POLYGON ((144.698606 -37.835568, 144.702793 -37.83955, 144.703344 -37.84019, 144.706226 -37.842747, 144.706527 -37.842944, 144.707826 -37.843432, 144.708002 -37.843449, 144.710872 -37.842152, 144.715805 -37.840833, 144.719331 -37.838988, 144.720375 -37.83841, 144.721638 -37.83751, 144.722117 -37.83714, 144.722656 -37.835819, 144.722663 -37.835798, 144.722703 -37.835674, 144.72276 -37.835374, 144.722901 -37.833381, 144.721494 -37.829407, 144.721245 -37.829335, 144.721006 -37.829271, 144.71905 -37.828952, 144.718934 -37.829031, 144.717957 -37.8296, 144.712415 -37.828247, 144.71233 -37.828163, 144.711649 -37.827501, 144.711591 -37.827445, 144.711498 -37.827356, 144.710789 -37.826652, 144.710687 -37.826566, 144.710508 -37.826433, 144.71038 -37.826353, 144.710023 -37.826306, 144.709725 -37.826285, 144.709674 -37.826301, 144.706467 -37.828367, 144.706293 -37.828819, 144.706223 -37.829027, 144.703932 -37.833752, 144.700439 -37.834387, 144.698652 -37.835211, 144.698606 -37.835568))",15866923.0,POINT (-37.833641 144.711043)
"POLYGON ((144.722984 -37.842727, 144.723035 -37.842783, 144.723208 -37.842909, 144.723275 -37.842948, 144.725204 -37.843139, 144.725304 -37.84302, 144.725311 -37.843005, 144.726131 -37.840026, 144.72616 -37.839667, 144.725997 -37.839509, 144.725629 -37.839197, 144.725272 -37.839151, 144.723697 -37.839753, 144.722984 -37.842727))","POLYGON ((144.718413 -37.842325, 144.718511 -37.84254, 144.721009 -37.844974, 144.721099 -37.845048, 144.7244 -37.846592, 144.724757 -37.846641, 144.727984 -37.845377, 144.729646 -37.844223, 144.7302 -37.843821, 144.730606 -37.840006, 144.72899 -37.838086, 144.7287 -37.83797, 144.728227 -37.837837, 144.727771 -37.837784, 144.723025 -37.837198, 144.722837 -37.837184, 144.72265 -37.837171, 144.722044 -37.837457, 144.719261 -37.839454, 144.719085 -37.83967, 144.718413 -37.842325))","POLYGON ((144.713763 -37.841881, 144.713822 -37.842134, 144.714286 -37.843468, 144.714577 -37.84368, 144.716398 -37.844704, 144.720283 -37.848025, 144.72039 -37.848017, 144.723902 -37.848063, 144.727029 -37.849077, 144.72791 -37.849273, 144.731378 -37.846539, 144.733698 -37.844414, 144.734275 -37.843437, 144.73428 -37.843399, 144.733508 -37.837763, 144.731528 -37.836131, 144.731168 -37.836116, 144.726243 -37.837766, 144.724944 -37.837539, 144.723025 -37.837198, 144.719871 -37.835789, 144.719516 -37.835732, 144.719411 -37.835756, 144.71761 -37.836546, 144.71684 -37.837499, 144.716648 -37.837739, 144.713845 -37.841665, 144.713762 -37.841821, 144.713763 -37.841881))",15869967.0,POINT (-37.842162 144.724864)
