5min,10min,15min,property_id,coordinates
"POLYGON ((147.651533 -37.805322, 147.651963 -37.805013, 147.653003 -37.804266, 147.653218 -37.804112, 147.654472 -37.803211, 147.655942 -37.802156, 147.660821 -37.799282, 147.660684 -37.798949, 147.659907 -37.799268, 147.659119 -37.799593, 147.65889 -37.799706, 147.65865 -37.799824, 147.658401 -37.799969, 147.658322 -37.800025, 147.657802 -37.800388, 147.657762 -37.800416, 147.657203 -37.800808, 147.657201 -37.800809, 147.655732 -37.801864, 147.654262 -37.802919, 147.653008 -37.80382, 147.652793 -37.803974, 147.651753 -37.804721, 147.651324 -37.805029, 147.651533 -37.805322))","POLYGON ((147.648902 -37.807593, 147.649227 -37.807747, 147.653218 -37.804112, 147.654472 -37.803211, 147.655942 -37.802156, 147.657409 -37.801103, 147.657411 -37.801101, 147.662481 -37.799614, 147.663711 -37.799767, 147.664599 -37.79746, 147.664439 -37.797137, 147.663311 -37.797696, 147.657808 -37.798621, 147.655732 -37.801864, 147.649825 -37.802794, 147.648844 -37.803081, 147.648633 -37.803165, 147.648394 -37.803329, 147.648902 -37.807593))","POLYGON ((147.644825 -37.808621, 147.647167 -37.810958, 147.647345 -37.811107, 147.647663 -37.811275, 147.651091 -37.809738, 147.651157 -37.809544, 147.651223 -37.80935, 147.653218 -37.804112, 147.654472 -37.803211, 147.655942 -37.802156, 147.657409 -37.801103, 147.657411 -37.801101, 147.658009 -37.800683, 147.662481 -37.799614, 147.666289 -37.801877, 147.666643 -37.801941, 147.671896 -37.80074, 147.671939 -37.800382, 147.669908 -37.800136, 147.668203 -37.79488, 147.667966 -37.794609, 147.667393 -37.79511, 147.664439 -37.797137, 147.663691 -37.797508, 147.663311 -37.797696, 147.657509 -37.798582, 147.655448 -37.798321, 147.653389 -37.79806, 147.652634 -37.797955, 147.651878 -37.79785, 147.651829 -37.798206, 147.648633 -37.803165, 147.648394 -37.803329, 147.647048 -37.80487, 147.646945 -37.804993, 147.64488 -37.808265, 147.644825 -37.808621))",17672109.0,POINT (-37.8018742 147.6551332)
"POLYGON ((145.253643 -38.076591, 145.253697 -38.076676, 145.254308 -38.077449, 145.254993 -38.078269, 145.255144 -38.078446, 145.255365 -38.078689, 145.255791 -38.079078, 145.256078 -38.079277, 145.256431 -38.079352, 145.258421 -38.079553, 145.258627 -38.079511, 145.26202 -38.077878, 145.262302 -38.077654, 145.262131 -38.077287, 145.25948 -38.073487, 145.259127 -38.073418, 145.254841 -38.073541, 145.254556 -38.07376, 145.253685 -38.076234, 145.253643 -38.076591))","POLYGON ((145.249252 -38.076174, 145.249291 -38.076342, 145.249379 -38.07669, 145.251636 -38.07907, 145.252054 -38.079123, 145.254084 -38.079693, 145.257362 -38.083133, 145.257716 -38.083202, 145.261417 -38.081411, 145.264946 -38.081573, 145.265234 -38.081358, 145.264187 -38.078483, 145.262021 -38.077168, 145.261284 -38.071674, 145.261328 -38.071317, 145.260346 -38.070295, 145.260159 -38.070106, 145.259808 -38.07003, 145.256192 -38.069384, 145.252401 -38.070386, 145.252261 -38.070447, 145.250937 -38.071302, 145.249252 -38.076174))","POLYGON ((145.244692 -38.076309, 145.246049 -38.078417, 145.25036 -38.082064, 145.254956 -38.085086, 145.256636 -38.086836, 145.256989 -38.086905, 145.260499 -38.084231, 145.263197 -38.084327, 145.263552 -38.084268, 145.266639 -38.083774, 145.26696 -38.083611, 145.268487 -38.079853, 145.268533 -38.079699, 145.268535 -38.079339, 145.268275 -38.078513, 145.268142 -38.078179, 145.267192 -38.076559, 145.267088 -38.076415, 145.266874 -38.076294, 145.26496 -38.075418, 145.262191 -38.070915, 145.26244 -38.069711, 145.261 -38.066521, 145.260599 -38.066323, 145.259468 -38.066676, 145.254188 -38.066749, 145.251033 -38.067261, 145.246638 -38.070538, 145.246567 -38.070714, 145.245291 -38.074301, 145.244694 -38.075949, 145.244692 -38.076309))",16314902.0,POINT (-38.0763436 145.2575801)
"POLYGON ((145.246144 -38.071574, 145.246373 -38.072022, 145.246726 -38.07209, 145.250659 -38.072944, 145.251015 -38.072996, 145.252453 -38.072793, 145.25279 -38.072666, 145.253057 -38.07222, 145.253397 -38.071613, 145.252906 -38.06925, 145.252242 -38.068579, 145.250939 -38.067783, 145.250627 -38.067798, 145.250315 -38.067813, 145.250153 -38.067832, 145.246586 -38.069141, 145.246509 -38.069176, 145.246332 -38.069489, 145.246144 -38.071574))","POLYGON ((145.24177 -38.071127, 145.241729 -38.071484, 145.243864 -38.074501, 145.244922 -38.075325, 145.244982 -38.07537, 145.24513 -38.075454, 145.245222 -38.075475, 145.248074 -38.075468, 145.252478 -38.076046, 145.252637 -38.076026, 145.25542 -38.075354, 145.255708 -38.075138, 145.255878 -38.074901, 145.257182 -38.073113, 145.257333 -38.07276, 145.257378 -38.072521, 145.25709 -38.071641, 145.256897 -38.071392, 145.256704 -38.071144, 145.254094 -38.067882, 145.252547 -38.066888, 145.25069 -38.065825, 145.250548 -38.065746, 145.249839 -38.065489, 145.247927 -38.066038, 145.244849 -38.066835, 145.244157 -38.066998, 145.243629 -38.067247, 145.242482 -38.067871, 145.24177 -38.071127))","POLYGON ((145.242275 -38.064871, 145.241833 -38.067956, 145.24059 -38.072899, 145.240519 -38.073265, 145.24026 -38.074629, 145.240168 -38.07511, 145.240605 -38.07571, 145.241782 -38.077019, 145.241867 -38.077109, 145.242915 -38.078149, 145.243642 -38.07884, 145.243977 -38.078973, 145.244131 -38.078952, 145.244926 -38.078744, 145.245475 -38.078475, 145.250976 -38.078857, 145.251132 -38.07891, 145.25139 -38.078974, 145.256561 -38.079091, 145.259079 -38.077857, 145.259542 -38.077012, 145.259587 -38.076655, 145.2591 -38.074659, 145.25709 -38.071641, 145.256897 -38.071392, 145.253954 -38.066421, 145.253285 -38.065341, 145.251868 -38.063581, 145.247313 -38.062963, 145.246956 -38.062915, 145.246856 -38.062917, 145.244891 -38.063589, 145.24231 -38.064594, 145.242275 -38.064871))",17746698.0,POINT (-38.0706844 145.2492496)
"POLYGON ((145.244718 -38.061453, 145.246721 -38.063427, 145.247145 -38.063589, 145.251847 -38.064769, 145.251895 -38.064775, 145.252157 -38.064656, 145.25222 -38.064473, 145.250483 -38.060222, 145.250341 -38.059929, 145.250171 -38.059596, 145.25008 -38.059521, 145.24992 -38.059486, 145.249722 -38.059511, 145.246759 -38.060059, 145.245824 -38.060513, 145.244752 -38.061095, 145.244718 -38.061453))","POLYGON ((145.242991 -38.059141, 145.242938 -38.059418, 145.242657 -38.060896, 145.242262 -38.06305, 145.244225 -38.065847, 145.244481 -38.0661, 145.246129 -38.066746, 145.249803 -38.066776, 145.2546 -38.067872, 145.254885 -38.067653, 145.254503 -38.067157, 145.254121 -38.066662, 145.253451 -38.066011, 145.25222 -38.064473, 145.251003 -38.06051, 145.251479 -38.058274, 145.2515 -38.057915, 145.251258 -38.057422, 145.250919 -38.057301, 145.248086 -38.056231, 145.245733 -38.05698, 145.244188 -38.057848, 145.243044 -38.058864, 145.242991 -38.059141))","POLYGON ((145.2371 -38.062394, 145.240407 -38.065894, 145.241731 -38.06764, 145.243087 -38.069354, 145.24338 -38.069563, 145.24347 -38.069611, 145.24737 -38.070119, 145.248023 -38.070092, 145.24886 -38.070008, 145.249219 -38.06998, 145.251838 -38.069384, 145.257204 -38.071323, 145.257491 -38.071106, 145.256207 -38.069404, 145.254922 -38.067701, 145.254885 -38.067653, 145.254521 -38.067181, 145.254503 -38.067157, 145.254121 -38.066662, 145.253733 -38.061292, 145.256385 -38.059122, 145.256427 -38.058764, 145.255011 -38.056426, 145.254947 -38.056355, 145.254349 -38.05571, 145.253216 -38.05459, 145.252161 -38.053819, 145.251892 -38.053702, 145.246701 -38.052721, 145.242677 -38.055019, 145.242638 -38.055377, 145.241907 -38.059392, 145.237144 -38.062037, 145.2371 -38.062394))",17757189.0,POINT (-38.0618104 145.2495378)
"POLYGON ((145.249839 -38.067173, 145.249662 -38.068562, 145.249764 -38.069483, 145.249833 -38.070116, 145.249885 -38.070472, 145.250732 -38.070978, 145.252648 -38.071752, 145.25287 -38.071793, 145.25306 -38.071762, 145.25321 -38.071675, 145.255418 -38.070062, 145.255706 -38.069845, 145.255673 -38.069679, 145.255562 -38.069537, 145.255451 -38.069394, 145.254094 -38.067882, 145.252071 -38.066742, 145.251605 -38.066599, 145.25114 -38.066456, 145.25033 -38.066434, 145.249909 -38.066819, 145.249839 -38.067173))","POLYGON ((145.246354 -38.071031, 145.246524 -38.071253, 145.249837 -38.073648, 145.252525 -38.074595, 145.253654 -38.074781, 145.254874 -38.074985, 145.25515 -38.075023, 145.255224 -38.075031, 145.25548 -38.074971, 145.255767 -38.074753, 145.25727 -38.073082, 145.257333 -38.072761, 145.257267 -38.072086, 145.257158 -38.071916, 145.255673 -38.069679, 145.254373 -38.067816, 145.252833 -38.065702, 145.251748 -38.064464, 145.250505 -38.064164, 145.247685 -38.064013, 145.245894 -38.0651, 145.245732 -38.065422, 145.246354 -38.071031))","POLYGON ((145.242448 -38.064922, 145.242303 -38.065691, 145.24208 -38.06742, 145.242332 -38.071076, 145.242383 -38.071365, 145.244682 -38.074566, 145.247814 -38.075807, 145.252153 -38.077567, 145.25526 -38.078461, 145.255644 -38.078511, 145.256692 -38.078342, 145.259509 -38.077008, 145.259553 -38.076651, 145.25919 -38.07432, 145.255673 -38.069679, 145.253608 -38.065924, 145.252255 -38.063303, 145.251815 -38.062413, 145.250718 -38.061283, 145.250588 -38.061235, 145.246635 -38.060795, 145.245566 -38.061138, 145.243315 -38.062446, 145.242642 -38.06411, 145.242448 -38.064922))",17755130.0,POINT (-38.0689351 145.2529836)
"POLYGON ((145.256001 -38.046544, 145.25614 -38.046876, 145.257517 -38.047202, 145.262296 -38.048296, 145.263045 -38.048057, 145.265173 -38.044989, 145.265223 -38.044632, 145.263907 -38.043917, 145.260638 -38.04272, 145.259474 -38.042681, 145.257141 -38.044, 145.256156 -38.045447, 145.256001 -38.046544))","POLYGON ((145.251959 -38.046228, 145.255108 -38.049625, 145.257352 -38.050024, 145.259347 -38.050225, 145.264307 -38.050279, 145.267406 -38.048186, 145.267492 -38.048124, 145.267543 -38.048071, 145.267584 -38.047713, 145.266803 -38.041924, 145.266043 -38.041096, 145.266041 -38.041096, 145.26071 -38.03978, 145.259732 -38.039371, 145.256749 -38.040653, 145.25569 -38.041462, 145.253139 -38.043672, 145.251999 -38.045871, 145.251959 -38.046228))","POLYGON ((145.247331 -38.045623, 145.24821 -38.04695, 145.250821 -38.051473, 145.251024 -38.05177, 145.254623 -38.052477, 145.258937 -38.053391, 145.263936 -38.053973, 145.265047 -38.052844, 145.269337 -38.050266, 145.270908 -38.049853, 145.27211 -38.04872, 145.272154 -38.048665, 145.272167 -38.048603, 145.272213 -38.048246, 145.271497 -38.042982, 145.27011 -38.040565, 145.266868 -38.037421, 145.266514 -38.037352, 145.260905 -38.035915, 145.260735 -38.0359, 145.26073 -38.0359, 145.26054 -38.035888, 145.256583 -38.037278, 145.255351 -38.037996, 145.250889 -38.039782, 145.250591 -38.039982, 145.250499 -38.041053, 145.247426 -38.045276, 145.247384 -38.045338, 145.247331 -38.045623))",17753853.0,POINT (-38.0454633 145.2604346)
"POLYGON ((145.259059 -38.0493, 145.259201 -38.049631, 145.25951 -38.049623, 145.264491 -38.049641, 145.266904 -38.047998, 145.266945 -38.04764, 145.265159 -38.045944, 145.261515 -38.043651, 145.261463 -38.043647, 145.261451 -38.043647, 145.261251 -38.043647, 145.260128 -38.044573, 145.259222 -38.04532, 145.259059 -38.0493))","POLYGON ((145.25513 -38.046912, 145.255099 -38.047054, 145.255303 -38.051276, 145.255509 -38.051571, 145.257416 -38.052159, 145.258199 -38.052381, 145.259074 -38.05255, 145.26374 -38.052916, 145.264074 -38.052728, 145.268569 -38.050036, 145.270148 -38.049163, 145.271139 -38.048594, 145.271241 -38.048482, 145.271288 -38.048125, 145.268997 -38.044945, 145.267088 -38.043152, 145.265979 -38.042407, 145.265626 -38.042335, 145.259691 -38.041609, 145.259338 -38.04154, 145.258612 -38.041913, 145.256222 -38.043876, 145.255493 -38.045683, 145.25513 -38.046912))","POLYGON ((145.250893 -38.046143, 145.251514 -38.051892, 145.251619 -38.053661, 145.251658 -38.053821, 145.251694 -38.053847, 145.252301 -38.054037, 145.25508 -38.054668, 145.255187 -38.054689, 145.255437 -38.054715, 145.261068 -38.056141, 145.262993 -38.056515, 145.263086 -38.056516, 145.263286 -38.056435, 145.267392 -38.05398, 145.27209 -38.051388, 145.274776 -38.049967, 145.275872 -38.049171, 145.27592 -38.048814, 145.275913 -38.048726, 145.273249 -38.0453, 145.271481 -38.043274, 145.269345 -38.040632, 145.266909 -38.038834, 145.266717 -38.038706, 145.266365 -38.038633, 145.260395 -38.038311, 145.260228 -38.038237, 145.260021 -38.038203, 145.259814 -38.038169, 145.258184 -38.038493, 145.254023 -38.040801, 145.250903 -38.045783, 145.250893 -38.046143))",17747249.0,POINT (-38.0472476 145.2624832)
"POLYGON ((145.256936 -38.046626, 145.261207 -38.047951, 145.263124 -38.045172, 145.263088 -38.044814, 145.261589 -38.043655, 145.259568 -38.043434, 145.259307 -38.043468, 145.258141 -38.044115, 145.257222 -38.045279, 145.257126 -38.045456, 145.256835 -38.046193, 145.256796 -38.046295, 145.256936 -38.046626))","POLYGON ((145.252893 -38.046338, 145.255851 -38.049146, 145.256988 -38.049422, 145.257802 -38.049602, 145.258821 -38.049515, 145.260084 -38.049338, 145.264854 -38.049082, 145.26557 -38.047599, 145.265881 -38.042889, 145.265528 -38.042817, 145.262137 -38.041554, 145.26005 -38.040087, 145.259725 -38.039931, 145.256671 -38.041663, 145.256515 -38.041773, 145.253594 -38.044295, 145.2529 -38.046016, 145.252893 -38.046338))","POLYGON ((145.248137 -38.045801, 145.249401 -38.047419, 145.252032 -38.051185, 145.253704 -38.051761, 145.258673 -38.052976, 145.264159 -38.052252, 145.267709 -38.049924, 145.270105 -38.048461, 145.270255 -38.048353, 145.270302 -38.047996, 145.26949 -38.042276, 145.267183 -38.039761, 145.266591 -38.039109, 145.266277 -38.039068, 145.261027 -38.036708, 145.260813 -38.036678, 145.260598 -38.036648, 145.256351 -38.038135, 145.253394 -38.0397, 145.253301 -38.039759, 145.2511 -38.041294, 145.250802 -38.041497, 145.248178 -38.045443, 145.248137 -38.045801))",16360935.0,POINT (-38.0463004 145.2599004)
"POLYGON ((145.251658 -38.060492, 145.251687 -38.060572, 145.251707 -38.060593, 145.252206 -38.060802, 145.25244 -38.060904, 145.256565 -38.065182, 145.256778 -38.065472, 145.257364 -38.065524, 145.258506 -38.064927, 145.259128 -38.064474, 145.259979 -38.063805, 145.260017 -38.063447, 145.259738 -38.062679, 145.259383 -38.061894, 145.258649 -38.060276, 145.257742 -38.059895, 145.257391 -38.059815, 145.255632 -38.059404, 145.255422 -38.059367, 145.255212 -38.05933, 145.254533 -38.059408, 145.253431 -38.059519, 145.251655 -38.060466, 145.251658 -38.060492))","POLYGON ((145.249294 -38.058184, 145.251687 -38.060572, 145.251707 -38.060593, 145.252206 -38.060802, 145.25244 -38.060904, 145.253234 -38.061145, 145.256072 -38.066272, 145.258027 -38.068479, 145.258373 -38.068579, 145.262879 -38.065415, 145.262944 -38.065091, 145.263009 -38.064768, 145.263126 -38.063212, 145.262467 -38.060386, 145.261627 -38.059356, 145.261546 -38.059259, 145.26072 -38.058365, 145.258517 -38.056062, 145.25843 -38.056009, 145.258035 -38.056152, 145.254843 -38.056987, 145.251266 -38.056782, 145.251065 -38.056827, 145.249785 -38.057482, 145.249464 -38.057644, 145.249286 -38.05815, 145.249294 -38.058184))","POLYGON ((145.245339 -38.05908, 145.245412 -38.059731, 145.246204 -38.060465, 145.246568 -38.060719, 145.246862 -38.060792, 145.250161 -38.061184, 145.250263 -38.06118, 145.25089 -38.061121, 145.253234 -38.061145, 145.256072 -38.066272, 145.257364 -38.07, 145.25746 -38.070342, 145.257565 -38.070555, 145.257691 -38.070719, 145.258494 -38.071349, 145.258974 -38.071341, 145.259333 -38.071162, 145.260191 -38.070358, 145.262879 -38.065415, 145.264152 -38.06136, 145.264108 -38.060283, 145.263074 -38.056115, 145.259844 -38.053403, 145.259523 -38.053263, 145.259259 -38.053233, 145.254317 -38.053379, 145.252128 -38.053334, 145.251605 -38.053337, 145.248373 -38.053729, 145.248054 -38.053896, 145.246279 -38.056065, 145.245698 -38.056776, 145.245339 -38.05908))",13760442.0,POINT (-38.0623089 145.2557436)
"POLYGON ((145.251949 -38.060846, 145.252106 -38.060952, 145.252368 -38.061069, 145.256392 -38.065342, 145.256649 -38.065594, 145.257011 -38.065915, 145.257371 -38.065905, 145.259563 -38.064669, 145.259683 -38.064543, 145.260215 -38.063831, 145.260253 -38.063473, 145.259941 -38.062698, 145.259582 -38.061911, 145.258692 -38.060083, 145.25863 -38.060018, 145.257802 -38.059631, 145.257451 -38.059552, 145.255864 -38.059382, 145.255791 -38.059376, 145.255504 -38.059381, 145.253424 -38.059673, 145.252058 -38.060459, 145.251817 -38.060726, 145.251949 -38.060846))","POLYGON ((145.249799 -38.058225, 145.251817 -38.060726, 145.251949 -38.060846, 145.252106 -38.060952, 145.252368 -38.061069, 145.254647 -38.061799, 145.256072 -38.066272, 145.257746 -38.068818, 145.258027 -38.069043, 145.260915 -38.066926, 145.262678 -38.065499, 145.262987 -38.064696, 145.263126 -38.063212, 145.262716 -38.060721, 145.262507 -38.06025, 145.261837 -38.058818, 145.258834 -38.055892, 145.258721 -38.055854, 145.257829 -38.055971, 145.255715 -38.056976, 145.251199 -38.056876, 145.249847 -38.057539, 145.249669 -38.057852, 145.249799 -38.058225))","POLYGON ((145.24565 -38.059135, 145.245662 -38.059805, 145.246331 -38.060481, 145.246657 -38.060523, 145.250062 -38.060981, 145.250823 -38.060978, 145.252368 -38.061069, 145.254647 -38.061799, 145.256072 -38.066272, 145.257364 -38.07, 145.25746 -38.070342, 145.257565 -38.070555, 145.257691 -38.070719, 145.258674 -38.071346, 145.25879 -38.071345, 145.259665 -38.071206, 145.260208 -38.070629, 145.262678 -38.065499, 145.264258 -38.061596, 145.264132 -38.060342, 145.263417 -38.056542, 145.26311 -38.055933, 145.259683 -38.053168, 145.25936 -38.053028, 145.259094 -38.052935, 145.255758 -38.053287, 145.251867 -38.053506, 145.251796 -38.053509, 145.24801 -38.054591, 145.247694 -38.054763, 145.246402 -38.056078, 145.245962 -38.057011, 145.24565 -38.059135))",17726394.0,POINT (-38.0624556 145.256013)
