5min,10min,15min,property_id,coordinates
"POLYGON ((144.976005 -37.84893, 144.978312 -37.850953, 144.978381 -37.851011, 144.979865 -37.851656, 144.980768 -37.852018, 144.981106 -37.851895, 144.982594 -37.850546, 144.983279 -37.848412, 144.983323 -37.848054, 144.983146 -37.847866, 144.982445 -37.847159, 144.979364 -37.845247, 144.979042 -37.845069, 144.978686 -37.844915, 144.978548 -37.844864, 144.978209 -37.844983, 144.977317 -37.846198, 144.976828 -37.846899, 144.976325 -37.847612, 144.975853 -37.848604, 144.976005 -37.84893))","POLYGON ((144.971723 -37.847482, 144.972694 -37.848154, 144.973666 -37.848827, 144.973892 -37.848929, 144.974088 -37.849013, 144.977728 -37.853725, 144.978573 -37.854487, 144.978898 -37.854641, 144.982065 -37.855596, 144.982409 -37.855492, 144.982828 -37.85527, 144.985773 -37.852475, 144.987268 -37.851153, 144.987939 -37.849046, 144.987987 -37.848689, 144.987956 -37.848626, 144.987895 -37.848559, 144.985168 -37.845509, 144.982667 -37.844654, 144.977723 -37.841436, 144.977047 -37.84115, 144.977044 -37.841151, 144.974305 -37.843736, 144.971991 -37.846973, 144.971786 -37.847269, 144.971718 -37.847387, 144.971723 -37.847482))","POLYGON ((144.970183 -37.845352, 144.970234 -37.845551, 144.970286 -37.84575, 144.970371 -37.845947, 144.970446 -37.846115, 144.97057 -37.846324, 144.970715 -37.846522, 144.97085 -37.846706, 144.971023 -37.846907, 144.971247 -37.847109, 144.971454 -37.847294, 144.971723 -37.847482, 144.974096 -37.852229, 144.973681 -37.854242, 144.973703 -37.854602, 144.975552 -37.856147, 144.978817 -37.858045, 144.979128 -37.858228, 144.979814 -37.858441, 144.982384 -37.859219, 144.982738 -37.859283, 144.983382 -37.859298, 144.983722 -37.85918, 144.987722 -37.856303, 144.990403 -37.853223, 144.991946 -37.851765, 144.992691 -37.84951, 144.992695 -37.849487, 144.992632 -37.849246, 144.992132 -37.848684, 144.989852 -37.846121, 144.989767 -37.846025, 144.98785 -37.84386, 144.986309 -37.842237, 144.985878 -37.841844, 144.98116 -37.839263, 144.975928 -37.837665, 144.975554 -37.837679, 144.975527 -37.837686, 144.975335 -37.837961, 144.973406 -37.84064, 144.970684 -37.843591, 144.970247 -37.844767, 144.970183 -37.845352))",17154055.0,POINT (-37.8484013 144.9795382)
"POLYGON ((144.958663 -37.811165, 144.959033 -37.811318, 144.960469 -37.811845, 144.960525 -37.811866, 144.960562 -37.81188, 144.962029 -37.81241, 144.962309 -37.812489, 144.962497 -37.812529, 144.962568 -37.812508, 144.964717 -37.811884, 144.964728 -37.81188, 144.964946 -37.811623, 144.965611 -37.810716, 144.966496 -37.80887, 144.966557 -37.808638, 144.966538 -37.808596, 144.964163 -37.807021, 144.963975 -37.806904, 144.963163 -37.806435, 144.962775 -37.806327, 144.962713 -37.806311, 144.962662 -37.806314, 144.960186 -37.806932, 144.959846 -37.807031, 144.959002 -37.808447, 144.95825 -37.809719, 144.958142 -37.80996, 144.958663 -37.811165))","POLYGON ((144.953799 -37.810325, 144.954104 -37.812095, 144.954201 -37.812441, 144.954274 -37.812476, 144.954444 -37.812549, 144.954567 -37.812595, 144.955983 -37.813133, 144.957592 -37.813756, 144.959476 -37.814431, 144.960197 -37.814688, 144.962761 -37.815628, 144.962822 -37.815651, 144.96392 -37.816011, 144.966118 -37.815287, 144.966446 -37.815138, 144.966552 -37.815072, 144.96722 -37.814402, 144.968601 -37.81199, 144.968815 -37.811627, 144.969508 -37.810401, 144.969587 -37.810259, 144.970826 -37.807911, 144.970925 -37.807706, 144.970939 -37.807482, 144.970916 -37.807283, 144.970798 -37.807198, 144.96973 -37.806432, 144.965181 -37.803538, 144.963685 -37.802697, 144.963259 -37.802663, 144.960182 -37.80316, 144.958697 -37.803396, 144.957949 -37.803688, 144.95594 -37.805733, 144.955887 -37.805812, 144.953892 -37.809977, 144.953799 -37.810325))","POLYGON ((144.949891 -37.809919, 144.94951 -37.81105, 144.949481 -37.813138, 144.949761 -37.813722, 144.94982 -37.813761, 144.950065 -37.81387, 144.953135 -37.815038, 144.956281 -37.816296, 144.956349 -37.816323, 144.95807 -37.816939, 144.963444 -37.818942, 144.96517 -37.819416, 144.9652 -37.819424, 144.966215 -37.819239, 144.96791 -37.818819, 144.967948 -37.818809, 144.968075 -37.818773, 144.968117 -37.818761, 144.968699 -37.818238, 144.970115 -37.815774, 144.971033 -37.814302, 144.971357 -37.813706, 144.971718 -37.813049, 144.975597 -37.808478, 144.975606 -37.807793, 144.974192 -37.805328, 144.973721 -37.804939, 144.970365 -37.802712, 144.966958 -37.800513, 144.964533 -37.799148, 144.964249 -37.799034, 144.963894 -37.798974, 144.958799 -37.799685, 144.957862 -37.799685, 144.956073 -37.800328, 144.954161 -37.801877, 144.954133 -37.801901, 144.951191 -37.805286, 144.949891 -37.809919))",17683620.0,POINT (-37.809474 144.962362)
"POLYGON ((144.969724 -37.815891, 144.971503 -37.816577, 144.972857 -37.81711, 144.973191 -37.81712, 144.97629 -37.816272, 144.977927 -37.815875, 144.978008 -37.815826, 144.978153 -37.815645, 144.978706 -37.814618, 144.978869 -37.814297, 144.977891 -37.812579, 144.977807 -37.812448, 144.977689 -37.812342, 144.974951 -37.810862, 144.972693 -37.810887, 144.972567 -37.810923, 144.970712 -37.813514, 144.970341 -37.814099, 144.969658 -37.815456, 144.969621 -37.815546, 144.969724 -37.815891))","POLYGON ((144.965128 -37.817079, 144.965139 -37.817103, 144.965311 -37.817185, 144.967718 -37.818241, 144.96892 -37.818591, 144.970187 -37.818956, 144.974698 -37.819784, 144.975862 -37.819662, 144.97621 -37.819573, 144.976436 -37.819507, 144.978719 -37.818775, 144.979199 -37.818516, 144.980495 -37.817768, 144.980546 -37.817738, 144.980598 -37.817706, 144.981723 -37.817025, 144.982655 -37.816407, 144.982798 -37.816291, 144.983456 -37.815026, 144.983464 -37.814974, 144.982669 -37.812241, 144.982471 -37.81194, 144.981187 -37.810473, 144.980967 -37.810329, 144.978507 -37.808877, 144.976884 -37.807925, 144.975889 -37.807373, 144.975861 -37.807358, 144.973033 -37.807261, 144.970794 -37.807546, 144.970689 -37.807641, 144.969135 -37.809949, 144.967335 -37.812827, 144.966417 -37.814256, 144.965199 -37.816798, 144.965128 -37.817079))","POLYGON ((144.960851 -37.818441, 144.960901 -37.818476, 144.962345 -37.81929, 144.964886 -37.820147, 144.967926 -37.821541, 144.968276 -37.821625, 144.968955 -37.821665, 144.969288 -37.821674, 144.96952 -37.821657, 144.969736 -37.821626, 144.969982 -37.821462, 144.970673 -37.820923, 144.976017 -37.821663, 144.976168 -37.821822, 144.976327 -37.821989, 144.976471 -37.822123, 144.97661 -37.822251, 144.976901 -37.822545, 144.977192 -37.822839, 144.977471 -37.822904, 144.978262 -37.823051, 144.982716 -37.821232, 144.985778 -37.818742, 144.987414 -37.816933, 144.98753 -37.8168, 144.988067 -37.815674, 144.988073 -37.815643, 144.988097 -37.815479, 144.98713 -37.81289, 144.986633 -37.811884, 144.986588 -37.811825, 144.985636 -37.810583, 144.98447 -37.809147, 144.982808 -37.807977, 144.9796 -37.805584, 144.978389 -37.804789, 144.978132 -37.804628, 144.976693 -37.803783, 144.976305 -37.803734, 144.973847 -37.803583, 144.973634 -37.803577, 144.973558 -37.803583, 144.969634 -37.804384, 144.969256 -37.804581, 144.968776 -37.80486, 144.968669 -37.804926, 144.9663 -37.806887, 144.966241 -37.806956, 144.964384 -37.811535, 144.963644 -37.812748, 144.962815 -37.814281, 144.962164 -37.815428, 144.961499 -37.816651, 144.96077 -37.818048, 144.960749 -37.818096, 144.960851 -37.818441))",17745082.0,POINT (-37.814523 144.974164)
"POLYGON ((144.956116 -37.807434, 144.956185 -37.807582, 144.956553 -37.808277, 144.956704 -37.808441, 144.957193 -37.808952, 144.957485 -37.809156, 144.957868 -37.809306, 144.961322 -37.810379, 144.961424 -37.810413, 144.961568 -37.810371, 144.961628 -37.810354, 144.963467 -37.808671, 144.96507 -37.807192, 144.965114 -37.806835, 144.965075 -37.806755, 144.964901 -37.806571, 144.963319 -37.804917, 144.962347 -37.803948, 144.962222 -37.803869, 144.961867 -37.80381, 144.959433 -37.80384, 144.958941 -37.803911, 144.958394 -37.804179, 144.958299 -37.804258, 144.956753 -37.805724, 144.956592 -37.805888, 144.956156 -37.807076, 144.956116 -37.807434))","POLYGON ((144.951859 -37.805718, 144.952962 -37.809261, 144.954506 -37.810996, 144.956037 -37.811716, 144.956354 -37.811825, 144.956422 -37.811848, 144.959334 -37.812812, 144.959455 -37.812847, 144.962874 -37.813862, 144.96296 -37.813885, 144.963286 -37.813731, 144.965187 -37.812118, 144.966905 -37.810553, 144.969782 -37.8077, 144.969838 -37.807622, 144.969873 -37.807264, 144.969577 -37.806823, 144.965896 -37.802885, 144.964132 -37.800922, 144.963948 -37.800795, 144.962745 -37.800105, 144.962671 -37.800098, 144.960811 -37.800173, 144.957602 -37.800385, 144.957464 -37.800433, 144.95654 -37.800828, 144.956405 -37.800896, 144.956315 -37.800965, 144.954828 -37.802269, 144.951897 -37.80536, 144.951859 -37.805718))","POLYGON ((144.947424 -37.80498, 144.947427 -37.805039, 144.947518 -37.805797, 144.948516 -37.810439, 144.948646 -37.810775, 144.948708 -37.810878, 144.950198 -37.812487, 144.951307 -37.813255, 144.951397 -37.813303, 144.951596 -37.813385, 144.951674 -37.813417, 144.953279 -37.81401, 144.954687 -37.814526, 144.95741 -37.815215, 144.960694 -37.816263, 144.964362 -37.817375, 144.964574 -37.817407, 144.964905 -37.817304, 144.966975 -37.815603, 144.968562 -37.814016, 144.970441 -37.812175, 144.974374 -37.808397, 144.974429 -37.808046, 144.974465 -37.807688, 144.973686 -37.805533, 144.973424 -37.805145, 144.973387 -37.805095, 144.972713 -37.804749, 144.969165 -37.801935, 144.968229 -37.800659, 144.966213 -37.798425, 144.966106 -37.798313, 144.964854 -37.79729, 144.964591 -37.797079, 144.964235 -37.797027, 144.963393 -37.796916, 144.95805 -37.796654, 144.957804 -37.796706, 144.957525 -37.796768, 144.953386 -37.798034, 144.953198 -37.798167, 144.951441 -37.799744, 144.950679 -37.800882, 144.947457 -37.804622, 144.947424 -37.80498))",17753750.0,POINT (-37.80719819999999 144.9606531)
"POLYGON ((144.955663 -37.810727, 144.955681 -37.810765, 144.955834 -37.810876, 144.9575 -37.811505, 144.957571 -37.811532, 144.957735 -37.811592, 144.959467 -37.812229, 144.961806 -37.812055, 144.962133 -37.811903, 144.962652 -37.811165, 144.963493 -37.809751, 144.963796 -37.809223, 144.962983 -37.807356, 144.962867 -37.807191, 144.962685 -37.80706, 144.959857 -37.80607, 144.959807 -37.806064, 144.959407 -37.806046, 144.95902 -37.806093, 144.956692 -37.807619, 144.956601 -37.807714, 144.955711 -37.809475, 144.955663 -37.810727))","POLYGON ((144.951502 -37.810486, 144.951813 -37.811866, 144.951817 -37.811874, 144.953038 -37.812775, 144.953112 -37.812812, 144.953284 -37.812886, 144.95489 -37.813511, 144.96 -37.815419, 144.960983 -37.815696, 144.963424 -37.815579, 144.963747 -37.81542, 144.963847 -37.815355, 144.966512 -37.811281, 144.966588 -37.811147, 144.966912 -37.810551, 144.967857 -37.808678, 144.967979 -37.808437, 144.967647 -37.807115, 144.966488 -37.805836, 144.96499 -37.804452, 144.963668 -37.803551, 144.960705 -37.802593, 144.960617 -37.802564, 144.960351 -37.802523, 144.960261 -37.802509, 144.959893 -37.802503, 144.957768 -37.802539, 144.957668 -37.802556, 144.95734 -37.802705, 144.956255 -37.80364, 144.954325 -37.805568, 144.954268 -37.805628, 144.952118 -37.808783, 144.952054 -37.808879, 144.951825 -37.809248, 144.951766 -37.809389, 144.951502 -37.810486))","POLYGON ((144.947523 -37.810827, 144.947463 -37.811039, 144.947464 -37.811088, 144.948599 -37.814058, 144.94866 -37.814103, 144.948905 -37.814207, 144.952001 -37.815376, 144.955236 -37.816646, 144.955534 -37.81676, 144.958892 -37.817962, 144.962406 -37.819272, 144.965467 -37.818965, 144.965525 -37.818949, 144.968633 -37.813997, 144.968667 -37.813941, 144.969391 -37.812724, 144.972672 -37.807857, 144.972702 -37.807499, 144.972057 -37.806283, 144.971399 -37.80549, 144.966899 -37.801615, 144.96683 -37.801542, 144.964399 -37.799929, 144.962908 -37.799458, 144.962892 -37.799454, 144.962621 -37.799384, 144.962535 -37.799364, 144.960513 -37.799158, 144.95764 -37.798953, 144.954934 -37.799578, 144.95491 -37.799597, 144.953169 -37.800977, 144.953156 -37.800989, 144.949573 -37.805104, 144.949187 -37.805972, 144.948385 -37.808234, 144.947523 -37.810827))",17730439.0,POINT (-37.8093086 144.9597389)
"POLYGON ((144.955663 -37.810727, 144.955681 -37.810765, 144.955834 -37.810876, 144.9575 -37.811505, 144.957571 -37.811532, 144.957735 -37.811592, 144.959467 -37.812229, 144.961806 -37.812055, 144.962133 -37.811903, 144.962652 -37.811165, 144.963493 -37.809751, 144.963796 -37.809223, 144.962983 -37.807356, 144.962867 -37.807191, 144.962685 -37.80706, 144.959857 -37.80607, 144.959807 -37.806064, 144.959407 -37.806046, 144.95902 -37.806093, 144.956692 -37.807619, 144.956601 -37.807714, 144.955711 -37.809475, 144.955663 -37.810727))","POLYGON ((144.951502 -37.810486, 144.951813 -37.811866, 144.951817 -37.811874, 144.953038 -37.812775, 144.953112 -37.812812, 144.953284 -37.812886, 144.95489 -37.813511, 144.96 -37.815419, 144.960983 -37.815696, 144.963424 -37.815579, 144.963747 -37.81542, 144.963847 -37.815355, 144.966512 -37.811281, 144.966588 -37.811147, 144.966912 -37.810551, 144.967857 -37.808678, 144.967979 -37.808437, 144.967647 -37.807115, 144.966488 -37.805836, 144.96499 -37.804452, 144.963668 -37.803551, 144.960705 -37.802593, 144.960617 -37.802564, 144.960351 -37.802523, 144.960261 -37.802509, 144.959893 -37.802503, 144.957768 -37.802539, 144.957668 -37.802556, 144.95734 -37.802705, 144.956255 -37.80364, 144.954325 -37.805568, 144.954268 -37.805628, 144.952118 -37.808783, 144.952054 -37.808879, 144.951825 -37.809248, 144.951766 -37.809389, 144.951502 -37.810486))","POLYGON ((144.947523 -37.810827, 144.947463 -37.811039, 144.947464 -37.811088, 144.948599 -37.814058, 144.94866 -37.814103, 144.948905 -37.814207, 144.952001 -37.815376, 144.955236 -37.816646, 144.955534 -37.81676, 144.958892 -37.817962, 144.962406 -37.819272, 144.965467 -37.818965, 144.965525 -37.818949, 144.968633 -37.813997, 144.968667 -37.813941, 144.969391 -37.812724, 144.972672 -37.807857, 144.972702 -37.807499, 144.972057 -37.806283, 144.971399 -37.80549, 144.966899 -37.801615, 144.96683 -37.801542, 144.964399 -37.799929, 144.962908 -37.799458, 144.962892 -37.799454, 144.962621 -37.799384, 144.962535 -37.799364, 144.960513 -37.799158, 144.95764 -37.798953, 144.954934 -37.799578, 144.95491 -37.799597, 144.953169 -37.800977, 144.953156 -37.800989, 144.949573 -37.805104, 144.949187 -37.805972, 144.948385 -37.808234, 144.947523 -37.810827))",17742020.0,POINT (-37.8093086 144.9597389)
"POLYGON ((144.955644 -37.812291, 144.95648 -37.812987, 144.956542 -37.813019, 144.958094 -37.813612, 144.959975 -37.814297, 144.960409 -37.814421, 144.960735 -37.814269, 144.962593 -37.812912, 144.962935 -37.8124, 144.962993 -37.812302, 144.963069 -37.812172, 144.963111 -37.812098, 144.963782 -37.810908, 144.963801 -37.810866, 144.964009 -37.8097, 144.964002 -37.809685, 144.963726 -37.809495, 144.963546 -37.80941, 144.961783 -37.808723, 144.960489 -37.808322, 144.958136 -37.808311, 144.957882 -37.808378, 144.957778 -37.808407, 144.957452 -37.808614, 144.956587 -37.809279, 144.955498 -37.811858, 144.955644 -37.812291))","POLYGON ((144.951318 -37.811856, 144.951086 -37.813211, 144.951181 -37.813558, 144.952089 -37.814306, 144.952152 -37.814342, 144.956783 -37.816152, 144.956849 -37.816177, 144.958757 -37.816818, 144.960413 -37.817387, 144.961631 -37.817812, 144.962026 -37.817946, 144.962211 -37.818003, 144.962262 -37.817991, 144.964224 -37.816434, 144.964384 -37.816235, 144.964791 -37.8156, 144.966116 -37.813484, 144.967576 -37.811047, 144.967699 -37.810821, 144.967732 -37.810749, 144.968213 -37.809637, 144.968235 -37.80956, 144.968316 -37.808596, 144.968211 -37.808251, 144.968167 -37.808205, 144.967992 -37.808101, 144.963128 -37.805829, 144.960004 -37.804789, 144.957814 -37.804664, 144.957775 -37.804676, 144.954187 -37.80721, 144.952525 -37.809134, 144.952432 -37.809321, 144.951338 -37.811774, 144.951318 -37.811856))","POLYGON ((144.946628 -37.814502, 144.946636 -37.814711, 144.946679 -37.814807, 144.946732 -37.814846, 144.947254 -37.815127, 144.952585 -37.817586, 144.955745 -37.818746, 144.955888 -37.818795, 144.956725 -37.819079, 144.961525 -37.821089, 144.961541 -37.821092, 144.965303 -37.819677, 144.966467 -37.819195, 144.96672 -37.818853, 144.96962 -37.8142, 144.971447 -37.810842, 144.972029 -37.809734, 144.972173 -37.809439, 144.97267 -37.808319, 144.972705 -37.808232, 144.972749 -37.807875, 144.97277 -37.807505, 144.970934 -37.805555, 144.966314 -37.803457, 144.963854 -37.802214, 144.960786 -37.801144, 144.960785 -37.801143, 144.957498 -37.801285, 144.956546 -37.801348, 144.95494 -37.802359, 144.951017 -37.805267, 144.949843 -37.806121, 144.949829 -37.806132, 144.947652 -37.810965, 144.946628 -37.814502))",17678463.0,POINT (-37.8110521 144.9597639)
"POLYGON ((144.955663 -37.810727, 144.955681 -37.810765, 144.955834 -37.810876, 144.9575 -37.811505, 144.957571 -37.811532, 144.957735 -37.811592, 144.959467 -37.812229, 144.961806 -37.812055, 144.962133 -37.811903, 144.962652 -37.811165, 144.963493 -37.809751, 144.963796 -37.809223, 144.962983 -37.807356, 144.962867 -37.807191, 144.962685 -37.80706, 144.959857 -37.80607, 144.959807 -37.806064, 144.959407 -37.806046, 144.95902 -37.806093, 144.956692 -37.807619, 144.956601 -37.807714, 144.955711 -37.809475, 144.955663 -37.810727))","POLYGON ((144.951502 -37.810486, 144.951813 -37.811866, 144.951817 -37.811874, 144.953038 -37.812775, 144.953112 -37.812812, 144.953284 -37.812886, 144.95489 -37.813511, 144.96 -37.815419, 144.960983 -37.815696, 144.963424 -37.815579, 144.963747 -37.81542, 144.963847 -37.815355, 144.966512 -37.811281, 144.966588 -37.811147, 144.966912 -37.810551, 144.967857 -37.808678, 144.967979 -37.808437, 144.967647 -37.807115, 144.966488 -37.805836, 144.96499 -37.804452, 144.963668 -37.803551, 144.960705 -37.802593, 144.960617 -37.802564, 144.960351 -37.802523, 144.960261 -37.802509, 144.959893 -37.802503, 144.957768 -37.802539, 144.957668 -37.802556, 144.95734 -37.802705, 144.956255 -37.80364, 144.954325 -37.805568, 144.954268 -37.805628, 144.952118 -37.808783, 144.952054 -37.808879, 144.951825 -37.809248, 144.951766 -37.809389, 144.951502 -37.810486))","POLYGON ((144.947523 -37.810827, 144.947463 -37.811039, 144.947464 -37.811088, 144.948599 -37.814058, 144.94866 -37.814103, 144.948905 -37.814207, 144.952001 -37.815376, 144.955236 -37.816646, 144.955534 -37.81676, 144.958892 -37.817962, 144.962406 -37.819272, 144.965467 -37.818965, 144.965525 -37.818949, 144.968633 -37.813997, 144.968667 -37.813941, 144.969391 -37.812724, 144.972672 -37.807857, 144.972702 -37.807499, 144.972057 -37.806283, 144.971399 -37.80549, 144.966899 -37.801615, 144.96683 -37.801542, 144.964399 -37.799929, 144.962908 -37.799458, 144.962892 -37.799454, 144.962621 -37.799384, 144.962535 -37.799364, 144.960513 -37.799158, 144.95764 -37.798953, 144.954934 -37.799578, 144.95491 -37.799597, 144.953169 -37.800977, 144.953156 -37.800989, 144.949573 -37.805104, 144.949187 -37.805972, 144.948385 -37.808234, 144.947523 -37.810827))",17740147.0,POINT (-37.8093086 144.9597389)
"POLYGON ((144.956494 -37.812698, 144.956495 -37.812717, 144.956586 -37.813046, 144.957613 -37.813687, 144.957692 -37.813728, 144.959572 -37.814403, 144.960162 -37.814613, 144.960563 -37.814751, 144.961429 -37.815056, 144.962075 -37.81487, 144.962246 -37.81482, 144.963206 -37.814315, 144.963953 -37.813123, 144.964688 -37.811887, 144.964736 -37.811804, 144.965031 -37.810885, 144.965028 -37.810569, 144.965026 -37.810542, 144.964924 -37.810196, 144.964751 -37.809974, 144.961487 -37.808904, 144.960631 -37.808634, 144.960304 -37.808784, 144.958574 -37.80953, 144.958249 -37.809685, 144.958135 -37.809844, 144.958059 -37.809969, 144.957169 -37.811482, 144.956532 -37.812596, 144.956507 -37.812655, 144.956494 -37.812698))","POLYGON ((144.952051 -37.813942, 144.952055 -37.813995, 144.952157 -37.81434, 144.953156 -37.814963, 144.953235 -37.81501, 144.956381 -37.816267, 144.956449 -37.816294, 144.95816 -37.816912, 144.961743 -37.818144, 144.962175 -37.81827, 144.964513 -37.817909, 144.964842 -37.817763, 144.965283 -37.817119, 144.966073 -37.81585, 144.966925 -37.81448, 144.968519 -37.811812, 144.969135 -37.810587, 144.969176 -37.810499, 144.969233 -37.810296, 144.969477 -37.809274, 144.969473 -37.809241, 144.969372 -37.808896, 144.969326 -37.808866, 144.968135 -37.808275, 144.96783 -37.808145, 144.966107 -37.807436, 144.963106 -37.806176, 144.960075 -37.805207, 144.959096 -37.805128, 144.958863 -37.805166, 144.958535 -37.805315, 144.955978 -37.807319, 144.954769 -37.808463, 144.954054 -37.809531, 144.953594 -37.810247, 144.952994 -37.811263, 144.952966 -37.811312, 144.95287 -37.811558, 144.952051 -37.813942))","POLYGON ((144.94864 -37.812239, 144.948246 -37.814024, 144.948347 -37.81437, 144.952083 -37.817629, 144.955452 -37.818942, 144.959547 -37.820643, 144.961437 -37.821405, 144.965408 -37.82111, 144.965443 -37.821106, 144.965457 -37.821101, 144.965488 -37.821081, 144.968179 -37.81902, 144.968728 -37.818229, 144.9708 -37.814341, 144.972251 -37.811826, 144.973831 -37.809229, 144.973836 -37.809199, 144.973869 -37.808091, 144.973665 -37.807824, 144.973299 -37.807465, 144.970811 -37.805643, 144.969618 -37.805086, 144.966576 -37.803694, 144.963675 -37.802543, 144.961186 -37.801687, 144.960901 -37.801655, 144.960492 -37.801611, 144.959613 -37.801515, 144.957291 -37.8016, 144.957137 -37.801624, 144.956947 -37.801686, 144.955423 -37.803022, 144.952734 -37.805456, 144.951026 -37.807008, 144.950768 -37.807259, 144.948675 -37.812121, 144.94864 -37.812239))",17190524.0,POINT (-37.8117708 144.9609302)
"POLYGON ((144.962392 -37.806821, 144.96247 -37.807405, 144.963354 -37.809965, 144.966641 -37.811068, 144.967094 -37.811206, 144.967552 -37.811347, 144.967567 -37.811342, 144.970752 -37.8079, 144.970896 -37.807707, 144.970877 -37.807348, 144.970602 -37.806894, 144.970417 -37.806603, 144.970058 -37.806188, 144.968136 -37.804792, 144.967882 -37.804632, 144.966391 -37.804215, 144.966349 -37.80421, 144.965544 -37.804682, 144.964664 -37.80521, 144.962712 -37.806314, 144.96248 -37.806537, 144.962392 -37.806821))","POLYGON ((144.957795 -37.806383, 144.957897 -37.807714, 144.958087 -37.808602, 144.958227 -37.8091, 144.958735 -37.810923, 144.958759 -37.810976, 144.958907 -37.811094, 144.958969 -37.811124, 144.96051 -37.811871, 144.960547 -37.811885, 144.963071 -37.812856, 144.965205 -37.813694, 144.968705 -37.814732, 144.968979 -37.814771, 144.969307 -37.814621, 144.969654 -37.814279, 144.972862 -37.810886, 144.974355 -37.809462, 144.975388 -37.808526, 144.975458 -37.808141, 144.97549 -37.807783, 144.974542 -37.805364, 144.973768 -37.804653, 144.970999 -37.802498, 144.968372 -37.800753, 144.967005 -37.800518, 144.966938 -37.800511, 144.96534 -37.801127, 144.965086 -37.80128, 144.962086 -37.803401, 144.959339 -37.804771, 144.959012 -37.804923, 144.958813 -37.80508, 144.958715 -37.805163, 144.957958 -37.805865, 144.957857 -37.805971, 144.957834 -37.806025, 144.957795 -37.806383))","POLYGON ((144.953141 -37.805503, 144.953099 -37.805861, 144.95435 -37.811484, 144.954349 -37.812026, 144.954446 -37.812372, 144.954513 -37.812408, 144.955897 -37.813088, 144.956107 -37.813187, 144.957576 -37.813761, 144.957742 -37.813822, 144.959325 -37.814404, 144.962663 -37.815657, 144.964237 -37.81624, 144.966199 -37.816926, 144.969312 -37.817976, 144.970261 -37.818273, 144.970496 -37.818341, 144.970537 -37.818326, 144.971277 -37.817883, 144.972952 -37.816149, 144.97447 -37.814527, 144.975008 -37.81381, 144.978856 -37.810358, 144.980096 -37.809028, 144.980154 -37.808645, 144.980192 -37.808287, 144.98015 -37.808176, 144.979195 -37.80584, 144.978554 -37.804684, 144.974975 -37.801103, 144.974931 -37.801059, 144.973661 -37.799855, 144.96924 -37.797206, 144.967953 -37.796894, 144.967746 -37.79687, 144.967576 -37.796854, 144.967349 -37.796885, 144.965853 -37.797493, 144.963384 -37.798567, 144.96313 -37.798736, 144.962954 -37.798889, 144.957509 -37.801182, 144.956911 -37.801628, 144.95542 -37.803031, 144.953164 -37.805434, 144.953141 -37.805503))",17731726.0,POINT (-37.8078826 144.9662639)
