5min,10min,15min,property_id,coordinates
,,,17558574.0,POINT (147.0854802 -38.104357)
,,,17536248.0,POINT (147.0873123 -38.0966994)
,,,17506596.0,POINT (147.5992347 -38.0371283)
,,,17566546.0,POINT (147.4023287 -38.2064418)
,,,17584224.0,POINT (145.0721162 -37.7171744)
,,,17582655.0,POINT (145.067813 -37.721243)
,,,8501999.0,POINT (145.0630531 -37.7151255)
,,,17572888.0,POINT (145.0752811 -37.7240736)
,,,17540670.0,POINT (145.0809365 -37.719692)
,,,8601037.0,POINT (145.0630531 -37.7151255)
,,,14011461.0,POINT (145.0348901 -37.8529836)
,,,15567515.0,POINT (145.039873 -37.8549657)
,,,17520146.0,POINT (145.0410434 -37.8536557)
,,,17553852.0,POINT (145.0360975 -37.8524351)
,,,17547487.0,POINT (145.043965 -37.848457)
,,,17537736.0,POINT (145.0394199 -37.8639638)
,,,17524550.0,POINT (145.0344364 -37.8572881)
,,,17526452.0,POINT (145.03041 -37.8624619)
,,,17615880.0,POINT (144.6180304 -38.2756916)
,,,17635352.0,POINT (144.5065488 -38.2581125)
,,,17602655.0,POINT (144.5422964 -38.2387168)
,,,17622763.0,POINT (144.5307632 -38.2641617)
,,,17538672.0,POINT (144.5317647 -38.2674032)
,,,17631380.0,POINT (144.541623 -38.269979)
,,,17615443.0,POINT (144.5751636 -38.1671012)
,,,17617135.0,POINT (144.5811339 -38.1535345)
,,,17635376.0,POINT (144.5434173 -38.1763978)
,,,17575277.0,POINT (146.1739662 -38.327895)
,,,17631182.0,POINT (144.134415 -37.0692033)
,,,17653164.0,POINT (144.1847049 -37.0740293)
,,,16978919.0,POINT (145.0358431 -38.375919)
,,,17471522.0,POINT (153.006793 -27.4541897)
,,,17642883.0,POINT (145.0508525 -38.4200637)
,,,17600744.0,POINT (147.7254418 -37.9041431)
,,,16342112.0,POINT (147.7080661 -37.9088182)
,,,17629741.0,POINT (147.7207465 -37.9090465)
,,,17629743.0,POINT (147.708343 -37.9060849)
,,,17547707.0,POINT (147.7258393 -37.9064282)
,,,17620090.0,POINT (147.823908 -37.8782534)
,,,17484579.0,POINT (147.8326507 -37.8833918)
,,,17542915.0,POINT (147.836693 -37.8827301)
,,,17449124.0,POINT (147.8552163 -37.8856087)
,,,17597380.0,POINT (147.852936 -37.8895127)
,,,17527733.0,POINT (147.9869947 -37.8640751)
,,,17566876.0,POINT (147.6421947 -37.8105559)
,,,17567091.0,POINT (147.6465538 -37.8245443)
,,,17651118.0,POINT (147.6549294 -37.826724)
,,,17661267.0,POINT (147.6505938 -37.8182549)
,,,17568737.0,POINT (147.6538076 -37.8026181)
,,,17660920.0,POINT (147.6532034 -37.8160574)
,,,17568736.0,POINT (147.6538076 -37.8026181)
,,,17662921.0,POINT (147.5720289 -37.8382383)
,,,17659792.0,POINT (147.6087513 -37.8180502)
,,,17569146.0,POINT (147.6130816 -37.8230881)
,,,17656804.0,POINT (147.614768 -37.833065)
,,,17646334.0,POINT (147.6114087 -37.8263819)
,,,17571231.0,POINT (147.5998053 -37.8227523)
,,,17571252.0,POINT (147.8594867 -37.8227563)
,,,15071290.0,POINT (145.0555741 -37.6661759)
,,,17662084.0,POINT (145.0484377 -37.673366)
,,,17649042.0,POINT (145.0619555 -37.6698473)
,,,15463224.0,POINT (145.0619108 -37.6525931)
,,,17321105.0,POINT (145.0638847 -37.6772638)
,,,16933718.0,POINT (145.0608724 -37.6740347)
,,,17620608.0,POINT (145.0610012 -37.6670106)
,,,16095318.0,POINT (145.0672973 -37.6737783)
,,,17668052.0,POINT (145.0687038 -37.658691)
,,,17657882.0,POINT (145.0541432 -37.6543304)
,,,17572813.0,POINT (143.8168537 -37.5293295)
,,,17570914.0,POINT (143.8322785 -37.5292837)
,,,15911824.0,POINT (143.839904 -37.5288235)
,,,17570913.0,POINT (143.8351255 -37.5243999)
,,,17564460.0,POINT (143.8223272 -37.5325974)
,,,17526488.0,POINT (143.8317325 -37.5231175)
,,,17564841.0,POINT (143.8103179 -37.5235067)
,,,17573274.0,POINT (143.8156357 -37.5448002)
