5min,10min,15min,property_id,coordinates
,,,15959499.0,POINT (145.204524 -37.955561)
,,,15965746.0,POINT (145.202537 -37.941846)
,,,15559520.0,POINT (145.221637 -38.020442)
,,,15924830.0,POINT (145.201336 -37.97663)
,,,15941460.0,POINT (145.208449 -37.987135)
,,,15942226.0,POINT (145.20651 -37.983095)
,,,15944245.0,POINT (145.240452 -37.999156)
,,,15948604.0,POINT (145.23601 -37.992401)
,,,15954680.0,POINT (145.257876 -38.000106)
,,,15934625.0,POINT (144.430651 -37.676386)
,,,15936364.0,POINT (144.419336 -37.665443)
,,,15940707.0,POINT (144.431034 -37.672259)
,,,15948692.0,POINT (144.414426 -37.688956)
,,,15951269.0,POINT (144.434806 -37.661343)
,,,15952494.0,POINT (144.439114 -37.660921)
,,,15952683.0,POINT (144.410758 -37.688032)
,,,15956494.0,POINT (144.430446 -37.669553)
,,,15960375.0,POINT (144.416115 -37.693311)
,,,15892485.0,POINT (144.154407 -37.34086)
,,,15884077.0,POINT (145.170042 -37.672073)
,,,15893213.0,POINT (145.116006 -37.695168)
,,,15895040.0,POINT (145.097998 -37.694706)
,,,15810844.0,POINT (144.700077 -37.619643)
,,,15864019.0,POINT (144.70861 -37.623664)
,,,15866202.0,POINT (144.826923 -37.723406)
,,,15872831.0,POINT (144.736734 -37.645999)
,,,15884699.0,POINT (144.717325 -37.624218)
,,,15888332.0,POINT (144.697606 -37.624537)
,,,15888535.0,POINT (144.697606 -37.624537)
,,,14058562.0,POINT (145.14908 -37.777321)
,,,15738572.0,POINT (145.146778 -37.776354)
,,,15850897.0,POINT (145.172586 -37.762985)
,,,15864207.0,POINT (145.16541 -37.789761)
,,,15872612.0,POINT (145.164141 -37.782322)
,,,15881741.0,POINT (145.180921 -37.764482)
,,,14359623.0,POINT (145.189665 -37.804284)
,,,15677903.0,POINT (145.178315 -37.798925)
,,,15739937.0,POINT (145.181791 -37.799687)
,,,15781892.0,POINT (145.178273 -37.835914)
,,,15888042.0,POINT (145.148467 -37.834266)
,,,15888327.0,POINT (145.222462 -37.818592)
,,,15894884.0,POINT (145.151375 -37.778549)
,,,14572973.0,POINT (145.238983 -37.996887)
,,,15149014.0,POINT (145.23941 -37.987479)
,,,15820143.0,POINT (145.23662 -37.977954)
,,,15879823.0,POINT (145.23745 -37.991407)
,,,15881353.0,POINT (145.241054 -37.995277)
,,,15881652.0,POINT (145.245172 -37.987428)
,,,15884263.0,POINT (145.246757 -37.989892)
,,,15897427.0,POINT (145.218352 -37.977408)
,,,15901679.0,POINT (145.244421 -37.986476)
,,,15904314.0,POINT (145.278269 -38.004434)
,,,10442667.0,POINT (144.291617 -36.777852)
,,,11910063.0,POINT (144.299921 -36.75204)
