property_id,rental_price,bedrooms,bathrooms,car_spaces,property_type,land_area,property_features,suburb,postcode,year,quarter,age_0_to_19,age_20_to_39,age_40_to_59,age_60_plus,agency_name,agent_name,appointment_only,avg_days_on_market,description,family_percentage,features_list,first_listed_date,full_address,last_sold_date,listing_status,long_term_resident,median_rent_price,median_sold_price,number_sold,renter_percentage,schools,single_percentage,state_abbreviation,structured_features,unit_number,updated_date,url,coordinates
14751408.0,425pw1846pcm,20,1.0,1.0,apartment  unit  flat,0.0,"2, ,1, ,1,",balwyn north,3104,2022,06,,,,,,,,,,,,,"279 Balwyn Road Balwyn, North, VIC 3104",,,,,,,,,,,,,,2-279-balwyn-road-balwyn-north-vic-3104-14751408,
15758581.0,460pw1999pcm,20,1.0,1.0,house,0.0,"2, ,1, ,1,",balwyn north,3104,2022,06,,,,,,,,,,,,,"Lexton Street Balwyn, North, VIC 3104",,,,,,,,,,,,,,5-lexton-street-balwyn-north-vic-3104-15758581,
15819514.0,1375pw5975pcm,40,3.0,2.0,house,0.0,"4, ,3, ,2,",balwyn north,3104,2022,06,,,,,,,,,,,,,"Longview Road Balwyn, North, VIC 3104",,,,,,,,,,,,,,74-longview-road-balwyn-north-vic-3104-15819514,
15826461.0,contact agent,30,1.0,1.0,apartment  unit  flat,0.0,"3, ,1, ,1,",balwyn north,3104,2022,06,,,,,,,,,,,,,"178 Doncaster Road Balwyn, North, VIC 3104",,,,,,,,,,,,,,4-178-doncaster-road-balwyn-north-vic-3104-15826461,
15838194.0,550 per week pw,30,2.0,2.0,house,0.0,"3, ,2, ,2,",balwyn north,3104,2022,06,,,,,,,,,,,,,"Balwyn Road Balwyn, North, VIC 3104",,,,,,,,,,,,,,288-balwyn-road-balwyn-north-vic-3104-15838194,
15838543.0,650,40,1.0,2.0,house,0.0,"4, ,1, ,2,",balwyn north,3104,2022,06,,,,,,,,,,,,,"Cityview Road Balwyn, North, VIC 3104",,,,,,,,,,,,,,82-cityview-road-balwyn-north-vic-3104-15838543,
15855995.0,450 per week,20,1.0,1.0,house,0.0,"2, ,1, ,1,",balwyn north,3104,2022,06,,,,,,,,,,,,,"Kenny Street Balwyn, North, VIC 3104",,,,,,,,,,,,,,31-kenny-street-balwyn-north-vic-3104-15855995,
15864762.0,820pw3563pcm,30,2.0,,house,0.0,"3, ,2, ,,",balwyn north,3104,2022,06,,,,,,,,,,,,,"Maud Street Balwyn, North, VIC 3104",,,,,,,,,,,,,,47-maud-street-balwyn-north-vic-3104-15864762,
15871076.0,610 pw 2651 pcm,40,2.0,3.0,house,0.0,"4, ,2, ,3,",balwyn north,3104,2022,06,,,,,,,,,,,,,"Moule Avenue Balwyn, North, VIC 3104",,,,,,,,,,,,,,2-moule-avenue-balwyn-north-vic-3104-15871076,
15871493.0,800 per week,40,3.0,2.0,townhouse,0.0,"4, ,3, ,2,",balwyn north,3104,2022,06,,,,,,,,,,,,,"13 Greythorn Road Balwyn, North, VIC 3104",,,,,,,,,,,,,,1-13-greythorn-road-balwyn-north-vic-3104-15871493,
15878690.0,635 per week,20,2.0,2.0,house,0.0,"2, ,2, ,2,",balwyn north,3104,2022,06,,,,,,,,,,,,,"5 Dumblane Street Balwyn, North, VIC 3104",,,,,,,,,,,,,,2-5-dumblane-street-balwyn-north-vic-3104-15878690,
15879627.0,55000,30,1.0,2.0,house,0.0,"3, ,1, ,2,",balwyn north,3104,2022,06,,,,,,,,,,,,,"Kelvinside Street Balwyn, North, VIC 3104",,,,,,,,,,,,,,14-kelvinside-street-balwyn-north-vic-3104-15879627,
15885331.0,510pw2216pcm,30,1.0,2.0,house,0.0,"3, ,1, ,2,",balwyn north,3104,2022,06,,,,,,,,,,,,,"Sutton Street Balwyn, North, VIC 3104",,,,,,,,,,,,,,57-sutton-street-balwyn-north-vic-3104-15885331,
15887252.0,50000 per week,20,1.0,2.0,apartment  unit  flat,0.0,"2, ,1, ,2,",balwyn north,3104,2022,06,,,,,,,,,,,,,"68 Aylmer Street Balwyn, North, VIC 3104",,,,,,,,,,,,,,1-68-aylmer-street-balwyn-north-vic-3104-15887252,
15888391.0,710pw3085pcm,30,2.0,2.0,apartment  unit  flat,0.0,"3, ,2, ,2,",balwyn north,3104,2022,06,,,,,,,,,,,,,"48 Alpha Street Balwyn, North, VIC 3104",,,,,,,,,,,,,,1-48-alpha-street-balwyn-north-vic-3104-15888391,
15889223.0,55000,30,1.0,2.0,house,0.0,"3, ,1, ,2,",balwyn north,3104,2022,06,,,,,,,,,,,,,"Koonung Street Balwyn, North, VIC 3104",,,,,,,,,,,,,,9-koonung-street-balwyn-north-vic-3104-15889223,
15891410.0,61000,30,1.0,2.0,house,0.0,"3, ,1, ,2,",balwyn north,3104,2022,06,,,,,,,,,,,,,"Sunburst Avenue Balwyn, North, VIC 3104",,,,,,,,,,,,,,15-sunburst-avenue-balwyn-north-vic-3104-15891410,
15893523.0,450 per week,30,2.0,1.0,apartment  unit  flat,0.0,"3, ,2, ,1,",balwyn north,3104,2022,06,,,,,,,,,,,,,"7 Maud Street Balwyn, North, VIC 3104",,,,,,,,,,,,,,4-7-maud-street-balwyn-north-vic-3104-15893523,
15899379.0,670 per week,30,2.0,2.0,apartment  unit  flat,0.0,"3, ,2, ,2,",balwyn north,3104,2022,06,,,,,,,,,,,,,"4 Luena Road Balwyn, North, VIC 3104",,,,,,,,,,,,,,3-4-luena-road-balwyn-north-vic-3104-15899379,
11270869.0,450 per week,20,1.0,2.0,apartment  unit  flat,0.0,"2, ,1, ,2,",barwon heads,3227,2022,06,,,,,,,,,,,,,"25 Noble Street Barwon, Heads, VIC 3227",,,,,,,,,,,,,,2-25-noble-street-barwon-heads-vic-3227-11270869,
15785000.0,600 per week,30,1.0,1.0,house,0.0,"3, ,1, ,1,",barwon heads,3227,2022,06,,,,,,,,,,,,,"Heron Crescent Barwon, Heads, VIC 3227",,,,,,,,,,,,,,12-heron-crescent-barwon-heads-vic-3227-15785000,
15790840.0,750 per week,30,2.0,,house,0.0,"3, ,2, ,,",barwon heads,3227,2022,06,,,,,,,,,,,,,"Sheepwash Road Barwon, Heads, VIC 3227",,,,,,,,,,,,,,1-sheepwash-road-barwon-heads-vic-3227-15790840,
15804294.0,675 per week,30,1.0,1.0,townhouse,0.0,"3, ,1, ,1,",barwon heads,3227,2022,06,,,,,,,,,,,,,"38 Reid Street Barwon, Heads, VIC 3227",,,,,,,,,,,,,,1-38-reid-street-barwon-heads-vic-3227-15804294,
15810134.0,630 per week,30,2.0,2.0,house,0.0,"3, ,2, ,2,",barwon heads,3227,2022,06,,,,,,,,,,,,,"3 Tremont Court Barwon, Heads, VIC 3227",,,,,,,,,,,,,,2-3-tremont-court-barwon-heads-vic-3227-15810134,
15899209.0,700 weekly,30,1.0,1.0,house,0.0,"3, ,1, ,1,",barwon heads,3227,2022,06,,,,,,,,,,,,,"Bostock Avenue Barwon, Heads, VIC 3227",,,,,,,,,,,,,,2-bostock-avenue-barwon-heads-vic-3227-15899209,
15905213.0,850 weekly,30,2.0,,house,0.0,"3, ,2, ,,",barwon heads,3227,2022,06,,,,,,,,,,,,,"Golightly Street Barwon, Heads, VIC 3227",,,,,,,,,,,,,,6-golightly-street-barwon-heads-vic-3227-15905213,
15907014.0,770 weekly,40,2.0,1.0,house,0.0,"4, ,2, ,1,",barwon heads,3227,2022,06,,,,,,,,,,,,,"Ewing Blyth Drive Barwon, Heads, VIC 3227",,,,,,,,,,,,,,12-ewing-blyth-drive-barwon-heads-vic-3227-15907014,
15918350.0,625 weekly,30,1.0,2.0,house,0.0,"3, ,1, ,2,",barwon heads,3227,2022,06,,,,,,,,,,,,,"Sheepwash Road Barwon, Heads, VIC 3227",,,,,,,,,,,,,,75-sheepwash-road-barwon-heads-vic-3227-15918350,
15920149.0,under application,20,1.0,1.0,house,0.0,"2, ,1, ,1,",barwon heads,3227,2022,06,,,,,,,,,,,,,"41 Hitchcock Avenue Barwon, Heads, VIC 3227",,,,,,,,,,,,,,2-41-hitchcock-avenue-barwon-heads-vic-3227-15920149,
15935319.0,600 weekly,20,2.0,1.0,house,0.0,"2, ,2, ,1,",barwon heads,3227,2022,06,,,,,,,,,,,,,"22 George Street Barwon, Heads, VIC 3227",,,,,,,,,,,,,,1-22-george-street-barwon-heads-vic-3227-15935319,
15940168.0,790 weekly,30,2.0,2.0,house,0.0,"3, ,2, ,2,",barwon heads,3227,2022,06,,,,,,,,,,,,,"2b Clifford Parade Barwon, Heads, VIC 3227",,,,,,,,,,,,,,2b-clifford-parade-barwon-heads-vic-3227-15940168,
15945584.0,650 weekly,30,2.0,1.0,house,0.0,"3, ,2, ,1,",barwon heads,3227,2022,06,,,,,,,,,,,,,"Wattle Bird Crescent Barwon, Heads, VIC 3227",,,,,,,,,,,,,,36-wattle-bird-crescent-barwon-heads-vic-3227-15945584,
15945944.0,620 weekly,30,2.0,1.0,house,0.0,"3, ,2, ,1,",barwon heads,3227,2022,06,,,,,,,,,,,,,"Von Nida Avenue Barwon, Heads, VIC 3227",,,,,,,,,,,,,,5-von-nida-avenue-barwon-heads-vic-3227-15945944,
15946604.0,75000,30,2.0,2.0,townhouse,0.0,"3, ,2, ,2,",barwon heads,3227,2022,06,,,,,,,,,,,,,"32 Margate Street Barwon, Heads, VIC 3227",,,,,,,,,,,,,,2-32-margate-street-barwon-heads-vic-3227-15946604,
15947540.0,595 weekly,30,1.0,,house,0.0,"3, ,1, ,,",barwon heads,3227,2022,06,,,,,,,,,,,,,"Wattle Bird Crescent Barwon, Heads, VIC 3227",,,,,,,,,,,,,,5-wattle-bird-crescent-barwon-heads-vic-3227-15947540,
15951528.0,550 weekly,30,1.0,,house,0.0,"3, ,1, ,,",barwon heads,3227,2022,06,,,,,,,,,,,,,"Punt Road Barwon, Heads, VIC 3227",,,,,,,,,,,,,,15-punt-road-barwon-heads-vic-3227-15951528,
15959938.0,52000,30,1.0,1.0,townhouse,0.0,"3, ,1, ,1,",barwon heads,3227,2022,06,,,,,,,,,,,,,"7 Thorn Street Barwon, Heads, VIC 3227",,,,,,,,,,,,,,3-5-7-thorn-street-barwon-heads-vic-3227-15959938,
15960409.0,89000,30,2.0,2.0,townhouse,0.0,"3, ,2, ,2,",barwon heads,3227,2022,06,,,,,,,,,,,,,"45 Wattlebird Crescent Barwon, Heads, VIC 3227",,,,,,,,,,,,,,1-45-wattlebird-crescent-barwon-heads-vic-3227-15960409,
15964610.0,725 weekly,50,2.0,,house,0.0,"5, ,2, ,,",barwon heads,3227,2022,06,,,,,,,,,,,,,"Sheepwash Road Barwon, Heads, VIC 3227",,,,,,,,,,,,,,52-sheepwash-road-barwon-heads-vic-3227-15964610,
14773454.0,360,30,1.0,1.0,house,0.0,"3, ,1, ,1,",bayswater,3153,2022,06,,,,,,,,,,,,,"Mccomb Crescent, Bayswater, VIC 3153",,,,,,,,,,,,,,23-mccomb-crescent-bayswater-vic-3153-14773454,
15802613.0,415 weekly,30,1.0,1.0,house,0.0,"3, ,1, ,1,",bayswater,3153,2022,06,,,,,,,,,,,,,"Lemon Grove, Bayswater, VIC 3153",,,,,,,,,,,,,,2-lemon-grove-bayswater-vic-3153-15802613,
15848731.0,39500 per week,30,1.0,,house,0.0,"3, ,1, ,,",bayswater,3153,2022,06,,,,,,,,,,,,,"Maple Street, Bayswater, VIC 3153",,,,,,,,,,,,,,19-maple-street-bayswater-vic-3153-15848731,
15901338.0,380 per week,20,1.0,1.0,apartment  unit  flat,0.0,"2, ,1, ,1,",bayswater,3153,2022,06,,,,,,,,,,,,,"13 Highmoor Avenue, Bayswater, VIC 3153",,,,,,,,,,,,,,105-13-highmoor-avenue-bayswater-vic-3153-15901338,
15905549.0,400,20,1.0,1.0,apartment  unit  flat,0.0,"2, ,1, ,1,",bayswater,3153,2022,06,,,,,,,,,,,,,"45 King Street, Bayswater, VIC 3153",,,,,,,,,,,,,,4-45-king-street-bayswater-vic-3153-15905549,
15914289.0,370 per week,20,1.0,1.0,apartment  unit  flat,0.0,"2, ,1, ,1,",bayswater,3153,2022,06,,,,,,,,,,,,,"21 King Street, Bayswater, VIC 3153",,,,,,,,,,,,,,10-21-king-street-bayswater-vic-3153-15914289,
15929009.0,480,20,2.0,1.0,house,0.0,"2, ,2, ,1,",bayswater,3153,2022,06,,,,,,,,,,,,,"627 Mountain Highway, Bayswater, VIC 3153",,,,,,,,,,,,,,1-627-mountain-highway-bayswater-vic-3153-15929009,
15932974.0,430 pw,40,2.0,2.0,house,0.0,"4, ,2, ,2,",bayswater,3153,2022,06,,,,,,,,,,,,,"Belot Close, Bayswater, VIC 3153",,,,,,,,,,,,,,1-belot-close-bayswater-vic-3153-15932974,
15938624.0,390 pw,30,1.0,1.0,house,0.0,"3, ,1, ,1,",bayswater,3153,2022,06,,,,,,,,,,,,,"Grieve Street, Bayswater, VIC 3153",,,,,,,,,,,,,,4-grieve-street-bayswater-vic-3153-15938624,
15941449.0,500,30,2.0,2.0,house,0.0,"3, ,2, ,2,",bayswater,3153,2022,06,,,,,,,,,,,,,"Susan Street, Bayswater, VIC 3153",,,,,,,,,,,,,,26-susan-street-bayswater-vic-3153-15941449,
15943057.0,370 pw,20,1.0,,house,0.0,"2, ,1, ,,",bayswater,3153,2022,06,,,,,,,,,,,,,"King Street, Bayswater, VIC 3153",,,,,,,,,,,,,,15-king-street-bayswater-vic-3153-15943057,
15946691.0,530,30,1.0,2.0,house,0.0,"3, ,1, ,2,",bayswater,3153,2022,06,,,,,,,,,,,,,"18 View Road, Bayswater, VIC 3153",,,,,,,,,,,,,,1-18-view-road-bayswater-vic-3153-15946691,
15947863.0,450,20,2.0,1.0,apartment  unit  flat,0.0,"2, ,2, ,1,",bayswater,3153,2022,06,,,,,,,,,,,,,"16 John Street, Bayswater, VIC 3153",,,,,,,,,,,,,,5-16-john-street-bayswater-vic-3153-15947863,
15949335.0,620,40,2.0,2.0,townhouse,0.0,"4, ,2, ,2,",bayswater,3153,2022,06,,,,,,,,,,,,,"411 Boronia Road, Bayswater, VIC 3153",,,,,,,,,,,,,,2-411-boronia-road-bayswater-vic-3153-15949335,
15949555.0,42000,30,2.0,1.0,townhouse,0.0,"3, ,2, ,1,",bayswater,3153,2022,06,,,,,,,,,,,,,"2c Maida Avenue, Bayswater, VIC 3153",,,,,,,,,,,,,,2c-maida-avenue-bayswater-vic-3153-15949555,
15952244.0,590,60,3.0,2.0,townhouse,0.0,"6, ,3, ,2,",bayswater,3153,2022,06,,,,,,,,,,,,,"3 Jeanette Street, Bayswater, VIC 3153",,,,,,,,,,,,,,2-3-jeanette-street-bayswater-vic-3153-15952244,
15955014.0,470 per week,30,1.0,2.0,house,0.0,"3, ,1, ,2,",bayswater,3153,2022,06,,,,,,,,,,,,,"Carramar Court, Bayswater, VIC 3153",,,,,,,,,,,,,,13-carramar-court-bayswater-vic-3153-15955014,
15955302.0,400,20,1.0,1.0,townhouse,0.0,"2, ,1, ,1,",bayswater,3153,2022,06,,,,,,,,,,,,,"16 Orchard Road, Bayswater, VIC 3153",,,,,,,,,,,,,,2-16-orchard-road-bayswater-vic-3153-15955302,
15957044.0,450 per week,30,1.0,2.0,townhouse,0.0,"3, ,1, ,2,",bayswater,3153,2022,06,,,,,,,,,,,,,"2 Wallace Avenue, Bayswater, VIC 3153",,,,,,,,,,,,,,1-2-wallace-avenue-bayswater-vic-3153-15957044,
15958361.0,575 weekly,30,4.0,2.0,townhouse,0.0,"3, ,4, ,2,",bayswater,3153,2022,06,,,,,,,,,,,,,"1a Pine Rd, Bayswater, VIC 3153",,,,,,,,,,,,,,3-1a-pine-rd-bayswater-vic-3153-15958361,
15820110.0,34000,30,1.0,2.0,house,0.0,"3, ,1, ,2,",norlane,3214,2022,06,,,,,,,,,,,,,"Eagle Parade, Norlane, VIC 3214",,,,,,,,,,,,,,1-eagle-parade-norlane-vic-3214-15820110,
15925958.0,85000,20,1.0,31.0,house,0.0,"2, ,1, ,31,",anakie,3213,2022,06,,,,,,,,,,,,,"Staceys Road, Anakie, VIC 3213",,,,,,,,,,,,,,210-staceys-road-anakie-vic-3213-15925958,
15938141.0,420 pw,20,2.0,2.0,house,0.0,"2, ,2, ,2,",bell park,3215,2022,06,,,,,,,,,,,,,"34 Roma Street Bell, Park, VIC 3215",,,,,,,,,,,,,,1-34-roma-street-bell-park-vic-3215-15938141,
15938838.0,390 per week,20,1.0,1.0,apartment  unit  flat,0.0,"2, ,1, ,1,",bell park,3215,2022,06,,,,,,,,,,,,,"9 Vistula Avenue Bell, Park, VIC 3215",,,,,,,,,,,,,,1-9-vistula-avenue-bell-park-vic-3215-15938838,
15945074.0,420 per week,20,1.0,1.0,apartment  unit  flat,0.0,"2, ,1, ,1,",bell park,3215,2022,06,,,,,,,,,,,,,"25 Maple Crescent Bell, Park, VIC 3215",,,,,,,,,,,,,,1-25-maple-crescent-bell-park-vic-3215-15945074,
15951910.0,330 per week,20,1.0,1.0,house,0.0,"2, ,1, ,1,",norlane,3214,2022,06,,,,,,,,,,,,,"Sparks Road, Norlane, VIC 3214",,,,,,,,,,,,,,59-sparks-road-norlane-vic-3214-15951910,
15952176.0,42000,30,1.0,4.0,house,0.0,"3, ,1, ,4,",bell post hill,3215,2022,06,,,,,,,,,,,,,"Ernest Street Bell Post, Hill, VIC 3215",,,,,,,,,,,,,,91-ernest-street-bell-post-hill-vic-3215-15952176,
15953818.0,360 per week,30,1.0,3.0,house,0.0,"3, ,1, ,3,",corio,3214,2022,06,,,,,,,,,,,,,"Caithness Crescent, Corio, VIC 3214",,,,,,,,,,,,,,5-caithness-crescent-corio-vic-3214-15953818,
15955207.0,295,20,1.0,1.0,apartment  unit  flat,0.0,"2, ,1, ,1,",drumcondra,3215,2022,06,,,,,,,,,,,,,"51 Melbourne Road, Drumcondra, VIC 3215",,,,,,,,,,,,,,3-51-melbourne-road-drumcondra-vic-3215-15955207,
15957994.0,320,40,1.0,2.0,house,655.0,"4, ,1, ,2, 655,",corio,3214,2022,06,,,,,,,,,,,,,"Armytage Street, Corio, VIC 3214",,,,,,,,,,,,,,20-armytage-street-corio-vic-3214-15957994,
15960144.0,340 per week,20,1.0,1.0,house,0.0,"2, ,1, ,1,",norlane,3214,2022,06,,,,,,,,,,,,,"Donnelly Avenue, Norlane, VIC 3214",,,,,,,,,,,,,,66-donnelly-avenue-norlane-vic-3214-15960144,
15961897.0,400 pw,30,1.0,1.0,house,0.0,"3, ,1, ,1,",bell park,3215,2022,06,,,,,,,,,,,,,"Vistula Avenue Bell, Park, VIC 3215",,,,,,,,,,,,,,15-vistula-avenue-bell-park-vic-3215-15961897,
15962142.0,450,30,1.0,1.0,house,0.0,"3, ,1, ,1,",hamlyn heights,3215,2022,06,,,,,,,,,,,,,"4 Willana Avenue Hamlyn, Heights, VIC 3215",,,,,,,,,,,,,,1-4-willana-avenue-hamlyn-heights-vic-3215-15962142,
15962165.0,360,30,1.0,,house,0.0,"3, ,1, ,,",hamlyn heights,3215,2022,06,,,,,,,,,,,,,"Graham Street Hamlyn, Heights, VIC 3215",,,,,,,,,,,,,,8-graham-street-hamlyn-heights-vic-3215-15962165,
15963007.0,360,40,1.0,1.0,house,0.0,"4, ,1, ,1,",norlane,3214,2022,06,,,,,,,,,,,,,"Zinnia Street, Norlane, VIC 3214",,,,,,,,,,,,,,4-zinnia-street-norlane-vic-3214-15963007,
15964003.0,500,30,1.0,1.0,house,0.0,"3, ,1, ,1,",bell park,3215,2022,06,,,,,,,,,,,,,"Barton Street Bell, Park, VIC 3215",,,,,,,,,,,,,,9-barton-street-bell-park-vic-3215-15964003,
15965444.0,35000,20,1.0,1.0,house,0.0,"2, ,1, ,1,",norlane,3214,2022,06,,,,,,,,,,,,,"Spruhan Avenue, Norlane, VIC 3214",,,,,,,,,,,,,,14-spruhan-avenue-norlane-vic-3214-15965444,
15167976.0,330 per week,20,1.0,1.0,apartment  unit  flat,0.0,"2, ,1, ,1,",benalla,3672,2022,06,,,,,,,,,,,,,"37a Hannah Street, Benalla, VIC 3672",,,,,,,,,,,,,,4-37a-hannah-street-benalla-vic-3672-15167976,
15302776.0,32000 per week,20,1.0,1.0,house,0.0,"2, ,1, ,1,",benalla,3672,2022,06,,,,,,,,,,,,,"9 Hannah Street, Benalla, VIC 3672",,,,,,,,,,,,,,2-9-hannah-street-benalla-vic-3672-15302776,
15508261.0,430 per week,30,1.0,2.0,house,0.0,"3, ,1, ,2,",benalla,3672,2022,06,,,,,,,,,,,,,"Bridge Street West, Benalla, VIC 3672",,,,,,,,,,,,,,91-bridge-street-west-benalla-vic-3672-15508261,
15519547.0,350 per week,20,1.0,2.0,house,0.0,"2, ,1, ,2,",benalla,3672,2022,06,,,,,,,,,,,,,"Harrison Avenue, Benalla, VIC 3672",,,,,,,,,,,,,,10-harrison-avenue-benalla-vic-3672-15519547,
15719421.0,400 per week,10,1.0,,house,0.0,"1, ,1, ,,",benalla,3672,2022,06,,,,,,,,,,,,,"Warrenbayne West Road Via, Benalla, VIC 3672",,,,,,,,,,,,,,252-warrenbayne-west-road-via-benalla-vic-3672-15719421,
15796440.0,490 per week,30,2.0,3.0,house,0.0,"3, ,2, ,3,",benalla,3672,2022,06,,,,,,,,,,,,,"Smythe Street, Benalla, VIC 3672",,,,,,,,,,,,,,43-smythe-street-benalla-vic-3672-15796440,
15842638.0,500 per week,40,2.0,2.0,house,0.0,"4, ,2, ,2,",tatong,3673,2022,06,,,,,,,,,,,,,"Stephens Road, Tatong, VIC 3673",,,,,,,,,,,,,,56-stephens-road-tatong-vic-3673-15842638,
15846466.0,420 per week,30,1.0,1.0,house,0.0,"3, ,1, ,1,",benalla,3672,2022,06,,,,,,,,,,,,,"Byrne Street, Benalla, VIC 3672",,,,,,,,,,,,,,6-byrne-street-benalla-vic-3672-15846466,
15857073.0,350 per week,30,1.0,,house,719.0,"3, ,1, ,, 719,",benalla,3672,2022,06,,,,,,,,,,,,,"7a Davey Street, Benalla, VIC 3672",,,,,,,,,,,,,,7a-davey-street-benalla-vic-3672-15857073,
15862580.0,under application,20,2.0,2.0,house,0.0,"2, ,2, ,2,",benalla,3672,2022,06,,,,,,,,,,,,,"Purcell Street, Benalla, VIC 3672",,,,,,,,,,,,,,14-purcell-street-benalla-vic-3672-15862580,
15862675.0,530 per week,30,2.0,2.0,house,975.0,"3, ,2, ,2, 975,",benalla,3672,2022,06,,,,,,,,,,,,,"Egmont Street, Benalla, VIC 3672",,,,,,,,,,,,,,29-egmont-street-benalla-vic-3672-15862675,
15883604.0,under application,30,1.0,4.0,house,605.0,"3, ,1, ,4, 605,",benalla,3672,2022,06,,,,,,,,,,,,,"24a Byrne Street, Benalla, VIC 3672",,,,,,,,,,,,,,24a-byrne-street-benalla-vic-3672-15883604,
15885464.0,under application,20,1.0,2.0,house,183.0,"2, ,1, ,2, 183,",benalla,3672,2022,06,,,,,,,,,,,,,"37a Hannah Street, Benalla, VIC 3672",,,,,,,,,,,,,,7-37a-hannah-street-benalla-vic-3672-15885464,
15893379.0,under application,20,1.0,2.0,townhouse,0.0,"2, ,1, ,2,",benalla,3672,2022,06,,,,,,,,,,,,,"Cook Street, Benalla, VIC 3672",,,,,,,,,,,,,,51-cook-street-benalla-vic-3672-15893379,
15895268.0,under application,30,1.0,1.0,house,683.0,"3, ,1, ,1, 683,",benalla,3672,2022,06,,,,,,,,,,,,,"Cook Street, Benalla, VIC 3672",,,,,,,,,,,,,,8-cook-street-benalla-vic-3672-15895268,
15897267.0,320 per week,20,1.0,1.0,house,0.0,"2, ,1, ,1,",benalla,3672,2022,06,,,,,,,,,,,,,"89 Faithfull Street, Benalla, VIC 3672",,,,,,,,,,,,,,1-89-faithfull-street-benalla-vic-3672-15897267,
15903212.0,340 per week,30,1.0,1.0,house,993.0,"3, ,1, ,1, 993,",benalla,3672,2022,06,,,,,,,,,,,,,"Waller Street, Benalla, VIC 3672",,,,,,,,,,,,,,68-waller-street-benalla-vic-3672-15903212,
9147035.0,340 per week,30,1.0,1.0,house,0.0,"3, ,1, ,1,",bendigo,3550,2022,06,,,,,,,,,,,,,"Black Street, Bendigo, VIC 3550",,,,,,,,,,,,,,11-black-street-bendigo-vic-3550-9147035,
11172804.0,320 per week,20,1.0,1.0,apartment  unit  flat,0.0,"2, ,1, ,1,",bendigo,3550,2022,06,,,,,,,,,,,,,"39 Milroy Street, Bendigo, VIC 3550",,,,,,,,,,,,,,3-39-milroy-street-bendigo-vic-3550-11172804,
11548867.0,62000 per week,50,2.0,3.0,house,0.0,"5, ,2, ,3,",bendigo,3550,2022,06,,,,,,,,,,,,,"Queen Street, Bendigo, VIC 3550",,,,,,,,,,,,,,108-queen-street-bendigo-vic-3550-11548867,
11683121.0,34000 per week,20,1.0,2.0,house,0.0,"2, ,1, ,2,",bendigo,3550,2022,06,,,,,,,,,,,,,"Uley Street, Bendigo, VIC 3550",,,,,,,,,,,,,,55-uley-street-bendigo-vic-3550-11683121,
12819875.0,315 per week pw,20,2.0,,townhouse,0.0,"2, ,2, ,,",bendigo,3550,2022,06,,,,,,,,,,,,,"18 Comet Street, Bendigo, VIC 3550",,,,,,,,,,,,,,4-18-comet-street-bendigo-vic-3550-12819875,
15099292.0,430 per week,30,1.0,,house,0.0,"3, ,1, ,,",bendigo,3550,2022,06,,,,,,,,,,,,,"Baxter Street, Bendigo, VIC 3550",,,,,,,,,,,,,,83-baxter-street-bendigo-vic-3550-15099292,
15664088.0,61000 per week fully furnished,30,2.0,2.0,townhouse,0.0,"3, ,2, ,2,",bendigo,3550,2022,06,,,,,,,,,,,,,"87 Arnold Street, Bendigo, VIC 3550",,,,,,,,,,,,,,8-83-87-arnold-street-bendigo-vic-3550-15664088,
15762212.0,40000 per week,20,1.0,1.0,house,0.0,"2, ,1, ,1,",bendigo,3550,2022,06,,,,,,,,,,,,,"King Street, Bendigo, VIC 3550",,,,,,,,,,,,,,55-king-street-bendigo-vic-3550-15762212,
15773704.0,530 per week,30,1.0,2.0,house,0.0,"3, ,1, ,2,",bendigo,3550,2022,06,,,,,,,,,,,,,"Queen Street, Bendigo, VIC 3550",,,,,,,,,,,,,,131-queen-street-bendigo-vic-3550-15773704,
15823337.0,48000 per week,30,1.0,2.0,house,0.0,"3, ,1, ,2,",bendigo,3550,2022,06,,,,,,,,,,,,,"Wills Street, Bendigo, VIC 3550",,,,,,,,,,,,,,109-wills-street-bendigo-vic-3550-15823337,
15833503.0,35000 per week,30,1.0,1.0,house,0.0,"3, ,1, ,1,",bendigo,3550,2022,06,,,,,,,,,,,,,"King Street, Bendigo, VIC 3550",,,,,,,,,,,,,,105-king-street-bendigo-vic-3550-15833503,
15852679.0,425 weekly,20,1.0,,apartment  unit  flat,0.0,"2, ,1, ,,",bendigo,3550,2022,06,,,,,,,,,,,,,"13 Mitchell Street, Bendigo, VIC 3550",,,,,,,,,,,,,,2-13-mitchell-street-bendigo-vic-3550-15852679,
15863532.0,360 per week,20,1.0,1.0,house,0.0,"2, ,1, ,1,",bendigo,3550,2022,06,,,,,,,,,,,,,"Bramble Street, Bendigo, VIC 3550",,,,,,,,,,,,,,50-bramble-street-bendigo-vic-3550-15863532,
15872413.0,45000 per week,20,1.0,1.0,townhouse,0.0,"2, ,1, ,1,",bendigo,3550,2022,06,,,,,,,,,,,,,"83 Arnold Street, Bendigo, VIC 3550",,,,,,,,,,,,,,3-83-arnold-street-bendigo-vic-3550-15872413,
15878450.0,480 per week,30,2.0,1.0,townhouse,0.0,"3, ,2, ,1,",bendigo,3550,2022,06,,,,,,,,,,,,,"15 Abbott Street, Bendigo, VIC 3550",,,,,,,,,,,,,,1-15-abbott-street-bendigo-vic-3550-15878450,
