property_id,coordinates
17699813.0,POINT (-37.8987997 145.2932055)
17730441.0,POINT (-37.8762278 145.2953026)
17730445.0,POINT (-37.8762278 145.2953026)
15588772.0,POINT (-37.8732354 145.2801079)
17738351.0,POINT (-37.8836018 145.2840798)
17738672.0,POINT (-37.87998 145.282745)
17742843.0,POINT (-37.8780092 145.3015765)
16871122.0,POINT (-37.8742385 145.276826)
15616273.0,POINT (-37.8878145 145.2674681)
17154370.0,POINT (-38.4742537 145.017952)
17741378.0,POINT (-36.7712351 144.2949648)
14938694.0,POINT (-36.7763742 144.288651)
17698108.0,POINT (-37.785118 144.935381)
17650305.0,POINT (-37.7832488 144.9254739)
17664614.0,POINT (-37.7821758 144.9305679)
17695597.0,POINT (-37.7814903 144.9285902)
17703212.0,POINT (-37.8004303 144.9081625)
17713653.0,POINT (-37.7996605 144.8806059)
17716966.0,POINT (-37.8002319 144.9071097)
17717841.0,POINT (-37.8102708 144.8989889)
17729312.0,POINT (-37.7970446 144.8984794)
17736911.0,POINT (-37.7972834 144.9081797)
17735188.0,POINT (-37.7987845 144.8942809)
16588834.0,POINT (-37.8056171 144.9011098)
16588834.0,POINT (-37.8056171 144.9011098)
17638849.0,POINT (-37.7888128 144.8916791)
15592071.0,POINT (-37.8034203 144.894434)
17696795.0,POINT (-37.7976827 144.8976771)
17696795.0,POINT (-37.7976827 144.8976771)
17698438.0,POINT (-37.789289 144.892688)
17699829.0,POINT (-37.7970028 144.8951409)
17699829.0,POINT (-37.7970028 144.8951409)
11970124.0,POINT (-37.7931477 144.8954491)
17704473.0,POINT (-37.8003665 144.9068651)
17708844.0,POINT (-37.7952744 144.8818619)
17708844.0,POINT (-37.7952744 144.8818619)
8574547.0,POINT (-37.79256609999999 144.8934229)
8574547.0,POINT (-37.79256609999999 144.8934229)
9344120.0,POINT (-37.79256609999999 144.8934229)
9344120.0,POINT (-37.79256609999999 144.8934229)
16965076.0,POINT (-37.7996605 144.8806059)
17744264.0,POINT (-37.795184 144.9006957)
16302218.0,POINT (-37.8002206 144.9091638)
17754096.0,POINT (-37.7911261 144.8899579)
11777326.0,POINT (-37.7931283 144.8954952)
8431360.0,POINT (-37.79257 144.8933023)
17711897.0,POINT (-37.8000429 144.9082015)
17711897.0,POINT (-37.8000429 144.9082015)
16587889.0,POINT (-37.8002319 144.9071097)
17722384.0,POINT (-37.8000429 144.9082015)
17722468.0,POINT (-37.8002206 144.9091638)
16442456.0,POINT (-37.7995131 144.907252)
17302469.0,POINT (-37.8002674 144.9067088)
17515072.0,POINT (-37.8003051 144.9070793)
17526437.0,POINT (-37.80079569999999 144.8972049)
17564516.0,POINT (-37.8013093 144.8976768)
17573922.0,POINT (-37.8013093 144.8976768)
17580201.0,POINT (-37.8002206 144.9091638)
17670272.0,POINT (-37.7994502 144.9075025)
17683978.0,POINT (-37.7911261 144.8899579)
17695091.0,POINT (-37.8016197 144.9081982)
17698658.0,POINT (-37.8000429 144.9082015)
17707111.0,POINT (-37.8000429 144.9082015)
14378239.0,POINT (-37.8005921 144.9052709)
14378239.0,POINT (-37.8005921 144.9052709)
11908492.0,POINT (-37.797451 144.891229)
11908492.0,POINT (-37.797451 144.891229)
17730491.0,POINT (-37.8000429 144.9082015)
17730491.0,POINT (-37.8000429 144.9082015)
17735498.0,POINT (-37.8004303 144.9081625)
17735498.0,POINT (-37.8004303 144.9081625)
16587921.0,POINT (-37.7940788 144.8903749)
16587921.0,POINT (-37.7940788 144.8903749)
17738823.0,POINT (-37.78935240000001 144.8836733)
17738823.0,POINT (-37.78935240000001 144.8836733)
17743226.0,POINT (-37.806847 144.901648)
16026235.0,POINT (-37.8049745 144.9029629)
16952420.0,POINT (-37.7951024 144.9039979)
8581639.0,POINT (-37.79256609999999 144.8934229)
11777537.0,POINT (-37.793161 144.8954434)
8648092.0,POINT (-37.79257930000001 144.8934169)
8548305.0,POINT (-37.79256609999999 144.8934229)
9444008.0,POINT (-37.79256609999999 144.8934229)
11791793.0,POINT (-37.7931477 144.8954491)
11791793.0,POINT (-37.7931477 144.8954491)
17593461.0,POINT (-37.8009684 144.9042856)
17606332.0,POINT (-37.8017137 144.9039434)
15442473.0,POINT (-37.79256609999999 144.8934229)
11777463.0,POINT (-37.7931477 144.8954491)
17694299.0,POINT (-37.790068 144.889922)
17695313.0,POINT (-37.80063570000001 144.9095401)
17711367.0,POINT (-37.7921806 144.8910548)
17713946.0,POINT (-37.8048794 144.9014432)
17712016.0,POINT (-37.8033612 144.8939735)
17717122.0,POINT (-37.7991413 144.9097626)
17720015.0,POINT (-37.7940265 144.882588)
11850097.0,POINT (-37.7931477 144.8954491)
11850097.0,POINT (-37.7931477 144.8954491)
17720515.0,POINT (-37.8011102 144.8845594)
17742466.0,POINT (-37.8005176 144.8810124)
17743923.0,POINT (-37.7913511 144.8906987)
17744067.0,POINT (-37.8000429 144.9082015)
17744899.0,POINT (-37.8015034 144.8939212)
14937599.0,POINT (-37.79293 144.890812)
17747469.0,POINT (-37.8002337 144.9091579)
17747469.0,POINT (-37.8002337 144.9091579)
17747529.0,POINT (-37.8002319 144.9071097)
17748290.0,POINT (-37.795184 144.9006957)
17750952.0,POINT (-37.79617349999999 144.8963328)
17750952.0,POINT (-37.79617349999999 144.8963328)
17751905.0,POINT (-37.7876973 144.8912837)
17756442.0,POINT (-37.8009803 144.8971989)
17757352.0,POINT (-37.8002319 144.9071097)
16861300.0,POINT (-37.7986978 144.8808131)
17640968.0,POINT (-37.8000429 144.9082015)
17702625.0,POINT (-37.7883132 144.921988)
