property_id,coordinates
17669629.0,POINT (-37.8095025 144.9566681)
17269066.0,POINT (-37.8406165 144.9752299)
14198432.0,POINT (-37.8506806 144.9813463)
16257266.0,POINT (-37.8143994 144.9524633)
17697687.0,POINT (-37.8358416 144.9747364)
16450118.0,POINT (-37.8475988 144.9792431)
17719447.0,POINT (-37.8496047 144.9799085)
17719972.0,POINT (-37.8522676 144.9793122)
16844744.0,POINT (-37.8475988 144.9792431)
17742613.0,POINT (-37.8508643 144.9819676)
15848451.0,POINT (-37.8519462 144.980719)
15848451.0,POINT (-37.8519462 144.980719)
17745225.0,POINT (-37.8519462 144.980719)
17745794.0,POINT (-37.838693 144.9759177)
14868412.0,POINT (-37.8505778 144.9813087)
17638669.0,POINT (-37.8406391 144.9751703)
13705705.0,POINT (-37.8519462 144.980719)
17657289.0,POINT (-37.85376189999999 144.9799908)
17658372.0,POINT (-37.814601 144.9573467)
17658372.0,POINT (-37.814601 144.9573467)
17658372.0,POINT (-37.814601 144.9573467)
17658372.0,POINT (-37.814601 144.9573467)
17658372.0,POINT (-37.814601 144.9573467)
17658372.0,POINT (-37.814601 144.9573467)
17658372.0,POINT (-37.814601 144.9573467)
17658372.0,POINT (-37.814601 144.9573467)
17673732.0,POINT (-37.8387562 144.9743936)
17675084.0,POINT (-37.8522676 144.9793122)
17675084.0,POINT (-37.8522676 144.9793122)
17675084.0,POINT (-37.8522676 144.9793122)
17675084.0,POINT (-37.8522676 144.9793122)
17675084.0,POINT (-37.8522676 144.9793122)
17675084.0,POINT (-37.8522676 144.9793122)
17675084.0,POINT (-37.8522676 144.9793122)
17675084.0,POINT (-37.8522676 144.9793122)
12573380.0,POINT (-37.847853 144.9776096)
17741689.0,POINT (-37.8502172 144.979703)
17741689.0,POINT (-37.8502172 144.979703)
17741689.0,POINT (-37.8502172 144.979703)
17741689.0,POINT (-37.8502172 144.979703)
17741689.0,POINT (-37.8502172 144.979703)
17741689.0,POINT (-37.8502172 144.979703)
17741689.0,POINT (-37.8502172 144.979703)
17741689.0,POINT (-37.8502172 144.979703)
17741773.0,POINT (-37.83906229999999 144.9744055)
17741773.0,POINT (-37.83906229999999 144.9744055)
17743574.0,POINT (-37.8543315 144.98128)
17749689.0,POINT (-37.83906229999999 144.9744055)
17749689.0,POINT (-37.83906229999999 144.9744055)
17753331.0,POINT (-37.8508643 144.9819676)
17753331.0,POINT (-37.8508643 144.9819676)
17753331.0,POINT (-37.8508643 144.9819676)
17753331.0,POINT (-37.8508643 144.9819676)
17753331.0,POINT (-37.8508643 144.9819676)
17753331.0,POINT (-37.8508643 144.9819676)
17753331.0,POINT (-37.8508643 144.9819676)
17753331.0,POINT (-37.8508643 144.9819676)
17754363.0,POINT (-37.8388669 144.976024)
17756525.0,POINT (-37.8472188 144.9800944)
17523415.0,POINT (-37.8388669 144.976024)
17364631.0,POINT (-37.8387563 144.9743936)
17750522.0,POINT (-37.8413961 144.978108)
17710575.0,POINT (-37.8355073 144.9746861)
17716205.0,POINT (-37.8392896 144.9745968)
17731433.0,POINT (-37.8105773 144.9715163)
17698308.0,POINT (-37.8485429 144.9782433)
17705094.0,POINT (-37.8412731 144.9768696)
17727514.0,POINT (-37.8406391 144.9751703)
17735053.0,POINT (-37.8493082 144.9794216)
16333285.0,POINT (-37.8441388 144.9765006)
16192806.0,POINT (-37.8424514 144.9773241)
17751146.0,POINT (-37.8529976 144.9802147)
17754166.0,POINT (-37.8511907 144.9789082)
17755972.0,POINT (-37.83533 144.9725852)
16056368.0,POINT (-37.6679662 144.5361457)
17726446.0,POINT (-37.8176961 144.9543876)
